ARKK
as of 04/21/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.57%	1,753,048	$688,071,340.00
CRSP	CRISPR THERAPEUTICS AG	6.43%	8,010,336	$462,116,283.80
TEM	TEMPUS AI INC-CL A	5.24%	6,634,009	$376,679,031.00
HOOD	ROBINHOOD MARKETS INC - A	4.83%	3,808,076	$347,582,136.90
SHOP	SHOPIFY INC - CLASS A	4.66%	2,481,796	$335,389,911.40
COIN	COINBASE GLOBAL INC -CLASS A	4.56%	1,548,837	$327,780,374.30
AMD	ADVANCED MICRO DEVICES	4.48%	1,170,469	$321,820,451.60
CRCL	CIRCLE INTERNET GROUP INC	4.30%	2,905,601	$309,039,722.40
ROKU	ROKU INC	4.21%	2,552,811	$303,095,250.00
BEAM	BEAM THERAPEUTICS INC	3.75%	8,639,124	$269,454,277.60
RBLX	ROBLOX CORP -CLASS A	3.29%	3,823,943	$236,434,395.70
PLTR	PALANTIR TECHNOLOGIES INC-A	3.14%	1,547,641	$225,785,345.50
TWST	TWIST BIOSCIENCE CORP	3.09%	3,586,089	$221,907,187.30
CRWV	COREWEAVE INC-CL A	2.64%	1,619,215	$190,144,417.50
BLSH	BULLISH	2.54%	4,230,638	$182,340,497.80
TXG	10X GENOMICS INC-CLASS A	2.46%	7,195,027	$176,925,713.90
AMZN	AMAZON.COM INC	2.10%	607,735	$150,888,445.80
BMNR	BITMINE IMMERSION TECHNOLOGI	2.04%	6,511,659	$146,707,677.30
TER	TERADYNE INC	2.04%	390,966	$146,694,352.90
NTLA	INTELLIA THERAPEUTICS INC	2.02%	9,560,743	$145,418,901.00
ACHR	ARCHER AVIATION INC-A	1.58%	18,600,143	$113,646,873.70
XYZ	BLOCK INC	1.54%	1,496,035	$110,542,026.20
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.28%	251,463	$92,095,809.12
ILMN	ILLUMINA INC	1.20%	651,158	$86,512,851.88
RXRX	RECURSION PHARMACEUTICALS-A	1.18%	23,041,559	$85,023,352.71
DE	DEERE & CO	1.17%	141,894	$84,358,820.88
NVDA	NVIDIA CORP	1.15%	408,977	$82,637,892.62
NTRA	NATERA INC	1.13%	391,549	$81,340,389.26
AVGO	BROADCOM INC	1.07%	191,726	$76,619,461.38
BWXT	BWX TECHNOLOGIES INC	1.01%	318,533	$72,701,971.92
BIDU	BAIDU INC - SPON ADR	1.00%	562,093	$71,807,380.75
BABA	ALIBABA GROUP HOLDING-SP ADR	0.93%	478,630	$67,089,567.10
VCYT	VERACYTE INC	0.87%	1,866,026	$62,418,569.70
WGS	GENEDX HOLDINGS CORP	0.85%	881,176	$61,426,778.96
GOOG	ALPHABET INC-CL C	0.83%	178,923	$60,010,774.20
KTOS	KRATOS DEFENSE & SECURITY	0.82%	848,023	$59,217,446.09
SOFI	SOFI TECHNOLOGIES INC	0.63%	2,307,390	$44,994,105.00
PACB	PACIFIC BIOSCIENCES OF CALIF	0.52%	21,388,540	$37,216,059.60
META	META PLATFORMS INC-CLASS A	0.37%	39,145	$26,262,771.95
CERS	CERUS CORP	0.29%	10,222,831	$20,956,803.55
SLMT	BRERA HOLDINGS PLC-CL B	0.08%	6,558,847	$6,103,007.13

--------------------------

ARKQ
as of 04/21/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.07%	553,819	$217,373,957.50
TER	TERADYNE INC	9.02%	518,953	$194,716,355.10
KTOS	KRATOS DEFENSE & SECURITY	5.59%	1,729,074	$120,741,237.40
RKLB UQ	ROCKET LAB	5.58%	1,346,540	$120,461,468.40
AMD	ADVANCED MICRO DEVICES	5.53%	434,453	$119,452,852.40
DE	DEERE & CO	4.11%	149,185	$88,693,466.20
PLTR	PALANTIR TECHNOLOGIES INC-A	3.97%	587,839	$85,759,831.71
GOOG	ALPHABET INC-CL C	3.60%	231,492	$77,642,416.80
LHX	L3HARRIS TECHNOLOGIES INC	3.04%	188,365	$65,658,388.05
ACHR	ARCHER AVIATION INC-A	3.02%	10,657,201	$65,115,498.11
AVAV	AEROVIRONMENT INC	2.95%	323,203	$63,745,327.69
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.78%	163,854	$60,009,888.96
AMZN	AMAZON.COM INC	2.77%	240,799	$59,785,575.72
TRMB	TRIMBLE INC	2.45%	759,762	$52,803,459.00
LUNR	INTUITIVE MACHINES INC	2.43%	1,905,021	$52,426,177.92
NVDA	NVIDIA CORP	2.28%	243,877	$49,277,786.62
CAT	CATERPILLAR INC	2.22%	60,018	$47,918,371.20
SYM UQ	SYMBOTIC INC	2.06%	684,142	$44,558,168.46
CCJ	CAMECO CORP	1.94%	338,441	$41,838,076.42
KMTUY	KOMATSU LTD -SPONS ADR	1.90%	925,297	$41,046,174.92
BIDU	BAIDU INC - SPON ADR	1.88%	317,351	$40,541,590.25
BWXT	BWX TECHNOLOGIES INC	1.88%	177,411	$40,492,286.64
ESLT	ELBIT SYSTEMS LTD	1.67%	40,901	$36,073,863.98
IRDM	IRIDIUM COMMUNICATIONS INC	1.67%	863,405	$36,038,524.70
AVGO	BROADCOM INC	1.48%	80,027	$31,981,190.01
JOBY	JOBY AVIATION INC	1.46%	3,454,010	$31,569,651.40
AUR	AURORA INNOVATION INC	1.40%	5,788,365	$30,215,265.30
ISRG	INTUITIVE SURGICAL INC	1.34%	62,069	$28,899,326.40
WRD	WERIDE INC-ADR	1.32%	3,464,113	$28,440,367.73
KDK	KODIAK AI INC	1.21%	2,641,296	$26,148,830.40
DASH	DOORDASH INC - A	1.17%	133,178	$25,277,184.40
OKLO	OKLO INC	1.17%	371,143	$25,285,972.59
BYDDY	BYD CO LTD-UNSPONSORED ADR	1.12%	1,716,183	$24,215,342.13
TDY	TELEDYNE TECHNOLOGIES INC	1.06%	35,341	$22,820,743.93
PONY	PONY AI INC	0.97%	1,818,561	$21,004,379.55
SNPS	SYNOPSYS INC	0.97%	45,565	$21,003,186.75
SRTA	STRATA CRITICAL MEDICAL INC	0.78%	3,747,193	$16,937,312.36

--------------------------

ARKW
as of 04/21/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	8.71%	376,625	$147,825,312.50
AMD	ADVANCED MICRO DEVICES	8.31%	512,554	$140,926,722.30
HOOD	ROBINHOOD MARKETS INC - A	5.41%	1,006,503	$91,868,561.33
SHOP	SHOPIFY INC - CLASS A	4.95%	621,404	$83,976,536.56
CRCL	CIRCLE INTERNET GROUP INC	4.52%	721,085	$76,694,600.60
ROKU	ROKU INC	4.37%	624,422	$74,137,624.06
COIN	COINBASE GLOBAL INC -CLASS A	4.14%	331,498	$70,154,921.74
CRWV	COREWEAVE INC-CL A	4.04%	583,683	$68,541,894.69
GOOG	ALPHABET INC-CL C	3.40%	171,742	$57,602,266.80
RBLX	ROBLOX CORP -CLASS A	3.35%	918,541	$56,793,390.03
XYZ	BLOCK INC	2.92%	669,661	$49,481,251.29
PLTR	PALANTIR TECHNOLOGIES INC-A	2.91%	338,494	$49,382,889.66
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.55%	118,237	$43,303,118.88
AMZN	AMAZON.COM INC	2.46%	167,939	$41,695,894.92
BLSH	BULLISH	2.30%	906,751	$39,080,968.10
AVGO	BROADCOM INC	2.20%	93,375	$37,315,451.25
BMNR	BITMINE IMMERSION TECHNOLOGI	2.08%	1,565,383	$35,268,078.99
META	META PLATFORMS INC-CLASS A	1.79%	45,335	$30,415,704.85
NET	CLOUDFLARE INC - CLASS A	1.78%	147,144	$30,136,562.64
CRWD	CROWDSTRIKE HOLDINGS INC - A	1.72%	67,222	$29,117,209.30
DDOG	DATADOG INC - CLASS A	1.42%	185,414	$24,055,612.36
PSTG	EVERPURE INC-A	1.36%	340,359	$23,144,412.00
NFLX	NETFLIX INC	1.32%	236,547	$22,431,752.01
BABA	ALIBABA GROUP HOLDING-SP ADR	1.11%	134,143	$18,802,824.31
DASH	DOORDASH INC - A	1.09%	97,068	$18,423,506.40
RBRK	RUBRIK INC-A	1.08%	342,686	$18,367,969.60
NVDA	NVIDIA CORP	1.07%	89,862	$18,157,515.72
TOST	TOAST INC-CLASS A	1.02%	595,456	$17,375,406.08
BIDU	BAIDU INC - SPON ADR	1.01%	134,072	$17,127,698.00
MELI	MERCADOLIBRE INC	0.99%	8,976	$16,785,838.08
SPOT	SPOTIFY TECHNOLOGY SA	0.99%	31,364	$16,834,940.64
DKNG UW	DRAFTKINGS INC-CL A	0.92%	680,253	$15,570,991.17
GENI	GENIUS SPORTS LTD	0.92%	3,225,022	$15,673,606.92
GTLB	GITLAB INC-CL A	0.83%	650,273	$14,084,913.18
ABNB	AIRBNB INC-CLASS A	0.56%	66,010	$9,478,375.90
ETHQ/U	3IQ ETHER STAKING ETF	0.44%	822,313	$7,491,271.43
SOLQ/U	3IQ SOLANA STAKING ETF	0.18%	439,354	$3,035,936.14
SLMT	BRERA HOLDINGS PLC-CL B	0.09%	1,706,188	$1,587,607.93

--------------------------

ARKG
as of 04/21/2026

Ticker	Name	Weight	Shares	Market Value
CRSP	CRISPR THERAPEUTICS AG	9.47%	1,917,828	$110,639,497.30
TWST	TWIST BIOSCIENCE CORP	9.46%	1,785,652	$110,496,145.80
TEM	TEMPUS AI INC-CL A	9.26%	1,905,643	$108,202,409.50
TXG	10X GENOMICS INC-CLASS A	6.18%	2,935,533	$72,184,756.47
