ARKK
as of 02/23/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.90%	1,614,984	$665,082,710.88
CRSP	CRISPR THERAPEUTICS AG	6.28%	7,174,194	$383,532,411.24
TEM	TEMPUS AI INC	5.69%	5,946,373	$347,089,792.01
SHOP	SHOPIFY INC - CLASS A	4.71%	2,276,355	$287,276,001.00
ROKU	ROKU INC	4.66%	3,194,166	$284,472,423.96
HOOD	ROBINHOOD MARKETS INC - A	4.08%	3,273,654	$249,157,805.94
COIN	COINBASE GLOBAL INC -CLASS A	4.04%	1,440,029	$246,748,969.15
AMD	ADVANCED MICRO DEVICES	3.83%	1,166,678	$233,510,601.70
BEAM	BEAM THERAPEUTICS INC	3.79%	8,373,237	$231,017,608.83
RBLX	ROBLOX CORP -CLASS A	3.42%	3,367,263	$208,770,306.00
PLTR	PALANTIR TECHNOLOGIES INC-A	3.12%	1,409,791	$190,660,134.84
TER	TERADYNE INC	3.02%	567,742	$184,430,988.70
TWST	TWIST BIOSCIENCE CORP	2.88%	3,619,287	$175,861,155.33
CRCL	CIRCLE INTERNET GROUP INC	2.76%	2,668,736	$168,183,742.72
BLSH	BULLISH	2.35%	4,506,990	$143,187,072.30
TXG	10X GENOMICS INC-CLASS A	2.14%	6,932,273	$130,881,314.24
ACHR	ARCHER AVIATION INC-A	2.09%	18,368,663	$127,294,834.59
BMNR	BITMINE IMMERSION TECHNOLOGI	2.02%	6,124,263	$123,281,414.19
DE	DEERE & CO	1.91%	175,822	$116,480,316.78
CRWV	COREWEAVE INC-CL A	1.82%	1,247,227	$111,315,009.75
NTLA	INTELLIA THERAPEUTICS INC	1.80%	8,667,533	$109,557,617.12
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.78%	292,599	$108,419,633.46
AMZN	AMAZON.COM INC	1.71%	497,736	$104,579,310.96
NVDA	NVIDIA CORP	1.69%	543,999	$103,261,890.18
NTRA	NATERA INC	1.32%	379,974	$80,600,084.88
XYZ	BLOCK INC	1.30%	1,491,920	$79,399,982.40
BWXT	BWX TECHNOLOGIES INC	1.30%	385,026	$79,484,767.44
ILMN	ILLUMINA INC	1.27%	657,814	$77,404,973.38
