ARKK
as of 11/25/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	12.30%	2,206,698	$921,914,290.44
TEM	TEMPUS AI INC	5.55%	5,470,935	$416,119,316.10
ROKU	ROKU INC	5.43%	4,351,483	$407,211,779.14
COIN	COINBASE GLOBAL INC -CLASS A	5.22%	1,529,013	$391,381,457.61
CRSP	CRISPR THERAPEUTICS AG	5.18%	7,574,577	$388,197,071.25
SHOP	SHOPIFY INC - CLASS A	5.01%	2,417,746	$375,500,131.26
HOOD	ROBINHOOD MARKETS INC - A	4.22%	2,754,805	$316,719,930.85
PLTR	PALANTIR TECHNOLOGIES INC-A	3.99%	1,844,643	$299,293,326.75
RBLX	ROBLOX CORP -CLASS A	3.80%	3,145,379	$284,908,429.82
AMD	ADVANCED MICRO DEVICES	3.73%	1,301,668	$279,923,703.40
BEAM	BEAM THERAPEUTICS INC	2.92%	9,255,474	$218,614,295.88
TER	TERADYNE INC	2.49%	1,126,668	$186,993,087.96
CRCL	CIRCLE INTERNET GROUP INC	2.39%	2,467,621	$179,494,751.54
BMNR	BITMINE IMMERSION TECHNOLOGI	2.38%	5,728,229	$178,147,921.90
TXG	10X GENOMICS INC-CLASS A	2.24%	8,341,731	$167,919,045.03
ACHR	ARCHER AVIATION INC-A	2.08%	21,004,863	$156,276,180.72
TWST	TWIST BIOSCIENCE CORP	1.82%	4,660,410	$136,689,825.30
ILMN	ILLUMINA INC	1.75%	1,044,184	$131,525,416.64
VCYT	VERACYTE INC	1.72%	2,767,730	$129,252,991.00
AMZN	AMAZON.COM INC	1.72%	569,031	$128,760,334.68
BLSH	BULLISH	1.59%	2,877,693	$119,424,259.50
NTRA	NATERA INC	1.54%	483,442	$115,339,592.36
NVDA	NVIDIA CORP	1.51%	621,909	$113,529,487.95
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.27%	334,494	$95,210,372.16
PD	PAGERDUTY INC	1.26%	6,341,800	$94,239,148.00
DKNG UW	DRAFTKINGS INC-CL A	1.16%	2,966,545	$87,335,084.80
DE	DEERE & CO	1.15%	176,828	$86,155,906.44
XYZ	BLOCK INC	1.14%	1,377,524	$85,213,634.64
RXRX	RECURSION PHARMACEUTICALS-A	1.12%	19,321,852	$83,663,619.16
META	META PLATFORMS INC-CLASS A	1.11%	135,238	$82,907,655.90
NTLA	INTELLIA THERAPEUTICS INC	1.07%	9,630,187	$80,412,061.45
BWXT	BWX TECHNOLOGIES INC	1.03%	440,151	$76,859,167.62
KTOS	KRATOS DEFENSE & SECURITY	0.96%	974,914	$72,250,876.54
