ARKK
as of 12/01/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	12.08%	2,171,868	$934,272,457.56
COIN	COINBASE GLOBAL INC -CLASS A	5.58%	1,582,010	$431,603,968.20
TEM	TEMPUS AI INC	5.49%	5,451,321	$424,821,445.53
ROKU	ROKU INC	5.43%	4,335,880	$419,669,825.20
CRSP	CRISPR THERAPEUTICS AG	5.26%	7,607,750	$406,786,392.50
SHOP	SHOPIFY INC - CLASS A	4.94%	2,409,080	$382,176,451.20
HOOD	ROBINHOOD MARKETS INC - A	4.56%	2,744,928	$352,695,798.72
RBLX	ROBLOX CORP -CLASS A	3.85%	3,134,102	$297,833,713.06
PLTR	PALANTIR TECHNOLOGIES INC-A	3.50%	1,606,141	$270,554,451.45
AMD	ADVANCED MICRO DEVICES	3.44%	1,222,317	$265,890,617.01
BEAM	BEAM THERAPEUTICS INC	3.02%	9,222,287	$233,600,529.71
CRCL	CIRCLE INTERNET GROUP INC	2.65%	2,566,948	$205,176,153.64
TER	TERADYNE INC	2.64%	1,122,629	$204,194,988.81
BMNR	BITMINE IMMERSION TECHNOLOGI	2.44%	5,707,691	$189,038,725.92
ACHR	ARCHER AVIATION INC-A	2.11%	20,929,543	$163,041,139.97
TXG	10X GENOMICS INC-CLASS A	2.01%	8,253,784	$155,253,677.04
TWST	TWIST BIOSCIENCE CORP	1.92%	4,643,701	$148,644,869.01
ILMN	ILLUMINA INC	1.77%	1,040,446	$136,766,626.70
AMZN	AMAZON.COM INC	1.71%	566,994	$132,234,340.68
BLSH	BULLISH	1.64%	2,904,778	$126,706,416.36
VCYT	VERACYTE INC	1.62%	2,651,903	$125,541,088.02
NVDA	NVIDIA CORP	1.42%	619,683	$109,683,891.00
NTRA	NATERA INC	1.39%	449,880	$107,435,842.80
XYZ	BLOCK INC	1.34%	1,550,049	$103,543,273.20
META	META PLATFORMS INC-CLASS A	1.33%	158,464	$102,676,748.80
DKNG UW	DRAFTKINGS INC-CL A	1.27%	2,955,912	$98,018,041.92
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.26%	333,297	$97,159,408.47
DE	DEERE & CO	1.20%	200,253	$93,015,515.97
RXRX	RECURSION PHARMACEUTICALS-A	1.15%	19,266,451	$89,203,668.13
NTLA	INTELLIA THERAPEUTICS INC	1.12%	9,595,656	$86,264,947.44
CRWV	COREWEAVE INC-CL A	1.02%	1,078,248	$78,841,493.76
BWXT	BWX TECHNOLOGIES INC	1.01%	438,576	$78,452,474.88
PD	PAGERDUTY INC	0.98%	6,319,064	$75,828,768.00
KTOS	KRATOS DEFENSE & SECURITY	0.96%	971,421	$73,925,138.10
SOFI	SOFI TECHNOLOGIES INC	0.95%	2,472,620	$73,486,266.40
TTD	TRADE DESK INC/THE -CLASS A	0.94%	1,833,567	$72,535,910.52
ABNB	AIRBNB INC-CLASS A	0.90%	595,864	$69,710,129.36
BABA	ALIBABA GROUP HOLDING-SP ADR	0.78%	385,469	$60,634,273.70
WGS	GENEDX HOLDINGS CORP	0.74%	341,729	$57,051,656.55
BIDU	BAIDU INC - SPON ADR	0.68%	450,647	$52,676,127.83
PACB	PACIFIC BIOSCIENCES OF CALIF	0.65%	21,519,948	$49,926,279.36
GOOG	ALPHABET INC-CL C	0.47%	112,986	$36,169,078.32
CERS	CERUS CORP	0.24%	10,396,819	$18,298,401.44
IRDM	IRIDIUM COMMUNICATIONS INC	0.20%	942,675	$15,459,870.00
SLMT	BRERA HOLDINGS PLC-CL B	0.14%	4,668,398	$11,017,419.28
GTLB	GITLAB INC-CL A	0.01%	17,575	$721,629.50

--------------------------

ARKQ
as of 12/01/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	12.42%	450,718	$193,885,362.06
TER	TERADYNE INC	9.93%	852,290	$155,023,028.10
KTOS	KRATOS DEFENSE & SECURITY	7.61%	1,560,225	$118,733,122.50
PLTR	PALANTIR TECHNOLOGIES INC-A	5.40%	500,788	$84,357,738.60
AMD	ADVANCED MICRO DEVICES	4.54%	325,580	$70,823,417.40
AVAV	AEROVIRONMENT INC	4.38%	244,632	$68,364,858.72
ACHR	ARCHER AVIATION INC-A	4.08%	8,182,325	$63,740,311.75
RKLB UQ	ROCKET LAB	3.83%	1,417,502	$59,733,534.28
DE	DEERE & CO	3.47%	116,452	$54,090,789.48
TRMB	TRIMBLE INC	3.38%	647,993	$52,759,590.06
AMZN	AMAZON.COM INC	2.82%	188,755	$44,021,441.10
SYM UQ	SYMBOTIC INC	2.74%	510,512	$42,765,590.24
GOOG	ALPHABET INC-CL C	2.66%	129,824	$41,559,258.88
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.61%	139,746	$40,737,356.46
LHX	L3HARRIS TECHNOLOGIES INC	2.43%	136,358	$38,001,611.02
NVDA	NVIDIA CORP	2.36%	208,009	$36,817,593.00
IRDM	IRIDIUM COMMUNICATIONS INC	1.96%	1,869,057	$30,652,534.80
BIDU	BAIDU INC - SPON ADR	1.82%	242,537	$28,350,149.93
BWXT	BWX TECHNOLOGIES INC	1.82%	158,904	$28,424,747.52
CCJ	CAMECO CORP	1.68%	296,075	$26,155,144.11
JOBY	JOBY AVIATION INC	1.68%	1,821,057	$26,277,852.51
KMTUY	KOMATSU LTD -SPONS ADR	1.66%	789,175	$25,916,507.00
ISRG	INTUITIVE SURGICAL INC	1.34%	36,535	$20,952,091.80
PONY	PONY AI INC	1.26%	1,434,219	$19,605,773.73
CAT	CATERPILLAR INC	1.18%	32,040	$18,447,350.40
SRTA	STRATA CRITICAL MEDICAL INC	1.15%	4,153,678	$18,026,962.52
AUR	AURORA INNOVATION INC	1.13%	4,214,847	$17,660,208.93
ESLT	ELBIT SYSTEMS LTD	1.12%	37,158	$17,456,456.82
QCOM	QUALCOMM INC	1.10%	102,326	$17,199,977.34
DASH	DOORDASH INC - A	1.04%	81,802	$16,227,062.74
SNPS	SYNOPSYS INC	1.04%	38,901	$16,261,007.01
BYDDY	BYD CO LTD-UNSPONSORED ADR	1.00%	1,246,170	$15,614,510.10
LUNR	INTUITIVE MACHINES INC	0.99%	1,624,741	$15,435,039.50
TDY	TELEDYNE TECHNOLOGIES INC	0.96%	30,147	$15,059,029.44
OKLO	OKLO INC	0.63%	107,468	$9,820,425.84
KDK	KODIAK AI INC	0.56%	1,456,712	$8,740,272.00

--------------------------

ARKW
as of 12/01/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.40%	527,994	$227,127,178.98
AMD	ADVANCED MICRO DEVICES	5.81%	583,894	$127,014,461.82
ROKU	ROKU INC	5.40%	1,219,690	$118,053,795.10
COIN	COINBASE GLOBAL INC -CLASS A	5.08%	406,817	$110,987,813.94
SHOP	SHOPIFY INC - CLASS A	5.03%	693,108	$109,954,653.12
HOOD	ROBINHOOD MARKETS INC - A	4.83%	820,586	$105,437,095.14
PLTR	PALANTIR TECHNOLOGIES INC-A	3.70%	480,490	$80,938,540.50
RBLX	ROBLOX CORP -CLASS A	3.35%	770,739	$73,243,327.17
GOOG	ALPHABET INC-CL C	3.01%	205,615	$65,821,473.80
CRCL	CIRCLE INTERNET GROUP INC	2.90%	793,041	$63,387,767.13
META	META PLATFORMS INC-CLASS A	2.67%	90,191	$58,439,258.45
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.54%	190,377	$55,496,799.27
BMNR	BITMINE IMMERSION TECHNOLOGI	2.46%	1,622,021	$53,721,335.52
XYZ	BLOCK INC	2.36%	771,194	$51,515,759.20
CRWD	CROWDSTRIKE HOLDINGS INC - A	2.03%	86,896	$44,243,967.36
AMZN	AMAZON.COM INC	1.84%	172,315	$40,187,304.30
CRWV	COREWEAVE INC-CL A	1.77%	528,479	$38,642,384.48
NET	CLOUDFLARE INC - CLASS A	1.74%	190,021	$38,044,104.41
U	UNITY SOFTWARE INC	1.60%	820,829	$34,901,649.08
BLSH	BULLISH	1.55%	778,086	$33,940,111.32
DKNG UW	DRAFTKINGS INC-CL A	1.55%	1,022,761	$33,914,754.76
GTLB	GITLAB INC-CL A	1.38%	732,284	$30,067,581.04
DDOG	DATADOG INC - CLASS A	1.37%	187,083	$29,935,150.83
NVDA	NVIDIA CORP	1.29%	158,680	$28,086,360.00
PSTG	PURE STORAGE INC - CLASS A	1.15%	283,060	$25,181,017.60
RBRK	RUBRIK INC-A	1.15%	361,845	$25,083,095.40
PINS	PINTEREST INC- CLASS A	1.13%	948,972	$24,787,148.64
GENI	GENIUS SPORTS LTD	1.11%	2,404,988	$24,218,229.16
BIDU	BAIDU INC - SPON ADR	1.08%	201,393	$23,540,827.77
ABNB	AIRBNB INC-CLASS A	1.07%	200,087	$23,408,178.13
DASH	DOORDASH INC - A	1.07%	118,134	$23,434,241.58
SPOT	SPOTIFY TECHNOLOGY SA	1.06%	38,538	$23,079,252.06
MELI	MERCADOLIBRE INC	1.02%	10,745	$22,261,276.10
TOST	TOAST INC-CLASS A	0.98%	624,028	$21,335,517.32
TTD	TRADE DESK INC/THE -CLASS A	0.96%	532,726	$21,074,640.56
QCOM	QUALCOMM INC	0.94%	122,504	$20,591,697.36
NFLX	NETFLIX INC	0.83%	168,075	$18,081,508.50
BABA	ALIBABA GROUP HOLDING-SP ADR	0.81%	112,480	$17,693,104.00
PD	PAGERDUTY INC	0.77%	1,394,220	$16,730,640.00
NXDR	NEXTDOOR HOLDINGS INC	0.63%	7,888,577	$13,805,009.75
ETHQ/U	3IQ ETHER STAKING ETF	0.53%	971,185	$11,599,039.40
CRM	SALESFORCE INC	0.48%	45,085	$10,393,895.90
IBTA	IBOTTA INC-CL A	0.27%	244,569	$5,835,416.34
SOLQ/U	3IQ SOLANA STAKING ETF	0.25%	500,664	$5,512,310.64
SLMT	BRERA HOLDINGS PLC-CL B	0.15%	1,400,327	$3,304,771.72

--------------------------

ARKG
as of 12/01/2025

Ticker	Name	Weight	Shares	Market Value
TEM	TEMPUS AI INC	9.86%	1,588,654	$123,803,806.22
CRSP	CRISPR THERAPEUTICS AG	8.10%	1,901,796	$101,689,032.12
PSNL	PERSONALIS INC	6.51%	7,612,459	$81,681,685.07
GH	GUARDANT HEALTH INC	5.82%	673,316	$73,000,920.72
TWST	TWIST BIOSCIENCE CORP	5.46%	2,139,457	$68,484,018.57
TXG	10X GENOMICS INC-CLASS A	4.75%	3,167,136	$59,573,828.16
NTRA	NATERA INC	4.56%	239,439	$57,180,427.59
BEAM	BEAM THERAPEUTICS INC	4.36%	2,161,272	$54,745,019.76
RXRX	RECURSION PHARMACEUTICALS-A	4.15%	11,237,544	$52,029,828.72
ILMN	ILLUMINA INC	4.10%	391,758	$51,496,589.10
ADPT	ADAPTIVE BIOTECHNOLOGIES	4.00%	2,556,431	$50,259,433.46
VCYT	VERACYTE INC	4.00%	1,059,386	$50,151,333.24
IONS	IONIS PHARMACEUTICALS INC	3.15%	477,641	$39,515,239.93
ABSI	ABSCI CORP	2.93%	11,603,362	$36,782,657.54
CDNA	CAREDX INC	2.92%	2,053,102	$36,688,932.74
SDGR	SCHRODINGER INC	2.57%	1,839,579	$32,303,007.24
NTLA	INTELLIA THERAPEUTICS INC	2.24%	3,133,321	$28,168,555.79
NRIX	NURIX THERAPEUTICS INC	2.07%	1,473,187	$26,045,946.16
PACB	PACIFIC BIOSCIENCES OF CALIF	1.95%	10,567,300	$24,516,136.00
WGS	GENEDX HOLDINGS CORP	1.63%	122,577	$20,464,230.15
BFLY	BUTTERFLY NETWORK INC	1.49%	6,013,374	$18,641,459.40
PRME	PRIME MEDICINE INC	1.46%	4,812,700	$18,384,514.00
ARCT UQ	ARCTURUS THERAPEUTICS HOLDIN	1.27%	2,352,129	$15,970,955.91
AMGN	AMGEN INC	1.20%	43,518	$15,033,728.28
INCY	INCYTE CORP	1.09%	131,294	$13,714,971.24
ATAI	ATAI BECKLEY NV	0.99%	3,185,341	$12,390,976.49
MASS	908 DEVICES INC	0.97%	1,907,693	$12,113,850.55
CMPS	COMPASS PATHWAYS PLC	0.92%	2,070,756	$11,492,695.80
CERS	CERUS CORP	0.91%	6,459,417	$11,368,573.92
VRTX	VERTEX PHARMACEUTICALS INC	0.87%	25,049	$10,861,496.89
QSI	QUANTUM-SI INC	0.76%	6,769,180	$9,544,543.80
VEEV	VEEVA SYSTEMS INC-CLASS A	0.76%	39,556	$9,504,911.24
CAI	CARIS LIFE SCIENCES INC	0.66%	325,415	$8,307,844.95
LAB	STANDARD BIOTOOLS INC	0.35%	2,957,451	$4,436,176.50

--------------------------

ARKF
as of 12/01/2025

Ticker	Name	Weight	Shares	Market Value
SHOP	SHOPIFY INC - CLASS A	9.74%	703,224	$111,559,455.36
COIN	COINBASE GLOBAL INC -CLASS A	6.33%	266,012	$72,573,393.84
HOOD	ROBINHOOD MARKETS INC - A	5.52%	492,638	$63,299,056.62
PLTR	PALANTIR TECHNOLOGIES INC-A	4.13%	281,162	$47,361,738.90
SOFI	SOFI TECHNOLOGIES INC	4.03%	1,551,897	$46,122,378.84
TOST	TOAST INC-CLASS A	4.03%	1,351,034	$46,191,852.46
XYZ	BLOCK INC	3.80%	652,416	$43,581,388.80
CRCL	CIRCLE INTERNET GROUP INC	3.16%	453,011	$36,209,169.23
RBLX	ROBLOX CORP -CLASS A	3.12%	376,713	$35,799,036.39
ROKU	ROKU INC	3.05%	360,884	$34,929,962.36
MELI	MERCADOLIBRE INC	2.83%	15,628	$32,377,777.84
BMNR	BITMINE IMMERSION TECHNOLOGI	2.44%	845,267	$27,995,243.04
ADYEN	ADYEN NV	2.39%	17,603	$27,382,580.62
META	META PLATFORMS INC-CLASS A	2.32%	41,109	$26,636,576.55
AMD	ADVANCED MICRO DEVICES	2.31%	121,685	$26,470,138.05
DKNG UW	DRAFTKINGS INC-CL A	2.28%	788,903	$26,160,023.48
AMZN	AMAZON.COM INC	2.25%	110,561	$25,785,036.42
KLAR	KLARNA GROUP PLC	2.02%	736,657	$23,182,595.79
NU UN	NU HOLDINGS LTD/CAYMAN ISL-A	2.01%	1,327,232	$23,080,564.48
PINS	PINTEREST INC- CLASS A	2.00%	876,967	$22,906,378.04
BLSH	BULLISH	1.84%	482,930	$21,065,406.60
SE	SEA LTD-ADR	1.80%	148,096	$20,586,824.96
Z	ZILLOW GROUP INC - C	1.60%	246,266	$18,317,265.08
FUTU	FUTU HOLDINGS LTD-ADR	1.57%	106,024	$17,988,031.84
SPOT	SPOTIFY TECHNOLOGY SA	1.52%	29,020	$17,379,207.40
ABNB	AIRBNB INC-CLASS A	1.39%	136,311	$15,947,023.89
NVDA	NVIDIA CORP	1.38%	89,295	$15,805,215.00
DASH	DOORDASH INC - A	1.32%	76,196	$15,115,000.52
CRWD	CROWDSTRIKE HOLDINGS INC - A	1.29%	28,997	$14,764,112.52
GLBE	GLOBAL-E ONLINE LTD	1.29%	364,781	$14,744,448.02
DSY	DISCOVERY LTD	1.26%	1,125,052	$14,433,277.23
ETOR	ETORO GROUP LTD-A	1.22%	333,445	$13,994,686.65
4689	LY CORP	1.19%	5,074,096	$13,659,341.05
BABA	ALIBABA GROUP HOLDING-SP ADR	1.18%	85,622	$13,468,340.60
KSPI	JSC KASPI.KZ ADR	0.90%	133,688	$10,335,419.28
PYPL	PAYPAL HOLDINGS INC	0.83%	151,471	$9,495,716.99
INTU	INTUIT INC	0.81%	14,562	$9,233,472.96
ICE	INTERCONTINENTAL EXCHANGE IN	0.74%	53,595	$8,430,493.50
ETHQ/U	3IQ ETHER STAKING ETF	0.68%	650,997	$7,774,975.78
IBTA	IBOTTA INC-CL A	0.55%	263,702	$6,291,929.72
SOLQ/U	3IQ SOLANA STAKING ETF	0.43%	452,253	$4,979,305.53
SLMT	BRERA HOLDINGS PLC-CL B	0.16%	788,053	$1,859,805.08

--------------------------

ARKX
as of 12/01/2025

Ticker	Name	Weight	Shares	Market Value
TER	TERADYNE INC	8.36%	201,989	$36,739,779.21
KTOS	KRATOS DEFENSE & SECURITY	8.24%	476,018	$36,224,969.80
LHX	L3HARRIS TECHNOLOGIES INC	7.88%	124,320	$34,646,740.80
AVAV	AEROVIRONMENT INC	6.92%	108,853	$30,420,059.38
RKLB UQ	ROCKET LAB	6.80%	709,738	$29,908,359.32
ACHR	ARCHER AVIATION INC-A	4.84%	2,733,221	$21,291,791.59
DE	DEERE & CO	4.63%	43,788	$20,339,088.12
TRMB	TRIMBLE INC	4.55%	245,736	$20,007,825.12
AMD	ADVANCED MICRO DEVICES	4.48%	90,566	$19,700,821.98
PLTR	PALANTIR TECHNOLOGIES INC-A	4.36%	113,741	$19,159,671.45
IRDM	IRIDIUM COMMUNICATIONS INC	3.85%	1,032,539	$16,933,639.60
AMZN	AMAZON.COM INC	3.62%	68,291	$15,926,827.02
GOOG	ALPHABET INC-CL C	3.01%	41,366	$13,242,083.92
JOBY	JOBY AVIATION INC	2.83%	861,774	$12,435,398.82
NVDA	NVIDIA CORP	2.55%	63,242	$11,193,834.00
6301	KOMATSU LTD	2.21%	296,175	$9,711,650.40
HO	THALES SA	2.20%	36,991	$9,674,721.11
BWXT	BWX TECHNOLOGIES INC	1.81%	44,525	$7,964,632.00
SRTA	STRATA CRITICAL MEDICAL INC	1.71%	1,728,677	$7,502,458.18
GRMN UN	GARMIN LTD	1.32%	29,661	$5,793,386.52
ESLT	ELBIT SYSTEMS LTD	1.28%	11,988	$5,631,842.52
TDY	TELEDYNE TECHNOLOGIES INC	1.23%	10,854	$5,421,790.08
HEI	HEICO CORP	1.21%	16,757	$5,310,460.87
SNPS	SYNOPSYS INC	1.11%	11,715	$4,896,987.15
AIR	AIRBUS SE	1.10%	20,429	$4,846,438.37
LUNR	INTUITIVE MACHINES INC	1.10%	506,844	$4,815,018.00
DSY FP	DASSAULT SYSTEMES SE	1.08%	170,097	$4,758,634.35
HON	HONEYWELL INTERNATIONAL INC	1.08%	24,747	$4,756,125.93
DASH	DOORDASH INC - A	1.06%	23,565	$4,674,589.05
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.06%	16,010	$4,667,075.10
2618	JD LOGISTICS INC	1.04%	2,932,525	$4,583,924.17
PRNT	THE 3D PRINTING ETF	0.69%	135,556	$3,035,098.84
LMT	LOCKHEED MARTIN CORP	0.57%	5,528	$2,511,978.48

--------------------------

PRNT
as of 12/01/2025

Ticker	Name	Weight	Shares	Market Value
ADSK	AUTODESK INC	6.28%	15,010	$4,553,133.40
SIE	SIEMENS AG-REG	5.98%	16,375	$4,337,861.59
XRAY UW	DENTSPLY SIRONA INC	5.72%	365,934	$4,149,691.56
PTC	PTC INC	5.43%	22,467	$3,941,385.81
XMTR	XOMETRY INC-A	5.41%	67,097	$3,923,161.59
DSY FP	DASSAULT SYSTEMES SE	4.99%	129,493	$3,622,696.68
STMN SE	STRAUMANN HOLDING AG-REG	4.52%	28,766	$3,280,993.15
MTLS	MATERIALISE NV-ADR	4.37%	525,636	$3,169,585.08
NNDM	NANO DIMENSION LTD - ADR	4.31%	1,767,903	$3,129,188.31
PRLB	PROTO LABS INC	4.24%	60,506	$3,074,914.92
7731	NIKON CORP	4.21%	264,363	$3,057,339.78
RSW	RENISHAW PLC	4.07%	64,213	$2,949,449.47
BICO	BICO GROUP AB	3.96%	1,281,012	$2,873,784.88
HPQ	HP INC	3.88%	115,165	$2,812,329.30
SSYS	STRATASYS LTD	3.50%	288,786	$2,538,428.94
TTT	TITOMIC LTD	3.49%	18,409,116	$2,532,750.49
DDD	3D SYSTEMS CORP	2.89%	1,008,018	$2,096,677.44
KALU	KAISER ALUMINUM CORP	2.10%	15,861	$1,523,449.05
ALGN	ALIGN TECHNOLOGY INC	1.98%	9,744	$1,434,219.36
MOG/A	MOOG INC-CLASS A	1.92%	6,054	$1,390,482.72
OERL	OC OERLIKON CORP AG-REG	1.90%	350,960	$1,380,066.84
UPS	UNITED PARCEL SERVICE-CL B	1.88%	14,269	$1,366,827.51
AME	AMETEK INC	1.86%	6,836	$1,352,776.04
ML	MICHELIN (CGDE)	1.75%	38,924	$1,271,406.23
LECO	LINCOLN ELECTRIC HOLDINGS	1.73%	5,248	$1,256,528.64
HEXAB S	HEXAGON AB-B SHS	1.72%	106,936	$1,250,455.12
GE	GENERAL ELECTRIC	1.69%	4,101	$1,223,943.45
LHX	L3HARRIS TECHNOLOGIES INC	1.67%	4,356	$1,213,973.64
CRS	CARPENTER TECHNOLOGY	0.14%	320	$101,932.80
ATI	ATI INC	0.13%	945	$95,256.00
