ARKK
as of 12/29/2025

Ticker	Name	Weight	Shares	Market Value
VCYT	VERACYTE INC	3.76%	1,054,142	$44,790,493.58
ABSI	ABSCI CORP	3.46%	11,545,922	$41,218,941.54
CDNA	CAREDX INC	3.34%	2,042,942	$39,796,510.16
SDGR	SCHRODINGER INC	3.13%	2,034,986	$37,260,593.66
ADPT	ADAPTIVE BIOTECHNOLOGIES	2.90%	2,064,520	$34,477,484.00
IONS	IONIS PHARMACEUTICALS INC	2.87%	427,484	$34,168,796.12
NRIX	NURIX THERAPEUTICS INC	2.48%	1,529,344	$29,516,339.20
NTLA	INTELLIA THERAPEUTICS INC	2.39%	3,010,271	$28,416,958.24
WGS	GENEDX HOLDINGS CORP	2.00%	178,020	$23,817,295.80
BFLY	BUTTERFLY NETWORK INC	1.94%	5,983,606	$23,036,883.10
PACB	PACIFIC BIOSCIENCES OF CALIF	1.59%	10,668,401	$18,883,069.77
PRME	PRIME MEDICINE INC	1.41%	4,788,876	$16,761,066.00
ARCT UQ	ARCTURUS THERAPEUTICS HOLDIN	1.30%	2,510,768	$15,466,330.88
AMGN	AMGEN INC	1.21%	43,306	$14,417,866.58
CMPS	COMPASS PATHWAYS PLC	1.16%	2,060,508	$13,764,193.44
CERS	CERUS CORP	1.10%	6,427,441	$13,047,705.23
INCY	INCYTE CORP	1.10%	130,646	$13,078,971.06
ATAI	ATAI BECKLEY NV	1.08%	3,169,573	$12,900,162.11
VRTX	VERTEX PHARMACEUTICALS INC	0.97%	24,925	$11,537,782.50
CAI	CARIS LIFE SCIENCES INC	0.93%	391,296	$11,048,242.56
MASS	908 DEVICES INC	0.86%	1,898,249	$10,269,527.09
VEEV	VEEVA SYSTEMS INC-CLASS A	0.74%	39,364	$8,843,122.60
QSI	QUANTUM-SI INC	0.70%	6,735,672	$8,284,876.56
LAB	STANDARD BIOTOOLS INC	0.34%	2,942,811	$4,061,079.18

--------------------------

ARKF
as of 12/29/2025

Ticker	Name	Weight	Shares	Market Value
SHOP	SHOPIFY INC - CLASS A	9.97%	662,061	$113,099,880.63
COIN	COINBASE GLOBAL INC -CLASS A	5.79%	276,957	$65,611,113.30
HOOD	ROBINHOOD MARKETS INC - A	5.13%	492,638	$58,195,326.94
PLTR	PALANTIR TECHNOLOGIES INC-A	4.68%	281,162	$53,058,081.02
TOST	TOAST INC-CLASS A	4.34%	1,351,034	$49,231,678.96
XYZ	BLOCK INC	3.81%	652,416	$43,235,608.32
SOFI	SOFI TECHNOLOGIES INC	3.55%	1,488,338	$40,289,309.66
ROKU	ROKU INC	3.47%	350,640	$39,299,731.20
CRCL	CIRCLE INTERNET GROUP INC	3.35%	467,606	$38,002,339.62
RBLX	ROBLOX CORP -CLASS A	2.82%	389,598	$32,032,747.56
MELI	MERCADOLIBRE INC	2.76%	15,628	$31,345,235.88
ADYEN	ADYEN NV	2.50%	17,603	$28,361,172.09
META	META PLATFORMS INC-CLASS A	2.40%	41,109	$27,267,188.61
BMNR	BITMINE IMMERSION TECHNOLOGI	2.34%	938,829	$26,578,248.99
DKNG UW	DRAFTKINGS INC-CL A	2.33%	756,511	$26,387,103.68
AMD	ADVANCED MICRO DEVICES	2.31%	121,685	$26,161,058.15
AMZN	AMAZON.COM INC	2.27%	110,561	$25,707,643.72
PINS	PINTEREST INC- CLASS A	2.02%	876,967	$22,923,917.38
NU UN	NU HOLDINGS LTD/CAYMAN ISL-A	1.96%	1,327,232	$22,244,408.32
KLAR	KLARNA GROUP PLC	1.92%	736,657	$21,797,680.63
BLSH	BULLISH	1.85%	508,905	$20,936,351.70
SE	SEA LTD-ADR	1.67%	148,096	$18,934,073.60
ABNB	AIRBNB INC-CLASS A	1.64%	136,311	$18,650,071.02
DASH	DOORDASH INC - A	1.57%	76,196	$17,826,054.20
FUTU	FUTU HOLDINGS LTD-ADR	1.54%	106,024	$17,514,104.56
Z	ZILLOW GROUP INC - C	1.52%	246,266	$17,191,829.46
NVDA	NVIDIA CORP	1.50%	89,295	$17,013,376.35
SPOT	SPOTIFY TECHNOLOGY SA	1.50%	29,020	$16,957,837.00
DSY	DISCOVERY LTD	1.36%	1,125,052	$15,392,749.24
GLBE	GLOBAL-E ONLINE LTD	1.27%	364,781	$14,445,327.60
CRWD	CROWDSTRIKE HOLDINGS INC - A	1.23%	28,997	$13,953,066.43
4689	LY CORP	1.18%	5,074,096	$13,406,577.45
BABA	ALIBABA GROUP HOLDING-SP ADR	1.15%	85,622	$13,035,093.28
ETOR	ETORO GROUP LTD-A	1.05%	333,445	$11,957,337.70
KSPI	JSC KASPI.KZ ADR	0.93%	133,688	$10,514,561.20
INTU	INTUIT INC	0.87%	14,562	$9,851,921.10
PYPL	PAYPAL HOLDINGS INC	0.80%	151,471	$9,083,715.87
ICE	INTERCONTINENTAL EXCHANGE IN	0.77%	53,595	$8,763,854.40
ETHQ/U	3IQ ETHER STAKING ETF	0.66%	650,997	$7,466,935.59
SOLQ/U	3IQ SOLANA STAKING ETF	0.39%	452,253	$4,377,809.04
SLMT	BRERA HOLDINGS PLC-CL B	0.19%	1,018,952	$2,139,799.20

--------------------------

ARKX
as of 12/29/2025

Ticker	Name	Weight	Shares	Market Value
RKLB UQ	ROCKET LAB	8.85%	648,464	$45,813,981.60
LHX	L3HARRIS TECHNOLOGIES INC	8.27%	144,262	$42,812,633.74
KTOS	KRATOS DEFENSE & SECURITY	7.79%	518,880	$40,316,976.00
TER	TERADYNE INC	7.28%	189,417	$37,675,041.30
AVAV	AEROVIRONMENT INC	6.81%	138,295	$35,265,225.00
ACHR	ARCHER AVIATION INC-A	5.24%	3,435,314	$27,104,627.46
DE	DEERE & CO	5.23%	57,659	$27,038,034.87
PLTR	PALANTIR TECHNOLOGIES INC-A	4.52%	123,978	$23,395,888.38
TRMB	TRIMBLE INC	4.15%	267,863	$21,482,612.60
AMD	ADVANCED MICRO DEVICES	4.10%	98,715	$21,222,737.85
IRDM	IRIDIUM COMMUNICATIONS INC	3.52%	1,059,230	$18,229,348.30
AMZN	AMAZON.COM INC	3.34%	74,439	$17,308,556.28
GOOG	ALPHABET INC-CL C	2.74%	45,078	$14,197,766.88
NVDA	NVIDIA CORP	2.54%	68,926	$13,132,470.78
JOBY	JOBY AVIATION INC	2.52%	939,378	$13,038,566.64
HO	THALES SA	2.10%	40,297	$10,849,265.32
6301	KOMATSU LTD	1.98%	322,275	$10,251,816.53
SRTA	STRATA CRITICAL MEDICAL INC	1.77%	1,884,349	$9,176,779.63
BWXT	BWX TECHNOLOGIES INC	1.65%	48,527	$8,534,928.76
LUNR	INTUITIVE MACHINES INC	1.63%	552,490	$8,425,472.50
GRMN UN	GARMIN LTD	1.48%	37,219	$7,648,876.69
ESLT	ELBIT SYSTEMS LTD	1.44%	13,061	$7,459,006.49
HEI	HEICO CORP	1.18%	18,265	$6,115,852.60
SNPS	SYNOPSYS INC	1.18%	12,759	$6,087,829.26
TDY	TELEDYNE TECHNOLOGIES INC	1.18%	11,811	$6,110,420.85
DASH	DOORDASH INC - A	1.16%	25,682	$6,008,303.90
HON	HONEYWELL INTERNATIONAL INC	1.03%	26,951	$5,319,318.87
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.02%	17,431	$5,278,804.04
AIR	AIRBUS SE	0.99%	22,256	$5,136,483.91
DSY FP	DASSAULT SYSTEMES SE	0.99%	185,409	$5,144,669.57
2618	JD LOGISTICS INC	0.94%	3,196,425	$4,849,487.30
PRNT	THE 3D PRINTING ETF	0.59%	135,556	$3,038,487.74
LMT	LOCKHEED MARTIN CORP	0.56%	6,021	$2,908,323.63

--------------------------

PRNT
as of 12/29/2025

Ticker	Name	Weight	Shares	Market Value
SIE	SIEMENS AG-REG	6.25%	15,865	$4,443,276.25
ADSK	AUTODESK INC	6.15%	14,542	$4,372,924.82
XRAY UW	DENTSPLY SIRONA INC	5.74%	354,508	$4,083,932.16
PTC	PTC INC	5.40%	21,767	$3,843,834.53
XMTR	XOMETRY INC-A	5.04%	57,146	$3,584,197.12
DSY FP	DASSAULT SYSTEMES SE	4.89%	125,451	$3,480,974.18
STMN SE	STRAUMANN HOLDING AG-REG	4.61%	27,868	$3,280,500.07
PRLB	PROTO LABS INC	4.34%	58,618	$3,089,168.60
RSW	RENISHAW PLC	4.11%	62,209	$2,924,200.29
7731	NIKON CORP	4.04%	256,163	$2,876,460.35
MTLS	MATERIALISE NV-ADR	3.99%	509,224	$2,836,377.68
NNDM	NANO DIMENSION LTD - ADR	3.88%	1,712,699	$2,757,445.39
HPQ	HP INC	3.65%	111,569	$2,595,094.94
BICO	BICO GROUP AB	3.62%	1,241,012	$2,575,037.05
TTT	TITOMIC LTD	3.54%	17,834,262	$2,515,089.77
SSYS	STRATASYS LTD	3.52%	279,770	$2,503,941.50
KALU	KAISER ALUMINUM CORP	2.54%	15,367	$1,806,390.85
DDD	3D SYSTEMS CORP	2.50%	976,542	$1,777,306.44
ALGN	ALIGN TECHNOLOGY INC	2.10%	9,440	$1,495,012.80
MOG/A	MOOG INC-CLASS A	2.07%	5,866	$1,474,536.42
UPS	UNITED PARCEL SERVICE-CL B	1.95%	13,825	$1,389,965.50
AME	AMETEK INC	1.94%	6,624	$1,380,772.80
OERL	OC OERLIKON CORP AG-REG	1.93%	340,002	$1,374,920.94
GE	GENERAL ELECTRIC	1.76%	3,973	$1,250,620.94
LHX	L3HARRIS TECHNOLOGIES INC	1.76%	4,220	$1,252,369.40
LECO	LINCOLN ELECTRIC HOLDINGS	1.76%	5,086	$1,253,546.42
ML	MICHELIN (CGDE)	1.74%	37,710	$1,240,892.97
HEXAB S	HEXAGON AB-B SHS	1.70%	103,598	$1,210,001.92
ATI	ATI INC	0.15%	917	$107,243.15
CRS	CARPENTER TECHNOLOGY	0.15%	312	$104,317.20
KODK	EASTMAN KODAK CO	0.14%	11,099	$97,005.26
KMT	KENNAMETAL INC	0.14%	3,316	$97,092.48
HXL	HEXCEL CORP	0.13%	1,197	$91,127.61
VOE	VOESTALPINE AG	0.13%	2,033	$89,309.49
DWL	DOWLAIS GROUP PLC	0.12%	71,959	$82,084.18
JBL	JABIL INC	0.12%	353	$83,346.83
SAND	SANDVIK AB	0.12%	2,560	$82,837.22
MMM	3M CO	0.11%	485	$78,608.80
VNP	5N PLUS INC	0.11%	5,876	$78,771.14
AVNT	AVIENT CORP	0.11%	2,356	$74,850.12
EMN	EASTMAN CHEMICAL CO	0.11%	1,207	$76,668.64
MTRN	MATERION CORP	0.11%	583	$75,148.70
3402	TORAY INDUSTRIES INC	0.11%	12,317	$80,591.02
AKE	ARKEMA	0.10%	1,225	$73,579.64
HEN3	HENKEL AG & CO KGAA VOR-PREF	0.10%	883	$72,359.66
SGL	SGL CARBON SE	0.10%	19,767	$72,751.54
EVK	EVONIK INDUSTRIES AG	0.09%	4,234	$65,373.98
DD	DUPONT DE NEMOURS INC	0.05%	923	$38,082.98
Q UN	QNITY ELECTRONICS INC	0.05%	461	$38,820.81

--------------------------

IZRL
as of 12/29/2025

Ticker	Name	Weight	Shares	Market Value
TEVA	TEVA PHARMACEUTICAL-SP ADR	2.62%	105,131	$3,352,627.59
TSEM	TOWER SEMICONDUCTOR LTD	2.62%	27,598	$3,356,192.78
RPOL	RP OPTICAL LAB LTD	2.61%	391,421	$3,337,242.25
TBLA	TABOOLA.COM LTD	2.39%	680,235	$3,054,255.15
FROG	JFROG LTD	2.31%	44,241	$2,961,050.13
URGN UQ	UROGEN PHARMA LTD	2.19%	121,484	$2,797,776.52
MGIC	MAGIC SOFTWARE ENTERPRISES	2.06%	99,907	$2,633,331.47
ISRO	ISROTEL LTD	2.02%	54,355	$2,587,846.90
QLTU	QUALITAU LTD	2.01%	14,022	$2,574,608.91
PTNR	PARTNER COMMUNICATIONS CO	1.95%	209,766	$2,490,174.59
BWAY	BRAINSWAY LTD-ADR	1.93%	127,331	$2,466,401.47
MTRX	MATRIX IT LTD	1.93%	55,570	$2,468,153.23
TLSY	TELSYS LTD	1.93%	35,314	$2,471,072.98
CGNT	COGNYTE SOFTWARE LTD	1.89%	259,116	$2,412,369.96
ITRN	ITURAN LOCATION AND CONTROL	1.84%	54,825	$2,350,896.00
ESLT	ELBIT SYSTEMS LTD	1.83%	4,134	$2,343,713.59
FTAL	FATTAL HOLDINGS 1998 LTD	1.83%	11,853	$2,338,968.24
PLTK	PLAYTIKA HOLDING CORP	1.83%	589,833	$2,335,738.68
TATTF	TAT TECHNOLOGIES LTD	1.79%	50,488	$2,285,133.12
ONE	ONE SOFTWARE TECHNOLOGIES LT	1.76%	79,914	$2,254,292.69
ORBI	ORBIT TECHNOLOGIES LTD	1.76%	173,991	$2,256,771.07
BEZQ	BEZEQ THE ISRAELI TELECOM CO	1.75%	1,037,779	$2,242,897.67
CEL	CELLCOM ISRAEL LTD	1.74%	202,757	$2,225,970.32
RSKD	RISKIFIED LTD-A	1.74%	445,153	$2,230,216.53
ISTA	ISSTA LTD	1.71%	63,599	$2,183,314.67
PERI	PERION NETWORK LTD	1.68%	219,605	$2,145,540.85
NYAX	NAYAX LTD	1.66%	44,143	$2,122,392.56
ARYT	ARYT INDUSTRIES LTD	1.65%	165,652	$2,106,581.22
BSEN	BET SHEMESH ENGINES HOLDINGS	1.64%	9,217	$2,098,840.76
CLBT	CELLEBRITE DI LTD	1.64%	114,066	$2,099,955.06
CHKP	CHECK POINT SOFTWARE TECH	1.63%	11,005	$2,086,933.18
HLAN	HILAN LTD	1.61%	25,116	$2,061,138.88
NVMI	NOVA LTD	1.61%	6,232	$2,062,293.44
RDCM	RADCOM LTD	1.60%	150,957	$2,051,505.63
MLTM	MALAM - TEAM LTD	1.58%	49,601	$2,018,157.58
RDWR	RADWARE LTD	1.57%	82,399	$2,008,063.63
MDWD UQ	MEDIWOUND LTD	1.56%	106,397	$1,999,199.63
AUDC	AUDIOCODES LTD	1.55%	221,966	$1,979,936.72
INMD	INMODE LTD	1.55%	135,688	$1,983,758.56
ETOR	ETORO GROUP LTD-A	1.52%	54,199	$1,943,576.14
CYBR	CYBERARK SOFTWARE LTD/ISRAEL	1.51%	4,245	$1,929,989.25
HLMS	HOLMES PLACE INTERNATIONAL L	1.50%	895,844	$1,916,779.54
DANE	DANEL (ADIR YEOSHUA) LTD	1.48%	12,705	$1,898,228.72
GILT	GILAT SATELLITE NETWORKS LTD	1.46%	148,721	$1,872,397.39
ALLT	ALLOT LTD	1.45%	202,178	$1,855,483.12
FVRR	FIVERR INTERNATIONAL LTD	1.45%	93,707	$1,851,650.32
CAMT	CAMTEK LTD	1.44%	16,894	$1,842,290.70
NICE	NICE LTD - SPON ADR	1.43%	16,249	$1,831,099.81
ODD	ODDITY TECH LTD-CL A	1.37%	41,857	$1,754,645.44
MNDY	MONDAY.COM LTD	1.34%	11,724	$1,709,124.72
SMWB	SIMILARWEB LTD	1.32%	236,425	$1,688,074.50
VLN	VALENS SEMICONDUCTOR LTD	1.31%	1,164,756	$1,677,248.64
WIX	WIX.COM LTD	1.28%	15,517	$1,637,043.50
PGY	PAGAYA TECHNOLOGIES LTD -A	1.27%	74,426	$1,625,835.97
SSYS	STRATASYS LTD	1.26%	180,095	$1,611,850.25
MBLY	MOBILEYE GLOBAL INC-A	1.16%	142,955	$1,489,591.10
NNOX	NANO-X IMAGING LTD	1.13%	507,421	$1,451,224.06

--------------------------

ARKT
as of 12/29/2025

Ticker	Name	Weight	Shares	Market Value
ARKK	ARK INNOVATION ETF	95.36%	40,196	$3,203,621.20

--------------------------

ARKB
as of 12/29/2025

Ticker	Name	Weight	Shares	Market Value
BTC	BITCOIN	100.00%	37,499	$3,281,982,585.58

--------------------------
