ARKK
as of 01/07/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.50%	1,787,832	$774,059,742.72
CRSP	CRISPR THERAPEUTICS AG	5.67%	7,182,989	$417,978,129.91
ROKU	ROKU INC	5.49%	3,574,325	$404,899,536.00
COIN	COINBASE GLOBAL INC -CLASS A	5.31%	1,561,586	$391,270,988.16
TEM	TEMPUS AI INC	5.02%	5,321,852	$370,081,588.08
SHOP	SHOPIFY INC - CLASS A	4.98%	2,179,156	$367,078,828.20
HOOD	ROBINHOOD MARKETS INC - A	4.47%	2,707,514	$329,504,453.80
PLTR	PALANTIR TECHNOLOGIES INC-A	3.62%	1,486,516	$267,141,790.36
BEAM	BEAM THERAPEUTICS INC	3.35%	8,719,745	$247,117,573.30
AMD	ADVANCED MICRO DEVICES	3.29%	1,131,257	$242,484,937.95
TER	TERADYNE INC	3.22%	1,038,964	$237,756,521.76
RBLX	ROBLOX CORP -CLASS A	3.17%	3,078,613	$233,451,223.79
CRCL	CIRCLE INTERNET GROUP INC	2.84%	2,470,236	$209,599,524.60
BMNR	BITMINE IMMERSION TECHNOLOGI	2.58%	5,882,094	$190,168,099.02
ACHR	ARCHER AVIATION INC-A	2.32%	19,369,343	$170,837,605.26
TWST	TWIST BIOSCIENCE CORP	2.20%	4,404,621	$162,398,376.27
TXG	10X GENOMICS INC-CLASS A	2.00%	7,638,549	$147,500,381.19
ILMN	ILLUMINA INC	1.92%	963,004	$141,667,518.44
AMZN	AMAZON.COM INC	1.71%	524,799	$126,439,823.07
BLSH	BULLISH	1.69%	3,019,592	$124,558,170.00
VCYT	VERACYTE INC	1.52%	2,454,268	$112,012,791.52
XYZ	BLOCK INC	1.49%	1,573,142	$110,119,940.00
NVDA	NVIDIA CORP	1.46%	573,573	$107,395,808.52
NTRA	NATERA INC	1.40%	416,385	$103,571,604.90
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.37%	308,502	$101,012,809.86
RXRX	RECURSION PHARMACEUTICALS-A	1.26%	20,383,239	$92,743,737.45
DE	DEERE & CO	1.22%	185,401	$90,101,177.98
DKNG UW	DRAFTKINGS INC-CL A	1.20%	2,531,054	$88,460,337.30
CRWV	COREWEAVE INC-CL A	1.16%	1,098,084	$85,584,666.96
NTLA	INTELLIA THERAPEUTICS INC	1.16%	8,791,505	$85,541,343.65
BIDU	BAIDU INC - SPON ADR	1.14%	575,951	$84,330,745.42
KTOS	KRATOS DEFENSE & SECURITY	1.12%	899,066	$82,651,137.38
BWXT	BWX TECHNOLOGIES INC	1.08%	405,951	$79,282,230.30
TTD	TRADE DESK INC/THE -CLASS A	1.07%	1,976,233	$78,535,499.42
META	META PLATFORMS INC-CLASS A	1.06%	118,583	$78,338,301.46
ABNB	AIRBNB INC-CLASS A	1.03%	551,494	$76,117,201.88
PD	PAGERDUTY INC	0.99%	5,848,104	$73,101,300.00
SOFI	SOFI TECHNOLOGIES INC	0.84%	2,288,325	$61,739,008.50
BABA	ALIBABA GROUP HOLDING-SP ADR	0.73%	356,759	$53,834,933.10
WGS	GENEDX HOLDINGS CORP	0.64%	349,479	$47,459,248.20
PACB	PACIFIC BIOSCIENCES OF CALIF	0.60%	21,211,780	$44,120,502.40
GOOG	ALPHABET INC-CL C	0.45%	104,576	$32,894,380.80
CERS	CERUS CORP	0.27%	9,621,794	$19,917,113.58
SLMT	BRERA HOLDINGS PLC-CL B	0.18%	6,222,479	$13,378,329.85

--------------------------

ARKQ
as of 01/07/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.49%	470,536	$203,723,266.56
TER	TERADYNE INC	9.99%	847,756	$194,000,483.04
KTOS	KRATOS DEFENSE & SECURITY	8.01%	1,692,057	$155,550,800.01
RKLB UQ	ROCKET LAB	6.20%	1,399,339	$120,385,134.17
PLTR	PALANTIR TECHNOLOGIES INC-A	4.90%	529,433	$95,144,404.43
AVAV	AEROVIRONMENT INC	4.33%	265,296	$84,106,790.88
ACHR	ARCHER AVIATION INC-A	4.03%	8,873,789	$78,266,818.98
AMD	ADVANCED MICRO DEVICES	3.90%	353,084	$75,683,555.40
DE	DEERE & CO	3.39%	135,420	$65,811,411.60
TRMB	TRIMBLE INC	2.95%	702,737	$57,308,202.35
LHX	L3HARRIS TECHNOLOGIES INC	2.59%	160,263	$50,397,905.61
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.55%	151,554	$49,623,326.22
AMZN	AMAZON.COM INC	2.54%	204,691	$49,316,202.63
GOOG	ALPHABET INC-CL C	2.28%	140,792	$44,286,123.60
NVDA	NVIDIA CORP	2.17%	225,577	$42,237,037.48
BIDU	BAIDU INC - SPON ADR	1.98%	263,033	$38,513,291.86
SYM UQ	SYMBOTIC INC	1.92%	528,944	$37,264,104.80
BWXT	BWX TECHNOLOGIES INC	1.73%	172,320	$33,654,096.00
LUNR	INTUITIVE MACHINES INC	1.71%	1,762,021	$33,161,235.22
IRDM	IRIDIUM COMMUNICATIONS INC	1.71%	1,793,299	$33,140,165.52
CCJ	CAMECO CORP	1.69%	321,083	$32,779,363.47
JOBY	JOBY AVIATION INC	1.66%	1,974,945	$32,191,603.50
KMTUY	KOMATSU LTD -SPONS ADR	1.44%	855,847	$28,028,989.25
ISRG	INTUITIVE SURGICAL INC	1.41%	46,215	$27,398,562.75
PONY	PONY AI INC	1.39%	1,555,419	$26,970,965.46
SRTA	STRATA CRITICAL MEDICAL INC	1.37%	4,504,678	$26,577,600.20
ESLT	ELBIT SYSTEMS LTD	1.33%	40,278	$25,780,739.46
OKLO	OKLO INC	1.12%	226,725	$21,674,910.00
CAT	CATERPILLAR INC	1.11%	34,728	$21,638,669.52
SNPS	SYNOPSYS INC	1.10%	42,165	$21,452,287.05
DASH	DOORDASH INC - A	1.05%	88,714	$20,349,217.32
AUR	AURORA INNOVATION INC	1.04%	4,571,031	$20,112,536.40
QCOM	QUALCOMM INC	1.04%	110,966	$20,245,746.70
WRD	WERIDE INC-ADR	1.04%	2,034,926	$20,166,116.66
TDY	TELEDYNE TECHNOLOGIES INC	0.90%	32,691	$17,415,476.43
BYDDY	BYD CO LTD-UNSPONSORED ADR	0.88%	1,351,458	$17,041,885.38
KDK	KODIAK AI INC	0.87%	1,749,936	$16,974,379.20

--------------------------

ARKW
as of 01/07/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	8.68%	429,081	$185,774,909.76
ROKU	ROKU INC	6.01%	1,135,092	$128,583,221.76
AMD	ADVANCED MICRO DEVICES	5.73%	571,690	$122,541,751.50
SHOP	SHOPIFY INC - CLASS A	5.04%	639,672	$107,752,748.40
HOOD	ROBINHOOD MARKETS INC - A	4.96%	871,553	$106,068,000.10
COIN	COINBASE GLOBAL INC -CLASS A	4.91%	419,221	$105,040,013.76
PLTR	PALANTIR TECHNOLOGIES INC-A	3.67%	436,924	$78,519,612.04
CRCL	CIRCLE INTERNET GROUP INC	3.19%	804,473	$68,259,534.05
GOOG	ALPHABET INC-CL C	2.96%	201,319	$63,324,891.45
RBLX	ROBLOX CORP -CLASS A	2.96%	836,306	$63,417,083.98
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.85%	186,399	$61,032,624.57
BMNR	BITMINE IMMERSION TECHNOLOGI	2.67%	1,766,860	$57,122,583.80
XYZ	BLOCK INC	2.60%	796,342	$55,743,940.00
META	META PLATFORMS INC-CLASS A	2.37%	76,697	$50,667,572.14
CRWV	COREWEAVE INC-CL A	1.99%	547,135	$42,643,701.90
AMZN	AMAZON.COM INC	1.90%	168,715	$40,648,504.95
CRWD	CROWDSTRIKE HOLDINGS INC - A	1.72%	80,439	$36,866,802.48
U	UNITY SOFTWARE INC	1.71%	803,669	$36,607,122.95
NET	CLOUDFLARE INC - CLASS A	1.62%	174,963	$34,642,674.00
BLSH	BULLISH	1.56%	811,518	$33,475,117.50
DKNG UW	DRAFTKINGS INC-CL A	1.54%	939,886	$32,849,015.70
RBRK	RUBRIK INC-A	1.43%	407,413	$30,600,790.43
NVDA	NVIDIA CORP	1.36%	155,368	$29,091,104.32
BIDU	BAIDU INC - SPON ADR	1.35%	197,187	$28,872,120.54
ABNB	AIRBNB INC-CLASS A	1.26%	195,905	$27,038,808.10
DASH	DOORDASH INC - A	1.24%	115,668	$26,531,925.84
GTLB	GITLAB INC-CL A	1.23%	716,978	$26,341,771.72
PINS	PINTEREST INC- CLASS A	1.18%	929,136	$25,151,711.52
DDOG	DATADOG INC - CLASS A	1.17%	183,177	$25,113,566.70
GENI	GENIUS SPORTS LTD	1.16%	2,354,714	$24,865,779.84
TTD	TRADE DESK INC/THE -CLASS A	1.12%	605,006	$24,042,938.44
MELI	MERCADOLIBRE INC	1.08%	10,523	$23,014,221.92
PSTG	PURE STORAGE INC - CLASS A	1.04%	323,173	$22,308,632.19
TOST	TOAST INC-CLASS A	1.03%	610,984	$22,038,192.88
QCOM	QUALCOMM INC	1.02%	119,948	$21,884,512.60
SPOT	SPOTIFY TECHNOLOGY SA	1.01%	37,734	$21,562,339.62
PD	PAGERDUTY INC	0.80%	1,365,078	$17,063,475.00
BABA	ALIBABA GROUP HOLDING-SP ADR	0.78%	110,134	$16,619,220.60
NXDR	NEXTDOOR HOLDINGS INC	0.74%	7,723,661	$15,833,505.05
NFLX	NETFLIX INC	0.70%	164,565	$14,917,817.25
ETHQ/U	3IQ ETHER STAKING ETF	0.56%	950,887	$11,895,596.37
CRM	SALESFORCE INC	0.54%	44,143	$11,605,194.70
SOLQ/U	3IQ SOLANA STAKING ETF	0.25%	490,200	$5,436,318.00
SLMT	BRERA HOLDINGS PLC-CL B	0.19%	1,848,217	$3,973,666.55

--------------------------

ARKG
as of 01/07/2026

Ticker	Name	Weight	Shares	Market Value
TEM	TEMPUS AI INC	9.13%	1,685,472	$117,207,722.88
CRSP	CRISPR THERAPEUTICS AG	8.85%	1,951,597	$113,563,429.43
TWST	TWIST BIOSCIENCE CORP	6.28%	2,183,722	$80,513,830.14
GH	GUARDANT HEALTH INC	5.71%	652,299	$73,272,746.67
PSNL	PERSONALIS INC	5.59%	7,845,409	$71,785,492.35
