ARKK
as of 06/26/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.59%	1,586,449	$595,108,748.88
TEM	TEMPUS AI INC-CL A	5.58%	6,304,524	$345,929,231.88
CRSP	CRISPR THERAPEUTICS AG	5.08%	5,844,092	$315,464,086.16
AMD	ADVANCED MICRO DEVICES	4.82%	561,216	$298,886,805.12
HOOD	ROBINHOOD MARKETS INC - A	4.40%	2,919,246	$272,861,923.62
SHOP	SHOPIFY INC - CLASS A	4.31%	2,397,782	$267,640,426.84
SPCX	SPACE EXPLORATION TECHN-CL A	4.17%	1,691,702	$258,830,406.00
TWST	TWIST BIOSCIENCE CORP	3.99%	2,559,774	$247,402,157.10
BEAM	BEAM THERAPEUTICS INC	3.45%	6,308,521	$214,048,117.53
COIN	COINBASE GLOBAL INC -CLASS A	3.44%	1,496,039	$213,215,478.28
TXG	10X GENOMICS INC-CLASS A	3.17%	5,506,522	$196,748,031.06
CRCL	CIRCLE INTERNET GROUP INC	3.03%	2,736,222	$188,279,435.82
RBLX	ROBLOX CORP -CLASS A	2.97%	3,974,069	$184,357,060.91
NTLA	INTELLIA THERAPEUTICS INC	2.88%	11,147,090	$178,687,852.70
PLTR	PALANTIR TECHNOLOGIES INC-A	2.42%	1,400,392	$150,220,049.84
CRWV	COREWEAVE INC-CL A	2.40%	1,510,726	$149,199,299.76
AMZN	AMAZON.COM INC	2.30%	628,652	$142,710,290.52
GOOG	ALPHABET INC-CL C	1.90%	344,846	$118,002,852.74
XYZ	BLOCK INC	1.86%	1,558,530	$115,455,902.40
NVDA	NVIDIA CORP	1.62%	514,209	$100,651,269.66
ILMN	ILLUMINA INC	1.57%	547,475	$97,258,933.75
NTRA	NATERA INC	1.50%	357,090	$93,107,646.60
BLSH	BULLISH	1.43%	4,047,424	$88,557,637.12
CBRS	CEREBRAS SYSTEMS INC - A	1.36%	502,493	$84,680,120.36
BMNR	BITMINE IMMERSION TECHNOLOGI	1.23%	5,709,605	$76,051,938.60
DE	DEERE & CO	1.22%	119,653	$75,472,326.28
TER	TERADYNE INC	1.15%	151,443	$71,475,038.28
AVGO	BROADCOM INC	1.13%	184,331	$69,844,859.21
VCYT	VERACYTE INC	1.13%	1,195,066	$69,971,114.30
ACHR	ARCHER AVIATION INC-A	1.08%	14,037,701	$67,240,587.79
RXRX	RECURSION PHARMACEUTICALS-A	1.07%	19,836,492	$66,253,883.28
WGS	GENEDX HOLDINGS CORP	1.01%	909,647	$62,465,459.49
TSM	TAIWAN SEMICONDUCTOR-SP ADR	0.97%	138,754	$60,356,602.46
META	META PLATFORMS INC-CLASS A	0.89%	102,002	$55,373,825.74
BWXT	BWX TECHNOLOGIES INC	0.88%	265,605	$54,387,935.85
BABA	ALIBABA GROUP HOLDING-SP ADR	0.83%	538,399	$51,185,592.93
KTOS	KRATOS DEFENSE & SECURITY	0.79%	1,051,619	$48,710,992.08
XE	X-ENERGY INC	0.70%	2,338,203	$43,209,991.44
SOFI	SOFI TECHNOLOGIES INC	0.55%	1,960,968	$33,924,746.40
LLY	ELI LILLY & CO	0.54%	29,478	$33,242,045.82
SNOW	SNOWFLAKE INC	0.53%	143,941	$32,683,243.46
GOOGL	ALPHABET INC-CL A	0.49%	89,158	$30,644,496.18
ROKU	ROKU INC	0.47%	216,477	$29,165,946.21
FIG	FIGMA INC-CL A	0.43%	1,573,518	$26,498,043.12
CERS	CERUS CORP	0.40%	8,597,270	$24,588,192.20
PACB	PACIFIC BIOSCIENCES OF CALIF	0.34%	13,293,942	$21,270,307.20

--------------------------

ARKQ
as of 06/26/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.07%	557,145	$208,996,232.40
TER	TERADYNE INC	7.91%	347,801	$164,148,159.96
AMD	ADVANCED MICRO DEVICES	7.18%	279,833	$149,030,660.81
SPCX	SPACE EXPLORATION TECHN-CL A	5.73%	777,607	$118,973,871.00
KTOS	KRATOS DEFENSE & SECURITY	4.66%	2,086,177	$96,631,718.64
GOOG	ALPHABET INC-CL C	4.59%	278,157	$95,182,543.83
DE	DEERE & CO	4.56%	150,081	$94,665,091.56
RKLB UQ	ROCKET LAB	3.70%	951,460	$76,773,307.40
TSM	TAIWAN SEMICONDUCTOR-SP ADR	3.45%	164,838	$71,702,881.62
PLTR	PALANTIR TECHNOLOGIES INC-A	3.06%	591,369	$63,436,152.63
AMZN	AMAZON.COM INC	2.94%	269,047	$61,076,359.47
LHX	L3HARRIS TECHNOLOGIES INC	2.92%	210,138	$60,629,015.76
CAT	CATERPILLAR INC	2.86%	56,175	$59,377,536.75
NVDA	NVIDIA CORP	2.81%	298,297	$58,388,654.78
AVAV	AEROVIRONMENT INC	2.14%	325,143	$44,440,545.24
ACHR	ARCHER AVIATION INC-A	2.12%	9,171,141	$43,929,765.39
TRMB	TRIMBLE INC	1.85%	764,324	$38,399,637.76
BWXT	BWX TECHNOLOGIES INC	1.76%	178,475	$36,546,325.75
