ARKK
as of 01/14/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.68%	1,801,734	$805,735,444.80
CRSP	CRISPR THERAPEUTICS AG	5.39%	7,238,849	$406,678,536.82
ROKU	ROKU INC	5.28%	3,602,115	$398,069,728.65
COIN	COINBASE GLOBAL INC -CLASS A	5.27%	1,573,724	$397,664,317.56
SHOP	SHOPIFY INC - CLASS A	4.87%	2,196,096	$367,714,314.24
TEM	TEMPUS AI INC	4.77%	5,363,236	$360,141,297.40
HOOD	ROBINHOOD MARKETS INC - A	4.35%	2,728,570	$328,083,256.80
BEAM	BEAM THERAPEUTICS INC	4.02%	8,787,561	$303,610,232.55
PLTR	PALANTIR TECHNOLOGIES INC-A	3.55%	1,498,066	$268,093,891.36
RBLX	ROBLOX CORP -CLASS A	3.49%	3,102,553	$263,096,494.40
AMD	ADVANCED MICRO DEVICES	3.34%	1,140,049	$251,916,627.53
TER	TERADYNE INC	3.11%	1,023,958	$234,762,850.66
CRCL	CIRCLE INTERNET GROUP INC	2.75%	2,489,444	$207,768,996.24
BMNR	BITMINE IMMERSION TECHNOLOGI	2.45%	5,927,832	$185,066,915.04
TWST	TWIST BIOSCIENCE CORP	2.37%	4,438,879	$178,531,713.38
ACHR	ARCHER AVIATION INC-A	2.19%	19,519,983	$165,334,256.01
TXG	10X GENOMICS INC-CLASS A	2.11%	7,740,556	$158,836,209.12
AMZN	AMAZON.COM INC	1.70%	528,873	$128,304,589.80
ILMN	ILLUMINA INC	1.68%	864,404	$127,058,743.96
BLSH	BULLISH	1.56%	3,043,070	$117,705,947.60
KTOS	KRATOS DEFENSE & SECURITY	1.44%	906,052	$108,472,545.44
NVDA	NVIDIA CORP	1.42%	578,025	$107,402,825.25
XYZ	BLOCK INC	1.41%	1,585,364	$106,631,582.64
VCYT	VERACYTE INC	1.41%	2,473,350	$106,477,717.50
NTLA	INTELLIA THERAPEUTICS INC	1.40%	9,022,936	$105,929,268.64
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.36%	310,896	$102,971,864.16
NTRA	NATERA INC	1.29%	408,445	$97,164,981.05
CRWV	COREWEAVE INC-CL A	1.28%	1,106,624	$96,807,467.52
RXRX	RECURSION PHARMACEUTICALS-A	1.28%	20,541,775	$96,340,924.75
DE	DEERE & CO	1.24%	186,843	$93,331,815.36
BIDU	BAIDU INC - SPON ADR	1.15%	580,417	$86,685,278.95
