ARKK
as of 06/08/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.12%	1,711,759	$669,297,769.00
CRSP	CRISPR THERAPEUTICS AG	5.00%	6,384,542	$330,974,657.28
TEM	TEMPUS AI INC-CL A	4.83%	6,887,424	$319,783,096.32
HOOD	ROBINHOOD MARKETS INC - A	4.70%	3,768,489	$310,787,287.83
AMD	ADVANCED MICRO DEVICES	4.66%	660,636	$308,107,417.68
SHOP	SHOPIFY INC - CLASS A	4.42%	2,672,197	$292,712,459.38
ROKU	ROKU INC	4.30%	2,329,337	$284,784,741.62
CRCL	CIRCLE INTERNET GROUP INC	3.62%	2,981,750	$239,374,890.00
COIN	COINBASE GLOBAL INC -CLASS A	3.55%	1,542,771	$235,118,300.40
TWST	TWIST BIOSCIENCE CORP	3.31%	3,159,280	$218,685,361.60
TXG	10X GENOMICS INC-CLASS A	3.19%	6,806,589	$211,276,522.56
PLTR	PALANTIR TECHNOLOGIES INC-A	3.10%	1,511,005	$204,786,507.65
BEAM	BEAM THERAPEUTICS INC	3.05%	6,854,858	$201,532,825.20
AMZN	AMAZON.COM INC	2.61%	702,218	$172,766,694.54
RBLX	ROBLOX CORP -CLASS A	2.50%	3,963,016	$165,733,329.12
CRWV	COREWEAVE INC-CL A	2.48%	1,635,627	$164,200,594.53
NTLA	INTELLIA THERAPEUTICS INC	2.38%	11,626,575	$157,423,825.50
GOOG	ALPHABET INC-CL C	1.97%	356,703	$130,389,214.62
BLSH	BULLISH	1.80%	4,414,398	$119,012,170.08
NVDA	NVIDIA CORP	1.74%	561,759	$115,216,770.90
ILMN	ILLUMINA INC	1.56%	635,764	$103,197,212.48
BMNR	BITMINE IMMERSION TECHNOLOGI	1.53%	6,357,418	$101,082,946.20
XYZ	BLOCK INC	1.50%	1,460,603	$99,540,094.45
ACHR	ARCHER AVIATION INC-A	1.45%	17,376,824	$96,267,604.96
BABA	ALIBABA GROUP HOLDING-SP ADR	1.36%	740,815	$89,683,063.90
NTRA	NATERA INC	1.36%	417,016	$89,787,714.96
VCYT	VERACYTE INC	1.24%	1,681,676	$81,948,071.48
DE	DEERE & CO	1.22%	138,540	$80,829,777.60
AVGO	BROADCOM INC	1.17%	201,281	$77,640,120.13
RXRX	RECURSION PHARMACEUTICALS-A	1.13%	22,495,674	$74,573,159.31
KTOS	KRATOS DEFENSE & SECURITY	1.09%	1,233,014	$72,155,979.28
CBRS	CEREBRAS SYSTEMS INC - A	1.04%	343,332	$69,013,165.32
META	META PLATFORMS INC-CLASS A	1.00%	111,302	$66,002,086.00
TSM	TAIWAN SEMICONDUCTOR-SP ADR	0.99%	158,148	$65,658,305.16
TER	TERADYNE INC	0.96%	178,090	$63,743,753.70
XE	X-ENERGY INC	0.88%	2,709,134	$58,029,650.28
BWXT	BWX TECHNOLOGIES INC	0.87%	311,008	$57,831,937.60
WGS	GENEDX HOLDINGS CORP	0.84%	1,064,413	$55,573,002.73
FIG	FIGMA INC-CL A	0.60%	1,815,508	$39,487,299.00
SOFI	SOFI TECHNOLOGIES INC	0.55%	2,252,737	$36,111,374.11
GOOGL	ALPHABET INC-CL A	0.54%	97,258	$35,821,093.98
CERS	CERUS CORP	0.41%	9,980,655	$27,047,575.05
PACB	PACIFIC BIOSCIENCES OF CALIF	0.33%	15,249,501	$22,111,776.45
BIDU	BAIDU INC - SPON ADR	0.02%	8,287	$1,008,196.42

--------------------------

ARKQ
as of 06/08/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.03%	560,471	$219,144,161.00
AMD	ADVANCED MICRO DEVICES	8.04%	376,507	$175,595,334.66
TER	TERADYNE INC	7.03%	429,324	$153,667,939.32
KTOS	KRATOS DEFENSE & SECURITY	5.62%	2,098,631	$122,811,886.12
RKLB UQ	ROCKET LAB	5.62%	1,116,076	$122,857,646.08
GOOG	ALPHABET INC-CL C	4.68%	279,817	$102,284,306.18
DE	DEERE & CO	4.03%	150,977	$88,086,020.88
PLTR	PALANTIR TECHNOLOGIES INC-A	3.69%	594,899	$80,626,661.47
TSM	TAIWAN SEMICONDUCTOR-SP ADR	3.15%	165,822	$68,844,319.74
AMZN	AMAZON.COM INC	3.05%	270,653	$66,588,757.59
LHX	L3HARRIS TECHNOLOGIES INC	2.98%	211,392	$65,072,799.36
NVDA	NVIDIA CORP	2.82%	300,077	$61,545,792.70
AVAV	AEROVIRONMENT INC	2.78%	327,083	$60,811,271.36
ACHR	ARCHER AVIATION INC-A	2.56%	10,092,497	$55,912,433.38
LUNR	INTUITIVE MACHINES INC	2.42%	1,799,548	$52,834,729.28
CAT	CATERPILLAR INC	2.34%	56,509	$51,099,958.52
TRMB	TRIMBLE INC	1.91%	768,886	$41,665,932.34
IRDM	IRIDIUM COMMUNICATIONS INC	1.89%	873,773	$41,381,889.28
KMTUY	KOMATSU LTD -SPONS ADR	1.76%	936,409	$38,383,404.91
CCJ	CAMECO CORP	1.62%	342,505	$35,428,717.20
AUR	AURORA INNOVATION INC	1.58%	5,462,568	$34,468,804.08
ESLT	ELBIT SYSTEMS LTD	1.56%	41,389	$34,078,047.04
BIDU	BAIDU INC - SPON ADR	1.54%	276,709	$33,664,416.94
BWXT	BWX TECHNOLOGIES INC	1.53%	179,539	$33,385,277.05
JOBY	JOBY AVIATION INC	1.53%	3,495,498	$33,382,005.90
AVGO	BROADCOM INC	1.51%	85,756	$33,078,661.88
SYM UQ	SYMBOTIC INC	1.39%	692,358	$30,477,599.16
ISRG	INTUITIVE SURGICAL INC	1.21%	62,813	$26,510,854.78
DASH	DOORDASH INC - A	1.06%	147,279	$23,093,347.20
WRD	WERIDE INC-ADR	1.06%	3,505,721	$23,137,758.60
OKLO	OKLO INC	1.00%	375,599	$21,818,545.91
SRTA	STRATA CRITICAL MEDICAL INC	1.00%	3,792,201	$21,956,843.79
TDY	TELEDYNE TECHNOLOGIES INC	0.99%	35,765	$21,540,186.55
SNPS	SYNOPSYS INC	0.98%	46,109	$21,433,768.65
KDK	KODIAK AI INC	0.95%	3,237,732	$20,656,730.16
XE	X-ENERGY INC	0.95%	972,518	$20,831,335.56
BYDDY	BYD CO LTD-UNSPONSORED ADR	0.89%	1,736,795	$19,556,311.70
PONY	PONY AI INC	0.79%	2,008,992	$17,317,511.04
GOOGL	ALPHABET INC-CL A	0.28%	16,504	$6,078,588.24

--------------------------

ARKW
as of 06/08/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	8.78%	367,331	$143,626,421.00
AMD	ADVANCED MICRO DEVICES	8.14%	285,508	$133,155,221.04
HOOD	ROBINHOOD MARKETS INC - A	5.22%	1,036,210	$85,456,238.70
SHOP	SHOPIFY INC - CLASS A	4.45%	665,346	$72,882,000.84
ROKU	ROKU INC	4.22%	565,321	$69,116,145.46
GOOG	ALPHABET INC-CL C	4.02%	179,859	$65,745,658.86
AMZN	AMAZON.COM INC	3.87%	257,592	$63,375,359.76
CRWV	COREWEAVE INC-CL A	3.57%	582,344	$58,461,514.16
CRCL	CIRCLE INTERNET GROUP INC	3.49%	711,190	$57,094,333.20
COIN	COINBASE GLOBAL INC -CLASS A	3.01%	323,314	$49,273,053.60
PLTR	PALANTIR TECHNOLOGIES INC-A	2.73%	330,142	$44,744,145.26
XYZ	BLOCK INC	2.72%	653,131	$44,510,877.65
CRWD	CROWDSTRIKE HOLDINGS INC - A	2.69%	65,566	$43,996,097.32
DDOG	DATADOG INC - CLASS A	2.59%	180,836	$42,335,515.96
RBLX	ROBLOX CORP -CLASS A	2.43%	952,031	$39,813,936.42
NET	CLOUDFLARE INC - CLASS A	2.40%	156,841	$39,227,502.51
AVGO	BROADCOM INC	2.23%	94,640	$36,505,487.20
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.23%	87,892	$36,490,121.64
META	META PLATFORMS INC-CLASS A	2.08%	57,536	$34,118,848.00
NVDA	NVIDIA CORP	1.62%	129,009	$26,459,745.90
BLSH	BULLISH	1.53%	929,202	$25,051,285.92
RBRK	RUBRIK INC-A	1.50%	334,226	$24,535,530.66
BMNR	BITMINE IMMERSION TECHNOLOGI	1.48%	1,526,737	$24,275,118.30
P	EVERPURE INC-A	1.46%	331,959	$23,957,481.03
FIG	FIGMA INC-CL A	1.35%	1,012,405	$22,019,808.75
GTLB	GITLAB INC-CL A	1.21%	634,217	$19,736,833.04
NFLX	NETFLIX INC	1.16%	230,709	$18,959,665.62
SPOT	SPOTIFY TECHNOLOGY SA	1.16%	38,069	$18,918,389.55
GENI	GENIUS SPORTS LTD	1.14%	3,145,396	$18,652,198.28
CBRS	CEREBRAS SYSTEMS INC - A	1.13%	91,902	$18,473,221.02
TOST	TOAST INC-CLASS A	1.09%	720,752	$17,759,329.28
DKNG UW	DRAFTKINGS INC-CL A	1.01%	663,459	$16,540,032.87
BABA	ALIBABA GROUP HOLDING-SP ADR	0.97%	130,831	$15,838,400.86
BIDU	BAIDU INC - SPON ADR	0.97%	130,766	$15,908,991.56
DASH	DOORDASH INC - A	0.91%	94,674	$14,844,883.20
MELI	MERCADOLIBRE INC	0.86%	8,760	$14,084,328.00
ABNB	AIRBNB INC-CLASS A	0.53%	64,384	$8,597,839.36
ETHQ/U	3IQ ETHER STAKING ETF	0.30%	805,379	$4,880,596.74
GOOGL	ALPHABET INC-CL A	0.28%	12,353	$4,549,733.43
SOLQ/U	3IQ SOLANA STAKING ETF	0.13%	430,307	$2,168,747.28

--------------------------

ARKG
as of 06/08/2026

Ticker	Name	Weight	Shares	Market Value
TWST	TWIST BIOSCIENCE CORP	9.18%	1,645,819	$113,923,591.18
