ARKK
as of 01/06/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	11.05%	1,772,937	$800,782,454.79
ROKU	ROKU INC	5.61%	3,544,550	$406,488,994.00
COIN	COINBASE GLOBAL INC -CLASS A	5.45%	1,548,581	$394,764,268.52
CRSP	CRISPR THERAPEUTICS AG	5.42%	7,123,139	$392,841,115.85
SHOP	SHOPIFY INC - CLASS A	4.95%	2,161,006	$359,180,807.26
TEM	TEMPUS AI INC	4.71%	5,277,512	$341,455,026.40
HOOD	ROBINHOOD MARKETS INC - A	4.56%	2,684,954	$330,893,730.96
PLTR	PALANTIR TECHNOLOGIES INC-A	3.54%	1,474,141	$256,559,499.64
AMD	ADVANCED MICRO DEVICES	3.42%	1,121,837	$248,015,723.96
RBLX	ROBLOX CORP -CLASS A	3.31%	2,957,030	$239,637,711.20
BEAM	BEAM THERAPEUTICS INC	3.20%	8,647,085	$232,087,761.40
TER	TERADYNE INC	3.12%	1,030,309	$226,152,825.50
CRCL	CIRCLE INTERNET GROUP INC	2.87%	2,449,656	$207,730,828.80
BMNR	BITMINE IMMERSION TECHNOLOGI	2.68%	5,833,089	$194,533,518.15
ACHR	ARCHER AVIATION INC-A	2.27%	19,207,943	$164,419,992.08
TWST	TWIST BIOSCIENCE CORP	2.07%	4,367,916	$149,994,235.44
TXG	10X GENOMICS INC-CLASS A	1.91%	7,574,904	$138,772,241.28
ILMN	ILLUMINA INC	1.86%	954,979	$134,967,182.07
BLSH	BULLISH	1.71%	2,994,437	$124,209,246.76
AMZN	AMAZON.COM INC	1.67%	520,434	$121,292,348.04
NVDA	NVIDIA CORP	1.48%	568,803	$107,003,220.36
XYZ	BLOCK INC	1.47%	1,560,047	$106,785,217.15
VCYT	VERACYTE INC	1.46%	2,433,823	$106,187,697.49
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.36%	305,937	$98,588,198.25
NTRA	NATERA INC	1.35%	412,920	$98,035,466.40
DKNG UW	DRAFTKINGS INC-CL A	1.25%	2,509,964	$90,961,095.36
RXRX	RECURSION PHARMACEUTICALS-A	1.22%	20,213,379	$88,332,466.23
BIDU	BAIDU INC - SPON ADR	1.18%	571,166	$85,492,126.88
DE	DEERE & CO	1.18%	183,856	$85,695,281.60
META	META PLATFORMS INC-CLASS A	1.17%	128,553	$84,689,430.87
CRWV	COREWEAVE INC-CL A	1.15%	1,088,934	$83,695,467.24
NTLA	INTELLIA THERAPEUTICS INC	1.14%	8,821,151	$82,654,184.87
KTOS	KRATOS DEFENSE & SECURITY	1.11%	891,581	$80,179,879.33
TTD	TRADE DESK INC/THE -CLASS A	1.08%	1,959,778	$78,606,695.58
BWXT	BWX TECHNOLOGIES INC	1.05%	402,576	$76,094,915.52
ABNB	AIRBNB INC-CLASS A	1.03%	546,904	$74,307,846.48
PD	PAGERDUTY INC	0.97%	5,799,384	$70,230,540.24
SOFI	SOFI TECHNOLOGIES INC	0.92%	2,269,260	$66,443,932.80
BABA	ALIBABA GROUP HOLDING-SP ADR	0.76%	353,789	$55,283,069.14
WGS	GENEDX HOLDINGS CORP	0.63%	346,569	$45,573,823.50
PACB	PACIFIC BIOSCIENCES OF CALIF	0.57%	21,035,020	$41,649,339.60
