ARKK
as of 03/05/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.27%	1,712,422	$695,140,586.68
CRSP	CRISPR THERAPEUTICS AG	6.74%	7,607,000	$456,420,000.00
TEM	TEMPUS AI INC-CL A	4.92%	6,487,468	$332,742,233.72
COIN	COINBASE GLOBAL INC -CLASS A	4.77%	1,544,572	$322,707,427.96
SHOP	SHOPIFY INC - CLASS A	4.74%	2,474,961	$320,878,693.65
CRCL	CIRCLE INTERNET GROUP INC	4.40%	2,829,725	$297,885,150.75
HOOD	ROBINHOOD MARKETS INC - A	4.36%	3,593,765	$295,443,420.65
ROKU	ROKU INC	4.02%	2,791,000	$272,150,410.00
RBLX	ROBLOX CORP -CLASS A	3.80%	3,813,413	$257,024,036.20
AMD	ADVANCED MICRO DEVICES	3.69%	1,237,027	$249,966,045.89
BEAM	BEAM THERAPEUTICS INC	3.55%	8,748,388	$240,055,766.72
PLTR	PALANTIR TECHNOLOGIES INC-A	3.38%	1,494,766	$228,983,203.54
TWST	TWIST BIOSCIENCE CORP	2.72%	3,837,647	$184,437,314.82
TER	TERADYNE INC	2.61%	579,550	$176,878,660.00
BLSH	BULLISH	2.60%	4,778,910	$176,150,622.60
TXG	10X GENOMICS INC-CLASS A	2.43%	7,350,556	$164,431,937.72
BMNR	BITMINE IMMERSION TECHNOLOGI	2.03%	6,493,724	$137,147,450.88
ACHR	ARCHER AVIATION INC-A	1.95%	19,476,943	$131,664,134.68
NTLA	INTELLIA THERAPEUTICS INC	1.95%	9,534,408	$131,765,518.56
AMZN	AMAZON.COM INC	1.94%	606,065	$131,407,013.30
CRWV	COREWEAVE INC-CL A	1.80%	1,529,053	$121,559,713.50
NVDA	NVIDIA CORP	1.56%	576,753	$105,568,869.12
XYZ	BLOCK INC	1.52%	1,581,942	$103,205,896.08
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.41%	266,775	$95,356,056.00
DE	DEERE & CO	1.37%	151,118	$92,792,496.72
ILMN	ILLUMINA INC	1.33%	697,469	$89,952,576.93
RXRX	RECURSION PHARMACEUTICALS-A	1.27%	23,632,289	$86,021,531.96
NTRA	NATERA INC	1.26%	419,321	$85,134,742.63
KTOS	KRATOS DEFENSE & SECURITY	1.20%	910,781	$81,177,910.53
BWXT	BWX TECHNOLOGIES INC	1.12%	370,244	$76,111,059.08
META	META PLATFORMS INC-CLASS A	1.11%	112,946	$75,417,432.58
VCYT	VERACYTE INC	1.08%	2,010,557	$72,922,902.39
BIDU	BAIDU INC - SPON ADR	1.01%	576,593	$68,603,035.14
BABA	ALIBABA GROUP HOLDING-SP ADR	0.94%	477,315	$63,611,770.05
AVGO	BROADCOM INC	0.92%	197,010	$62,556,585.30
WGS	GENEDX HOLDINGS CORP	0.90%	769,185	$61,127,131.95
GOOG	ALPHABET INC-CL C	0.82%	182,690	$55,437,280.50
SOFI	SOFI TECHNOLOGIES INC	0.64%	2,301,035	$43,029,354.50
PACB	PACIFIC BIOSCIENCES OF CALIF	0.49%	21,329,620	$33,274,207.20
CERS	CERUS CORP	0.33%	9,946,843	$22,280,928.32
SLMT	BRERA HOLDINGS PLC-CL B	0.14%	6,994,478	$9,652,379.64
PD	PAGERDUTY INC	0.00%	745	$5,676.90

--------------------------

ARKQ
as of 03/05/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.08%	499,549	$202,786,921.06
TER	TERADYNE INC	8.63%	568,930	$173,637,436.00
KTOS	KRATOS DEFENSE & SECURITY	7.52%	1,697,922	$151,335,787.86
RKLB UQ	ROCKET LAB	4.73%	1,322,282	$95,085,298.62
DE	DEERE & CO	4.47%	146,495	$89,953,789.80
AMD	ADVANCED MICRO DEVICES	4.36%	434,517	$87,802,850.19
PLTR	PALANTIR TECHNOLOGIES INC-A	4.28%	562,075	$86,104,269.25
AVAV	AEROVIRONMENT INC	3.57%	317,383	$71,880,901.84
ACHR	ARCHER AVIATION INC-A	3.52%	10,465,183	$70,744,637.08
GOOG	ALPHABET INC-CL C	3.43%	227,322	$68,980,860.90
LHX	L3HARRIS TECHNOLOGIES INC	3.39%	184,975	$68,209,531.25
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.86%	160,902	$57,512,810.88
TRMB	TRIMBLE INC	2.59%	746,076	$52,165,633.92
AMZN	AMAZON.COM INC	2.55%	236,461	$51,269,474.02
NVDA	NVIDIA CORP	2.18%	239,485	$43,835,334.40
CAT	CATERPILLAR INC	2.14%	58,938	$43,140,847.86
KMTUY	KOMATSU LTD -SPONS ADR	2.10%	908,629	$42,333,025.11
CCJ	CAMECO CORP	2.04%	340,881	$40,987,531.44
BWXT	BWX TECHNOLOGIES INC	1.87%	182,941	$37,607,181.37
BIDU	BAIDU INC - SPON ADR	1.84%	311,633	$37,078,094.34
SYM UQ	SYMBOTIC INC	1.80%	671,818	$36,305,044.72
