ARKK
as of 04/14/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.47%	1,684,533	$593,663,119.90
CRSP	CRISPR THERAPEUTICS AG	6.73%	7,697,013	$422,027,222.80
TEM	TEMPUS AI INC-CL A	4.67%	6,374,504	$293,099,693.90
AMD	ADVANCED MICRO DEVICES	4.43%	1,124,745	$277,620,808.40
CRCL	CIRCLE INTERNET GROUP INC	4.39%	2,792,001	$275,514,658.70
SHOP	SHOPIFY INC - CLASS A	4.37%	2,384,739	$274,173,442.80
HOOD	ROBINHOOD MARKETS INC - A	4.30%	3,764,759	$269,820,277.50
COIN	COINBASE GLOBAL INC -CLASS A	4.14%	1,488,274	$259,748,461.20
ROKU	ROKU INC	4.04%	2,452,985	$253,442,410.20
BEAM	BEAM THERAPEUTICS INC	3.99%	8,301,235	$250,531,272.30
RBLX	ROBLOX CORP -CLASS A	3.38%	3,674,417	$211,866,884.20
PLTR	PALANTIR TECHNOLOGIES INC-A	3.14%	1,487,149	$196,853,913.10
TWST	TWIST BIOSCIENCE CORP	2.77%	3,445,864	$173,602,628.30
CRWV	COREWEAVE INC-CL A	2.74%	1,555,883	$171,567,218.40
TXG	10X GENOMICS INC-CLASS A	2.60%	6,913,583	$163,022,287.10
BLSH	BULLISH	2.53%	4,065,208	$158,380,503.70
AMZN	AMAZON.COM INC	2.23%	584,021	$140,100,797.70
TER	TERADYNE INC	2.22%	375,701	$139,058,211.10
BMNR	BITMINE IMMERSION TECHNOLOGI	2.15%	6,256,982	$134,587,682.80
NTLA	INTELLIA THERAPEUTICS INC	2.09%	9,186,786	$131,003,568.40
ACHR	ARCHER AVIATION INC-A	1.55%	17,872,535	$97,405,315.75
XYZ	BLOCK INC	1.47%	1,437,531	$92,318,240.82
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.42%	241,665	$89,312,134.05
DE	DEERE & CO	1.31%	136,356	$82,228,122.24
ILMN	ILLUMINA INC	1.27%	625,740	$79,443,950.40
NTRA	NATERA INC	1.21%	376,284	$75,971,739.60
RXRX	RECURSION PHARMACEUTICALS-A	1.21%	22,140,214	$75,719,531.88
NVDA	NVIDIA CORP	1.19%	393,002	$74,399,208.62
BWXT	BWX TECHNOLOGIES INC	1.14%	306,108	$71,271,125.64
AVGO	BROADCOM INC	1.12%	184,271	$69,976,912.25
BIDU	BAIDU INC - SPON ADR	0.96%	540,154	$60,502,649.54
KTOS	KRATOS DEFENSE & SECURITY	0.96%	814,866	$59,933,394.30
BABA	ALIBABA GROUP HOLDING-SP ADR	0.94%	459,957	$58,879,095.57
VCYT	VERACYTE INC	0.93%	1,793,038	$58,166,152.72
GOOG	ALPHABET INC-CL C	0.88%	171,965	$54,892,947.65
WGS	GENEDX HOLDINGS CORP	0.82%	846,741	$51,634,266.18
SOFI	SOFI TECHNOLOGIES INC	0.60%	2,217,149	$37,802,390.45
PACB	PACIFIC BIOSCIENCES OF CALIF	0.48%	20,551,876	$29,800,220.20
META	META PLATFORMS INC-CLASS A	0.38%	37,654	$23,892,592.62
CERS	CERUS CORP	0.30%	9,822,959	$18,860,081.28
SLMT	BRERA HOLDINGS PLC-CL B	0.09%	6,688,790	$5,458,052.64

--------------------------

ARKQ
as of 04/14/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.65%	542,178	$191,074,370.80
TER	TERADYNE INC	9.50%	508,047	$188,043,436.10
KTOS	KRATOS DEFENSE & SECURITY	6.29%	1,692,730	$124,500,291.50
AMD	ADVANCED MICRO DEVICES	5.30%	425,325	$104,982,969.80
RKLB UQ	ROCKET LAB	4.70%	1,318,239	$93,094,038.18
DE	DEERE & CO	4.45%	146,049	$88,073,388.96
PLTR	PALANTIR TECHNOLOGIES INC-A	3.85%	575,484	$76,176,817.08
GOOG	ALPHABET INC-CL C	3.65%	226,627	$72,341,604.67
LHX	L3HARRIS TECHNOLOGIES INC	3.33%	184,410	$66,009,559.50
AVAV	AEROVIRONMENT INC	3.11%	316,413	$61,507,523.07
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.99%	160,410	$59,282,723.70
ACHR	ARCHER AVIATION INC-A	2.87%	10,433,180	$56,860,831.00
AMZN	AMAZON.COM INC	2.86%	235,738	$56,551,188.82
TRMB	TRIMBLE INC	2.51%	743,795	$49,752,447.55
CAT	CATERPILLAR INC	2.35%	58,758	$46,520,471.34
LUNR	INTUITIVE MACHINES INC	2.30%	1,864,981	$45,524,186.21
NVDA	NVIDIA CORP	2.28%	238,753	$45,198,330.43
BWXT	BWX TECHNOLOGIES INC	2.04%	173,687	$40,439,544.21
KMTUY	KOMATSU LTD -SPONS ADR	2.04%	905,851	$40,428,130.13
CCJ	CAMECO CORP	1.95%	331,329	$38,666,094.30
ESLT	ELBIT SYSTEMS LTD	1.89%	40,047	$37,445,947.35
SYM UQ	SYMBOTIC INC	1.85%	669,764	$36,575,812.04
BIDU	BAIDU INC - SPON ADR	1.76%	310,680	$34,799,266.80
AVGO	BROADCOM INC	1.50%	78,347	$29,752,273.25
IRDM	IRIDIUM COMMUNICATIONS INC	1.50%	845,261	$29,782,771.34
JOBY	JOBY AVIATION INC	1.46%	3,381,406	$28,809,579.12
ISRG	INTUITIVE SURGICAL INC	1.41%	60,767	$27,889,622.32
WRD	WERIDE INC-ADR	1.30%	3,391,299	$25,773,872.40
AUR	AURORA INNOVATION INC	1.24%	5,666,691	$24,536,772.03
BYDDY	BYD CO LTD-UNSPONSORED ADR	1.19%	1,680,112	$23,555,170.24
TDY	TELEDYNE TECHNOLOGIES INC	1.15%	34,599	$22,696,598.01
DASH	DOORDASH INC - A	1.05%	130,385	$20,810,749.85
OKLO	OKLO INC	0.99%	363,345	$19,598,829.30
KDK	KODIAK AI INC	0.97%	2,585,779	$19,134,764.60
SNPS	SYNOPSYS INC	0.94%	44,613	$18,637,973.01
PONY	PONY AI INC	0.90%	1,780,334	$17,874,553.36
SRTA	STRATA CRITICAL MEDICAL INC	0.76%	3,668,429	$15,113,927.48

--------------------------

ARKW
as of 04/14/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	8.59%	384,370	$135,459,675.40
AMD	ADVANCED MICRO DEVICES	8.19%	523,099	$129,116,526.20
CRCL	CIRCLE INTERNET GROUP INC	4.68%	747,573	$73,770,503.64
HOOD	ROBINHOOD MARKETS INC - A	4.67%	1,027,208	$73,619,997.36
SHOP	SHOPIFY INC - CLASS A	4.62%	634,189	$72,912,709.33
