ARKK
as of 03/20/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.11%	1,683,096	$640,081,408.80
CRSP	CRISPR THERAPEUTICS AG	5.83%	7,851,468	$368,626,422.60
CRCL	CIRCLE INTERNET GROUP INC	5.62%	2,770,084	$355,484,879.72
TEM	TEMPUS AI INC-CL A	4.91%	6,376,364	$310,783,981.36
COIN	COINBASE GLOBAL INC -CLASS A	4.87%	1,518,129	$308,043,555.39
SHOP	SHOPIFY INC - CLASS A	4.70%	2,432,584	$297,675,304.08
HOOD	ROBINHOOD MARKETS INC - A	4.34%	3,704,753	$274,744,482.48
ROKU	ROKU INC	4.08%	2,694,284	$258,274,064.24
AMD	ADVANCED MICRO DEVICES	3.94%	1,215,854	$249,578,350.58
PLTR	PALANTIR TECHNOLOGIES INC-A	3.61%	1,469,191	$228,723,654.88
BEAM	BEAM THERAPEUTICS INC	3.42%	8,598,565	$216,425,881.05
RBLX	ROBLOX CORP -CLASS A	3.41%	3,748,127	$215,592,265.04
BLSH	BULLISH	2.94%	4,697,070	$186,003,972.00
TWST	TWIST BIOSCIENCE CORP	2.67%	3,771,927	$168,982,329.60
TER	TERADYNE INC	2.57%	537,269	$162,470,145.60
BMNR	BITMINE IMMERSION TECHNOLOGI	2.13%	6,382,527	$134,926,620.78
TXG	10X GENOMICS INC-CLASS A	1.97%	6,773,438	$124,495,790.44
AMZN	AMAZON.COM INC	1.97%	595,711	$124,360,628.36
NTLA	INTELLIA THERAPEUTICS INC	1.95%	9,371,131	$123,230,372.65
CRWV	COREWEAVE INC-CL A	1.92%	1,502,889	$121,223,026.74
ACHR	ARCHER AVIATION INC-A	1.82%	19,143,383	$115,051,731.83
NVDA	NVIDIA CORP	1.60%	566,895	$101,224,771.20
XYZ	BLOCK INC	1.45%	1,554,848	$91,720,483.52
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.40%	262,218	$88,836,836.22
ILMN	ILLUMINA INC	1.37%	685,534	$86,781,749.06
DE	DEERE & CO	1.33%	148,545	$84,311,171.10
NTRA	NATERA INC	1.32%	412,160	$83,557,196.80
KTOS	KRATOS DEFENSE & SECURITY	1.31%	895,188	$83,055,542.64
RXRX	RECURSION PHARMACEUTICALS-A	1.24%	23,227,553	$78,276,853.61
BWXT	BWX TECHNOLOGIES INC	1.21%	363,920	$76,466,870.40
BIDU	BAIDU INC - SPON ADR	1.07%	566,735	$67,447,132.35
META	META PLATFORMS INC-CLASS A	1.06%	111,024	$67,358,260.80
VCYT	VERACYTE INC	1.02%	1,976,147	$64,778,098.66
AVGO	BROADCOM INC	0.98%	193,662	$61,940,854.08
WGS	GENEDX HOLDINGS CORP	0.94%	814,349	$59,447,477.00
BABA	ALIBABA GROUP HOLDING-SP ADR	0.93%	469,162	$58,598,333.80
GOOG	ALPHABET INC-CL C	0.87%	179,590	$54,906,050.70
SOFI	SOFI TECHNOLOGIES INC	0.61%	2,261,634	$38,628,708.72
PACB	PACIFIC BIOSCIENCES OF CALIF	0.46%	20,964,316	$29,350,042.40
CERS	CERUS CORP	0.28%	10,020,079	$17,635,339.04
SLMT	BRERA HOLDINGS PLC-CL B	0.09%	7,014,188	$5,541,909.94

--------------------------

ARKQ
as of 03/20/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.77%	498,022	$189,397,766.60
TER	TERADYNE INC	8.74%	560,566	$169,515,158.40
KTOS	KRATOS DEFENSE & SECURITY	8.10%	1,692,730	$157,051,489.40
RKLB UQ	ROCKET LAB	4.89%	1,318,239	$94,820,931.27
AMD	ADVANCED MICRO DEVICES	4.59%	433,189	$88,920,706.03
PLTR	PALANTIR TECHNOLOGIES INC-A	4.50%	560,357	$87,236,377.76
DE	DEERE & CO	4.28%	146,048	$82,893,923.84
GOOG	ALPHABET INC-CL C	3.57%	226,627	$69,286,672.71
LHX	L3HARRIS TECHNOLOGIES INC	3.46%	184,410	$67,069,917.00
AVAV	AEROVIRONMENT INC	3.45%	316,413	$66,873,887.55
ACHR	ARCHER AVIATION INC-A	3.23%	10,433,180	$62,703,411.80
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.80%	160,410	$54,345,303.90
TRMB	TRIMBLE INC	2.56%	743,795	$49,596,250.60
AMZN	AMAZON.COM INC	2.54%	235,738	$49,212,664.88
NVDA	NVIDIA CORP	2.20%	238,753	$42,631,735.68
CAT	CATERPILLAR INC	2.09%	58,758	$40,463,696.70
