ARKK
as of 04/27/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.71%	2,526,013	$950,538,691.90
AMD	ADVANCED MICRO DEVICES	5.65%	1,591,290	$553,466,574.90
TEM	TEMPUS AI INC-CL A	5.09%	9,561,664	$498,353,927.68
CRSP	CRISPR THERAPEUTICS AG	4.62%	9,263,628	$451,926,091.98
SHOP	SHOPIFY INC - CLASS A	4.60%	3,576,763	$450,064,088.29
COIN	COINBASE GLOBAL INC -CLASS A	4.55%	2,232,090	$445,904,619.30
HOOD	ROBINHOOD MARKETS INC - A	4.44%	5,135,407	$435,020,326.97
ROKU	ROKU INC	4.33%	3,679,017	$423,896,338.74
CRCL	CIRCLE INTERNET GROUP INC	4.26%	4,187,201	$417,296,451.66
PLTR	PALANTIR TECHNOLOGIES INC-A	3.26%	2,230,093	$319,104,007.37
TWST	TWIST BIOSCIENCE CORP	3.22%	5,168,064	$314,941,820.16
RBLX	ROBLOX CORP -CLASS A	3.16%	5,510,849	$309,103,520.41
BEAM	BEAM THERAPEUTICS INC	2.77%	9,990,680	$270,847,334.80
AMZN	AMAZON.COM INC	2.69%	999,147	$263,764,816.53
CRWV	COREWEAVE INC-CL A	2.63%	2,333,707	$257,034,488.98
BLSH	BULLISH	2.49%	6,096,968	$243,573,871.60
TER	TERADYNE INC	2.41%	563,181	$235,454,712.48
TXG	10X GENOMICS INC-CLASS A	2.34%	10,370,191	$228,973,817.28
BMNR	BITMINE IMMERSION TECHNOLOGI	2.12%	9,384,846	$207,780,490.44
XYZ	BLOCK INC	1.58%	2,156,059	$154,438,506.17
ACHR	ARCHER AVIATION INC-A	1.56%	26,808,791	$152,810,108.70
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.49%	362,001	$145,690,922.46
NTLA	INTELLIA THERAPEUTICS INC	1.40%	10,062,936	$137,157,817.68
NVDA	NVIDIA CORP	1.25%	589,202	$122,713,100.54
ILMN	ILLUMINA INC	1.23%	937,916	$119,940,698.08
AVGO	BROADCOM INC	1.19%	275,831	$116,610,313.56
RXRX	RECURSION PHARMACEUTICALS-A	1.19%	33,210,254	$116,567,991.54
DE	DEERE & CO	1.17%	204,372	$114,987,862.08
NTRA	NATERA INC	1.17%	563,764	$114,866,915.00
BIDU	BAIDU INC - SPON ADR	1.06%	809,602	$104,203,873.42
BWXT	BWX TECHNOLOGIES INC	1.05%	458,708	$102,360,690.20
BABA	ALIBABA GROUP HOLDING-SP ADR	0.96%	689,293	$93,619,775.26
VCYT	VERACYTE INC	0.94%	2,689,454	$92,328,955.82
GOOG	ALPHABET INC-CL C	0.90%	257,421	$88,120,356.72
WGS	GENEDX HOLDINGS CORP	0.89%	1,269,661	$87,009,868.33
KTOS	KRATOS DEFENSE & SECURITY	0.76%	1,222,090	$74,865,233.40
SOFI	SOFI TECHNOLOGIES INC	0.63%	3,325,461	$61,321,500.84
META	META PLATFORMS INC-CLASS A	0.39%	55,966	$37,778,728.98
PACB	PACIFIC BIOSCIENCES OF CALIF	0.36%	22,512,121	$35,118,908.76
CERS	CERUS CORP	0.30%	14,734,063	$29,173,444.74
SLMT	BRERA HOLDINGS PLC-CL B	0.04%	6,459,193	$4,341,869.53

--------------------------

ARKQ
as of 04/27/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.67%	701,826	$264,097,123.80
TER	TERADYNE INC	9.66%	630,491	$263,595,677.28
AMD	ADVANCED MICRO DEVICES	6.68%	524,628	$182,470,864.68
KTOS	KRATOS DEFENSE & SECURITY	4.92%	2,191,162	$134,230,584.12
RKLB UQ	ROCKET LAB	4.79%	1,640,835	$130,741,732.80
DE	DEERE & CO	3.90%	189,057	$106,371,030.48
PLTR	PALANTIR TECHNOLOGIES INC-A	3.90%	744,924	$106,591,175.16
GOOG	ALPHABET INC-CL C	3.68%	293,347	$100,418,545.04
AMZN	AMAZON.COM INC	3.28%	338,908	$89,468,322.92
TSM	TAIWAN SEMICONDUCTOR-SP ADR	3.06%	207,642	$83,567,599.32
AVAV	AEROVIRONMENT INC	2.94%	409,533	$80,383,137.24
ACHR	ARCHER AVIATION INC-A	2.82%	13,505,468	$76,981,167.60
LHX	L3HARRIS TECHNOLOGIES INC	2.78%	238,650	$75,773,761.50
TRMB	TRIMBLE INC	2.38%	962,771	$64,842,626.85
NVDA	NVIDIA CORP	2.36%	309,025	$64,360,636.75
LUNR	INTUITIVE MACHINES INC	2.26%	2,414,101	$61,631,998.53
CAT	CATERPILLAR INC	2.15%	70,704	$58,740,176.16
CCJ	CAMECO CORP	1.92%	428,865	$52,385,859.75
BIDU	BAIDU INC - SPON ADR	1.90%	402,168	$51,763,043.28
SYM UQ	SYMBOTIC INC	1.89%	866,948	$51,488,041.72
KMTUY	KOMATSU LTD -SPONS ADR	1.86%	1,172,539	$50,700,586.36
BWXT	BWX TECHNOLOGIES INC	1.84%	224,759	$50,154,970.85
AVGO	BROADCOM INC	1.57%	101,387	$42,862,368.12
ESLT	ELBIT SYSTEMS LTD	1.56%	51,759	$42,543,827.64
IRDM	IRIDIUM COMMUNICATIONS INC	1.56%	1,094,093	$42,625,863.28
ISRG	INTUITIVE SURGICAL INC	1.39%	78,623	$37,913,583.06
JOBY	JOBY AVIATION INC	1.36%	4,377,118	$37,205,503.00
AUR	AURORA INNOVATION INC	1.32%	7,335,363	$36,016,632.33
WRD	WERIDE INC-ADR	1.28%	4,389,891	$34,943,532.36
OKLO	OKLO INC	1.22%	470,289	$33,390,519.00
DASH	DOORDASH INC - A	1.09%	168,689	$29,820,841.42
KDK	KODIAK AI INC	1.07%	3,347,155	$29,287,606.25
SNPS	SYNOPSYS INC	1.06%	57,669	$28,881,788.58
TDY	TELEDYNE TECHNOLOGIES INC	1.06%	44,775	$29,044,647.00
BYDDY	BYD CO LTD-UNSPONSORED ADR	1.03%	2,174,800	$28,141,912.00
PONY	PONY AI INC	0.90%	2,304,590	$24,636,067.10
SRTA	STRATA CRITICAL MEDICAL INC	0.86%	4,748,621	$23,363,215.32

--------------------------

ARKW
as of 04/27/2026

Ticker	Name	Weight	Shares	Market Value
AMD	ADVANCED MICRO DEVICES	8.99%	438,241	$152,424,602.21
TSLA	TESLA INC	8.36%	376,625	$141,723,987.50
HOOD	ROBINHOOD MARKETS INC - A	5.03%	1,006,503	$85,260,869.13
SHOP	SHOPIFY INC - CLASS A	4.61%	621,404	$78,191,265.32
CRCL	CIRCLE INTERNET GROUP INC	4.24%	721,085	$71,863,331.10
ROKU	ROKU INC	4.24%	624,422	$71,945,902.84
AMZN	AMAZON.COM INC	4.11%	264,108	$69,721,870.92
COIN	COINBASE GLOBAL INC -CLASS A	3.90%	331,498	$66,223,355.46
CRWV	COREWEAVE INC-CL A	3.79%	583,683	$64,286,845.62
GOOG	ALPHABET INC-CL C	3.47%	171,742	$58,790,721.44
RBLX	ROBLOX CORP -CLASS A	3.04%	918,541	$51,520,964.69
PLTR	PALANTIR TECHNOLOGIES INC-A	2.86%	338,494	$48,435,106.46
XYZ	BLOCK INC	2.83%	669,661	$47,967,817.43
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.81%	118,237	$47,585,663.02
AVGO	BROADCOM INC	2.33%	93,375	$39,475,215.00
BLSH	BULLISH	2.14%	906,751	$36,224,702.45
BMNR	BITMINE IMMERSION TECHNOLOGI	2.04%	1,565,383	$34,657,579.62
NET	CLOUDFLARE INC - CLASS A	1.80%	147,144	$30,469,108.08
META	META PLATFORMS INC-CLASS A	1.80%	45,335	$30,602,485.05
CRWD	CROWDSTRIKE HOLDINGS INC - A	1.78%	67,222	$30,124,194.86
PSTG	EVERPURE INC-A	1.43%	340,359	$24,311,843.37
DDOG	DATADOG INC - CLASS A	1.42%	185,414	$24,007,404.72
NFLX	NETFLIX INC	1.29%	236,547	$21,866,404.68
NVDA	NVIDIA CORP	1.10%	89,862	$18,715,558.74
BABA	ALIBABA GROUP HOLDING-SP ADR	1.07%	134,143	$18,219,302.26
RBRK	RUBRIK INC-A	1.06%	342,686	$17,915,624.08
BIDU	BAIDU INC - SPON ADR	1.02%	134,072	$17,256,407.12
TOST	TOAST INC-CLASS A	1.02%	595,456	$17,292,042.24
DASH	DOORDASH INC - A	1.01%	97,068	$17,159,681.04
MELI	MERCADOLIBRE INC	0.97%	8,976	$16,472,934.72
SPOT	SPOTIFY TECHNOLOGY SA	0.96%	31,364	$16,246,552.00
DKNG UW	DRAFTKINGS INC-CL A	0.93%	680,253	$15,768,264.54
GENI	GENIUS SPORTS LTD	0.85%	3,225,022	$14,415,848.34
GTLB	GITLAB INC-CL A	0.82%	650,273	$13,987,372.23
ABNB	AIRBNB INC-CLASS A	0.56%	66,010	$9,427,548.20
ETHQ/U	3IQ ETHER STAKING ETF	0.44%	822,313	$7,491,271.43
SOLQ/U	3IQ SOLANA STAKING ETF	0.18%	439,354	$3,057,903.84
SLMT	BRERA HOLDINGS PLC-CL B	0.07%	1,706,188	$1,146,899.57

--------------------------

ARKG
as of 04/27/2026

Ticker	Name	Weight	Shares	Market Value
TWST	TWIST BIOSCIENCE CORP	9.84%	1,849,831	$112,728,701.14
TEM	TEMPUS AI INC-CL A	8.99%	1,974,142	$102,892,281.04
CRSP	CRISPR THERAPEUTICS AG	8.43%	1,979,100	$96,550,393.50
