ARKK
as of 04/29/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.54%	1,774,278	$667,164,013.56
AMD	ADVANCED MICRO DEVICES	5.17%	1,117,658	$361,238,242.18
CRSP	CRISPR THERAPEUTICS AG	4.93%	6,618,501	$344,559,162.06
TEM	TEMPUS AI INC-CL A	4.91%	6,714,419	$343,106,810.90
SHOP	SHOPIFY INC - CLASS A	4.39%	2,511,870	$306,573,733.50
COIN	COINBASE GLOBAL INC -CLASS A	4.35%	1,567,603	$304,271,742.30
HOOD	ROBINHOOD MARKETS INC - A	4.23%	3,606,230	$295,963,296.10
ROKU	ROKU INC	4.15%	2,583,743	$290,102,664.04
CRCL	CIRCLE INTERNET GROUP INC	3.97%	2,940,801	$277,464,574.35
PLTR	PALANTIR TECHNOLOGIES INC-A	3.16%	1,566,385	$221,142,234.30
RBLX	ROBLOX CORP -CLASS A	3.11%	3,870,275	$217,161,130.25
BEAM	BEAM THERAPEUTICS INC	3.07%	7,015,679	$214,399,150.24
TWST	TWIST BIOSCIENCE CORP	3.07%	3,629,539	$214,687,231.85
CRWV	COREWEAVE INC-CL A	2.68%	1,777,827	$187,614,083.31
AMZN	AMAZON.COM INC	2.61%	702,316	$182,391,465.20
BLSH	BULLISH	2.44%	4,281,898	$170,505,178.36
TXG	10X GENOMICS INC-CLASS A	2.23%	7,282,235	$155,621,361.95
TER	TERADYNE INC	2.15%	395,696	$150,415,920.48
BMNR	BITMINE IMMERSION TECHNOLOGI	2.03%	6,590,573	$141,565,508.04
ACHR	ARCHER AVIATION INC-A	1.57%	18,825,599	$109,941,498.16
XYZ	BLOCK INC	1.51%	1,514,163	$105,294,895.02
NTLA	INTELLIA THERAPEUTICS INC	1.50%	7,939,051	$104,795,473.20
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.43%	254,499	$99,850,137.66
XE	X-ENERGY INC	1.37%	2,808,454	$95,796,365.94
NVDA	NVIDIA CORP	1.26%	413,927	$88,236,818.59
ILMN	ILLUMINA INC	1.20%	659,034	$83,644,595.28
DE	DEERE & CO	1.16%	143,610	$80,975,934.60
