ARKK
as of 01/22/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.16%	1,740,802	$751,051,614.88
CRSP	CRISPR THERAPEUTICS AG	5.44%	7,342,589	$401,859,895.97
ROKU	ROKU INC	5.16%	3,653,725	$380,937,368.50
COIN	COINBASE GLOBAL INC -CLASS A	4.90%	1,596,266	$362,240,643.38
TEM	TEMPUS AI INC	4.88%	5,515,504	$360,272,721.28
SHOP	SHOPIFY INC - CLASS A	4.18%	2,227,556	$308,605,608.24
HOOD	ROBINHOOD MARKETS INC - A	3.97%	2,767,674	$293,152,030.08
AMD	ADVANCED MICRO DEVICES	3.91%	1,156,377	$288,862,974.60
BEAM	BEAM THERAPEUTICS INC	3.71%	8,799,598	$273,843,489.76
PLTR	PALANTIR TECHNOLOGIES INC-A	3.40%	1,519,516	$251,221,580.28
TER	TERADYNE INC	3.25%	1,034,762	$239,950,960.18
RBLX	ROBLOX CORP -CLASS A	3.22%	3,147,013	$238,165,943.84
TWST	TWIST BIOSCIENCE CORP	2.66%	4,502,501	$196,534,168.65
CRCL	CIRCLE INTERNET GROUP INC	2.48%	2,525,116	$183,424,426.24
TXG	10X GENOMICS INC-CLASS A	2.41%	7,851,498	$178,071,974.64
BMNR	BITMINE IMMERSION TECHNOLOGI	2.39%	6,012,774	$176,474,916.90
ACHR	ARCHER AVIATION INC-A	2.27%	19,799,743	$167,703,823.21
ILMN	ILLUMINA INC	1.81%	876,780	$133,691,414.40
NTLA	INTELLIA THERAPEUTICS INC	1.75%	9,200,672	$129,085,428.16
AMZN	AMAZON.COM INC	1.68%	536,439	$124,083,705.09
BLSH	BULLISH	1.60%	3,086,672	$118,435,604.64
VCYT	VERACYTE INC	1.47%	2,508,788	$108,630,520.40
NVDA	NVIDIA CORP	1.45%	586,293	$107,479,232.76
CRWV	COREWEAVE INC-CL A	1.43%	1,122,484	$105,569,620.20
XYZ	BLOCK INC	1.39%	1,608,062	$102,915,968.00
KTOS	KRATOS DEFENSE & SECURITY	1.39%	853,144	$102,880,634.96
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.39%	315,342	$102,839,333.04
DE	DEERE & CO	1.36%	189,521	$100,353,264.71
NTRA	NATERA INC	1.35%	409,500	$99,418,410.00
RXRX	RECURSION PHARMACEUTICALS-A	1.30%	20,836,199	$96,054,877.39
BIDU	BAIDU INC - SPON ADR	1.29%	588,711	$95,536,021.08
BWXT	BWX TECHNOLOGIES INC	1.18%	414,951	$86,940,533.52
DKNG UW	DRAFTKINGS INC-CL A	1.11%	2,587,294	$81,706,744.52
ABNB	AIRBNB INC-CLASS A	1.02%	563,734	$75,309,225.06
META	META PLATFORMS INC-CLASS A	1.01%	121,183	$74,280,331.68
TTD	TRADE DESK INC/THE -CLASS A	0.97%	2,020,113	$71,370,592.29
PD	PAGERDUTY INC	0.87%	5,978,024	$64,383,318.48
BABA	ALIBABA GROUP HOLDING-SP ADR	0.83%	364,679	$61,510,406.93
SOFI	SOFI TECHNOLOGIES INC	0.81%	2,339,165	$59,976,190.60
PACB	PACIFIC BIOSCIENCES OF CALIF	0.71%	21,683,140	$52,473,198.80
AVGO	BROADCOM INC	0.65%	145,396	$47,806,204.80
WGS	GENEDX HOLDINGS CORP	0.64%	472,184	$47,237,287.36
GOOG	ALPHABET INC-CL C	0.48%	106,896	$35,102,508.48
CERS	CERUS CORP	0.34%	9,835,594	$24,884,052.82
SLMT	BRERA HOLDINGS PLC-CL B	0.14%	6,222,479	$10,640,439.09

--------------------------

ARKQ
as of 01/22/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.13%	496,495	$214,207,802.80
TER	TERADYNE INC	9.81%	894,540	$207,434,880.60
KTOS	KRATOS DEFENSE & SECURITY	9.25%	1,621,855	$195,579,494.45
RKLB UQ	ROCKET LAB	6.13%	1,476,570	$129,672,377.40
AMD	ADVANCED MICRO DEVICES	4.40%	372,566	$93,066,986.80
PLTR	PALANTIR TECHNOLOGIES INC-A	4.37%	558,639	$92,359,785.87
AVAV	AEROVIRONMENT INC	4.23%	279,933	$89,474,984.79
ACHR	ARCHER AVIATION INC-A	3.75%	9,363,576	$79,309,488.72
DE	DEERE & CO	3.68%	147,185	$77,935,929.35
LHX	L3HARRIS TECHNOLOGIES INC	2.78%	169,103	$58,815,714.43
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.47%	159,918	$52,152,458.16
TRMB	TRIMBLE INC	2.46%	741,514	$52,083,943.36
AMZN	AMAZON.COM INC	2.36%	215,979	$49,958,102.49
GOOG	ALPHABET INC-CL C	2.31%	148,561	$48,784,461.18
BIDU	BAIDU INC - SPON ADR	2.13%	277,551	$45,040,976.28
NVDA	NVIDIA CORP	2.06%	238,021	$43,634,009.72
CCJ	CAMECO CORP	1.96%	338,797	$41,445,037.01
BWXT	BWX TECHNOLOGIES INC	1.80%	181,823	$38,095,554.96
IRDM	IRIDIUM COMMUNICATIONS INC	1.76%	1,892,273	$37,126,396.26
LUNR	INTUITIVE MACHINES INC	1.72%	1,859,261	$36,441,515.60
SYM UQ	SYMBOTIC INC	1.63%	558,133	$34,408,899.45
KMTUY	KOMATSU LTD -SPONS ADR	1.51%	903,073	$32,031,999.31
ESLT	ELBIT SYSTEMS LTD	1.43%	42,488	$30,299,467.44
JOBY	JOBY AVIATION INC	1.41%	2,083,949	$29,800,470.70
PONY	PONY AI INC	1.32%	1,774,873	$27,830,008.64
SRTA	STRATA CRITICAL MEDICAL INC	1.27%	4,753,303	$26,856,161.95
WRD	WERIDE INC-ADR	1.25%	2,987,777	$26,411,948.68
ISRG	INTUITIVE SURGICAL INC	1.21%	48,765	$25,537,742.85
OKLO	OKLO INC	1.17%	273,657	$24,842,582.46
CAT	CATERPILLAR INC	1.12%	36,632	$23,641,560.16
SNPS	SYNOPSYS INC	1.10%	44,477	$23,214,770.15
