ARKK
as of 02/19/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.90%	1,667,960	$686,065,307.20
CRSP	CRISPR THERAPEUTICS AG	6.26%	7,369,697	$394,426,183.44
TEM	TEMPUS AI INC	5.48%	6,141,421	$344,902,203.36
ROKU	ROKU INC	4.73%	3,298,942	$297,597,557.82
SHOP	SHOPIFY INC - CLASS A	4.54%	2,351,003	$285,976,004.92
HOOD	ROBINHOOD MARKETS INC - A	4.04%	3,381,006	$254,285,461.26
COIN	COINBASE GLOBAL INC -CLASS A	3.88%	1,487,237	$243,981,229.85
AMD	ADVANCED MICRO DEVICES	3.83%	1,204,926	$241,129,791.12
BEAM	BEAM THERAPEUTICS INC	3.79%	8,647,917	$238,336,592.52
RBLX	ROBLOX CORP -CLASS A	3.48%	3,477,695	$219,303,446.70
TWST	TWIST BIOSCIENCE CORP	3.29%	3,766,396	$206,850,468.32
PLTR	PALANTIR TECHNOLOGIES INC-A	3.13%	1,455,991	$197,112,061.58
TER	TERADYNE INC	2.93%	586,334	$184,589,669.88
CRCL	CIRCLE INTERNET GROUP INC	2.76%	2,756,264	$174,058,071.60
BLSH	BULLISH	2.35%	4,654,830	$148,256,335.50
TXG	10X GENOMICS INC-CLASS A	2.23%	7,159,689	$140,115,113.73
ACHR	ARCHER AVIATION INC-A	2.10%	18,971,223	$132,229,424.31
BMNR	BITMINE IMMERSION TECHNOLOGI	1.99%	6,325,135	$125,364,175.70
CRWV	COREWEAVE INC-CL A	1.90%	1,251,319	$119,438,398.55
NTLA	INTELLIA THERAPEUTICS INC	1.77%	8,951,845	$111,719,025.60
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.74%	302,175	$109,465,915.50
DE	DEERE & CO	1.71%	181,590	$107,731,899.30
NVDA	NVIDIA CORP	1.68%	561,807	$105,608,479.86
AMZN	AMAZON.COM INC	1.67%	514,032	$105,268,613.28
NTRA	NATERA INC	1.34%	392,406	$84,575,265.18
XYZ	BLOCK INC	1.31%	1,540,864	$82,590,310.40
ILMN	ILLUMINA INC	1.30%	679,374	$81,586,023.66
BWXT	BWX TECHNOLOGIES INC	1.28%	397,626	$80,419,858.50
KTOS	KRATOS DEFENSE & SECURITY	1.26%	816,515	$79,373,423.15
BIDU	BAIDU INC - SPON ADR	1.24%	564,171	$77,782,255.77
RXRX	RECURSION PHARMACEUTICALS-A	1.22%	21,792,964	$76,929,162.92
VCYT	VERACYTE INC	1.22%	2,090,317	$76,526,505.37
META	META PLATFORMS INC-CLASS A	1.12%	110,032	$70,774,783.04
AVGO	BROADCOM INC	1.02%	191,934	$64,011,908.34
