ARKK
as of 06/09/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.42%	1,711,759	$700,023,843.05
TEM	TEMPUS AI INC-CL A	4.98%	6,887,424	$334,659,932.16
CRSP	CRISPR THERAPEUTICS AG	4.90%	6,384,542	$329,442,367.20
AMD	ADVANCED MICRO DEVICES	4.82%	660,636	$323,929,649.88
HOOD	ROBINHOOD MARKETS INC - A	4.77%	3,768,489	$320,472,304.56
SHOP	SHOPIFY INC - CLASS A	4.41%	2,672,197	$296,025,983.66
ROKU	ROKU INC	4.28%	2,329,337	$287,836,173.09
COIN	COINBASE GLOBAL INC -CLASS A	3.72%	1,542,771	$250,098,606.81
CRCL	CIRCLE INTERNET GROUP INC	3.66%	2,981,750	$246,083,827.50
TWST	TWIST BIOSCIENCE CORP	3.29%	3,159,280	$221,275,971.20
PLTR	PALANTIR TECHNOLOGIES INC-A	3.07%	1,511,005	$206,206,852.35
BEAM	BEAM THERAPEUTICS INC	3.04%	6,869,972	$204,587,766.16
TXG	10X GENOMICS INC-CLASS A	2.96%	6,806,589	$198,616,267.02
AMZN	AMAZON.COM INC	2.56%	702,218	$172,197,897.96
CRWV	COREWEAVE INC-CL A	2.49%	1,635,627	$167,439,135.99
RBLX	ROBLOX CORP -CLASS A	2.49%	3,963,016	$167,635,576.80
NTLA	INTELLIA THERAPEUTICS INC	2.33%	11,626,575	$156,842,496.75
GOOG	ALPHABET INC-CL C	1.92%	356,703	$128,830,422.51
BLSH	BULLISH	1.79%	4,414,398	$120,115,769.58
NVDA	NVIDIA CORP	1.74%	561,759	$117,205,397.76
BMNR	BITMINE IMMERSION TECHNOLOGI	1.59%	6,357,418	$107,122,493.30
XYZ	BLOCK INC	1.52%	1,460,603	$102,125,361.76
ILMN	ILLUMINA INC	1.50%	635,764	$100,476,142.56
ACHR	ARCHER AVIATION INC-A	1.40%	16,423,488	$94,106,586.24
BABA	ALIBABA GROUP HOLDING-SP ADR	1.32%	740,815	$88,949,657.05
NTRA	NATERA INC	1.32%	417,016	$89,020,405.52
CBRS	CEREBRAS SYSTEMS INC - A	1.22%	343,332	$81,654,649.56
AVGO	BROADCOM INC	1.19%	201,281	$79,828,044.60
DE	DEERE & CO	1.18%	138,540	$79,474,856.40
VCYT	VERACYTE INC	1.18%	1,681,676	$79,492,824.52
RXRX	RECURSION PHARMACEUTICALS-A	1.11%	22,495,674	$74,685,637.68
KTOS	KRATOS DEFENSE & SECURITY	1.06%	1,233,014	$71,181,898.22
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.00%	158,148	$67,497,566.40
TER	TERADYNE INC	0.99%	178,090	$66,728,542.10
META	META PLATFORMS INC-CLASS A	0.97%	111,302	$65,155,077.78
XE	X-ENERGY INC	0.90%	2,709,134	$60,738,784.28
BWXT	BWX TECHNOLOGIES INC	0.87%	311,008	$58,301,559.68
WGS	GENEDX HOLDINGS CORP	0.82%	1,064,413	$55,136,593.40
FIG	FIGMA INC-CL A	0.57%	1,815,508	$38,307,218.80
SOFI	SOFI TECHNOLOGIES INC	0.55%	2,252,737	$37,170,160.50
GOOGL	ALPHABET INC-CL A	0.53%	97,258	$35,334,803.98
CERS	CERUS CORP	0.39%	9,980,655	$25,949,703.00
PACB	PACIFIC BIOSCIENCES OF CALIF	0.31%	15,249,501	$21,044,311.38
BIDU	BAIDU INC - SPON ADR	0.01%	5,427	$646,355.70

--------------------------

ARKQ
as of 06/09/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.34%	560,471	$229,204,615.45
AMD	ADVANCED MICRO DEVICES	8.33%	376,507	$184,612,677.31
TER	TERADYNE INC	7.26%	429,324	$160,863,409.56
RKLB UQ	ROCKET LAB	5.72%	1,116,076	$126,842,037.40
KTOS	KRATOS DEFENSE & SECURITY	5.47%	2,098,631	$121,153,967.63
GOOG	ALPHABET INC-CL C	4.56%	279,817	$101,061,505.89
DE	DEERE & CO	3.91%	150,977	$86,609,465.82
PLTR	PALANTIR TECHNOLOGIES INC-A	3.66%	594,899	$81,185,866.53
TSM	TAIWAN SEMICONDUCTOR-SP ADR	3.19%	165,822	$70,772,829.60
AMZN	AMAZON.COM INC	3.00%	270,653	$66,369,528.66
LHX	L3HARRIS TECHNOLOGIES INC	2.88%	211,392	$63,861,523.20
NVDA	NVIDIA CORP	2.83%	300,077	$62,608,065.28
AVAV	AEROVIRONMENT INC	2.73%	327,083	$60,405,688.44
LUNR	INTUITIVE MACHINES INC	2.41%	1,799,548	$53,509,559.78
ACHR	ARCHER AVIATION INC-A	2.39%	9,225,893	$52,864,366.89
