ARKK
as of 03/25/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.53%	1,638,634	$627,645,981.02
CRSP	CRISPR THERAPEUTICS AG	5.95%	7,644,057	$354,913,566.51
TEM	TEMPUS AI INC-CL A	5.08%	6,207,916	$303,132,538.28
CRCL	CIRCLE INTERNET GROUP INC	4.70%	2,772,801	$280,524,277.17
SHOP	SHOPIFY INC - CLASS A	4.61%	2,368,335	$275,082,110.25
COIN	COINBASE GLOBAL INC -CLASS A	4.49%	1,478,038	$267,583,999.52
HOOD	ROBINHOOD MARKETS INC - A	4.18%	3,606,899	$249,164,582.92
ROKU	ROKU INC	4.16%	2,592,460	$247,813,251.40
AMD	ADVANCED MICRO DEVICES	4.08%	1,183,753	$243,107,353.61
PLTR	PALANTIR TECHNOLOGIES INC-A	3.71%	1,430,416	$221,399,788.48
RBLX	ROBLOX CORP -CLASS A	3.37%	3,649,145	$200,702,975.00
BEAM	BEAM THERAPEUTICS INC	3.35%	8,343,698	$199,831,567.10
BLSH	BULLISH	2.77%	4,414,677	$164,976,479.49
TWST	TWIST BIOSCIENCE CORP	2.77%	3,482,187	$165,369,060.63
TER	TERADYNE INC	2.60%	484,997	$155,266,939.58
TXG	10X GENOMICS INC-CLASS A	2.28%	6,866,015	$136,015,757.15
BMNR	BITMINE IMMERSION TECHNOLOGI	2.17%	6,213,938	$129,249,910.40
CRWV	COREWEAVE INC-CL A	2.04%	1,463,221	$121,476,607.42
AMZN	AMAZON.COM INC	2.02%	580,013	$120,201,894.12
NTLA	INTELLIA THERAPEUTICS INC	1.96%	9,123,582	$116,873,085.42
ACHR	ARCHER AVIATION INC-A	1.72%	18,637,663	$102,693,523.13
NVDA	NVIDIA CORP	1.62%	551,949	$96,701,464.80
XYZ	BLOCK INC	1.52%	1,513,770	$90,659,685.30
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.47%	255,309	$87,634,814.25
DE	DEERE & CO	1.41%	144,644	$84,330,344.88
ILMN	ILLUMINA INC	1.41%	667,439	$84,083,965.22
NTRA	NATERA INC	1.31%	401,303	$78,061,459.56
BWXT	BWX TECHNOLOGIES INC	1.22%	354,332	$72,553,020.32
RXRX	RECURSION PHARMACEUTICALS-A	1.20%	22,613,921	$71,686,129.57
KTOS	KRATOS DEFENSE & SECURITY	1.13%	871,547	$67,536,177.03
META	META PLATFORMS INC-CLASS A	1.08%	108,110	$64,100,581.20
BIDU	BAIDU INC - SPON ADR	1.04%	551,789	$62,092,816.17
VCYT	VERACYTE INC	1.04%	1,879,360	$61,906,118.40
AVGO	BROADCOM INC	1.01%	188,586	$60,025,037.94
BABA	ALIBABA GROUP HOLDING-SP ADR	0.96%	456,801	$57,319,389.48
WGS	GENEDX HOLDINGS CORP	0.91%	792,870	$54,446,382.90
GOOG	ALPHABET INC-CL C	0.85%	174,890	$50,578,188.00
SOFI	SOFI TECHNOLOGIES INC	0.62%	2,201,897	$36,771,679.90
PACB	PACIFIC BIOSCIENCES OF CALIF	0.48%	20,410,468	$28,370,550.52
CERS	CERUS CORP	0.29%	9,755,375	$17,267,013.75
SLMT	BRERA HOLDINGS PLC-CL B	0.10%	6,828,914	$5,815,503.16

--------------------------

ARKQ
as of 03/25/2026

