ARKK
as of 06/30/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.96%	1,583,515	$652,154,817.60
TEM	TEMPUS AI INC-CL A	5.60%	6,292,866	$366,937,016.46
CRSP	CRISPR THERAPEUTICS AG	5.02%	5,833,283	$328,705,497.05
AMD	ADVANCED MICRO DEVICES	4.61%	560,178	$302,210,429.22
HOOD	ROBINHOOD MARKETS INC - A	4.55%	2,929,037	$298,263,837.71
SPCX	SPACE EXPLORATION TECHN-CL A	4.30%	1,715,134	$281,607,851.46
SHOP	SHOPIFY INC - CLASS A	4.17%	2,393,348	$273,344,275.08
TWST	TWIST BIOSCIENCE CORP	3.77%	2,507,166	$246,604,847.76
COIN	COINBASE GLOBAL INC -CLASS A	3.66%	1,580,340	$239,658,561.00
BEAM	BEAM THERAPEUTICS INC	3.36%	6,296,854	$220,075,047.30
CRCL	CIRCLE INTERNET GROUP INC	3.31%	2,855,434	$216,898,766.64
RBLX	ROBLOX CORP -CLASS A	3.29%	3,966,719	$215,551,510.46
TXG	10X GENOMICS INC-CLASS A	3.05%	5,369,035	$199,459,650.25
NTLA	INTELLIA THERAPEUTICS INC	2.82%	11,126,474	$184,810,733.14
PLTR	PALANTIR TECHNOLOGIES INC-A	2.58%	1,458,217	$168,715,706.90
AMZN	AMAZON.COM INC	2.33%	634,288	$152,317,920.32
CRWV	COREWEAVE INC-CL A	2.30%	1,576,839	$150,603,892.89
GOOG	ALPHABET INC-CL C	1.85%	344,210	$120,914,088.80
XYZ	BLOCK INC	1.85%	1,555,650	$121,371,813.00
CBRS	CEREBRAS SYSTEMS INC - A	1.71%	518,639	$112,109,006.24
NVDA	NVIDIA CORP	1.53%	513,258	$100,069,912.26
BLSH	BULLISH	1.52%	4,204,041	$99,593,731.29
ILMN	ILLUMINA INC	1.51%	546,464	$98,964,630.40
NTRA	NATERA INC	1.48%	356,430	$97,059,453.30
BMNR	BITMINE IMMERSION TECHNOLOGI	1.20%	5,699,045	$78,646,821.00
DE	DEERE & CO	1.14%	119,434	$74,647,444.34
RXRX	RECURSION PHARMACEUTICALS-A	1.14%	20,304,177	$74,922,413.13
TER	TERADYNE INC	1.07%	151,164	$70,020,676.44
VCYT	VERACYTE INC	1.07%	1,159,665	$69,800,236.35
AVGO	BROADCOM INC	1.05%	183,992	$68,527,820.40
ACHR	ARCHER AVIATION INC-A	1.00%	14,011,739	$65,574,938.52
WGS	GENEDX HOLDINGS CORP	0.96%	907,967	$62,758,679.04
TSM	TAIWAN SEMICONDUCTOR-SP ADR	0.96%	138,499	$63,030,894.90
META	META PLATFORMS INC-CLASS A	0.87%	101,816	$57,281,681.60
KTOS	KRATOS DEFENSE & SECURITY	0.85%	1,188,410	$55,795,849.50
BWXT	BWX TECHNOLOGIES INC	0.77%	265,116	$50,173,203.00
XE	X-ENERGY INC	0.76%	2,633,535	$49,536,793.35
SNOW	SNOWFLAKE INC	0.58%	152,110	$38,278,481.50
SOFI	SOFI TECHNOLOGIES INC	0.57%	2,050,343	$37,295,739.17
LLY	ELI LILLY & CO	0.55%	29,424	$36,189,460.32
GOOGL	ALPHABET INC-CL A	0.48%	88,996	$31,473,435.40
FIG	FIGMA INC-CL A	0.46%	1,570,608	$29,967,200.64
CERS	CERUS CORP	0.39%	8,581,370	$25,658,296.30
ROKU	ROKU INC	0.37%	178,402	$24,357,225.06
PACB	PACIFIC BIOSCIENCES OF CALIF	0.35%	13,269,354	$22,955,982.42
BABA	ALIBABA GROUP HOLDING-SP ADR	0.11%	78,153	$7,464,393.03

--------------------------

ARKQ
as of 06/30/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.67%	557,145	$229,454,596.80
TER	TERADYNE INC	7.49%	347,801	$161,104,901.21
AMD	ADVANCED MICRO DEVICES	7.02%	279,833	$150,967,105.17
SPCX	SPACE EXPLORATION TECHN-CL A	6.00%	786,315	$129,105,059.85
