ARKK
as of 04/30/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.65%	1,671,023	$622,957,374.40
AMD	ADVANCED MICRO DEVICES	5.50%	1,052,602	$354,842,660.22
CRSP	CRISPR THERAPEUTICS AG	4.90%	6,233,087	$316,079,841.77
TEM	TEMPUS AI INC-CL A	4.90%	6,323,334	$316,293,166.68
SHOP	SHOPIFY INC - CLASS A	4.44%	2,365,601	$286,852,777.26
HOOD	ROBINHOOD MARKETS INC - A	4.26%	3,866,047	$275,262,546.40
ROKU	ROKU INC	4.24%	2,433,301	$274,038,358.62
COIN	COINBASE GLOBAL INC -CLASS A	4.16%	1,476,332	$268,293,814.36
CRCL	CIRCLE INTERNET GROUP INC	4.10%	2,769,601	$264,663,071.56
RBLX	ROBLOX CORP -CLASS A	3.18%	3,644,933	$205,136,829.24
PLTR	PALANTIR TECHNOLOGIES INC-A	3.15%	1,475,221	$203,536,241.37
BEAM	BEAM THERAPEUTICS INC	3.01%	6,607,046	$194,115,011.48
TWST	TWIST BIOSCIENCE CORP	3.00%	3,418,214	$193,812,733.80
CRWV	COREWEAVE INC-CL A	2.96%	1,674,358	$191,194,940.02
AMZN	AMAZON.COM INC	2.69%	661,442	$173,985,703.68
BLSH	BULLISH	2.28%	4,032,588	$147,229,787.88
TXG	10X GENOMICS INC-CLASS A	2.15%	6,858,087	$138,533,357.40
BMNR	BITMINE IMMERSION TECHNOLOGI	1.99%	6,206,764	$128,231,744.24
NTLA	INTELLIA THERAPEUTICS INC	1.93%	10,006,653	$124,532,796.59
TER	TERADYNE INC	1.77%	372,691	$114,166,434.03
ACHR	ARCHER AVIATION INC-A	1.54%	17,729,063	$99,282,752.80
XYZ	BLOCK INC	1.53%	1,425,995	$99,049,612.70
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.46%	239,733	$94,414,047.39
XE	X-ENERGY INC	1.27%	2,644,958	$82,205,294.64
NVDA	NVIDIA CORP	1.26%	389,852	$81,576,531.00
DE	DEERE & CO	1.17%	135,264	$75,750,545.28
ILMN	ILLUMINA INC	1.16%	620,728	$74,717,029.36
AVGO	BROADCOM INC	1.15%	182,801	$74,116,665.45
NTRA	NATERA INC	1.13%	373,274	$72,695,111.50
GOOG	ALPHABET INC-CL C	1.12%	208,895	$72,551,322.45
RXRX	RECURSION PHARMACEUTICALS-A	1.12%	21,962,484	$72,476,197.20
KTOS	KRATOS DEFENSE & SECURITY	1.01%	1,092,224	$65,052,861.44
BIDU	BAIDU INC - SPON ADR	1.00%	535,828	$64,840,546.28
BWXT	BWX TECHNOLOGIES INC	0.98%	303,658	$63,185,156.64
BABA	ALIBABA GROUP HOLDING-SP ADR	0.92%	456,275	$59,511,948.25
VCYT	VERACYTE INC	0.88%	1,778,646	$56,525,369.88
WGS	GENEDX HOLDINGS CORP	0.82%	839,951	$52,832,917.90
SOFI	SOFI TECHNOLOGIES INC	0.53%	2,199,355	$34,144,986.38
META	META PLATFORMS INC-CLASS A	0.39%	37,360	$24,998,323.20
PACB	PACIFIC BIOSCIENCES OF CALIF	0.34%	14,888,091	$21,885,493.77
CERS	CERUS CORP	0.29%	9,744,111	$18,708,693.12
SLMT	BRERA HOLDINGS PLC-CL B	0.05%	4,271,659	$3,101,224.43

--------------------------

ARKQ
as of 04/30/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.06%	543,841	$202,743,924.80
TER	TERADYNE INC	7.42%	488,561	$149,660,891.13
AMD	ADVANCED MICRO DEVICES	6.80%	406,543	$137,049,710.73
KTOS	KRATOS DEFENSE & SECURITY	5.02%	1,697,922	$101,128,234.32
RKLB UQ	ROCKET LAB	4.67%	1,222,069	$94,123,754.38
DE	DEERE & CO	4.07%	146,497	$82,041,249.94
PLTR	PALANTIR TECHNOLOGIES INC-A	3.95%	577,249	$79,643,044.53
GOOG	ALPHABET INC-CL C	3.92%	227,322	$78,951,203.82
AMZN	AMAZON.COM INC	3.43%	262,623	$69,080,353.92
TSM	TAIWAN SEMICONDUCTOR-SP ADR	3.14%	160,902	$63,368,034.66
LHX	L3HARRIS TECHNOLOGIES INC	2.95%	184,975	$59,450,965.00
ACHR	ARCHER AVIATION INC-A	2.91%	10,465,183	$58,605,024.80
AVAV	AEROVIRONMENT INC	2.89%	317,383	$58,239,780.50
NVDA	NVIDIA CORP	2.49%	239,485	$50,112,236.25
TRMB	TRIMBLE INC	2.45%	746,076	$49,449,917.28
LUNR	INTUITIVE MACHINES INC	2.30%	1,870,701	$46,374,677.79
CAT	CATERPILLAR INC	2.20%	54,839	$44,422,331.95
SYM UQ	SYMBOTIC INC	1.91%	671,818	$38,528,762.30
KMTUY	KOMATSU LTD -SPONS ADR	1.89%	908,629	$38,162,418.00
CCJ	CAMECO CORP	1.88%	332,345	$37,983,710.05
BIDU	BAIDU INC - SPON ADR	1.87%	311,633	$37,710,709.33
BWXT	BWX TECHNOLOGIES INC	1.80%	174,219	$36,251,489.52
ESLT	ELBIT SYSTEMS LTD	1.63%	40,169	$32,918,495.50
AVGO	BROADCOM INC	1.58%	78,587	$31,863,099.15
IRDM	IRIDIUM COMMUNICATIONS INC	1.53%	847,853	$30,853,370.67
JOBY	JOBY AVIATION INC	1.46%	3,391,778	$29,508,468.60
AUR	AURORA INNOVATION INC	1.43%	5,684,073	$28,931,931.57
ISRG	INTUITIVE SURGICAL INC	1.37%	60,953	$27,662,299.99
XE	X-ENERGY INC	1.32%	853,169	$26,516,492.52
WRD	WERIDE INC-ADR	1.26%	3,401,701	$25,444,723.48
OKLO	OKLO INC	1.17%	364,459	$23,682,545.82
BYDDY	BYD CO LTD-UNSPONSORED ADR	1.13%	1,685,265	$22,751,077.50
DASH	DOORDASH INC - A	1.10%	130,784	$22,145,654.72
TDY	TELEDYNE TECHNOLOGIES INC	1.09%	34,705	$21,883,584.80
SNPS	SYNOPSYS INC	1.07%	44,749	$21,534,113.78
KDK	KODIAK AI INC	1.04%	2,593,710	$20,879,365.50
SRTA	STRATA CRITICAL MEDICAL INC	0.89%	3,679,681	$18,030,436.90
PONY	PONY AI INC	0.85%	1,785,795	$17,072,200.20

--------------------------

ARKW
as of 04/30/2026

Ticker	Name	Weight	Shares	Market Value
AMD	ADVANCED MICRO DEVICES	8.97%	438,241	$147,735,423.51
TSLA	TESLA INC	8.52%	376,625	$140,405,800.00
HOOD	ROBINHOOD MARKETS INC - A	4.59%	1,062,442	$75,645,870.40
SHOP	SHOPIFY INC - CLASS A	4.57%	621,404	$75,351,449.04
AMZN	AMAZON.COM INC	4.22%	264,108	$69,470,968.32
CRWV	COREWEAVE INC-CL A	4.21%	607,001	$69,313,444.19
CRCL	CIRCLE INTERNET GROUP INC	4.18%	721,085	$68,906,882.60
