ARKK
as of 03/09/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.36%	1,684,988	$668,485,289.24
CRSP	CRISPR THERAPEUTICS AG	6.55%	7,485,142	$422,910,523.00
TEM	TEMPUS AI INC-CL A	5.17%	6,383,532	$333,603,382.32
SHOP	SHOPIFY INC - CLASS A	4.91%	2,435,318	$317,078,403.60
COIN	COINBASE GLOBAL INC -CLASS A	4.64%	1,519,835	$299,741,858.70
HOOD	ROBINHOOD MARKETS INC - A	4.43%	3,708,917	$285,920,411.53
CRCL	CIRCLE INTERNET GROUP INC	4.40%	2,784,398	$283,758,000.18
ROKU	ROKU INC	4.20%	2,697,312	$271,268,667.84
RBLX	ROBLOX CORP -CLASS A	3.69%	3,752,339	$238,386,096.67
AMD	ADVANCED MICRO DEVICES	3.63%	1,217,220	$234,229,644.60
PLTR	PALANTIR TECHNOLOGIES INC-A	3.58%	1,470,841	$231,157,371.56
BEAM	BEAM THERAPEUTICS INC	3.54%	8,608,231	$228,462,450.74
TWST	TWIST BIOSCIENCE CORP	2.75%	3,776,167	$177,253,278.98
BLSH	BULLISH	2.55%	4,702,350	$164,394,156.00
TER	TERADYNE INC	2.41%	570,270	$155,712,223.50
TXG	10X GENOMICS INC-CLASS A	2.29%	7,100,848	$147,768,646.88
AMZN	AMAZON.COM INC	1.97%	596,379	$127,153,966.59
NTLA	INTELLIA THERAPEUTICS INC	1.95%	9,381,665	$126,089,577.60
BMNR	BITMINE IMMERSION TECHNOLOGI	1.87%	6,389,701	$120,637,554.88
ACHR	ARCHER AVIATION INC-A	1.86%	19,164,903	$119,972,292.78
CRWV	COREWEAVE INC-CL A	1.70%	1,504,577	$109,819,075.23
XYZ	BLOCK INC	1.60%	1,556,596	$103,249,012.68
NVDA	NVIDIA CORP	1.56%	567,531	$100,918,362.42
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.38%	262,512	$88,962,691.68
DE	DEERE & CO	1.36%	148,711	$87,705,286.47
ILMN	ILLUMINA INC	1.33%	686,304	$85,527,204.48
NTRA	NATERA INC	1.27%	412,622	$81,752,796.86
RXRX	RECURSION PHARMACEUTICALS-A	1.25%	23,253,665	$80,457,680.90
KTOS	KRATOS DEFENSE & SECURITY	1.21%	896,194	$77,968,878.00
META	META PLATFORMS INC-CLASS A	1.11%	111,148	$71,674,899.28
BWXT	BWX TECHNOLOGIES INC	1.10%	364,328	$71,127,755.44
WGS	GENEDX HOLDINGS CORP	1.06%	776,647	$68,430,367.17
