ARKK
as of 12/26/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	11.96%	1,859,328	$902,517,811.20
ROKU	ROKU INC	5.73%	3,907,135	$432,441,701.80
CRSP	CRISPR THERAPEUTICS AG	5.60%	7,450,194	$422,500,501.74
SHOP	SHOPIFY INC - CLASS A	5.21%	2,322,664	$393,575,414.80
COIN	COINBASE GLOBAL INC -CLASS A	5.16%	1,624,010	$389,323,917.30
HOOD	ROBINHOOD MARKETS INC - A	4.49%	2,815,802	$339,135,192.88
TEM	TEMPUS AI INC	4.47%	5,246,775	$337,157,761.50
PLTR	PALANTIR TECHNOLOGIES INC-A	3.98%	1,545,916	$300,170,509.72
RBLX	ROBLOX CORP -CLASS A	3.36%	3,101,102	$253,918,231.76
AMD	ADVANCED MICRO DEVICES	3.35%	1,176,473	$252,988,753.92
BEAM	BEAM THERAPEUTICS INC	3.32%	8,894,438	$250,289,485.32
TER	TERADYNE INC	2.84%	1,080,508	$214,513,253.24
CRCL	CIRCLE INTERNET GROUP INC	2.81%	2,569,020	$212,303,812.80
BMNR	BITMINE IMMERSION TECHNOLOGI	2.38%	6,117,318	$179,543,283.30
ACHR	ARCHER AVIATION INC-A	2.17%	20,144,063	$163,771,232.19
TWST	TWIST BIOSCIENCE CORP	2.00%	4,490,437	$150,788,874.46
ILMN	ILLUMINA INC	1.80%	1,001,464	$135,518,108.48
BLSH	BULLISH	1.78%	3,140,336	$134,594,800.96
TXG	10X GENOMICS INC-CLASS A	1.76%	7,944,045	$132,586,111.05
AMZN	AMAZON.COM INC	1.68%	545,751	$126,821,617.38
NVDA	NVIDIA CORP	1.49%	596,469	$112,500,018.09
VCYT	VERACYTE INC	1.45%	2,552,404	$109,166,319.08
XYZ	BLOCK INC	1.43%	1,635,998	$108,057,667.90
NTRA	NATERA INC	1.35%	433,017	$101,992,824.18
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.27%	320,814	$95,859,223.20
RXRX	RECURSION PHARMACEUTICALS-A	1.24%	21,198,567	$93,273,694.80
DKNG UW	DRAFTKINGS INC-CL A	1.20%	2,632,286	$90,708,575.56
CRWV	COREWEAVE INC-CL A	1.19%	1,142,004	$90,069,855.48
