ARKK
as of 05/22/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.54%	1,630,615	$681,352,477.75
AMD	ADVANCED MICRO DEVICES	5.14%	738,353	$331,956,125.27
CRCL	CIRCLE INTERNET GROUP INC	4.85%	2,731,735	$313,821,716.80
TEM	TEMPUS AI INC-CL A	4.72%	6,561,000	$305,020,890.00
CRSP	CRISPR THERAPEUTICS AG	4.69%	6,081,890	$303,486,311.00
HOOD	ROBINHOOD MARKETS INC - A	4.43%	3,772,219	$286,386,866.48
COIN	COINBASE GLOBAL INC -CLASS A	4.31%	1,440,506	$278,824,341.36
ROKU	ROKU INC	4.29%	2,218,961	$277,547,641.88
SHOP	SHOPIFY INC - CLASS A	4.13%	2,545,525	$266,923,751.50
PLTR	PALANTIR TECHNOLOGIES INC-A	3.06%	1,439,437	$197,800,235.36
BEAM	BEAM THERAPEUTICS INC	2.76%	6,446,648	$178,378,750.16
TWST	TWIST BIOSCIENCE CORP	2.72%	2,992,610	$176,070,209.35
RBLX	ROBLOX CORP -CLASS A	2.69%	3,775,192	$174,187,358.88
AMZN	AMAZON.COM INC	2.68%	645,398	$173,263,547.08
CRWV	COREWEAVE INC-CL A	2.59%	1,558,095	$167,619,860.10
TXG	10X GENOMICS INC-CLASS A	2.55%	6,691,599	$165,148,663.32
BLSH	BULLISH	2.33%	4,187,169	$150,570,597.24
NTLA	INTELLIA THERAPEUTICS INC	2.30%	12,018,252	$148,665,777.24
BMNR	BITMINE IMMERSION TECHNOLOGI	1.84%	6,056,110	$118,760,317.10
ACHR	ARCHER AVIATION INC-A	1.64%	17,298,647	$105,867,719.64
XYZ	BLOCK INC	1.48%	1,391,387	$95,518,717.55
GOOG	ALPHABET INC-CL C	1.47%	247,184	$94,787,648.48
ILMN	ILLUMINA INC	1.36%	605,692	$87,722,372.36
NVDA	NVIDIA CORP	1.29%	380,402	$83,502,043.02
NTRA	NATERA INC	1.25%	397,276	$80,921,148.44
TER	TERADYNE INC	1.24%	227,539	$80,421,384.16
VCYT	VERACYTE INC	1.21%	1,735,470	$78,425,889.30
XE	X-ENERGY INC	1.16%	2,580,782	$74,842,678.00
AVGO	BROADCOM INC	1.14%	178,391	$73,955,556.87
DE	DEERE & CO	1.08%	131,988	$70,131,823.80
BIDU	BAIDU INC - SPON ADR	1.06%	522,850	$68,587,463.00
RXRX	RECURSION PHARMACEUTICALS-A	1.03%	21,429,294	$66,645,104.34
TSM	TAIWAN SEMICONDUCTOR-SP ADR	0.95%	150,672	$61,346,104.80
CBRS	CEREBRAS SYSTEMS INC - A	0.94%	215,027	$60,607,510.22
