ARKK
as of 04/15/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.41%	1,727,958	$629,322,303.60
CRSP	CRISPR THERAPEUTICS AG	6.71%	7,895,598	$448,943,702.30
TEM	TEMPUS AI INC-CL A	4.84%	6,538,979	$323,875,629.90
HOOD	ROBINHOOD MARKETS INC - A	4.57%	3,861,869	$305,435,219.20
CRCL	CIRCLE INTERNET GROUP INC	4.52%	2,864,001	$302,123,465.50
AMD	ADVANCED MICRO DEVICES	4.40%	1,153,725	$294,280,635.80
SHOP	SHOPIFY INC - CLASS A	4.30%	2,446,254	$287,777,320.60
COIN	COINBASE GLOBAL INC -CLASS A	4.21%	1,526,659	$281,531,186.20
ROKU	ROKU INC	4.01%	2,516,255	$268,081,807.70
BEAM	BEAM THERAPEUTICS INC	3.86%	8,515,390	$258,016,317.00
RBLX	ROBLOX CORP -CLASS A	3.28%	3,769,187	$219,743,602.10
PLTR	PALANTIR TECHNOLOGIES INC-A	3.09%	1,525,489	$207,008,857.30
TWST	TWIST BIOSCIENCE CORP	3.03%	3,534,739	$202,929,366.00
CRWV	COREWEAVE INC-CL A	2.80%	1,596,023	$187,053,895.60
TXG	10X GENOMICS INC-CLASS A	2.63%	7,091,963	$175,880,682.40
BLSH	BULLISH	2.53%	4,170,058	$169,387,756.00
AMZN	AMAZON.COM INC	2.23%	599,051	$149,175,680.00
TER	TERADYNE INC	2.11%	385,376	$140,858,781.80
NTLA	INTELLIA THERAPEUTICS INC	2.08%	9,423,801	$139,283,778.80
BMNR	BITMINE IMMERSION TECHNOLOGI	2.06%	6,418,397	$137,867,167.60
ACHR	ARCHER AVIATION INC-A	1.55%	18,333,695	$103,952,050.70
XYZ	BLOCK INC	1.46%	1,474,611	$97,545,517.65
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.41%	247,875	$94,165,233.75
DE	DEERE & CO	1.25%	139,866	$83,365,730.64
ILMN	ILLUMINA INC	1.25%	641,850	$83,645,892.00
NTRA	NATERA INC	1.24%	385,959	$82,842,239.76
RXRX	RECURSION PHARMACEUTICALS-A	1.20%	22,711,489	$80,398,671.06
NVDA	NVIDIA CORP	1.18%	403,127	$79,218,486.77
BWXT	BWX TECHNOLOGIES INC	1.12%	313,983	$74,812,729.41
AVGO	BROADCOM INC	1.08%	188,996	$71,965,896.88
BIDU	BAIDU INC - SPON ADR	0.98%	554,059	$65,506,395.57
VCYT	VERACYTE INC	0.94%	1,839,298	$63,087,921.40
BABA	ALIBABA GROUP HOLDING-SP ADR	0.93%	471,792	$61,969,879.20
KTOS	KRATOS DEFENSE & SECURITY	0.92%	835,881	$61,570,994.46
GOOG	ALPHABET INC-CL C	0.87%	176,375	$58,306,047.50
WGS	GENEDX HOLDINGS CORP	0.87%	868,566	$58,072,322.76
SOFI	SOFI TECHNOLOGIES INC	0.61%	2,274,344	$40,733,501.04
PACB	PACIFIC BIOSCIENCES OF CALIF	0.49%	21,082,156	$33,098,984.92
META	META PLATFORMS INC-CLASS A	0.38%	38,599	$25,571,451.51
CERS	CERUS CORP	0.30%	10,076,399	$20,253,561.99
SLMT	BRERA HOLDINGS PLC-CL B	0.08%	6,688,790	$5,618,583.60

--------------------------

ARKQ
as of 04/15/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.80%	542,178	$197,461,227.60
TER	TERADYNE INC	9.22%	508,047	$185,696,259.00
KTOS	KRATOS DEFENSE & SECURITY	6.19%	1,692,730	$124,686,491.80
AMD	ADVANCED MICRO DEVICES	5.39%	425,325	$108,487,647.80
RKLB UQ	ROCKET LAB	4.73%	1,318,239	$95,203,220.58
DE	DEERE & CO	4.32%	146,049	$87,051,045.96
PLTR	PALANTIR TECHNOLOGIES INC-A	3.88%	575,484	$78,093,178.80
GOOG	ALPHABET INC-CL C	3.72%	226,627	$74,918,353.66
LHX	L3HARRIS TECHNOLOGIES INC	3.26%	184,410	$65,568,819.60
AVAV	AEROVIRONMENT INC	3.06%	316,413	$61,548,656.76
TSM	TAIWAN SEMICONDUCTOR-SP ADR	3.03%	160,410	$60,938,154.90
ACHR	ARCHER AVIATION INC-A	2.94%	10,433,180	$59,156,130.60
AMZN	AMAZON.COM INC	2.91%	235,738	$58,703,476.76
TRMB	TRIMBLE INC	2.46%	743,795	$49,469,805.45
NVDA	NVIDIA CORP	2.33%	238,753	$46,917,352.03
CAT	CATERPILLAR INC	2.32%	58,758	$46,668,541.50
LUNR	INTUITIVE MACHINES INC	2.19%	1,864,981	$44,144,100.27
BWXT	BWX TECHNOLOGIES INC	2.05%	173,687	$41,384,401.49
KMTUY	KOMATSU LTD -SPONS ADR	2.02%	905,851	$40,708,943.94
CCJ	CAMECO CORP	1.91%	331,329	$38,454,043.74
SYM UQ	SYMBOTIC INC	1.88%	669,764	$37,881,851.84
ESLT	ELBIT SYSTEMS LTD	1.83%	40,047	$36,874,877.13
BIDU	BAIDU INC - SPON ADR	1.82%	310,680	$36,731,696.40
IRDM	IRIDIUM COMMUNICATIONS INC	1.52%	845,261	$30,530,827.32
AVGO	BROADCOM INC	1.48%	78,347	$29,832,970.66
JOBY	JOBY AVIATION INC	1.48%	3,381,406	$29,756,372.80
ISRG	INTUITIVE SURGICAL INC	1.41%	60,767	$28,391,557.74
WRD	WERIDE INC-ADR	1.33%	3,391,299	$26,791,262.10
AUR	AURORA INNOVATION INC	1.31%	5,666,691	$26,463,446.97
BYDDY	BYD CO LTD-UNSPONSORED ADR	1.18%	1,680,112	$23,739,982.56
TDY	TELEDYNE TECHNOLOGIES INC	1.11%	34,599	$22,405,966.41
DASH	DOORDASH INC - A	1.06%	130,385	$21,324,466.75
OKLO	OKLO INC	1.06%	363,345	$21,284,750.10
KDK	KODIAK AI INC	1.04%	2,585,779	$20,970,667.69
SNPS	SYNOPSYS INC	0.93%	44,613	$18,683,924.40
PONY	PONY AI INC	0.92%	1,780,334	$18,444,260.24
SRTA	STRATA CRITICAL MEDICAL INC	0.79%	3,668,429	$15,884,297.57

--------------------------

ARKW
as of 04/15/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	8.62%	384,370	$139,987,554.00
AMD	ADVANCED MICRO DEVICES	8.21%	523,099	$133,426,861.90
HOOD	ROBINHOOD MARKETS INC - A	5.00%	1,027,208	$81,241,880.72
CRCL	CIRCLE INTERNET GROUP INC	4.85%	747,573	$78,861,475.77
SHOP	SHOPIFY INC - CLASS A	4.59%	634,189	$74,605,993.96
CRWV	COREWEAVE INC-CL A	4.46%	617,715	$72,396,198.00
ROKU	ROKU INC	4.18%	637,267	$67,894,426.18
COIN	COINBASE GLOBAL INC -CLASS A	3.84%	338,318	$62,389,222.38
GOOG	ALPHABET INC-CL C	3.57%	175,272	$57,941,417.76
RBLX	ROBLOX CORP -CLASS A	3.36%	937,437	$54,652,577.10
PLTR	PALANTIR TECHNOLOGIES INC-A	2.89%	345,454	$46,878,107.80
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.82%	120,667	$45,840,186.63
XYZ	BLOCK INC	2.78%	683,436	$45,209,291.40
AMZN	AMAZON.COM INC	2.63%	171,394	$42,680,533.88
BLSH	BULLISH	2.39%	957,339	$38,887,110.18
AVGO	BROADCOM INC	2.23%	95,295	$36,286,430.10
BMNR	BITMINE IMMERSION TECHNOLOGI	2.11%	1,597,588	$34,316,190.24
META	META PLATFORMS INC-CLASS A	1.89%	46,265	$30,650,099.85
CRWD	CROWDSTRIKE HOLDINGS INC - A	1.68%	68,602	$27,337,210.98
NET	CLOUDFLARE INC - CLASS A	1.65%	150,169	$26,827,691.85
NFLX	NETFLIX INC	1.41%	214,823	$22,831,388.44
PSTG	EVERPURE INC-A	1.37%	347,359	$22,230,976.00
DDOG	DATADOG INC - CLASS A	1.29%	189,229	$20,923,050.53
BABA	ALIBABA GROUP HOLDING-SP ADR	1.11%	136,903	$17,982,209.05
NVDA	NVIDIA CORP	1.11%	91,707	$18,021,342.57
MELI	MERCADOLIBRE INC	1.04%	9,156	$16,853,082.96
RBRK	RUBRIK INC-A	1.03%	349,736	$16,797,820.08
SPOT	SPOTIFY TECHNOLOGY SA	1.01%	32,009	$16,368,122.24
TOST	TOAST INC-CLASS A	1.01%	607,706	$16,468,832.60
BIDU	BAIDU INC - SPON ADR	1.00%	136,827	$16,177,056.21
DASH	DOORDASH INC - A	1.00%	99,063	$16,201,753.65
DKNG UW	DRAFTKINGS INC-CL A	0.98%	694,248	$15,939,934.08
GENI	GENIUS SPORTS LTD	0.86%	3,291,377	$14,054,179.79
GTLB	GITLAB INC-CL A	0.82%	663,653	$13,326,152.24
ABNB	AIRBNB INC-CLASS A	0.55%	67,365	$9,016,805.25
ETHQ/U	3IQ ETHER STAKING ETF	0.47%	839,233	$7,586,666.32
SOLQ/U	3IQ SOLANA STAKING ETF	0.19%	448,394	$3,040,111.32
SLMT	BRERA HOLDINGS PLC-CL B	0.09%	1,741,293	$1,462,686.12

--------------------------

ARKG
as of 04/15/2026

Ticker	Name	Weight	Shares	Market Value
CRSP	CRISPR THERAPEUTICS AG	9.93%	2,048,031	$116,451,042.70
TWST	TWIST BIOSCIENCE CORP	9.85%	2,011,897	$115,503,006.80
TEM	TEMPUS AI INC-CL A	8.60%	2,035,030	$100,795,035.90
TXG	10X GENOMICS INC-CLASS A	6.63%	3,134,841	$77,744,056.80
BEAM	BEAM THERAPEUTICS INC	5.57%	2,153,622	$65,254,746.60
PSNL	PERSONALIS INC	4.43%	7,774,892	$51,936,278.56
NTRA	NATERA INC	4.33%	236,368	$50,734,027.52
ILMN	ILLUMINA INC	4.23%	380,903	$49,639,278.96
NTLA	INTELLIA THERAPEUTICS INC	3.72%	2,947,081	$43,557,857.18
