ARKK
as of 12/09/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	11.75%	2,105,657	$925,604,704.06
COIN	COINBASE GLOBAL INC -CLASS A	5.54%	1,591,458	$436,377,783.60
CRSP	CRISPR THERAPEUTICS AG	5.48%	7,528,578	$431,839,234.08
ROKU	ROKU INC	5.27%	4,078,445	$414,777,856.50
TEM	TEMPUS AI INC	5.27%	5,384,073	$414,788,983.92
SHOP	SHOPIFY INC - CLASS A	4.89%	2,429,325	$384,829,373.25
HOOD	ROBINHOOD MARKETS INC - A	4.70%	2,711,064	$369,870,461.52
RBLX	ROBLOX CORP -CLASS A	3.84%	3,095,438	$302,238,566.32
PLTR	PALANTIR TECHNOLOGIES INC-A	3.66%	1,586,341	$287,905,028.09
AMD	ADVANCED MICRO DEVICES	3.39%	1,207,245	$266,933,941.95
BEAM	BEAM THERAPEUTICS INC	3.13%	9,108,503	$246,840,431.30
TER	TERADYNE INC	2.86%	1,108,781	$225,071,455.19
CRCL	CIRCLE INTERNET GROUP INC	2.70%	2,535,292	$212,863,116.32
BMNR	BITMINE IMMERSION TECHNOLOGI	2.56%	5,637,275	$202,039,936.00
ACHR	ARCHER AVIATION INC-A	2.26%	20,671,303	$177,979,918.83
TWST	TWIST BIOSCIENCE CORP	1.88%	4,586,413	$147,774,226.86
TXG	10X GENOMICS INC-CLASS A	1.81%	8,151,952	$142,414,601.44
BLSH	BULLISH	1.70%	2,913,623	$133,822,704.39
ILMN	ILLUMINA INC	1.66%	1,027,630	$130,765,917.50
AMZN	AMAZON.COM INC	1.61%	560,010	$127,060,668.90
VCYT	VERACYTE INC	1.48%	2,619,191	$116,187,312.76
NVDA	NVIDIA CORP	1.44%	612,051	$113,566,063.05
NTRA	NATERA INC	1.35%	444,336	$106,258,511.04
DKNG UW	DRAFTKINGS INC-CL A	1.32%	2,919,456	$103,815,855.36
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.26%	329,193	$99,373,490.91
XYZ	BLOCK INC	1.19%	1,530,945	$93,448,882.80
RXRX	RECURSION PHARMACEUTICALS-A	1.19%	19,373,966	$93,382,516.12
CRWV	COREWEAVE INC-CL A	1.17%	1,064,952	$91,841,460.48
DE	DEERE & CO	1.17%	197,805	$92,246,361.75
META	META PLATFORMS INC-CLASS A	1.17%	138,345	$92,248,446.00
NTLA	INTELLIA THERAPEUTICS INC	1.14%	9,477,264	$89,465,372.16
TTD	TRADE DESK INC/THE -CLASS A	1.05%	2,108,970	$82,987,969.50
