ARKK
as of 01/28/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.21%	1,734,180	$747,258,162.00
CRSP	CRISPR THERAPEUTICS AG	5.42%	7,314,659	$396,893,397.34
ROKU	ROKU INC	5.20%	3,639,830	$380,653,421.40
TEM	TEMPUS AI INC	5.07%	5,554,386	$371,088,528.66
COIN	COINBASE GLOBAL INC -CLASS A	4.69%	1,628,505	$343,337,709.15
SHOP	SHOPIFY INC - CLASS A	4.17%	2,219,086	$305,124,325.00
AMD	ADVANCED MICRO DEVICES	3.97%	1,151,981	$290,333,771.43
HOOD	ROBINHOOD MARKETS INC - A	3.96%	2,757,146	$290,162,045.04
BEAM	BEAM THERAPEUTICS INC	3.63%	8,646,452	$265,446,076.40
PLTR	PALANTIR TECHNOLOGIES INC-A	3.43%	1,513,741	$250,826,883.70
TER	TERADYNE INC	3.37%	1,030,828	$246,306,042.32
RBLX	ROBLOX CORP -CLASS A	3.09%	3,135,043	$226,162,002.02
CRCL	CIRCLE INTERNET GROUP INC	2.52%	2,633,090	$184,210,976.40
TWST	TWIST BIOSCIENCE CORP	2.52%	4,324,899	$184,240,697.40
BMNR	BITMINE IMMERSION TECHNOLOGI	2.40%	5,989,905	$175,683,913.65
TXG	10X GENOMICS INC-CLASS A	2.20%	7,443,959	$160,938,393.58
ACHR	ARCHER AVIATION INC-A	2.18%	19,724,423	$159,570,582.07
NTLA	INTELLIA THERAPEUTICS INC	1.86%	9,165,672	$135,926,915.76
AMZN	AMAZON.COM INC	1.79%	534,402	$130,757,481.36
ILMN	ILLUMINA INC	1.70%	818,158	$124,433,650.22
CRWV	COREWEAVE INC-CL A	1.66%	1,118,214	$121,728,776.04
BLSH	BULLISH	1.55%	3,260,988	$113,482,382.40
NVDA	NVIDIA CORP	1.50%	584,067	$110,108,310.84
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.45%	314,145	$106,287,819.30
XYZ	BLOCK INC	1.41%	1,601,951	$103,470,015.09
KTOS	KRATOS DEFENSE & SECURITY	1.37%	848,925	$100,224,085.50
DE	DEERE & CO	1.34%	188,800	$98,023,072.00
NTRA	NATERA INC	1.34%	407,946	$98,045,741.64
VCYT	VERACYTE INC	1.34%	2,466,862	$98,181,107.60
RXRX	RECURSION PHARMACEUTICALS-A	1.30%	20,756,931	$95,481,882.60
BIDU	BAIDU INC - SPON ADR	1.26%	586,478	$92,452,391.92
BWXT	BWX TECHNOLOGIES INC	1.20%	413,376	$87,801,062.40
DKNG UW	DRAFTKINGS INC-CL A	1.06%	2,577,452	$77,607,079.72
META	META PLATFORMS INC-CLASS A	1.05%	114,372	$76,968,924.84
ABNB	AIRBNB INC-CLASS A	1.01%	561,592	$74,253,694.24
PD	PAGERDUTY INC	0.89%	5,955,288	$65,329,509.36
TTD	TRADE DESK INC/THE -CLASS A	0.89%	2,012,434	$64,780,250.46
