ARKK
as of 12/02/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	12.37%	2,116,068	$910,205,489.52
ROKU	ROKU INC	5.52%	4,211,561	$406,499,867.72
COIN	COINBASE GLOBAL INC -CLASS A	5.44%	1,541,360	$400,506,982.40
TEM	TEMPUS AI INC	5.34%	5,311,221	$393,402,139.47
CRSP	CRISPR THERAPEUTICS AG	5.26%	7,426,684	$387,450,104.28
SHOP	SHOPIFY INC - CLASS A	4.81%	2,373,600	$354,331,008.00
HOOD	ROBINHOOD MARKETS INC - A	4.48%	2,674,378	$329,590,344.72
RBLX	ROBLOX CORP -CLASS A	3.89%	3,053,552	$286,392,642.08
AMD	ADVANCED MICRO DEVICES	3.56%	1,190,917	$261,715,919.92
PLTR	PALANTIR TECHNOLOGIES INC-A	3.56%	1,564,891	$262,103,593.59
BEAM	BEAM THERAPEUTICS INC	2.94%	8,985,237	$216,094,949.85
TER	TERADYNE INC	2.67%	1,093,779	$196,475,521.77
CRCL	CIRCLE INTERNET GROUP INC	2.58%	2,500,998	$189,925,788.12
BMNR	BITMINE IMMERSION TECHNOLOGI	2.19%	5,560,991	$160,935,079.54
ACHR	ARCHER AVIATION INC-A	2.07%	20,391,543	$152,120,910.78
TXG	10X GENOMICS INC-CLASS A	1.98%	8,041,634	$145,392,742.72
TWST	TWIST BIOSCIENCE CORP	1.84%	4,524,351	$135,097,120.86
ILMN	ILLUMINA INC	1.77%	1,013,746	$130,489,385.12
AMZN	AMAZON.COM INC	1.76%	552,444	$129,205,602.72
VCYT	VERACYTE INC	1.63%	2,583,753	$119,860,301.67
BLSH	BULLISH	1.58%	2,830,128	$116,120,151.84
NVDA	NVIDIA CORP	1.48%	603,783	$108,632,637.36
NTRA	NATERA INC	1.40%	438,330	$102,678,802.50
META	META PLATFORMS INC-CLASS A	1.34%	154,414	$98,959,300.18
DKNG UW	DRAFTKINGS INC-CL A	1.33%	2,879,962	$97,544,312.94
XYZ	BLOCK INC	1.32%	1,510,249	$97,184,523.15
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.27%	324,747	$93,423,216.96
DE	DEERE & CO	1.24%	195,153	$91,353,070.83
RXRX	RECURSION PHARMACEUTICALS-A	1.11%	18,771,201	$81,842,436.36
CRWV	COREWEAVE INC-CL A	1.10%	1,050,548	$80,955,228.88
NTLA	INTELLIA THERAPEUTICS INC	1.07%	9,349,006	$78,718,630.52
BWXT	BWX TECHNOLOGIES INC	1.02%	427,326	$74,752,137.18
PD	PAGERDUTY INC	0.99%	6,156,664	$72,771,768.48
TTD	TRADE DESK INC/THE -CLASS A	0.96%	1,786,467	$70,708,363.86
SOFI	SOFI TECHNOLOGIES INC	0.95%	2,409,070	$69,935,302.10
ABNB	AIRBNB INC-CLASS A	0.94%	580,564	$68,971,003.20
KTOS	KRATOS DEFENSE & SECURITY	0.94%	946,471	$69,291,141.91
BABA	ALIBABA GROUP HOLDING-SP ADR	0.84%	375,569	$61,690,963.94
WGS	GENEDX HOLDINGS CORP	0.74%	332,979	$54,478,694.19
BIDU	BAIDU INC - SPON ADR	0.71%	439,097	$52,564,301.87
PACB	PACIFIC BIOSCIENCES OF CALIF	0.64%	20,966,748	$46,755,848.04
GOOG	ALPHABET INC-CL C	0.47%	110,086	$34,690,300.32
CERS	CERUS CORP	0.25%	10,129,569	$18,233,224.20
IRDM	IRIDIUM COMMUNICATIONS INC	0.20%	880,166	$14,469,929.04
SLMT	BRERA HOLDINGS PLC-CL B	0.14%	4,668,398	$10,037,055.70
GTLB	GITLAB INC-CL A	0.00%	451	$18,558.65

--------------------------

ARKQ
as of 12/02/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	12.60%	450,718	$193,871,840.52
TER	TERADYNE INC	9.95%	852,290	$153,096,852.70
KTOS	KRATOS DEFENSE & SECURITY	7.42%	1,560,225	$114,224,072.25
PLTR	PALANTIR TECHNOLOGIES INC-A	5.45%	500,788	$83,876,982.12
AMD	ADVANCED MICRO DEVICES	4.65%	325,580	$71,549,460.80
AVAV	AEROVIRONMENT INC	4.10%	244,632	$63,066,129.60
ACHR	ARCHER AVIATION INC-A	3.97%	8,182,325	$61,040,144.50
RKLB UQ	ROCKET LAB	3.72%	1,417,502	$57,224,555.74
DE	DEERE & CO	3.54%	116,452	$54,512,345.72
TRMB	TRIMBLE INC	3.44%	647,993	$52,921,588.31
AMZN	AMAZON.COM INC	2.87%	188,755	$44,146,019.40
GOOG	ALPHABET INC-CL C	2.66%	129,824	$40,910,138.88
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.61%	139,746	$40,202,129.28
NVDA	NVIDIA CORP	2.43%	208,009	$37,424,979.28
SYM UQ	SYMBOTIC INC	2.43%	437,355	$37,306,381.50
LHX	L3HARRIS TECHNOLOGIES INC	2.41%	136,358	$37,133,010.56
IRDM	IRIDIUM COMMUNICATIONS INC	1.99%	1,859,693	$30,573,352.92
BIDU	BAIDU INC - SPON ADR	1.89%	242,537	$29,034,104.27
BWXT	BWX TECHNOLOGIES INC	1.81%	158,904	$27,797,076.72
KMTUY	KOMATSU LTD -SPONS ADR	1.69%	789,175	$26,066,450.25
CCJ	CAMECO CORP	1.68%	296,075	$25,915,444.75
JOBY	JOBY AVIATION INC	1.59%	1,821,057	$24,529,637.79
ISRG	INTUITIVE SURGICAL INC	1.35%	36,535	$20,728,862.95
PONY	PONY AI INC	1.32%	1,434,219	$20,294,198.85
CAT	CATERPILLAR INC	1.18%	32,040	$18,200,642.40
