ARKK
as of 12/31/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	11.58%	1,799,748	$817,859,483.64
ROKU	ROKU INC	5.92%	3,771,148	$417,918,621.36
CRSP	CRISPR THERAPEUTICS AG	5.44%	7,230,869	$384,609,922.11
SHOP	SHOPIFY INC - CLASS A	5.20%	2,241,685	$367,053,501.90
COIN	COINBASE GLOBAL INC -CLASS A	5.15%	1,571,990	$364,072,884.00
HOOD	ROBINHOOD MARKETS INC - A	4.45%	2,725,562	$314,666,132.90
TEM	TEMPUS AI INC	4.34%	5,078,655	$306,699,975.45
PLTR	PALANTIR TECHNOLOGIES INC-A	3.83%	1,496,416	$270,611,869.44
RBLX	ROBLOX CORP -CLASS A	3.48%	3,001,742	$245,572,513.02
AMD	ADVANCED MICRO DEVICES	3.47%	1,138,793	$245,227,684.62
BEAM	BEAM THERAPEUTICS INC	3.41%	8,649,368	$240,625,417.76
TER	TERADYNE INC	2.91%	1,045,888	$205,694,792.96
CRCL	CIRCLE INTERNET GROUP INC	2.81%	2,486,700	$198,662,463.00
BMNR	BITMINE IMMERSION TECHNOLOGI	2.32%	5,921,298	$164,138,380.56
ACHR	ARCHER AVIATION INC-A	2.08%	19,498,463	$147,213,395.65
TWST	TWIST BIOSCIENCE CORP	2.00%	4,390,501	$141,154,607.15
ILMN	ILLUMINA INC	1.82%	969,424	$128,691,036.00
TXG	10X GENOMICS INC-CLASS A	1.77%	7,689,465	$125,261,384.85
AMZN	AMAZON.COM INC	1.74%	528,291	$122,843,506.23
BLSH	BULLISH	1.69%	3,039,716	$119,521,633.12
NVDA	NVIDIA CORP	1.53%	577,389	$108,283,533.06
VCYT	VERACYTE INC	1.48%	2,470,624	$104,457,982.72
XYZ	BLOCK INC	1.47%	1,583,618	$103,790,323.72
NTRA	NATERA INC	1.36%	419,157	$96,397,726.86
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.32%	310,554	$93,035,767.32
DKNG UW	DRAFTKINGS INC-CL A	1.25%	2,547,926	$88,565,907.76
DE	DEERE & CO	1.24%	186,637	$87,405,839.84
META	META PLATFORMS INC-CLASS A	1.23%	130,497	$86,904,477.15
RXRX	RECURSION PHARMACEUTICALS-A	1.19%	20,519,127	$84,333,611.97
CRWV	COREWEAVE INC-CL A	1.16%	1,105,404	$81,689,355.60
NTLA	INTELLIA THERAPEUTICS INC	1.14%	8,916,388	$80,782,475.28
PD	PAGERDUTY INC	1.11%	5,887,080	$78,592,518.00
BIDU	BAIDU INC - SPON ADR	1.09%	579,779	$76,751,144.02
ABNB	AIRBNB INC-CLASS A	1.08%	555,166	$76,007,777.06
TTD	TRADE DESK INC/THE -CLASS A	1.07%	1,989,397	$75,835,813.64
BWXT	BWX TECHNOLOGIES INC	1.01%	408,651	$71,252,388.36
KTOS	KRATOS DEFENSE & SECURITY	0.97%	905,054	$68,766,002.92
SOFI	SOFI TECHNOLOGIES INC	0.87%	2,303,577	$61,183,005.12
BABA	ALIBABA GROUP HOLDING-SP ADR	0.75%	359,135	$52,922,133.60
WGS	GENEDX HOLDINGS CORP	0.64%	351,807	$45,031,296.00
PACB	PACIFIC BIOSCIENCES OF CALIF	0.52%	21,353,188	$36,941,015.24
GOOG	ALPHABET INC-CL C	0.47%	105,272	$33,113,307.60
CERS	CERUS CORP	0.29%	9,685,934	$20,243,602.06
SLMT	BRERA HOLDINGS PLC-CL B	0.16%	6,222,479	$11,076,012.62

--------------------------

ARKQ
as of 12/31/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	12.02%	461,374	$209,662,186.82
TER	TERADYNE INC	9.37%	831,244	$163,480,757.48
KTOS	KRATOS DEFENSE & SECURITY	7.23%	1,659,099	$126,058,342.02
RKLB UQ	ROCKET LAB	5.64%	1,395,329	$98,300,928.05
PLTR	PALANTIR TECHNOLOGIES INC-A	5.38%	519,125	$93,878,565.00
AMD	ADVANCED MICRO DEVICES	4.27%	346,208	$74,552,430.72
ACHR	ARCHER AVIATION INC-A	3.77%	8,700,923	$65,691,968.65
AVAV	AEROVIRONMENT INC	3.64%	260,130	$63,471,720.00
DE	DEERE & CO	3.56%	132,786	$62,186,339.52
TRMB	TRIMBLE INC	3.14%	689,051	$54,820,897.56
AMZN	AMAZON.COM INC	2.68%	200,707	$46,670,398.71
LHX	L3HARRIS TECHNOLOGIES INC	2.66%	157,143	$46,431,042.21
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.55%	148,602	$44,518,187.16
GOOG	ALPHABET INC-CL C	2.49%	138,050	$43,423,627.50
NVDA	NVIDIA CORP	2.38%	221,185	$41,481,034.90
BIDU	BAIDU INC - SPON ADR	1.96%	257,909	$34,141,993.42
SYM UQ	SYMBOTIC INC	1.79%	518,642	$31,258,553.34
IRDM	IRIDIUM COMMUNICATIONS INC	1.77%	1,758,367	$30,789,006.17
BWXT	BWX TECHNOLOGIES INC	1.69%	168,966	$29,460,911.76
CCJ	CAMECO CORP	1.65%	314,831	$28,766,108.47
LUNR	INTUITIVE MACHINES INC	1.58%	1,727,701	$27,539,553.94
KMTUY	KOMATSU LTD -SPONS ADR	1.54%	839,179	$26,862,119.79
ISRG	INTUITIVE SURGICAL INC	1.49%	45,315	$25,948,728.45
JOBY	JOBY AVIATION INC	1.47%	1,936,473	$25,600,173.06
ESLT	ELBIT SYSTEMS LTD	1.31%	39,498	$22,869,342.00
PONY	PONY AI INC	1.28%	1,525,119	$22,327,742.16
SRTA	STRATA CRITICAL MEDICAL INC	1.23%	4,416,928	$21,422,100.80
DASH	DOORDASH INC - A	1.14%	86,986	$19,844,116.18
CAT	CATERPILLAR INC	1.13%	34,056	$19,663,593.84
SNPS	SYNOPSYS INC	1.12%	41,349	$19,619,687.01
QCOM	QUALCOMM INC	1.08%	108,806	$18,894,161.90
WRD	WERIDE INC-ADR	1.02%	1,995,290	$17,758,081.00
AUR	AURORA INNOVATION INC	1.00%	4,481,985	$17,390,101.80
KDK	KODIAK AI INC	0.98%	1,573,865	$17,029,219.30
BYDDY	BYD CO LTD-UNSPONSORED ADR	0.95%	1,325,136	$16,603,954.08
TDY	TELEDYNE TECHNOLOGIES INC	0.95%	32,055	$16,604,490.00
OKLO	OKLO INC	0.91%	222,309	$15,921,770.58

--------------------------

ARKW
as of 12/31/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.28%	433,659	$197,067,659.37
ROKU	ROKU INC	5.99%	1,147,209	$127,133,701.38
AMD	ADVANCED MICRO DEVICES	5.86%	577,792	$124,421,729.28
SHOP	SHOPIFY INC - CLASS A	4.99%	646,500	$105,857,910.00
HOOD	ROBINHOOD MARKETS INC - A	4.79%	880,856	$101,694,825.20
COIN	COINBASE GLOBAL INC -CLASS A	4.62%	423,694	$98,127,530.40
PLTR	PALANTIR TECHNOLOGIES INC-A	3.76%	441,586	$79,856,412.24
CRCL	CIRCLE INTERNET GROUP INC	3.06%	813,059	$64,955,283.51
RBLX	ROBLOX CORP -CLASS A	3.03%	787,406	$64,417,684.86
GOOG	ALPHABET INC-CL C	3.01%	203,467	$64,000,544.85
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.66%	188,388	$56,437,277.04
META	META PLATFORMS INC-CLASS A	2.64%	84,118	$56,018,382.10
XYZ	BLOCK INC	2.48%	804,841	$52,749,279.14
BMNR	BITMINE IMMERSION TECHNOLOGI	2.33%	1,785,721	$49,500,186.12
CRWV	COREWEAVE INC-CL A	1.92%	552,976	$40,864,926.40
AMZN	AMAZON.COM INC	1.87%	170,515	$39,649,852.95
CRWD	CROWDSTRIKE HOLDINGS INC - A	1.82%	81,297	$38,667,292.11
U	UNITY SOFTWARE INC	1.73%	812,249	$36,656,797.37
NET	CLOUDFLARE INC - CLASS A	1.66%	176,829	$35,298,604.98
DKNG UW	DRAFTKINGS INC-CL A	1.56%	949,918	$33,019,149.68
BLSH	BULLISH	1.52%	820,179	$32,249,438.28
RBRK	RUBRIK INC-A	1.51%	411,760	$32,063,751.20
NVDA	NVIDIA CORP	1.39%	157,024	$29,448,280.96
GTLB	GITLAB INC-CL A	1.30%	724,631	$27,651,918.96
ABNB	AIRBNB INC-CLASS A	1.28%	197,996	$27,107,632.36
GENI	GENIUS SPORTS LTD	1.27%	2,379,851	$27,058,905.87
DASH	DOORDASH INC - A	1.26%	116,901	$26,668,625.13
BIDU	BAIDU INC - SPON ADR	1.24%	199,290	$26,382,010.20
DDOG	DATADOG INC - CLASS A	1.20%	185,130	$25,451,672.40
PINS	PINTEREST INC- CLASS A	1.15%	939,054	$24,443,575.62
TTD	TRADE DESK INC/THE -CLASS A	1.10%	611,465	$23,309,045.80
TOST	TOAST INC-CLASS A	1.06%	617,506	$22,409,292.74
PSTG	PURE STORAGE INC - CLASS A	1.04%	326,623	$22,141,773.17
SPOT	SPOTIFY TECHNOLOGY SA	1.04%	38,136	$21,992,268.48
MELI	MERCADOLIBRE INC	1.01%	10,634	$21,490,037.92
