ARKK
as of 12/30/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	11.60%	1,840,461	$845,949,494.04
ROKU	ROKU INC	5.90%	3,867,482	$430,218,697.68
CRSP	CRISPR THERAPEUTICS AG	5.47%	7,394,459	$399,078,952.23
SHOP	SHOPIFY INC - CLASS A	5.29%	2,299,104	$385,973,579.52
COIN	COINBASE GLOBAL INC -CLASS A	5.15%	1,607,537	$375,793,924.49
HOOD	ROBINHOOD MARKETS INC - A	4.49%	2,787,226	$327,303,949.18
TEM	TEMPUS AI INC	4.38%	5,193,537	$319,246,719.39
PLTR	PALANTIR TECHNOLOGIES INC-A	3.87%	1,530,241	$281,839,787.38
AMD	ADVANCED MICRO DEVICES	3.44%	1,164,541	$251,086,685.01
RBLX	ROBLOX CORP -CLASS A	3.43%	3,069,638	$250,236,889.76
BEAM	BEAM THERAPEUTICS INC	3.36%	8,804,169	$245,108,064.96
TER	TERADYNE INC	2.90%	1,069,545	$211,085,401.20
CRCL	CIRCLE INTERNET GROUP INC	2.81%	2,542,952	$204,733,065.52
BMNR	BITMINE IMMERSION TECHNOLOGI	2.37%	6,055,245	$172,816,692.30
ACHR	ARCHER AVIATION INC-A	2.11%	19,939,623	$153,535,097.10
TWST	TWIST BIOSCIENCE CORP	2.00%	4,444,875	$146,014,143.75
ILMN	ILLUMINA INC	1.83%	991,318	$133,312,444.64
TXG	10X GENOMICS INC-CLASS A	1.74%	7,863,428	$126,994,362.20
BLSH	BULLISH	1.73%	3,108,473	$126,017,495.42
AMZN	AMAZON.COM INC	1.72%	540,222	$125,369,319.54
NVDA	NVIDIA CORP	1.52%	590,427	$111,130,169.94
VCYT	VERACYTE INC	1.49%	2,526,507	$108,336,620.16
XYZ	BLOCK INC	1.46%	1,619,411	$106,751,573.12
NTRA	NATERA INC	1.36%	428,628	$99,141,656.40
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.31%	317,565	$95,561,659.80
DE	DEERE & CO	1.23%	190,860	$89,750,006.40
DKNG UW	DRAFTKINGS INC-CL A	1.23%	2,605,572	$89,996,456.88
META	META PLATFORMS INC-CLASS A	1.21%	133,449	$87,901,521.81
RXRX	RECURSION PHARMACEUTICALS-A	1.19%	20,983,411	$86,661,487.43
CRWV	COREWEAVE INC-CL A	1.16%	1,130,414	$84,690,616.88
NTLA	INTELLIA THERAPEUTICS INC	1.13%	8,990,106	$82,169,568.84
PD	PAGERDUTY INC	1.12%	6,020,248	$81,453,955.44
TTD	TRADE DESK INC/THE -CLASS A	1.07%	2,034,374	$78,099,617.86
ABNB	AIRBNB INC-CLASS A	1.06%	567,712	$77,560,813.44
BIDU	BAIDU INC - SPON ADR	1.03%	592,858	$75,180,322.98
BWXT	BWX TECHNOLOGIES INC	1.01%	417,876	$73,333,059.24
KTOS	KRATOS DEFENSE & SECURITY	0.98%	925,513	$71,699,492.11
SOFI	SOFI TECHNOLOGIES INC	0.87%	2,355,688	$63,179,552.16
BABA	ALIBABA GROUP HOLDING-SP ADR	0.75%	367,253	$54,533,397.97
