ARKK
as of 12/15/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	12.17%	2,063,391	$947,013,933.36
ROKU	ROKU INC	5.68%	4,114,536	$442,189,183.92
CRSP	CRISPR THERAPEUTICS AG	5.53%	7,595,201	$430,495,992.68
COIN	COINBASE GLOBAL INC -CLASS A	5.52%	1,605,534	$429,416,123.64
SHOP	SHOPIFY INC - CLASS A	5.17%	2,450,813	$402,398,986.47
TEM	TEMPUS AI INC	4.93%	5,431,707	$383,532,831.27
HOOD	ROBINHOOD MARKETS INC - A	4.48%	2,915,066	$348,350,387.00
PLTR	PALANTIR TECHNOLOGIES INC-A	3.77%	1,600,366	$293,779,186.62
RBLX	ROBLOX CORP -CLASS A	3.55%	3,122,825	$276,401,240.75
AMD	ADVANCED MICRO DEVICES	3.30%	1,217,921	$256,713,388.38
BEAM	BEAM THERAPEUTICS INC	3.23%	9,189,100	$251,413,776.00
TER	TERADYNE INC	2.78%	1,118,590	$216,301,748.30
CRCL	CIRCLE INTERNET GROUP INC	2.74%	2,557,715	$213,492,471.05
BMNR	BITMINE IMMERSION TECHNOLOGI	2.55%	5,687,153	$198,254,153.58
ACHR	ARCHER AVIATION INC-A	2.22%	20,854,223	$173,090,050.90
TWST	TWIST BIOSCIENCE CORP	1.84%	4,626,992	$143,112,862.56
ILMN	ILLUMINA INC	1.80%	1,036,708	$139,820,807.96
BLSH	BULLISH	1.65%	2,947,387	$128,329,229.98
AMZN	AMAZON.COM INC	1.64%	564,957	$127,787,623.83
TXG	10X GENOMICS INC-CLASS A	1.63%	8,224,083	$127,144,323.18
VCYT	VERACYTE INC	1.45%	2,642,362	$113,198,788.08
NVDA	NVIDIA CORP	1.39%	617,457	$108,067,324.14
XYZ	BLOCK INC	1.35%	1,620,405	$104,921,223.75
DKNG UW	DRAFTKINGS INC-CL A	1.34%	2,945,279	$104,616,310.08
NTRA	NATERA INC	1.34%	448,263	$103,974,602.85
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.25%	332,100	$96,986,484.00
DE	DEERE & CO	1.24%	199,539	$96,736,507.20
META	META PLATFORMS INC-CLASS A	1.15%	139,569	$89,841,263.15
NTLA	INTELLIA THERAPEUTICS INC	1.09%	9,414,123	$84,915,389.46
RXRX	RECURSION PHARMACEUTICALS-A	1.09%	19,545,411	$84,631,629.63
CRWV	COREWEAVE INC-CL A	1.08%	1,074,370	$84,434,738.30
PD	PAGERDUTY INC	1.05%	6,296,328	$81,852,264.00
BIDU	BAIDU INC - SPON ADR	1.00%	619,973	$77,502,824.73
TTD	TRADE DESK INC/THE -CLASS A	1.00%	2,127,619	$77,977,236.35
ABNB	AIRBNB INC-CLASS A	0.98%	593,722	$76,227,967.58
BWXT	BWX TECHNOLOGIES INC	0.98%	437,001	$76,488,285.03
KTOS	KRATOS DEFENSE & SECURITY	0.94%	967,928	$73,523,810.88
SOFI	SOFI TECHNOLOGIES INC	0.86%	2,463,723	$67,210,363.44
