ARKK
as of 04/02/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.54%	1,677,420	$639,533,149.20
CRSP	CRISPR THERAPEUTICS AG	6.30%	7,824,990	$381,937,761.90
TEM	TEMPUS AI INC-CL A	5.02%	6,480,499	$304,777,868.00
SHOP	SHOPIFY INC - CLASS A	4.74%	2,424,382	$287,337,754.60
COIN	COINBASE GLOBAL INC -CLASS A	4.32%	1,513,011	$261,735,772.90
HOOD	ROBINHOOD MARKETS INC - A	4.27%	3,692,261	$258,864,418.70
CRCL	CIRCLE INTERNET GROUP INC	4.25%	2,838,401	$257,556,506.70
AMD	ADVANCED MICRO DEVICES	4.05%	1,168,178	$245,562,697.40
ROKU	ROKU INC	3.95%	2,524,781	$239,601,716.90
RBLX	ROBLOX CORP -CLASS A	3.55%	3,735,491	$215,276,346.30
PLTR	PALANTIR TECHNOLOGIES INC-A	3.54%	1,464,241	$214,496,664.10
BEAM	BEAM THERAPEUTICS INC	3.37%	8,439,246	$204,398,538.10
TWST	TWIST BIOSCIENCE CORP	2.91%	3,564,597	$176,590,135.40
TXG	10X GENOMICS INC-CLASS A	2.56%	7,028,539	$154,979,285.00
BLSH	BULLISH	2.39%	4,132,778	$144,936,524.50
TER	TERADYNE INC	2.12%	411,052	$128,330,434.40
BMNR	BITMINE IMMERSION TECHNOLOGI	2.07%	6,361,005	$125,248,188.50
AMZN	AMAZON.COM INC	2.06%	593,707	$125,016,883.00
CRWV	COREWEAVE INC-CL A	2.05%	1,581,751	$124,072,548.40
NTLA	INTELLIA THERAPEUTICS INC	2.04%	9,339,529	$123,935,549.80
ACHR	ARCHER AVIATION INC-A	1.56%	18,169,727	$94,664,277.67
XYZ	BLOCK INC	1.43%	1,461,427	$87,013,363.58
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.38%	245,667	$83,892,823.83
ILMN	ILLUMINA INC	1.33%	636,122	$80,552,128.86
DE	DEERE & CO	1.30%	138,618	$79,109,292.60
NTRA	NATERA INC	1.28%	382,519	$77,731,685.99
BWXT	BWX TECHNOLOGIES INC	1.19%	339,328	$72,212,391.68
NVDA	NVIDIA CORP	1.16%	399,527	$70,216,870.25
RXRX	RECURSION PHARMACEUTICALS-A	1.14%	22,508,369	$68,875,609.14
BIDU	BAIDU INC - SPON ADR	1.01%	549,115	$61,445,968.50
AVGO	BROADCOM INC	0.97%	187,316	$58,721,692.84
VCYT	VERACYTE INC	0.97%	1,822,850	$59,060,340.00
BABA	ALIBABA GROUP HOLDING-SP ADR	0.95%	467,584	$57,854,168.32
KTOS	KRATOS DEFENSE & SECURITY	0.92%	828,409	$56,083,289.30
WGS	GENEDX HOLDINGS CORP	0.90%	831,148	$54,456,816.96
GOOG	ALPHABET INC-CL C	0.85%	174,807	$51,550,584.30
SOFI	SOFI TECHNOLOGIES INC	0.58%	2,254,008	$35,230,145.04
PACB	PACIFIC BIOSCIENCES OF CALIF	0.47%	20,893,612	$28,206,376.20
META	META PLATFORMS INC-CLASS A	0.37%	38,263	$22,163,077.49
CERS	CERUS CORP	0.31%	9,986,287	$18,674,356.69
SLMT	BRERA HOLDINGS PLC-CL B	0.09%	6,966,884	$5,462,037.06

--------------------------

ARKQ
as of 04/02/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.16%	496,495	$189,293,683.70
TER	TERADYNE INC	9.16%	546,299	$170,554,547.80
KTOS	KRATOS DEFENSE & SECURITY	6.13%	1,687,538	$114,246,322.60
AMD	ADVANCED MICRO DEVICES	4.87%	431,861	$90,781,500.81
RKLB UQ	ROCKET LAB	4.62%	1,314,196	$86,106,121.92
DE	DEERE & CO	4.46%	145,601	$83,094,490.70
PLTR	PALANTIR TECHNOLOGIES INC-A	4.39%	558,639	$81,835,027.11
GOOG	ALPHABET INC-CL C	3.58%	225,932	$66,627,346.80
LHX	L3HARRIS TECHNOLOGIES INC	3.49%	183,845	$65,064,583.95
AVAV	AEROVIRONMENT INC	3.11%	315,443	$57,883,790.50
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.93%	159,918	$54,610,397.82
ACHR	ARCHER AVIATION INC-A	2.91%	10,401,177	$54,190,132.17
AMZN	AMAZON.COM INC	2.66%	235,015	$49,487,108.55
TRMB	TRIMBLE INC	2.59%	741,514	$48,257,731.12
CAT	CATERPILLAR INC	2.30%	58,578	$42,780,684.96
NVDA	NVIDIA CORP	2.25%	238,021	$41,832,190.75
BWXT	BWX TECHNOLOGIES INC	2.08%	181,823	$38,693,752.63
CCJ	CAMECO CORP	2.02%	338,797	$37,650,510.61
LUNR	INTUITIVE MACHINES INC	2.02%	1,859,261	$37,631,442.64
KMTUY	KOMATSU LTD -SPONS ADR	2.02%	903,073	$37,622,021.18
SYM UQ	SYMBOTIC INC	1.97%	667,710	$36,603,862.20
ESLT	ELBIT SYSTEMS LTD	1.92%	39,925	$35,793,960.25
BIDU	BAIDU INC - SPON ADR	1.86%	309,727	$34,658,451.30
ISRG	INTUITIVE SURGICAL INC	1.51%	60,581	$28,136,845.45
JOBY	JOBY AVIATION INC	1.50%	3,371,034	$27,878,451.18
WRD	WERIDE INC-ADR	1.43%	3,380,897	$26,675,277.33
AVGO	BROADCOM INC	1.31%	78,107	$24,485,763.43
IRDM	IRIDIUM COMMUNICATIONS INC	1.29%	842,669	$24,032,919.88
AUR	AURORA INNOVATION INC	1.27%	5,649,309	$23,614,111.62
BYDDY	BYD CO LTD-UNSPONSORED ADR	1.20%	1,674,959	$22,310,453.88
TDY	TELEDYNE TECHNOLOGIES INC	1.14%	34,493	$21,315,639.21
DASH	DOORDASH INC - A	1.05%	129,986	$19,562,893.00
KDK	KODIAK AI INC	0.98%	2,533,865	$18,243,828.00
SNPS	SYNOPSYS INC	0.95%	44,477	$17,645,804.98
OKLO	OKLO INC	0.93%	362,231	$17,412,444.17
SRTA	STRATA CRITICAL MEDICAL INC	0.93%	4,126,704	$17,249,622.72
PONY	PONY AI INC	0.88%	1,774,873	$16,346,580.33

--------------------------

ARKW
as of 04/02/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.74%	389,017	$148,316,621.40
AMD	ADVANCED MICRO DEVICES	7.40%	535,670	$112,603,190.70
SHOP	SHOPIFY INC - CLASS A	5.00%	641,860	$76,073,247.20
HOOD	ROBINHOOD MARKETS INC - A	4.63%	1,005,754	$70,513,412.94
CRCL	CIRCLE INTERNET GROUP INC	4.51%	756,615	$68,655,245.10
ROKU	ROKU INC	4.17%	668,394	$63,430,590.60
COIN	COINBASE GLOBAL INC -CLASS A	3.89%	342,410	$59,233,505.90
RBLX	ROBLOX CORP -CLASS A	3.59%	948,774	$54,677,845.62
GOOG	ALPHABET INC-CL C	3.44%	177,390	$52,312,311.00
PLTR	PALANTIR TECHNOLOGIES INC-A	3.25%	337,624	$49,458,539.76
CRWV	COREWEAVE INC-CL A	3.22%	625,185	$49,039,511.40
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.74%	122,125	$41,704,466.25
XYZ	BLOCK INC	2.71%	691,701	$41,183,877.54
AMZN	AMAZON.COM INC	2.40%	173,467	$36,526,946.19
BLSH	BULLISH	2.23%	968,919	$33,979,989.33
BMNR	BITMINE IMMERSION TECHNOLOGI	2.09%	1,616,911	$31,836,977.59
NET	CLOUDFLARE INC - CLASS A	2.05%	151,984	$31,222,073.12
AVGO	BROADCOM INC	1.99%	96,447	$30,235,170.03
CRWD	CROWDSTRIKE HOLDINGS INC - A	1.79%	69,430	$27,307,513.30
META	META PLATFORMS INC-CLASS A	1.78%	46,823	$27,121,286.29
DDOG	DATADOG INC - CLASS A	1.49%	191,518	$22,727,441.06
PSTG	EVERPURE INC-A	1.41%	351,559	$21,469,708.13
