ARKK
as of 06/01/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.28%	1,712,725	$746,388,427.75
AMD	ADVANCED MICRO DEVICES	5.51%	775,498	$400,234,517.80
HOOD	ROBINHOOD MARKETS INC - A	4.96%	3,817,891	$360,027,121.30
CRSP	CRISPR THERAPEUTICS AG	4.94%	6,388,145	$358,885,986.10
TEM	TEMPUS AI INC-CL A	4.79%	6,891,310	$347,804,415.70
CRCL	CIRCLE INTERNET GROUP INC	4.46%	2,869,265	$324,226,945.00
SHOP	SHOPIFY INC - CLASS A	4.37%	2,673,705	$317,395,520.55
ROKU	ROKU INC	4.18%	2,330,651	$303,404,147.18
COIN	COINBASE GLOBAL INC -CLASS A	3.94%	1,513,011	$286,004,469.33
PLTR	PALANTIR TECHNOLOGIES INC-A	3.26%	1,511,857	$236,666,094.78
BEAM	BEAM THERAPEUTICS INC	3.07%	6,771,263	$222,977,690.59
TWST	TWIST BIOSCIENCE CORP	3.00%	3,257,091	$217,801,675.17
TXG	10X GENOMICS INC-CLASS A	2.74%	7,028,539	$198,942,796.40
AMZN	AMAZON.COM INC	2.62%	702,614	$190,155,452.96
RBLX	ROBLOX CORP -CLASS A	2.57%	3,965,252	$186,961,631.80
CRWV	COREWEAVE INC-CL A	2.47%	1,636,550	$179,251,321.50
NTLA	INTELLIA THERAPEUTICS INC	2.30%	11,892,163	$167,322,733.41
BLSH	BULLISH	2.12%	4,416,889	$154,193,594.99
ACHR	ARCHER AVIATION INC-A	1.70%	18,169,727	$123,735,840.87
BMNR	BITMINE IMMERSION TECHNOLOGI	1.69%	6,361,005	$122,576,566.35
XYZ	BLOCK INC	1.52%	1,461,427	$110,659,252.44
ILMN	ILLUMINA INC	1.43%	636,122	$103,662,441.12
GOOG	ALPHABET INC-CL C	1.35%	259,594	$97,718,969.42
NTRA	NATERA INC	1.28%	417,251	$93,201,355.87
NVDA	NVIDIA CORP	1.16%	399,527	$84,356,130.78
VCYT	VERACYTE INC	1.16%	1,822,850	$84,470,869.00
AVGO	BROADCOM INC	1.15%	187,316	$83,687,169.32
TER	TERADYNE INC	1.14%	221,021	$82,730,370.51
RXRX	RECURSION PHARMACEUTICALS-A	1.11%	22,508,369	$80,805,044.71
KTOS	KRATOS DEFENSE & SECURITY	1.09%	1,233,709	$79,117,758.17
DE	DEERE & CO	1.03%	138,618	$75,155,907.24
