ARKK
as of 01/09/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.73%	1,794,783	$782,166,431.40
CRSP	CRISPR THERAPEUTICS AG	5.58%	7,210,919	$406,695,831.60
ROKU	ROKU INC	5.36%	3,588,220	$390,613,629.20
COIN	COINBASE GLOBAL INC -CLASS A	5.28%	1,567,655	$385,000,391.45
SHOP	SHOPIFY INC - CLASS A	5.05%	2,187,626	$368,133,703.28
TEM	TEMPUS AI INC	5.01%	5,342,544	$365,216,307.84
HOOD	ROBINHOOD MARKETS INC - A	4.30%	2,718,042	$313,634,866.38
PLTR	PALANTIR TECHNOLOGIES INC-A	3.62%	1,492,291	$263,926,586.26
BEAM	BEAM THERAPEUTICS INC	3.36%	8,753,653	$245,102,284.00
AMD	ADVANCED MICRO DEVICES	3.19%	1,135,653	$232,445,456.04
RBLX	ROBLOX CORP -CLASS A	3.13%	3,090,583	$228,363,177.87
TER	TERADYNE INC	3.10%	1,043,003	$225,611,978.93
CRCL	CIRCLE INTERNET GROUP INC	2.78%	2,479,840	$202,826,113.60
BMNR	BITMINE IMMERSION TECHNOLOGI	2.53%	5,904,963	$184,707,242.64
ACHR	ARCHER AVIATION INC-A	2.32%	19,444,663	$169,363,014.73
TWST	TWIST BIOSCIENCE CORP	2.11%	4,421,750	$153,611,595.00
TXG	10X GENOMICS INC-CLASS A	2.03%	7,668,250	$147,920,542.50
ILMN	ILLUMINA INC	1.93%	966,749	$140,981,006.67
AMZN	AMAZON.COM INC	1.78%	526,836	$129,754,438.44
BLSH	BULLISH	1.63%	3,031,331	$119,131,308.30
XYZ	BLOCK INC	1.52%	1,579,253	$110,800,390.48
VCYT	VERACYTE INC	1.47%	2,463,809	$107,323,520.04
NVDA	NVIDIA CORP	1.46%	575,799	$106,545,846.96
NTRA	NATERA INC	1.37%	418,002	$100,136,559.12
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.35%	309,699	$98,487,378.99
RXRX	RECURSION PHARMACEUTICALS-A	1.32%	20,462,507	$96,173,782.90
KTOS	KRATOS DEFENSE & SECURITY	1.29%	902,559	$93,902,238.36
DE	DEERE & CO	1.28%	186,122	$93,209,897.60
NTLA	INTELLIA THERAPEUTICS INC	1.26%	8,733,458	$91,875,978.16
DKNG UW	DRAFTKINGS INC-CL A	1.25%	2,540,896	$91,421,438.08
CRWV	COREWEAVE INC-CL A	1.17%	1,102,354	$84,980,469.86
BIDU	BAIDU INC - SPON ADR	1.12%	578,184	$81,674,271.84
BWXT	BWX TECHNOLOGIES INC	1.08%	407,526	$78,734,023.20
META	META PLATFORMS INC-CLASS A	1.06%	119,038	$76,905,690.28
ABNB	AIRBNB INC-CLASS A	1.05%	553,636	$76,767,167.76
PD	PAGERDUTY INC	1.02%	5,870,840	$74,383,542.80
TTD	TRADE DESK INC/THE -CLASS A	1.02%	1,983,912	$73,999,917.60
SOFI	SOFI TECHNOLOGIES INC	0.87%	2,297,222	$63,678,993.84
BABA	ALIBABA GROUP HOLDING-SP ADR	0.76%	358,145	$55,322,658.15
WGS	GENEDX HOLDINGS CORP	0.66%	350,837	$48,229,562.39
PACB	PACIFIC BIOSCIENCES OF CALIF	0.60%	21,294,268	$43,440,306.72
GOOG	ALPHABET INC-CL C	0.47%	104,982	$34,225,181.82
CERS	CERUS CORP	0.28%	9,659,209	$20,187,746.81
SLMT	BRERA HOLDINGS PLC-CL B	0.18%	6,222,479	$12,756,081.95

--------------------------

ARKQ
as of 01/09/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.49%	481,225	$209,717,855.00
TER	TERADYNE INC	9.38%	867,020	$187,545,096.20
KTOS	KRATOS DEFENSE & SECURITY	9.01%	1,730,508	$180,042,052.32
RKLB UQ	ROCKET LAB	5.95%	1,431,140	$118,899,111.20
PLTR	PALANTIR TECHNOLOGIES INC-A	4.79%	541,459	$95,762,438.74
AVAV	AEROVIRONMENT INC	4.68%	271,323	$93,595,582.08
ACHR	ARCHER AVIATION INC-A	3.95%	9,075,466	$79,047,308.86
AMD	ADVANCED MICRO DEVICES	3.70%	361,106	$73,911,176.08
DE	DEERE & CO	3.47%	138,493	$69,357,294.40
TRMB	TRIMBLE INC	2.86%	718,704	$57,144,155.04
LHX	L3HARRIS TECHNOLOGIES INC	2.67%	163,903	$53,389,763.22
AMZN	AMAZON.COM INC	2.58%	209,339	$51,558,102.31
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.47%	154,998	$49,290,913.98
GOOG	ALPHABET INC-CL C	2.35%	143,991	$46,942,505.91
NVDA	NVIDIA CORP	2.14%	230,701	$42,688,913.04
SYM UQ	SYMBOTIC INC	1.91%	540,963	$38,197,397.43
BIDU	BAIDU INC - SPON ADR	1.90%	269,011	$38,000,493.86
LUNR	INTUITIVE MACHINES INC	1.77%	1,802,061	$35,374,457.43
CCJ	CAMECO CORP	1.74%	328,377	$34,729,151.52
BWXT	BWX TECHNOLOGIES INC	1.70%	176,233	$34,048,215.60
IRDM	IRIDIUM COMMUNICATIONS INC	1.70%	1,834,053	$34,021,683.15
JOBY	JOBY AVIATION INC	1.54%	2,019,829	$30,802,392.25
KMTUY	KOMATSU LTD -SPONS ADR	1.45%	875,293	$29,050,974.67
ESLT	ELBIT SYSTEMS LTD	1.39%	41,188	$27,786,660.44
ISRG	INTUITIVE SURGICAL INC	1.38%	47,265	$27,653,806.20
PONY	PONY AI INC	1.38%	1,590,769	$27,504,396.01
SRTA	STRATA CRITICAL MEDICAL INC	1.32%	4,607,053	$26,352,343.16
OKLO	OKLO INC	1.13%	231,877	$22,631,195.20
SNPS	SYNOPSYS INC	1.11%	43,117	$22,183,265.33
AUR	AURORA INNOVATION INC	1.09%	4,674,918	$21,831,867.06
CAT	CATERPILLAR INC	1.08%	35,512	$21,595,912.56
QCOM	QUALCOMM INC	1.03%	113,486	$20,639,698.82
DASH	DOORDASH INC - A	1.02%	90,730	$20,332,593.00
WRD	WERIDE INC-ADR	1.02%	2,081,168	$20,333,011.36
TDY	TELEDYNE TECHNOLOGIES INC	0.92%	33,433	$18,351,708.03
KDK	KODIAK AI INC	0.91%	1,810,034	$18,154,641.02
BYDDY	BYD CO LTD-UNSPONSORED ADR	0.84%	1,382,167	$16,848,615.73

--------------------------

ARKW
as of 01/09/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	8.90%	427,555	$186,328,469.00
ROKU	ROKU INC	5.83%	1,121,322	$122,067,112.92
AMD	ADVANCED MICRO DEVICES	5.57%	569,656	$116,597,190.08
SHOP	SHOPIFY INC - CLASS A	5.12%	637,396	$107,260,998.88
COIN	COINBASE GLOBAL INC -CLASS A	4.90%	417,730	$102,590,310.70
HOOD	ROBINHOOD MARKETS INC - A	4.78%	868,452	$100,210,676.28
PLTR	PALANTIR TECHNOLOGIES INC-A	3.18%	376,629	$66,610,604.94
CRCL	CIRCLE INTERNET GROUP INC	3.13%	801,611	$65,563,763.69
GOOG	ALPHABET INC-CL C	3.12%	200,603	$65,398,584.03
RBLX	ROBLOX CORP -CLASS A	2.94%	833,330	$61,574,753.70
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.82%	185,736	$59,065,905.36
XYZ	BLOCK INC	2.66%	793,509	$55,672,591.44
BMNR	BITMINE IMMERSION TECHNOLOGI	2.63%	1,760,573	$55,070,723.44
META	META PLATFORMS INC-CLASS A	2.36%	76,425	$49,375,135.50
CRWV	COREWEAVE INC-CL A	2.01%	545,188	$42,028,542.92
AMZN	AMAZON.COM INC	1.98%	168,115	$41,405,043.35
CRWD	CROWDSTRIKE HOLDINGS INC - A	1.78%	80,153	$37,180,572.11
U	UNITY SOFTWARE INC	1.73%	800,809	$36,260,631.52
DKNG UW	DRAFTKINGS INC-CL A	1.61%	936,542	$33,696,781.16
NET	CLOUDFLARE INC - CLASS A	1.56%	174,341	$32,594,793.36
BLSH	BULLISH	1.52%	808,631	$31,779,198.30
RBRK	RUBRIK INC-A	1.39%	405,964	$29,095,439.88
NVDA	NVIDIA CORP	1.37%	154,816	$28,647,152.64
BIDU	BAIDU INC - SPON ADR	1.33%	196,486	$27,755,612.36
ABNB	AIRBNB INC-CLASS A	1.29%	195,208	$27,067,541.28
