ARKK
as of 12/08/2025

Ticker	Name	Weight	Shares	Market Value
LHX	L3HARRIS TECHNOLOGIES INC	2.33%	138,278	$38,510,423.00
NVDA	NVIDIA CORP	2.33%	210,937	$38,477,018.17
BIDU	BAIDU INC - SPON ADR	1.87%	245,953	$30,906,453.98
IRDM	IRIDIUM COMMUNICATIONS INC	1.84%	1,715,134	$30,426,477.16
SYM UQ	SYMBOTIC INC	1.79%	494,604	$29,527,858.80
BWXT	BWX TECHNOLOGIES INC	1.74%	161,140	$28,661,971.80
JOBY	JOBY AVIATION INC	1.71%	1,846,705	$28,180,718.30
CCJ	CAMECO CORP	1.66%	300,243	$27,403,178.61
KMTUY	KOMATSU LTD -SPONS ADR	1.57%	800,287	$25,977,316.02
ISRG	INTUITIVE SURGICAL INC	1.29%	37,047	$21,314,620.98
PONY	PONY AI INC	1.25%	1,454,419	$20,652,749.80
CAT	CATERPILLAR INC	1.19%	32,488	$19,595,786.96
AUR	AURORA INNOVATION INC	1.16%	4,274,211	$19,062,981.06
DASH	DOORDASH INC - A	1.13%	82,954	$18,664,650.00
LUNR	INTUITIVE MACHINES INC	1.12%	1,647,621	$18,469,831.41
SNPS	SYNOPSYS INC	1.12%	39,445	$18,411,348.20
ESLT	ELBIT SYSTEMS LTD	1.11%	37,678	$18,258,758.80
SRTA	STRATA CRITICAL MEDICAL INC	1.11%	4,212,178	$18,322,974.30
QCOM	QUALCOMM INC	1.10%	103,766	$18,139,334.46
BYDDY	BYD CO LTD-UNSPONSORED ADR	0.97%	1,263,718	$15,922,846.80
TDY	TELEDYNE TECHNOLOGIES INC	0.97%	30,571	$15,967,233.30
OKLO	OKLO INC	0.69%	108,980	$11,406,936.60
WRD	WERIDE INC-ADR	0.55%	949,047	$9,025,436.97
KDK	KODIAK AI INC	0.54%	1,490,458	$8,972,557.16

--------------------------

ARKW
as of 12/08/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.57%	520,516	$236,834,780.00
AMD	ADVANCED MICRO DEVICES	5.68%	583,894	$127,271,375.18
ROKU	ROKU INC	5.45%	1,219,690	$122,078,772.10
SHOP	SHOPIFY INC - CLASS A	4.98%	693,108	$111,645,836.64
HOOD	ROBINHOOD MARKETS INC - A	4.93%	837,827	$110,551,272.65
COIN	COINBASE GLOBAL INC -CLASS A	4.90%	406,817	$109,730,749.41
PLTR	PALANTIR TECHNOLOGIES INC-A	3.90%	480,490	$87,333,862.40
RBLX	ROBLOX CORP -CLASS A	3.31%	770,739	$74,206,750.92
CRCL	CIRCLE INTERNET GROUP INC	3.03%	793,041	$67,900,170.42
GOOG	ALPHABET INC-CL C	2.95%	205,615	$66,183,356.20
META	META PLATFORMS INC-CLASS A	2.55%	85,006	$57,244,740.52
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.50%	190,377	$56,107,909.44
BMNR	BITMINE IMMERSION TECHNOLOGI	2.46%	1,622,021	$55,229,815.05
XYZ	BLOCK INC	2.10%	771,194	$47,127,665.34
CRWV	COREWEAVE INC-CL A	2.08%	528,479	$46,664,695.70
CRWD	CROWDSTRIKE HOLDINGS INC - A	1.99%	86,896	$44,493,358.88
AMZN	AMAZON.COM INC	1.77%	172,315	$39,551,461.95
NET	CLOUDFLARE INC - CLASS A	1.70%	190,021	$38,184,719.95
U	UNITY SOFTWARE INC	1.68%	820,829	$37,577,551.62
BLSH	BULLISH	1.61%	778,086	$36,142,094.70
DKNG UW	DRAFTKINGS INC-CL A	1.55%	1,022,761	$34,773,874.00
RBRK	RUBRIK INC-A	1.39%	361,845	$31,216,368.15
NVDA	NVIDIA CORP	1.29%	158,680	$28,944,818.80
DDOG	DATADOG INC - CLASS A	1.26%	187,083	$28,326,237.03
GTLB	GITLAB INC-CL A	1.22%	732,284	$27,350,807.40
DASH	DOORDASH INC - A	1.19%	118,134	$26,580,150.00
GENI	GENIUS SPORTS LTD	1.16%	2,404,988	$26,046,020.04
BIDU	BAIDU INC - SPON ADR	1.13%	201,393	$25,307,044.38
PINS	PINTEREST INC- CLASS A	1.13%	948,972	$25,385,001.00
ABNB	AIRBNB INC-CLASS A	1.11%	200,087	$24,874,815.84
TTD	TRADE DESK INC/THE -CLASS A	1.10%	617,924	$24,747,856.20
PSTG	PURE STORAGE INC - CLASS A	1.04%	330,073	$23,247,041.39
MELI	MERCADOLIBRE INC	0.99%	10,745	$22,203,682.90
TOST	TOAST INC-CLASS A	0.99%	624,028	$22,259,078.76
SPOT	SPOTIFY TECHNOLOGY SA	0.97%	38,538	$21,771,272.34
QCOM	QUALCOMM INC	0.96%	122,504	$21,414,924.24
BABA	ALIBABA GROUP HOLDING-SP ADR	0.79%	112,480	$17,807,833.60
PD	PAGERDUTY INC	0.76%	1,394,220	$17,121,021.60
NFLX	NETFLIX INC	0.75%	168,075	$16,847,838.00
NXDR	NEXTDOOR HOLDINGS INC	0.69%	7,888,577	$15,382,725.15
CRM	SALESFORCE INC	0.52%	45,085	$11,747,798.45
ETHQ/U	3IQ ETHER STAKING ETF	0.51%	971,185	$11,459,983.00
SOLQ/U	3IQ SOLANA STAKING ETF	0.24%	500,664	$5,287,011.84
SLMT	BRERA HOLDINGS PLC-CL B	0.14%	1,400,327	$3,241,757.01
IBTA	IBOTTA INC-CL A	0.12%	113,816	$2,646,222.00

--------------------------

ARKG
as of 12/08/2025

Ticker	Name	Weight	Shares	Market Value
TEM	TEMPUS AI INC	9.85%	1,673,890	$128,320,407.40
CRSP	CRISPR THERAPEUTICS AG	8.66%	1,981,944	$112,732,974.72
PSNL	PERSONALIS INC	5.81%	7,913,931	$75,657,180.36
TWST	TWIST BIOSCIENCE CORP	5.52%	2,224,161	$71,840,400.30
GH	GUARDANT HEALTH INC	5.48%	699,972	$71,411,143.44
BEAM	BEAM THERAPEUTICS INC	4.67%	2,246,840	$60,866,895.60
NTRA	NATERA INC	4.67%	248,911	$60,871,185.05
TXG	10X GENOMICS INC-CLASS A	4.49%	3,292,544	$58,508,506.88
RXRX	RECURSION PHARMACEUTICALS-A	4.23%	11,682,568	$55,024,895.28
ILMN	ILLUMINA INC	4.13%	417,356	$53,822,229.76
VCYT	VERACYTE INC	3.77%	1,101,338	$49,130,688.18
ABSI	ABSCI CORP	3.32%	12,062,882	$43,185,117.56
IONS	IONIS PHARMACEUTICALS INC	3.11%	496,553	$40,558,449.04
CDNA	CAREDX INC	3.04%	2,134,382	$39,550,098.46
ADPT	ADAPTIVE BIOTECHNOLOGIES	2.79%	2,462,506	$36,321,963.50
SDGR	SCHRODINGER INC	2.59%	1,912,411	$33,734,930.04
NTLA	INTELLIA THERAPEUTICS INC	2.40%	3,257,385	$31,303,469.85
WGS	GENEDX HOLDINGS CORP	2.20%	180,114	$28,630,921.44
NRIX	NURIX THERAPEUTICS INC	2.17%	1,559,750	$28,215,877.50
PACB	PACIFIC BIOSCIENCES OF CALIF	2.02%	10,985,796	$26,256,052.44
BFLY	BUTTERFLY NETWORK INC	1.47%	6,251,518	$19,129,645.08
PRME	PRIME MEDICINE INC	1.44%	5,003,292	$18,712,312.08
ARCT UQ	ARCTURUS THERAPEUTICS HOLDIN	1.40%	2,561,284	$18,261,954.92
AMGN	AMGEN INC	1.15%	45,214	$14,915,646.46
ATAI	ATAI BECKLEY NV	1.10%	3,311,485	$14,305,615.20
CERS	CERUS CORP	1.07%	6,715,225	$13,900,515.75
INCY	INCYTE CORP	1.07%	136,478	$13,991,724.56
MASS	908 DEVICES INC	1.00%	1,983,245	$13,029,919.65
CMPS	COMPASS PATHWAYS PLC	0.96%	2,152,740	$12,528,946.80
VRTX	VERTEX PHARMACEUTICALS INC	0.91%	26,041	$11,861,154.68
QSI	QUANTUM-SI INC	0.78%	7,037,244	$10,133,631.36
VEEV	VEEVA SYSTEMS INC-CLASS A	0.76%	41,092	$9,944,264.00
CAI	CARIS LIFE SCIENCES INC	0.75%	338,279	$9,762,731.94
LAB	STANDARD BIOTOOLS INC	0.34%	3,074,571	$4,396,636.53

--------------------------

ARKF
as of 12/08/2025

Ticker	Name	Weight	Shares	Market Value
SHOP	SHOPIFY INC - CLASS A	9.80%	703,224	$113,275,321.92
COIN	COINBASE GLOBAL INC -CLASS A	6.21%	266,012	$71,751,416.76
HOOD	ROBINHOOD MARKETS INC - A	5.63%	492,638	$65,003,584.10
PLTR	PALANTIR TECHNOLOGIES INC-A	4.42%	281,162	$51,104,005.12
TOST	TOAST INC-CLASS A	4.17%	1,351,034	$48,191,382.78
SOFI	SOFI TECHNOLOGIES INC	3.73%	1,551,897	$43,111,698.66
XYZ	BLOCK INC	3.45%	652,416	$39,869,141.76
CRCL	CIRCLE INTERNET GROUP INC	3.36%	453,011	$38,786,801.82
RBLX	ROBLOX CORP -CLASS A	3.14%	376,713	$36,269,927.64
ROKU	ROKU INC	3.13%	360,884	$36,120,879.56
MELI	MERCADOLIBRE INC	2.80%	15,628	$32,294,011.76
BMNR	BITMINE IMMERSION TECHNOLOGI	2.49%	845,267	$28,781,341.35
META	META PLATFORMS INC-CLASS A	2.40%	41,109	$27,683,622.78
ADYEN	ADYEN NV	2.39%	17,603	$27,659,895.20
DKNG UW	DRAFTKINGS INC-CL A	2.32%	788,903	$26,822,702.00
AMD	ADVANCED MICRO DEVICES	2.30%	121,685	$26,523,679.45
AMZN	AMAZON.COM INC	2.20%	110,561	$25,377,066.33
PINS	PINTEREST INC- CLASS A	2.03%	876,967	$23,458,867.25
KLAR	KLARNA GROUP PLC	2.00%	736,657	$23,086,830.38
BLSH	BULLISH	1.94%	482,930	$22,432,098.50
NU UN	NU HOLDINGS LTD/CAYMAN ISL-A	1.92%	1,327,232	$22,164,774.40
SE	SEA LTD-ADR	1.72%	148,096	$19,843,383.04
Z	ZILLOW GROUP INC - C	1.58%	246,266	$18,233,534.64
FUTU	FUTU HOLDINGS LTD-ADR	1.57%	106,024	$18,161,911.20
DASH	DOORDASH INC - A	1.48%	76,196	$17,144,100.00
ABNB	AIRBNB INC-CLASS A	1.47%	136,311	$16,946,183.52
SPOT	SPOTIFY TECHNOLOGY SA	1.42%	29,020	$16,394,268.60
NVDA	NVIDIA CORP	1.41%	89,295	$16,288,300.95
DSY	DISCOVERY LTD	1.32%	1,125,052	$15,196,128.41
CRWD	CROWDSTRIKE HOLDINGS INC - A	1.29%	28,997	$14,847,333.91
GLBE	GLOBAL-E ONLINE LTD	1.28%	364,781	$14,831,995.46
ETOR	ETORO GROUP LTD-A	1.24%	333,445	$14,341,469.45
4689	LY CORP	1.18%	5,074,096	$13,615,221.37
BABA	ALIBABA GROUP HOLDING-SP ADR	1.17%	85,622	$13,555,675.04
KSPI	JSC KASPI.KZ ADR	0.88%	133,688	$10,216,436.96
INTU	INTUIT INC	0.85%	14,562	$9,809,400.06
PYPL	PAYPAL HOLDINGS INC	0.82%	151,471	$9,433,613.88
ICE	INTERCONTINENTAL EXCHANGE IN	0.73%	53,595	$8,458,362.90
ETHQ/U	3IQ ETHER STAKING ETF	0.66%	650,997	$7,681,764.60
SOLQ/U	3IQ SOLANA STAKING ETF	0.41%	452,253	$4,775,791.68
IBTA	IBOTTA INC-CL A	0.24%	119,766	$2,784,559.50
SLMT	BRERA HOLDINGS PLC-CL B	0.16%	788,053	$1,824,342.70

--------------------------

ARKX
as of 12/08/2025

Ticker	Name	Weight	Shares	Market Value
TER	TERADYNE INC	8.01%	182,492	$36,638,918.84
KTOS	KRATOS DEFENSE & SECURITY	7.96%	476,018	$36,415,377.00
LHX	L3HARRIS TECHNOLOGIES INC	7.76%	127,461	$35,497,888.50
RKLB UQ	ROCKET LAB	7.61%	709,738	$34,816,197.59
AVAV	AEROVIRONMENT INC	6.62%	108,853	$30,303,586.67
ACHR	ARCHER AVIATION INC-A	5.14%	2,733,221	$23,505,700.60
DE	DEERE & CO	4.93%	47,524	$22,579,127.64
PLTR	PALANTIR TECHNOLOGIES INC-A	4.52%	113,741	$20,673,564.16
TRMB	TRIMBLE INC	4.49%	245,736	$20,523,870.72
AMD	ADVANCED MICRO DEVICES	4.31%	90,566	$19,740,671.02
IRDM	IRIDIUM COMMUNICATIONS INC	3.81%	982,396	$17,427,705.04
AMZN	AMAZON.COM INC	3.43%	68,291	$15,674,833.23
GOOG	ALPHABET INC-CL C	2.91%	41,366	$13,314,888.08
JOBY	JOBY AVIATION INC	2.87%	861,774	$13,150,671.24
NVDA	NVIDIA CORP	2.52%	63,242	$11,535,973.22
6301	KOMATSU LTD	2.13%	296,175	$9,764,744.52
HO	THALES SA	2.11%	36,991	$9,657,279.83
BWXT	BWX TECHNOLOGIES INC	1.73%	44,525	$7,919,661.75
SRTA	STRATA CRITICAL MEDICAL INC	1.64%	1,728,677	$7,519,744.95
GRMN UN	GARMIN LTD	1.52%	34,145	$6,951,580.55
ESLT	ELBIT SYSTEMS LTD	1.27%	11,988	$5,809,384.80
LUNR	INTUITIVE MACHINES INC	1.24%	506,844	$5,681,721.24
TDY	TELEDYNE TECHNOLOGIES INC	1.24%	10,854	$5,669,044.20
SNPS	SYNOPSYS INC	1.20%	11,715	$5,468,093.40
DASH	DOORDASH INC - A	1.16%	23,565	$5,302,125.00
HEI	HEICO CORP	1.14%	16,757	$5,231,535.40
DSY FP	DASSAULT SYSTEMES SE	1.03%	170,097	$4,710,116.40
HON	HONEYWELL INTERNATIONAL INC	1.03%	24,747	$4,734,843.51
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.03%	16,010	$4,718,467.20
AIR	AIRBUS SE	1.02%	20,429	$4,679,232.27
2618	JD LOGISTICS INC	1.02%	2,932,525	$4,671,365.44
PRNT	THE 3D PRINTING ETF	0.67%	135,556	$3,078,476.76
LMT	LOCKHEED MARTIN CORP	0.55%	5,528	$2,499,761.60

--------------------------

PRNT
as of 12/08/2025

Ticker	Name	Weight	Shares	Market Value
ADSK	AUTODESK INC	6.28%	15,010	$4,604,167.40
SIE	SIEMENS AG-REG	6.07%	16,375	$4,451,417.43
XRAY UW	DENTSPLY SIRONA INC	5.62%	365,934	$4,116,757.50
PTC	PTC INC	5.32%	22,467	$3,898,473.84
XMTR	XOMETRY INC-A	5.16%	63,252	$3,781,837.08
DSY FP	DASSAULT SYSTEMES SE	4.89%	129,493	$3,585,760.49
STMN SE	STRAUMANN HOLDING AG-REG	4.47%	28,766	$3,279,878.40
NNDM	NANO DIMENSION LTD - ADR	4.39%	1,767,903	$3,217,583.46
PRLB	PROTO LABS INC	4.30%	60,506	$3,151,152.48
7731	NIKON CORP	4.26%	264,363	$3,124,622.73
RSW	RENISHAW PLC	4.25%	64,213	$3,116,761.83
MTLS	MATERIALISE NV-ADR	4.19%	525,636	$3,069,714.24
HPQ	HP INC	4.07%	115,165	$2,983,925.15
BICO	BICO GROUP AB	3.69%	1,281,012	$2,707,922.16
SSYS	STRATASYS LTD	3.57%	288,786	$2,613,513.30
TTT	TITOMIC LTD	3.17%	18,409,116	$2,322,315.35
DDD	3D SYSTEMS CORP	2.97%	1,008,018	$2,177,318.88
KALU	KAISER ALUMINUM CORP	2.26%	15,861	$1,659,298.52
ALGN	ALIGN TECHNOLOGY INC	2.09%	9,744	$1,531,854.24
MOG/A	MOOG INC-CLASS A	1.96%	6,054	$1,435,887.72
OERL	OC OERLIKON CORP AG-REG	1.91%	350,960	$1,400,785.33
AME	AMETEK INC	1.86%	6,836	$1,365,832.80
UPS	UNITED PARCEL SERVICE-CL B	1.85%	14,269	$1,353,700.03
LECO	LINCOLN ELECTRIC HOLDINGS	1.76%	5,248	$1,287,911.68
ML	MICHELIN (CGDE)	1.73%	38,924	$1,270,467.90
HEXAB S	HEXAGON AB-B SHS	1.72%	106,936	$1,261,588.84
LHX	L3HARRIS TECHNOLOGIES INC	1.65%	4,356	$1,213,146.00
GE	GENERAL ELECTRIC	1.59%	4,101	$1,164,437.94
KODK	EASTMAN KODAK CO	0.14%	11,455	$100,689.45
ATI	ATI INC	0.13%	945	$94,887.45
CRS	CARPENTER TECHNOLOGY	0.13%	320	$98,278.40
HXL	HEXCEL CORP	0.13%	1,235	$94,601.00
KMT	KENNAMETAL INC	0.13%	3,422	$95,302.70
VOE	VOESTALPINE AG	0.13%	2,097	$92,400.15
VNP	5N PLUS INC	0.12%	6,064	$84,733.29
MMM	3M CO	0.11%	499	$83,572.52
DWL	DOWLAIS GROUP PLC	0.11%	74,277	$82,405.64
JBL	JABIL INC	0.11%	363	$79,881.78
SAND	SANDVIK AB	0.11%	2,642	$81,750.87
3402	TORAY INDUSTRIES INC	0.11%	12,517	$78,610.58
AKE	ARKEMA	0.10%	1,263	$75,447.33
AVNT	AVIENT CORP	0.10%	2,430	$74,576.70
EMN	EASTMAN CHEMICAL CO	0.10%	1,245	$76,604.85
HEN3	HENKEL AG & CO KGAA VOR-PREF	0.10%	911	$72,941.95
MTRN	MATERION CORP	0.10%	601	$75,275.25
SGL	SGL CARBON SE	0.10%	20,403	$69,968.49
EVK	EVONIK INDUSTRIES AG	0.09%	4,370	$66,152.75
DD	DUPONT DE NEMOURS INC	0.05%	951	$38,525.01
Q UN	QNITY ELECTRONICS INC	0.05%	475	$38,969.00

--------------------------

IZRL
as of 12/08/2025

Ticker	Name	Weight	Shares	Market Value
TSEM	TOWER SEMICONDUCTOR LTD	2.50%	27,911	$3,182,133.11
TEVA	TEVA PHARMACEUTICAL-SP ADR	2.38%	106,324	$3,025,981.04
FROG	JFROG LTD	2.28%	44,743	$2,898,004.11
URGN UQ	UROGEN PHARMA LTD	2.22%	122,865	$2,823,437.70
TBLA	TABOOLA.COM LTD	2.14%	687,941	$2,717,366.95
MGIC	MAGIC SOFTWARE ENTERPRISES	2.00%	101,040	$2,542,534.27
PTNR	PARTNER COMMUNICATIONS CO	2.00%	212,145	$2,543,408.16
TLSY	TELSYS LTD	2.00%	35,715	$2,545,085.22
PLTK	PLAYTIKA HOLDING CORP	1.99%	596,523	$2,529,257.52
MTRX	MATRIX IT LTD	1.96%	56,200	$2,495,059.28
QLTU	QUALITAU LTD	1.93%	14,181	$2,448,442.39
CEL	CELLCOM ISRAEL LTD	1.89%	205,057	$2,405,880.57
ETOR	ETORO GROUP LTD-A	1.85%	54,815	$2,357,593.15
FTAL	FATTAL HOLDINGS 1998 LTD	1.84%	11,987	$2,335,370.20
ISRO	ISROTEL LTD	1.82%	54,972	$2,315,110.78
ITRN	ITURAN LOCATION AND CONTROL	1.79%	55,447	$2,277,762.76
CGNT	COGNYTE SOFTWARE LTD	1.78%	262,058	$2,266,801.70
ORBI	ORBIT TECHNOLOGIES LTD	1.76%	175,964	$2,237,309.35
BWAY	BRAINSWAY LTD-ADR	1.75%	128,775	$2,223,944.25
PERI	PERION NETWORK LTD	1.74%	222,098	$2,216,538.04
RSKD	RISKIFIED LTD-A	1.74%	450,197	$2,210,467.27
ONE	ONE SOFTWARE TECHNOLOGIES LT	1.72%	80,820	$2,183,198.04
BEZQ	BEZEQ THE ISRAELI TELECOM CO	1.71%	1,049,550	$2,170,197.71
ISTA	ISSTA LTD	1.71%	64,320	$2,176,569.10
CHKP	CHECK POINT SOFTWARE TECH	1.69%	11,130	$2,148,757.80
HLAN	HILAN LTD	1.67%	25,401	$2,121,455.63
RPOL	RP OPTICAL LAB LTD	1.67%	395,861	$2,126,707.85
CLBT	CELLEBRITE DI LTD	1.66%	115,360	$2,108,780.80
NYAX	NAYAX LTD	1.65%	44,644	$2,099,321.11
SPNS	SAPIENS INTERNATIONAL CORP	1.65%	48,549	$2,103,142.68
TATTF	TAT TECHNOLOGIES LTD	1.64%	51,061	$2,079,457.18
ARYT	ARYT INDUSTRIES LTD	1.63%	167,531	$2,069,050.27
CYBR	CYBERARK SOFTWARE LTD/ISRAEL	1.62%	4,293	$2,055,059.10
FVRR	FIVERR INTERNATIONAL LTD	1.61%	94,771	$2,041,367.34
NVMI	NOVA LTD	1.61%	6,303	$2,045,008.35
ESLT	ELBIT SYSTEMS LTD	1.59%	4,181	$2,022,856.30
CAMT	CAMTEK LTD	1.57%	17,086	$2,000,258.02
INMD	INMODE LTD	1.56%	137,228	$1,978,827.76
MLTM	MALAM - TEAM LTD	1.56%	50,164	$1,982,521.92
RDCM	RADCOM LTD	1.56%	152,656	$1,981,474.88
RDWR	RADWARE LTD	1.56%	83,334	$1,979,182.50
VLN	VALENS SEMICONDUCTOR LTD	1.56%	1,177,967	$1,978,984.56
AUDC	AUDIOCODES LTD	1.53%	224,484	$1,948,521.12
ODD	ODDITY TECH LTD-CL A	1.51%	42,332	$1,917,216.28
HLMS	HOLMES PLACE INTERNATIONAL L	1.50%	906,005	$1,902,476.23
MDWD UQ	MEDIWOUND LTD	1.50%	107,604	$1,902,438.72
ALLT	ALLOT LTD	1.49%	204,471	$1,890,794.88
NNOX	NANO-X IMAGING LTD	1.47%	513,176	$1,867,960.64
PGY	PAGAYA TECHNOLOGIES LTD -A	1.47%	75,271	$1,868,978.93
MNDY	MONDAY.COM LTD	1.46%	11,857	$1,860,837.58
DANE	DANEL (ADIR YEOSHUA) LTD	1.43%	12,849	$1,817,378.94
BSEN	BET SHEMESH ENGINES HOLDINGS	1.42%	9,322	$1,804,360.20
SMWB	SIMILARWEB LTD	1.42%	239,107	$1,810,039.99
GILT	GILAT SATELLITE NETWORKS LTD	1.40%	150,412	$1,783,886.32
NICE	NICE LTD - SPON ADR	1.37%	16,433	$1,745,184.60
MBLY	MOBILEYE GLOBAL INC-A	1.33%	144,576	$1,691,539.20
SSYS	STRATASYS LTD	1.30%	182,148	$1,648,439.40
WIX	WIX.COM LTD	1.24%	15,693	$1,572,752.46

--------------------------

ARKT
as of 12/08/2025

Ticker	Name	Weight	Shares	Market Value
ARKK	ARK INNOVATION ETF	95.66%	40,196	$3,292,454.36

--------------------------

ARKB
as of 12/08/2025

Ticker	Name	Weight	Shares	Market Value
BTC	BITCOIN	100.00%	39,146	$3,503,377,213.32

--------------------------
