ARKK
as of 04/16/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.77%	1,731,818	$678,786,065.10
CRSP	CRISPR THERAPEUTICS AG	6.47%	7,913,250	$449,156,070.00
TEM	TEMPUS AI INC-CL A	5.32%	6,553,599	$369,688,519.60
HOOD	ROBINHOOD MARKETS INC - A	4.87%	3,870,501	$337,972,147.30
SHOP	SHOPIFY INC - CLASS A	4.50%	2,451,722	$312,373,900.00
CRCL	CIRCLE INTERNET GROUP INC	4.36%	2,870,401	$302,884,713.50
COIN	COINBASE GLOBAL INC -CLASS A	4.32%	1,530,071	$299,740,908.90
AMD	ADVANCED MICRO DEVICES	4.30%	1,156,301	$298,464,414.10
ROKU	ROKU INC	3.97%	2,521,879	$275,717,031.10
BEAM	BEAM THERAPEUTICS INC	3.77%	8,534,426	$261,836,189.70
RBLX	ROBLOX CORP -CLASS A	3.25%	3,777,611	$225,863,361.70
PLTR	PALANTIR TECHNOLOGIES INC-A	3.13%	1,528,897	$217,332,708.60
TWST	TWIST BIOSCIENCE CORP	2.94%	3,542,639	$204,126,859.20
CRWV	COREWEAVE INC-CL A	2.73%	1,599,591	$189,855,455.80
TXG	10X GENOMICS INC-CLASS A	2.59%	7,107,819	$180,183,211.70
BLSH	BULLISH	2.51%	4,179,378	$174,154,681.30
AMZN	AMAZON.COM INC	2.15%	600,387	$149,196,169.50
BMNR	BITMINE IMMERSION TECHNOLOGI	2.07%	6,432,745	$143,707,523.30
NTLA	INTELLIA THERAPEUTICS INC	2.03%	9,444,869	$141,106,342.90
TER	TERADYNE INC	2.03%	386,236	$140,960,690.60
ACHR	ARCHER AVIATION INC-A	1.60%	18,374,687	$111,350,603.20
XYZ	BLOCK INC	1.45%	1,477,907	$100,453,338.80
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.34%	248,427	$93,184,967.70
RXRX	RECURSION PHARMACEUTICALS-A	1.23%	22,762,269	$85,358,508.75
ILMN	ILLUMINA INC	1.22%	643,282	$85,080,477.32
DE	DEERE & CO	1.16%	140,178	$80,832,241.92
NVDA	NVIDIA CORP	1.16%	404,027	$80,348,849.49
NTRA	NATERA INC	1.15%	386,819	$80,145,028.61
AVGO	BROADCOM INC	1.08%	189,416	$75,145,115.52
BWXT	BWX TECHNOLOGIES INC	1.08%	314,683	$75,026,720.86
BIDU	BAIDU INC - SPON ADR	0.97%	555,295	$67,157,377.30
BABA	ALIBABA GROUP HOLDING-SP ADR	0.91%	472,844	$63,020,648.32
KTOS	KRATOS DEFENSE & SECURITY	0.90%	837,749	$62,546,340.34
VCYT	VERACYTE INC	0.90%	1,843,410	$62,749,676.40
GOOG	ALPHABET INC-CL C	0.85%	176,767	$59,123,258.49
WGS	GENEDX HOLDINGS CORP	0.85%	870,506	$58,724,334.76
SOFI	SOFI TECHNOLOGIES INC	0.62%	2,279,428	$42,830,452.12
PACB	PACIFIC BIOSCIENCES OF CALIF	0.49%	21,129,292	$33,806,867.20
META	META PLATFORMS INC-CLASS A	0.37%	38,683	$25,978,729.14
CERS	CERUS CORP	0.29%	10,098,927	$20,399,832.54
SLMT	BRERA HOLDINGS PLC-CL B	0.08%	6,666,362	$5,733,071.32

--------------------------

ARKQ
as of 04/16/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.32%	542,178	$212,506,667.10
TER	TERADYNE INC	9.01%	508,047	$185,416,833.10
KTOS	KRATOS DEFENSE & SECURITY	6.14%	1,692,730	$126,379,221.80
AMD	ADVANCED MICRO DEVICES	5.33%	425,325	$109,784,889.00
RKLB UQ	ROCKET LAB	4.71%	1,318,239	$97,022,390.40
DE	DEERE & CO	4.09%	146,049	$84,217,695.36
PLTR	PALANTIR TECHNOLOGIES INC-A	3.97%	575,484	$81,805,050.60
GOOG	ALPHABET INC-CL C	3.68%	226,627	$75,799,932.69
LHX	L3HARRIS TECHNOLOGIES INC	3.19%	184,410	$65,635,207.20
ACHR	ARCHER AVIATION INC-A	3.07%	10,433,180	$63,225,070.80
AVAV	AEROVIRONMENT INC	3.05%	316,413	$62,782,667.46
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.92%	160,410	$60,169,791.00
AMZN	AMAZON.COM INC	2.85%	235,738	$58,580,893.00
TRMB	TRIMBLE INC	2.41%	743,795	$49,678,068.05
NVDA	NVIDIA CORP	2.31%	238,753	$47,480,809.11
CAT	CATERPILLAR INC	2.20%	58,758	$45,253,648.86
LUNR	INTUITIVE MACHINES INC	2.16%	1,864,981	$44,535,746.28
BWXT	BWX TECHNOLOGIES INC	2.01%	173,687	$41,410,454.54
KMTUY	KOMATSU LTD -SPONS ADR	2.00%	905,851	$41,089,410.42
CCJ	CAMECO CORP	1.92%	331,329	$39,464,597.19
SYM UQ	SYMBOTIC INC	1.91%	669,764	$39,341,937.36
BIDU	BAIDU INC - SPON ADR	1.83%	310,680	$37,573,639.20
ESLT	ELBIT SYSTEMS LTD	1.75%	40,047	$36,002,253.00
IRDM	IRIDIUM COMMUNICATIONS INC	1.56%	845,261	$32,115,691.70
AVGO	BROADCOM INC	1.51%	78,347	$31,081,821.84
JOBY	JOBY AVIATION INC	1.50%	3,381,406	$30,872,236.78
AUR	AURORA INNOVATION INC	1.46%	5,666,691	$30,033,462.30
ISRG	INTUITIVE SURGICAL INC	1.38%	60,767	$28,460,832.12
WRD	WERIDE INC-ADR	1.33%	3,391,299	$27,469,521.90
DASH	DOORDASH INC - A	1.14%	130,385	$23,460,824.98
BYDDY	BYD CO LTD-UNSPONSORED ADR	1.13%	1,680,112	$23,252,750.08
KDK	KODIAK AI INC	1.12%	2,585,779	$23,091,006.47
OKLO	OKLO INC	1.12%	363,345	$23,017,905.75
TDY	TELEDYNE TECHNOLOGIES INC	1.07%	34,599	$21,962,407.23
PONY	PONY AI INC	0.97%	1,780,334	$19,886,330.78
SNPS	SYNOPSYS INC	0.95%	44,613	$19,560,569.85
SRTA	STRATA CRITICAL MEDICAL INC	0.80%	3,668,429	$16,471,246.21

--------------------------

ARKW
as of 04/16/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	8.94%	384,370	$150,653,821.50
AMD	ADVANCED MICRO DEVICES	8.01%	523,099	$135,022,313.90
HOOD	ROBINHOOD MARKETS INC - A	5.32%	1,027,208	$89,695,802.56
SHOP	SHOPIFY INC - CLASS A	4.80%	634,189	$80,802,020.49
CRCL	CIRCLE INTERNET GROUP INC	4.68%	747,573	$78,883,902.96
CRWV	COREWEAVE INC-CL A	4.35%	617,715	$73,316,593.35
ROKU	ROKU INC	4.14%	637,267	$69,672,401.11
COIN	COINBASE GLOBAL INC -CLASS A	3.93%	338,318	$66,276,496.20
GOOG	ALPHABET INC-CL C	3.48%	175,272	$58,623,225.84
RBLX	ROBLOX CORP -CLASS A	3.33%	937,437	$56,049,358.23
PLTR	PALANTIR TECHNOLOGIES INC-A	2.91%	345,454	$49,106,286.10
XYZ	BLOCK INC	2.76%	683,436	$46,453,144.92
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.69%	120,667	$45,262,191.70
AMZN	AMAZON.COM INC	2.53%	171,394	$42,591,409.00
BLSH	BULLISH	2.37%	957,339	$39,892,316.13
AVGO	BROADCOM INC	2.24%	95,295	$37,805,432.40
BMNR	BITMINE IMMERSION TECHNOLOGI	2.12%	1,597,588	$35,690,115.92
META	META PLATFORMS INC-CLASS A	1.84%	46,265	$31,070,648.70
NET	CLOUDFLARE INC - CLASS A	1.69%	150,169	$28,551,631.97
CRWD	CROWDSTRIKE HOLDINGS INC - A	1.67%	68,602	$28,206,398.32
NFLX	NETFLIX INC	1.37%	214,823	$23,138,585.33
DDOG	DATADOG INC - CLASS A	1.36%	189,229	$22,908,062.74
PSTG	EVERPURE INC-A	1.34%	347,359	$22,540,125.51
BABA	ALIBABA GROUP HOLDING-SP ADR	1.08%	136,903	$18,246,431.84
NVDA	NVIDIA CORP	1.08%	91,707	$18,237,771.09
RBRK	RUBRIK INC-A	1.07%	349,736	$17,962,440.96
DASH	DOORDASH INC - A	1.06%	99,063	$17,824,900.91
MELI	MERCADOLIBRE INC	1.02%	9,156	$17,141,130.72
TOST	TOAST INC-CLASS A	1.02%	607,706	$17,113,000.96
SPOT	SPOTIFY TECHNOLOGY SA	1.01%	32,009	$17,002,220.53
BIDU	BAIDU INC - SPON ADR	0.98%	136,827	$16,547,857.38
DKNG UW	DRAFTKINGS INC-CL A	0.97%	694,248	$16,412,022.72
GENI	GENIUS SPORTS LTD	0.94%	3,291,377	$15,831,523.37
GTLB	GITLAB INC-CL A	0.86%	663,653	$14,441,089.28
ABNB	AIRBNB INC-CLASS A	0.55%	67,365	$9,263,361.15
ETHQ/U	3IQ ETHER STAKING ETF	0.46%	839,233	$7,704,158.94
SOLQ/U	3IQ SOLANA STAKING ETF	0.18%	448,394	$3,053,563.14
SLMT	BRERA HOLDINGS PLC-CL B	0.09%	1,741,293	$1,497,511.98

--------------------------

ARKG
as of 04/16/2026

Ticker	Name	Weight	Shares	Market Value
CRSP	CRISPR THERAPEUTICS AG	9.71%	1,989,312	$112,913,349.10
TWST	TWIST BIOSCIENCE CORP	9.68%	1,954,213	$112,601,753.10
TEM	TEMPUS AI INC-CL A	9.58%	1,976,679	$111,504,462.40
TXG	10X GENOMICS INC-CLASS A	6.64%	3,044,957	$77,189,659.95
BEAM	BEAM THERAPEUTICS INC	5.52%	2,091,867	$64,178,479.56
PSNL	PERSONALIS INC	4.30%	7,551,930	$50,069,295.90
ILMN	ILLUMINA INC	4.21%	370,001	$48,936,332.26
NTRA	NATERA INC	4.09%	229,606	$47,572,067.14
RXRX	RECURSION PHARMACEUTICALS-A	3.81%	11,820,888	$44,328,330.00
NTLA	INTELLIA THERAPEUTICS INC	3.68%	2,862,579	$42,766,930.26
GH	GUARDANT HEALTH INC	3.41%	467,248	$39,650,665.28
CDNA	CAREDX INC	3.18%	2,106,175	$37,005,494.75
ABSI	ABSCI CORP	3.05%	11,186,922	$35,462,542.74
VCYT	VERACYTE INC	2.76%	941,943	$32,063,739.72
ADPT	ADAPTIVE BIOTECHNOLOGIES	2.50%	2,000,345	$29,065,012.85
NRIX	NURIX THERAPEUTICS INC	2.37%	1,623,702	$27,554,222.94
WGS	GENEDX HOLDINGS CORP	2.19%	378,012	$25,500,689.52
SDGR	SCHRODINGER INC	2.10%	1,971,711	$24,449,216.40
BFLY	BUTTERFLY NETWORK INC	2.07%	4,946,719	$24,041,054.34
ARCT UQ	ARCTURUS THERAPEUTICS HOLDIN	1.96%	2,646,035	$22,808,821.70
IONS	IONIS PHARMACEUTICALS INC	1.79%	271,526	$20,858,627.32
CMPS	COMPASS PATHWAYS PLC	1.60%	3,123,644	$18,616,918.24
PRME	PRIME MEDICINE INC	1.51%	4,639,976	$17,585,509.04
PACB	PACIFIC BIOSCIENCES OF CALIF	1.43%	10,368,493	$16,589,588.80
ATAI UQ	ATAIBECKLEY INC	1.42%	4,128,252	$16,513,008.00
CERS	CERUS CORP	1.22%	7,018,102	$14,176,566.04
MASS	908 DEVICES INC	1.17%	1,839,224	$13,555,080.88
BNTX	BIONTECH SE-ADR	1.02%	119,585	$11,895,119.95
LLY	ELI LILLY & CO	0.92%	11,851	$10,725,510.53
QSI	QUANTUM-SI INC	0.59%	6,526,247	$6,852,559.35
GENB	GENERATE BIOMEDICINES INC	0.51%	474,347	$5,929,337.50

--------------------------

ARKF
as of 01/02/2026

Ticker	Name	Weight	Shares	Market Value
SHOP	SHOPIFY INC - CLASS A	9.65%	662,061	$106,571,959.17
COIN	COINBASE GLOBAL INC -CLASS A	5.67%	276,957	$62,631,055.98
