ARKK
as of 03/31/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.58%	1,674,582	$594,945,492.96
CRSP	CRISPR THERAPEUTICS AG	6.16%	7,811,751	$346,373,039.34
TEM	TEMPUS AI INC-CL A	4.87%	6,469,534	$274,114,155.58
SHOP	SHOPIFY INC - CLASS A	4.81%	2,420,281	$270,514,807.37
CRCL	CIRCLE INTERNET GROUP INC	4.53%	2,833,601	$254,769,065.91
COIN	COINBASE GLOBAL INC -CLASS A	4.32%	1,510,452	$242,865,577.08
HOOD	ROBINHOOD MARKETS INC - A	4.27%	3,686,015	$240,180,737.40
AMD	ADVANCED MICRO DEVICES	4.06%	1,166,204	$228,622,632.16
ROKU	ROKU INC	3.95%	2,520,509	$222,384,509.07
PLTR	PALANTIR TECHNOLOGIES INC-A	3.57%	1,461,766	$201,065,913.30
RBLX	ROBLOX CORP -CLASS A	3.44%	3,729,173	$193,581,370.43
BEAM	BEAM THERAPEUTICS INC	3.28%	8,424,969	$184,506,821.10
TWST	TWIST BIOSCIENCE CORP	2.74%	3,558,567	$153,943,608.42
TXG	10X GENOMICS INC-CLASS A	2.47%	7,016,647	$138,999,777.07
BLSH	BULLISH	2.44%	4,125,788	$137,264,966.76
AMZN	AMAZON.COM INC	2.12%	592,705	$119,104,069.75
BMNR	BITMINE IMMERSION TECHNOLOGI	2.07%	6,350,244	$116,209,465.20
TER	TERADYNE INC	2.04%	414,440	$114,530,494.00
NTLA	INTELLIA THERAPEUTICS INC	1.93%	9,323,728	$108,621,431.20
CRWV	COREWEAVE INC-CL A	1.89%	1,537,123	$106,292,055.45
ACHR	ARCHER AVIATION INC-A	1.59%	18,138,983	$89,606,576.02
XYZ	BLOCK INC	1.48%	1,458,955	$83,204,203.65
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.38%	245,253	$77,622,574.50
DE	DEERE & CO	1.36%	138,384	$76,648,129.92
ILMN	ILLUMINA INC	1.36%	635,048	$76,720,148.88
NTRA	NATERA INC	1.27%	381,874	$71,349,338.16
NVDA	NVIDIA CORP	1.17%	398,852	$65,878,384.84
BWXT	BWX TECHNOLOGIES INC	1.15%	338,755	$64,902,070.45
RXRX	RECURSION PHARMACEUTICALS-A	1.13%	22,470,284	$63,815,606.56
BIDU	BAIDU INC - SPON ADR	1.04%	548,188	$58,436,840.80
VCYT	VERACYTE INC	1.02%	1,885,279	$57,387,892.76
BABA	ALIBABA GROUP HOLDING-SP ADR	1.01%	466,795	$56,939,654.10
AVGO	BROADCOM INC	0.98%	187,001	$54,867,963.41
KTOS	KRATOS DEFENSE & SECURITY	0.96%	827,008	$53,987,082.24
WGS	GENEDX HOLDINGS CORP	0.87%	821,308	$48,958,169.88
GOOG	ALPHABET INC-CL C	0.85%	174,513	$47,666,480.82
SOFI	SOFI TECHNOLOGIES INC	0.61%	2,250,195	$34,090,454.25
PACB	PACIFIC BIOSCIENCES OF CALIF	0.47%	20,858,260	$26,281,407.60
META	META PLATFORMS INC-CLASS A	0.36%	38,200	$20,489,716.00
CERS	CERUS CORP	0.31%	9,969,391	$17,247,046.43
SLMT	BRERA HOLDINGS PLC-CL B	0.09%	6,978,710	$4,799,956.74

--------------------------

ARKQ
as of 03/31/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.19%	498,022	$176,937,256.16
TER	TERADYNE INC	8.76%	549,869	$151,956,298.15
KTOS	KRATOS DEFENSE & SECURITY	6.37%	1,692,730	$110,501,414.40
AMD	ADVANCED MICRO DEVICES	4.89%	433,189	$84,922,371.56
DE	DEERE & CO	4.66%	146,048	$80,893,066.24
PLTR	PALANTIR TECHNOLOGIES INC-A	4.44%	560,357	$77,077,105.35
RKLB UQ	ROCKET LAB	4.36%	1,318,239	$75,640,553.82
