ARKK
as of 04/20/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.76%	1,723,133	$690,321,542.50
CRSP	CRISPR THERAPEUTICS AG	6.46%	7,873,533	$456,586,178.70
TEM	TEMPUS AI INC-CL A	5.15%	6,520,704	$364,311,732.50
HOOD	ROBINHOOD MARKETS INC - A	4.91%	3,827,381	$347,334,825.80
AMD	ADVANCED MICRO DEVICES	4.53%	1,150,505	$320,289,087.00
SHOP	SHOPIFY INC - CLASS A	4.52%	2,439,419	$319,929,801.90
COIN	COINBASE GLOBAL INC -CLASS A	4.44%	1,522,394	$314,115,554.00
CRCL	CIRCLE INTERNET GROUP INC	4.28%	2,856,001	$302,479,065.90
ROKU	ROKU INC	4.12%	2,509,225	$291,546,852.80
BEAM	BEAM THERAPEUTICS INC	3.77%	8,491,595	$266,551,167.10
RBLX	ROBLOX CORP -CLASS A	3.21%	3,758,657	$226,797,363.40
PLTR	PALANTIR TECHNOLOGIES INC-A	3.15%	1,521,229	$222,692,713.30
TWST	TWIST BIOSCIENCE CORP	2.98%	3,524,864	$210,822,115.80
CRWV	COREWEAVE INC-CL A	2.63%	1,591,563	$185,974,136.60
TXG	10X GENOMICS INC-CLASS A	2.61%	7,072,143	$184,441,489.40
BLSH	BULLISH	2.56%	4,158,408	$180,932,332.10
AMZN	AMAZON.COM INC	2.12%	597,381	$149,679,783.40
BMNR	BITMINE IMMERSION TECHNOLOGI	2.08%	6,400,462	$146,890,602.90
TER	TERADYNE INC	2.07%	384,301	$146,180,414.40
NTLA	INTELLIA THERAPEUTICS INC	1.99%	9,397,466	$140,492,116.70
ACHR	ARCHER AVIATION INC-A	1.58%	18,282,455	$111,705,800.10
XYZ	BLOCK INC	1.48%	1,470,491	$104,787,188.70
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.29%	247,185	$91,582,042.50
ILMN	ILLUMINA INC	1.22%	640,060	$86,088,070.00
RXRX	RECURSION PHARMACEUTICALS-A	1.21%	22,648,014	$85,609,492.92
DE	DEERE & CO	1.16%	139,476	$82,354,998.96
NVDA	NVIDIA CORP	1.15%	402,002	$81,075,763.36
NTRA	NATERA INC	1.13%	384,884	$80,209,825.60
AVGO	BROADCOM INC	1.08%	188,471	$76,621,000.34
BWXT	BWX TECHNOLOGIES INC	1.04%	313,108	$73,824,604.24
BIDU	BAIDU INC - SPON ADR	0.99%	552,514	$69,688,590.82
BABA	ALIBABA GROUP HOLDING-SP ADR	0.94%	470,477	$66,341,961.77
VCYT	VERACYTE INC	0.88%	1,834,158	$61,994,540.40
GOOG	ALPHABET INC-CL C	0.84%	175,885	$59,695,369.00
KTOS	KRATOS DEFENSE & SECURITY	0.84%	833,546	$59,173,430.54
WGS	GENEDX HOLDINGS CORP	0.81%	866,141	$57,130,660.36
SOFI	SOFI TECHNOLOGIES INC	0.62%	2,267,989	$44,067,026.27
PACB	PACIFIC BIOSCIENCES OF CALIF	0.50%	21,023,236	$35,529,268.84
META	META PLATFORMS INC-CLASS A	0.37%	38,494	$26,505,043.70
CERS	CERUS CORP	0.30%	10,048,239	$20,900,337.12
SLMT	BRERA HOLDINGS PLC-CL B	0.09%	6,592,102	$6,203,167.98

--------------------------

ARKQ
as of 04/20/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.27%	550,493	$220,538,505.70
TER	TERADYNE INC	9.13%	515,837	$196,214,078.10
KTOS	KRATOS DEFENSE & SECURITY	5.68%	1,718,690	$122,009,803.10
AMD	ADVANCED MICRO DEVICES	5.60%	431,845	$120,221,329.60
RKLB UQ	ROCKET LAB	5.28%	1,338,454	$113,500,899.20
DE	DEERE & CO	4.08%	148,289	$87,558,722.94
PLTR	PALANTIR TECHNOLOGIES INC-A	3.98%	584,309	$85,536,994.51
GOOG	ALPHABET INC-CL C	3.64%	230,102	$78,096,618.80
LHX	L3HARRIS TECHNOLOGIES INC	3.05%	187,235	$65,597,782.25
ACHR	ARCHER AVIATION INC-A	3.01%	10,593,195	$64,724,421.45
AVAV	AEROVIRONMENT INC	2.86%	321,263	$61,496,163.46
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.81%	162,870	$60,343,335.00
