ARKK
as of 04/10/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.68%	1,668,128	$576,538,399.40
CRSP	CRISPR THERAPEUTICS AG	6.62%	7,621,992	$394,209,426.20
TEM	TEMPUS AI INC-CL A	4.68%	6,312,369	$278,754,215.00
AMD	ADVANCED MICRO DEVICES	4.52%	1,137,910	$269,275,022.40
SHOP	SHOPIFY INC - CLASS A	4.46%	2,361,500	$265,385,370.00
HOOD	ROBINHOOD MARKETS INC - A	4.39%	3,728,073	$261,412,478.80
COIN	COINBASE GLOBAL INC -CLASS A	4.18%	1,473,773	$249,097,112.50
ROKU	ROKU INC	4.08%	2,429,083	$243,005,463.30
CRCL	CIRCLE INTERNET GROUP INC	3.95%	2,764,801	$235,284,565.10
BEAM	BEAM THERAPEUTICS INC	3.63%	8,220,332	$216,441,341.60
RBLX	ROBLOX CORP -CLASS A	3.37%	3,638,615	$200,742,389.60
PLTR	PALANTIR TECHNOLOGIES INC-A	3.12%	1,426,291	$186,116,712.60
TWST	TWIST BIOSCIENCE CORP	2.80%	3,412,289	$166,656,194.80
TXG	10X GENOMICS INC-CLASS A	2.64%	6,846,195	$157,462,485.00
BLSH	BULLISH	2.44%	4,025,598	$145,404,599.80
CRWV	COREWEAVE INC-CL A	2.38%	1,540,719	$141,746,148.00
AMZN	AMAZON.COM INC	2.27%	578,343	$135,129,842.00
TER	TERADYNE INC	2.27%	372,046	$135,502,873.70
BMNR	BITMINE IMMERSION TECHNOLOGI	2.19%	6,196,003	$130,611,743.20
NTLA	INTELLIA THERAPEUTICS INC	2.11%	9,097,247	$125,814,926.00
ACHR	ARCHER AVIATION INC-A	1.58%	17,698,319	$94,155,057.08
XYZ	BLOCK INC	1.50%	1,423,523	$89,240,656.87
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.47%	239,319	$87,468,701.31
DE	DEERE & CO	1.40%	135,030	$83,448,540.00
ILMN	ILLUMINA INC	1.29%	619,654	$76,632,610.18
NTRA	NATERA INC	1.27%	372,629	$75,643,687.00
RXRX	RECURSION PHARMACEUTICALS-A	1.22%	21,924,399	$72,569,760.69
NVDA	NVIDIA CORP	1.20%	389,177	$71,573,542.07
BWXT	BWX TECHNOLOGIES INC	1.17%	303,133	$69,808,498.57
AVGO	BROADCOM INC	1.09%	182,486	$64,766,106.26
BABA	ALIBABA GROUP HOLDING-SP ADR	0.98%	455,486	$58,156,452.48
BIDU	BAIDU INC - SPON ADR	0.97%	534,901	$57,892,335.23
KTOS	KRATOS DEFENSE & SECURITY	0.93%	806,927	$55,137,321.91
VCYT	VERACYTE INC	0.93%	1,775,562	$55,663,868.70
GOOG	ALPHABET INC-CL C	0.90%	170,299	$53,877,494.63
WGS	GENEDX HOLDINGS CORP	0.85%	838,496	$50,351,684.80
SOFI	SOFI TECHNOLOGIES INC	0.60%	2,195,542	$35,721,468.34
