ARKK
as of 02/13/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	11.53%	1,683,096	$701,968,848.72
CRSP	CRISPR THERAPEUTICS AG	5.89%	7,330,525	$358,682,588.25
TEM	TEMPUS AI INC	5.17%	6,197,149	$314,691,226.22
ROKU	ROKU INC	4.54%	3,328,878	$276,063,852.54
SHOP	SHOPIFY INC - CLASS A	4.31%	2,372,331	$262,522,148.46
AMD	ADVANCED MICRO DEVICES	4.04%	1,194,458	$245,986,680.52
HOOD	ROBINHOOD MARKETS INC - A	3.99%	3,411,678	$242,638,539.36
BEAM	BEAM THERAPEUTICS INC	3.78%	8,543,953	$230,088,654.29
RBLX	ROBLOX CORP -CLASS A	3.59%	3,460,865	$218,553,624.75
COIN	COINBASE GLOBAL INC -CLASS A	3.26%	1,404,573	$198,171,204.57
TER	TERADYNE INC	3.25%	636,547	$197,902,462.30
PLTR	PALANTIR TECHNOLOGIES INC-A	3.12%	1,469,191	$189,716,633.83
TWST	TWIST BIOSCIENCE CORP	3.07%	3,920,764	$186,863,612.24
CRCL	CIRCLE INTERNET GROUP INC	2.59%	2,781,272	$157,503,433.36
BLSH	BULLISH	2.45%	4,697,070	$148,944,089.70
ACHR	ARCHER AVIATION INC-A	2.13%	19,143,383	$129,409,269.08
TXG	10X GENOMICS INC-CLASS A	2.08%	7,224,665	$126,503,884.15
BMNR	BITMINE IMMERSION TECHNOLOGI	2.07%	6,382,527	$125,991,082.98
CRWV	COREWEAVE INC-CL A	1.99%	1,262,663	$120,836,849.10
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.84%	304,911	$112,237,739.10
DE	DEERE & CO	1.80%	183,238	$109,596,480.18
NVDA	NVIDIA CORP	1.74%	566,895	$105,975,351.30
NTLA	INTELLIA THERAPEUTICS INC	1.72%	9,033,077	$104,964,354.74
AMZN	AMAZON.COM INC	1.70%	518,688	$103,530,124.80
NTRA	NATERA INC	1.35%	395,958	$82,293,930.93
BWXT	BWX TECHNOLOGIES INC	1.30%	401,226	$79,001,399.40
BIDU	BAIDU INC - SPON ADR	1.29%	569,291	$78,778,488.58
ILMN	ILLUMINA INC	1.29%	685,534	$78,452,510.96
XYZ	BLOCK INC	1.25%	1,554,848	$76,327,488.32
RXRX	RECURSION PHARMACEUTICALS-A	1.23%	20,937,166	$74,955,054.28
VCYT	VERACYTE INC	1.22%	2,109,277	$74,141,086.55
META	META PLATFORMS INC-CLASS A	1.19%	111,024	$72,144,505.44
KTOS	KRATOS DEFENSE & SECURITY	1.18%	823,923	$71,722,497.15
WGS	GENEDX HOLDINGS CORP	1.05%	702,934	$63,735,025.78
AVGO	BROADCOM INC	0.97%	178,709	$59,183,059.53
