ARKK
as of 06/18/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.50%	1,633,138	$647,343,240.44
HOOD	ROBINHOOD MARKETS INC - A	4.93%	3,194,181	$336,027,841.20
CRSP	CRISPR THERAPEUTICS AG	4.87%	6,247,628	$331,686,570.52
TEM	TEMPUS AI INC-CL A	4.83%	6,739,756	$328,832,695.24
SPCX	SPACE EXPLORATION TECHN-CL A	4.71%	1,672,435	$320,806,481.70
AMD	ADVANCED MICRO DEVICES	4.51%	599,968	$307,471,600.64
SHOP	SHOPIFY INC - CLASS A	4.07%	2,563,318	$277,069,042.62
COIN	COINBASE GLOBAL INC -CLASS A	3.85%	1,592,267	$262,588,712.31
CRCL	CIRCLE INTERNET GROUP INC	3.45%	2,917,834	$235,148,242.06
TWST	TWIST BIOSCIENCE CORP	3.33%	2,736,510	$226,774,583.70
BEAM	BEAM THERAPEUTICS INC	3.21%	6,744,089	$219,048,010.72
TXG	10X GENOMICS INC-CLASS A	2.78%	5,886,650	$189,138,064.50
RBLX	ROBLOX CORP -CLASS A	2.73%	3,878,048	$186,223,864.96
PLTR	PALANTIR TECHNOLOGIES INC-A	2.71%	1,416,078	$184,982,269.14
CRWV	COREWEAVE INC-CL A	2.62%	1,551,939	$178,798,892.19
ROKU	ROKU INC	2.61%	1,297,021	$178,068,013.09
NTLA	INTELLIA THERAPEUTICS INC	2.59%	11,593,770	$176,225,304.00
AMZN	AMAZON.COM INC	2.24%	643,065	$152,727,937.50
GOOG	ALPHABET INC-CL C	1.86%	349,065	$126,396,436.50
XYZ	BLOCK INC	1.78%	1,666,050	$121,355,082.00
NVDA	NVIDIA CORP	1.65%	549,713	$112,498,765.45
BLSH	BULLISH	1.51%	4,319,740	$103,068,996.40
BMNR	BITMINE IMMERSION TECHNOLOGI	1.41%	6,103,845	$95,830,366.50
ILMN	ILLUMINA INC	1.37%	585,219	$93,102,490.71
NTRA	NATERA INC	1.27%	381,730	$86,438,941.20
ACHR	ARCHER AVIATION INC-A	1.18%	15,006,949	$80,437,246.64
BABA	ALIBABA GROUP HOLDING-SP ADR	1.14%	724,931	$77,886,586.64
AVGO	BROADCOM INC	1.14%	196,987	$77,396,192.30
DE	DEERE & CO	1.10%	127,829	$75,223,531.63
CBRS	CEREBRAS SYSTEMS INC - A	1.05%	335,998	$71,792,692.66
TER	TERADYNE INC	0.97%	161,859	$66,129,113.04
VCYT	VERACYTE INC	0.96%	1,277,498	$65,522,872.42
RXRX	RECURSION PHARMACEUTICALS-A	0.94%	20,601,442	$64,070,484.62
TSM	TAIWAN SEMICONDUCTOR-SP ADR	0.94%	148,274	$64,076,609.10
KTOS	KRATOS DEFENSE & SECURITY	0.93%	1,124,195	$63,134,791.20
META	META PLATFORMS INC-CLASS A	0.91%	108,946	$61,835,570.68
BWXT	BWX TECHNOLOGIES INC	0.85%	283,861	$57,643,653.27
XE	X-ENERGY INC	0.83%	2,471,995	$56,559,245.60
WGS	GENEDX HOLDINGS CORP	0.81%	972,367	$54,860,946.14
SOFI	SOFI TECHNOLOGIES INC	0.54%	2,096,264	$36,516,918.88
GOOGL	ALPHABET INC-CL A	0.51%	95,206	$34,634,990.74
LLY	ELI LILLY & CO	0.47%	28,952	$32,194,624.00
FIG	FIGMA INC-CL A	0.46%	1,682,158	$31,372,246.70
CERS	CERUS CORP	0.35%	9,190,870	$23,620,535.90
PACB	PACIFIC BIOSCIENCES OF CALIF	0.28%	14,211,894	$19,043,937.96

--------------------------

ARKQ
as of 06/18/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.04%	558,808	$221,500,315.04
AMD	ADVANCED MICRO DEVICES	6.52%	280,668	$143,836,736.64
TER	TERADYNE INC	6.46%	348,839	$142,521,661.84
SPCX	SPACE EXPLORATION TECHN-CL A	6.40%	736,442	$141,264,304.44
KTOS	KRATOS DEFENSE & SECURITY	5.32%	2,092,404	$117,509,408.64
RKLB UQ	ROCKET LAB	4.67%	954,300	$103,045,314.00
GOOG	ALPHABET INC-CL C	4.58%	278,987	$101,021,192.70
DE	DEERE & CO	4.01%	150,529	$88,581,800.63
PLTR	PALANTIR TECHNOLOGIES INC-A	3.51%	593,134	$77,481,094.42
TSM	TAIWAN SEMICONDUCTOR-SP ADR	3.24%	165,330	$71,447,359.50
LHX	L3HARRIS TECHNOLOGIES INC	2.99%	210,765	$66,005,275.05
AMZN	AMAZON.COM INC	2.90%	269,850	$64,089,375.00
NVDA	NVIDIA CORP	2.77%	299,187	$61,228,619.55
AVAV	AEROVIRONMENT INC	2.47%	326,113	$54,496,743.43
CAT	CATERPILLAR INC	2.44%	56,342	$53,858,444.64
ACHR	ARCHER AVIATION INC-A	2.23%	9,198,517	$49,304,051.12
LUNR	INTUITIVE MACHINES INC	1.85%	1,794,209	$40,764,428.48
KMTUY	KOMATSU LTD -SPONS ADR	1.75%	933,631	$38,605,641.85
TRMB	TRIMBLE INC	1.70%	766,605	$37,463,986.35
BWXT	BWX TECHNOLOGIES INC	1.65%	179,007	$36,350,951.49
CCJ	CAMECO CORP	1.64%	341,489	$36,085,142.63
ESLT	ELBIT SYSTEMS LTD	1.54%	41,267	$33,914,045.94
AVGO	BROADCOM INC	1.52%	85,502	$33,593,735.80
AUR	AURORA INNOVATION INC	1.49%	5,446,359	$32,950,471.95
JOBY	JOBY AVIATION INC	1.48%	3,485,126	$32,725,333.14
BIDU	BAIDU INC - SPON ADR	1.40%	275,888	$30,791,859.68
SYM UQ	SYMBOTIC INC	1.26%	690,304	$27,729,511.68
ISRG	INTUITIVE SURGICAL INC	1.14%	62,627	$25,187,326.86
DASH	DOORDASH INC - A	1.12%	149,618	$24,785,717.88
IRDM	IRIDIUM COMMUNICATIONS INC	1.08%	527,207	$23,750,675.35
XE	X-ENERGY INC	1.01%	975,776	$22,325,754.88
OKLO	OKLO INC	1.00%	374,485	$22,027,207.70
WRD	WERIDE INC-ADR	1.00%	3,495,319	$22,055,462.89
TDY	TELEDYNE TECHNOLOGIES INC	0.99%	35,659	$21,942,765.65
SNPS	SYNOPSYS INC	0.96%	45,973	$21,227,573.02
KDK	KODIAK AI INC	0.92%	3,466,036	$20,276,310.60
BYDDY	BYD CO LTD-UNSPONSORED ADR	0.82%	1,731,642	$17,991,760.38
PONY	PONY AI INC	0.75%	2,073,518	$16,463,732.92
SRTA	STRATA CRITICAL MEDICAL INC	0.68%	2,576,258	$14,916,533.82
GOOGL	ALPHABET INC-CL A	0.27%	16,456	$5,986,528.24

--------------------------

ARKW
as of 06/18/2026

Ticker	Name	Weight	Shares	Market Value
AMD	ADVANCED MICRO DEVICES	8.27%	272,577	$139,690,260.96
TSLA	TESLA INC	7.64%	325,378	$128,973,331.64
HOOD	ROBINHOOD MARKETS INC - A	6.04%	969,906	$102,034,111.20
ROKU	ROKU INC	4.44%	546,142	$74,979,835.18
SHOP	SHOPIFY INC - CLASS A	4.21%	656,925	$71,007,023.25
CRWV	COREWEAVE INC-CL A	3.92%	574,973	$66,242,639.33
GOOG	ALPHABET INC-CL C	3.81%	177,585	$64,303,528.50
AMZN	AMAZON.COM INC	3.58%	254,334	$60,404,325.00
SPCX	SPACE EXPLORATION TECHN-CL A	3.46%	304,730	$58,453,308.60
CRCL	CIRCLE INTERNET GROUP INC	3.35%	702,190	$56,589,492.10
COIN	COINBASE GLOBAL INC -CLASS A	3.32%	339,490	$55,986,993.35
XYZ	BLOCK INC	2.78%	644,866	$46,972,039.44
RBLX	ROBLOX CORP -CLASS A	2.67%	939,980	$45,137,839.60
PLTR	PALANTIR TECHNOLOGIES INC-A	2.52%	325,963	$42,580,546.69
CRWD	CROWDSTRIKE HOLDINGS INC - A	2.48%	61,311	$41,872,960.56
DDOG	DATADOG INC - CLASS A	2.40%	178,547	$40,464,106.61
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.22%	86,782	$37,502,841.30
AVGO	BROADCOM INC	2.17%	93,443	$36,713,754.70
NET	CLOUDFLARE INC - CLASS A	1.94%	144,473	$32,776,589.51
META	META PLATFORMS INC-CLASS A	1.91%	56,810	$32,244,219.80
NVDA	NVIDIA CORP	1.54%	127,377	$26,067,703.05
P	EVERPURE INC-A	1.41%	327,759	$23,818,246.53
BMNR	BITMINE IMMERSION TECHNOLOGI	1.40%	1,507,414	$23,666,399.80
RBRK	RUBRIK INC-A	1.35%	329,996	$22,848,923.04
BLSH	BULLISH	1.30%	917,442	$21,890,166.12
CBRS	CEREBRAS SYSTEMS INC - A	1.15%	90,741	$19,388,629.47
GENI	GENIUS SPORTS LTD	1.14%	3,105,583	$19,254,614.60
FIG	FIGMA INC-CL A	1.10%	999,592	$18,642,390.80
NFLX	NETFLIX INC	1.04%	227,790	$17,530,718.40
TOST	TOAST INC-CLASS A	1.03%	711,629	$17,370,863.89
DKNG UW	DRAFTKINGS INC-CL A	1.02%	655,062	$17,241,231.84
SPOT	SPOTIFY TECHNOLOGY SA	1.01%	37,589	$17,125,548.40
GTLB	GITLAB INC-CL A	0.98%	626,189	$16,575,222.83
DASH	DOORDASH INC - A	0.92%	93,477	$15,485,399.82
MELI	MERCADOLIBRE INC	0.84%	8,652	$14,118,506.64
BABA	ALIBABA GROUP HOLDING-SP ADR	0.82%	129,175	$13,878,562.00
ABNB	AIRBNB INC-CLASS A	0.53%	63,571	$8,934,268.34
ETHQ/U	3IQ ETHER STAKING ETF	0.32%	795,185	$5,478,824.65
GOOGL	ALPHABET INC-CL A	0.26%	12,197	$4,437,146.63
SOLQ/U	3IQ SOLANA STAKING ETF	0.15%	424,862	$2,464,199.60
BIDU	BAIDU INC - SPON ADR	0.02%	2,595	$289,627.95

--------------------------

ARKG
as of 06/18/2026

Ticker	Name	Weight	Shares	Market Value
TWST	TWIST BIOSCIENCE CORP	9.93%	1,616,486	$133,958,194.82
CRSP	CRISPR THERAPEUTICS AG	7.64%	1,940,987	$103,046,999.83
TEM	TEMPUS AI INC-CL A	7.39%	2,044,680	$99,759,937.20
TXG	10X GENOMICS INC-CLASS A	7.01%	2,945,366	$94,634,609.58
ABSI	ABSCI CORP	5.88%	11,054,665	$79,372,494.70
PSNL	PERSONALIS INC	5.38%	7,445,296	$72,591,636.00
BEAM	BEAM THERAPEUTICS INC	4.91%	2,041,051	$66,293,336.48
GH	GUARDANT HEALTH INC	4.41%	460,659	$59,475,683.49
ILMN	ILLUMINA INC	4.30%	364,810	$58,037,622.90
NTRA	NATERA INC	4.10%	244,004	$55,252,265.76
VCYT	VERACYTE INC	3.39%	891,052	$45,702,057.08
NTLA	INTELLIA THERAPEUTICS INC	3.16%	2,806,009	$42,651,336.80
CDNA	CAREDX INC	3.03%	1,743,717	$40,942,475.16
CMPS	COMPASS PATHWAYS PLC	2.73%	3,079,545	$36,769,767.30
RXRX	RECURSION PHARMACEUTICALS-A	2.69%	11,653,974	$36,243,859.14
ADPT	ADAPTIVE BIOTECHNOLOGIES	2.35%	1,892,261	$31,752,139.58
SDGR	SCHRODINGER INC	2.24%	1,943,870	$30,188,301.10
NRIX	NURIX THERAPEUTICS INC	2.03%	1,600,778	$27,405,319.36
LLY	ELI LILLY & CO	1.97%	23,872	$26,545,664.00
BFLY	BUTTERFLY NETWORK INC	1.92%	4,540,280	$25,924,998.80
WGS	GENEDX HOLDINGS CORP	1.78%	425,398	$24,000,955.16
IONS	IONIS PHARMACEUTICALS INC	1.47%	267,698	$19,892,638.38
ARCT UQ	ARCTURUS THERAPEUTICS HOLDIN	1.42%	2,608,679	$19,199,877.44
