ARKK
as of 03/12/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.57%	1,685,934	$687,557,603.88
CRSP	CRISPR THERAPEUTICS AG	5.93%	7,728,997	$385,908,820.21
TEM	TEMPUS AI INC-CL A	5.17%	6,387,116	$336,473,270.88
SHOP	SHOPIFY INC - CLASS A	4.85%	2,436,685	$315,599,441.20
CRCL	CIRCLE INTERNET GROUP INC	4.83%	2,785,961	$314,284,260.41
COIN	COINBASE GLOBAL INC -CLASS A	4.64%	1,520,688	$302,054,257.44
HOOD	ROBINHOOD MARKETS INC - A	4.49%	3,710,999	$292,018,511.31
ROKU	ROKU INC	4.18%	2,698,826	$271,879,731.24
AMD	ADVANCED MICRO DEVICES	3.83%	1,217,903	$249,463,071.49
RBLX	ROBLOX CORP -CLASS A	3.49%	3,754,445	$226,730,933.55
BEAM	BEAM THERAPEUTICS INC	3.45%	8,613,064	$224,628,709.12
PLTR	PALANTIR TECHNOLOGIES INC-A	3.43%	1,471,666	$223,104,565.60
TWST	TWIST BIOSCIENCE CORP	2.72%	3,778,287	$177,050,528.82
BLSH	BULLISH	2.69%	4,704,990	$174,978,578.10
TER	TERADYNE INC	2.55%	549,085	$165,818,179.15
TXG	10X GENOMICS INC-CLASS A	2.12%	6,753,021	$138,166,809.66
BMNR	BITMINE IMMERSION TECHNOLOGI	2.07%	6,393,288	$134,578,712.40
AMZN	AMAZON.COM INC	1.95%	596,713	$126,891,019.45
ACHR	ARCHER AVIATION INC-A	1.90%	19,175,663	$123,299,513.09
CRWV	COREWEAVE INC-CL A	1.90%	1,505,421	$123,384,305.16
NTLA	INTELLIA THERAPEUTICS INC	1.88%	9,386,932	$122,123,985.32
NVDA	NVIDIA CORP	1.62%	567,849	$105,636,949.47
XYZ	BLOCK INC	1.55%	1,557,470	$100,659,286.10
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.43%	262,659	$93,128,375.04
DE	DEERE & CO	1.36%	148,794	$88,389,587.76
ILMN	ILLUMINA INC	1.28%	686,689	$83,432,713.50
NTRA	NATERA INC	1.25%	412,853	$81,171,028.33
KTOS	KRATOS DEFENSE & SECURITY	1.23%	896,697	$79,734,297.24
RXRX	RECURSION PHARMACEUTICALS-A	1.23%	23,266,721	$80,270,187.45
META	META PLATFORMS INC-CLASS A	1.12%	111,210	$72,826,980.60
BWXT	BWX TECHNOLOGIES INC	1.10%	364,532	$71,440,981.36
BIDU	BAIDU INC - SPON ADR	1.09%	567,689	$71,046,278.35
AVGO	BROADCOM INC	1.02%	193,986	$66,259,798.02
WGS	GENEDX HOLDINGS CORP	1.02%	782,544	$66,594,494.40
VCYT	VERACYTE INC	0.99%	1,979,477	$64,253,823.42
BABA	ALIBABA GROUP HOLDING-SP ADR	0.98%	469,951	$64,049,621.79
GOOG	ALPHABET INC-CL C	0.85%	179,890	$55,481,673.80
SOFI	SOFI TECHNOLOGIES INC	0.65%	2,265,447	$41,978,732.91
PACB	PACIFIC BIOSCIENCES OF CALIF	0.44%	20,999,668	$28,349,551.80
CERS	CERUS CORP	0.28%	10,036,975	$17,966,185.25
SLMT	BRERA HOLDINGS PLC-CL B	0.11%	6,994,478	$6,924,533.22

--------------------------

ARKQ
as of 03/12/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.25%	498,022	$203,103,332.04
TER	TERADYNE INC	8.55%	560,566	$169,285,326.34
KTOS	KRATOS DEFENSE & SECURITY	7.60%	1,692,730	$150,517,551.60
RKLB UQ	ROCKET LAB	4.79%	1,318,239	$94,860,478.44
AMD	ADVANCED MICRO DEVICES	4.48%	433,189	$88,730,102.87
DE	DEERE & CO	4.38%	146,048	$86,758,353.92
PLTR	PALANTIR TECHNOLOGIES INC-A	4.29%	560,357	$84,950,121.20
GOOG	ALPHABET INC-CL C	3.53%	226,627	$69,896,299.34
ACHR	ARCHER AVIATION INC-A	3.39%	10,433,180	$67,085,347.40
LHX	L3HARRIS TECHNOLOGIES INC	3.39%	184,410	$67,173,186.60
AVAV	AEROVIRONMENT INC	3.32%	316,413	$65,728,472.49
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.87%	160,410	$56,874,969.60
TRMB	TRIMBLE INC	2.54%	743,795	$50,280,542.00
AMZN	AMAZON.COM INC	2.53%	235,738	$50,129,685.70
NVDA	NVIDIA CORP	2.24%	238,753	$44,415,220.59
KMTUY	KOMATSU LTD -SPONS ADR	2.12%	905,851	$41,940,901.30
CAT	CATERPILLAR INC	2.10%	58,758	$41,576,573.22
CCJ	CAMECO CORP	1.98%	339,839	$39,214,022.21
BIDU	BAIDU INC - SPON ADR	1.96%	310,680	$38,881,602.00
BWXT	BWX TECHNOLOGIES INC	1.80%	182,382	$35,743,224.36
ESLT	ELBIT SYSTEMS LTD	1.78%	40,047	$35,288,214.99
JOBY	JOBY AVIATION INC	1.75%	3,381,406	$34,591,783.38
LUNR	INTUITIVE MACHINES INC	1.74%	1,864,981	$34,408,899.45
SYM UQ	SYMBOTIC INC	1.72%	669,764	$34,164,661.64
ISRG	INTUITIVE SURGICAL INC	1.51%	60,767	$29,950,231.29
AVGO	BROADCOM INC	1.35%	78,347	$26,760,984.79
AUR	AURORA INNOVATION INC	1.27%	5,666,691	$25,216,774.95
WRD	WERIDE INC-ADR	1.17%	3,391,299	$23,128,659.18
PONY	PONY AI INC	1.16%	1,780,334	$22,966,308.60
SRTA	STRATA CRITICAL MEDICAL INC	1.14%	4,767,928	$22,504,620.16
TDY	TELEDYNE TECHNOLOGIES INC	1.14%	34,599	$22,675,146.63
IRDM	IRIDIUM COMMUNICATIONS INC	1.06%	845,261	$20,962,472.80
BYDDY	BYD CO LTD-UNSPONSORED ADR	1.05%	1,680,112	$20,883,792.16
KDK	KODIAK AI INC	1.05%	2,323,650	$20,866,377.00
DASH	DOORDASH INC - A	1.01%	117,987	$19,996,436.76
SNPS	SYNOPSYS INC	0.98%	44,613	$19,316,536.74
OKLO	OKLO INC	0.97%	307,262	$19,283,763.12

--------------------------

ARKW
as of 03/12/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.78%	394,804	$161,008,967.28
AMD	ADVANCED MICRO DEVICES	6.86%	551,642	$112,992,830.86
SHOP	SHOPIFY INC - CLASS A	5.07%	644,417	$83,464,889.84
CRCL	CIRCLE INTERNET GROUP INC	5.04%	735,591	$82,982,020.71
HOOD	ROBINHOOD MARKETS INC - A	4.84%	1,013,800	$79,775,922.00
ROKU	ROKU INC	4.43%	724,495	$72,985,626.30
COIN	COINBASE GLOBAL INC -CLASS A	4.15%	343,774	$68,283,829.62
RBLX	ROBLOX CORP -CLASS A	3.49%	952,553	$57,524,675.67
GOOG	ALPHABET INC-CL C	3.43%	182,993	$56,438,701.06
CRWV	COREWEAVE INC-CL A	3.12%	627,675	$51,444,243.00
