ARKK
as of 04/24/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.49%	2,041,583	$762,980,398.76
CRSP	CRISPR THERAPEUTICS AG	6.40%	9,329,823	$514,819,633.14
AMD	ADVANCED MICRO DEVICES	5.18%	1,363,025	$416,172,423.25
TEM	TEMPUS AI INC-CL A	4.94%	7,726,854	$397,469,369.76
SHOP	SHOPIFY INC - CLASS A	4.47%	2,890,529	$359,090,417.67
COIN	COINBASE GLOBAL INC -CLASS A	4.44%	1,803,884	$357,042,760.12
HOOD	ROBINHOOD MARKETS INC - A	4.31%	4,149,981	$346,689,412.74
ROKU	ROKU INC	4.25%	2,973,205	$341,799,646.80
CRCL	CIRCLE INTERNET GROUP INC	4.21%	3,384,001	$338,433,940.01
BEAM	BEAM THERAPEUTICS INC	3.78%	10,062,065	$303,471,880.40
PLTR	PALANTIR TECHNOLOGIES INC-A	3.17%	1,802,389	$255,164,210.73
RBLX	ROBLOX CORP -CLASS A	3.07%	4,453,637	$246,954,171.65
TWST	TWIST BIOSCIENCE CORP	3.06%	4,176,614	$245,793,733.90
CRWV	COREWEAVE INC-CL A	2.75%	1,885,923	$221,445,078.66
BLSH	BULLISH	2.59%	4,927,308	$208,572,947.64
TER	TERADYNE INC	2.27%	455,251	$182,551,098.49
AMZN	AMAZON.COM INC	2.25%	707,601	$180,494,863.08
TXG	10X GENOMICS INC-CLASS A	2.23%	8,380,263	$179,505,233.46
BMNR	BITMINE IMMERSION TECHNOLOGI	2.08%	7,584,172	$166,851,784.00
NTLA	INTELLIA THERAPEUTICS INC	2.00%	10,134,846	$160,840,006.02
ACHR	ARCHER AVIATION INC-A	1.56%	21,664,295	$125,002,982.15
XYZ	BLOCK INC	1.52%	1,742,411	$121,846,801.23
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.39%	292,725	$112,014,148.50
DE	DEERE & CO	1.22%	165,216	$97,799,611.20
ILMN	ILLUMINA INC	1.18%	758,200	$95,108,608.00
NVDA	NVIDIA CORP	1.18%	476,252	$95,078,949.28
AVGO	BROADCOM INC	1.17%	223,121	$93,697,432.74
RXRX	RECURSION PHARMACEUTICALS-A	1.17%	26,837,364	$93,930,774.00
NTRA	NATERA INC	1.14%	455,834	$91,686,450.76
BWXT	BWX TECHNOLOGIES INC	1.04%	370,858	$83,632,187.58
BIDU	BAIDU INC - SPON ADR	0.99%	654,484	$79,539,440.52
BABA	ALIBABA GROUP HOLDING-SP ADR	0.91%	557,267	$73,392,063.90
VCYT	VERACYTE INC	0.90%	2,173,398	$72,048,143.70
GOOG	ALPHABET INC-CL C	0.87%	208,225	$70,327,993.75
WGS	GENEDX HOLDINGS CORP	0.85%	1,026,191	$67,974,891.84
KTOS	KRATOS DEFENSE & SECURITY	0.81%	987,656	$64,711,221.12
SOFI	SOFI TECHNOLOGIES INC	0.61%	2,687,419	$49,233,516.08
PACB	PACIFIC BIOSCIENCES OF CALIF	0.44%	22,672,996	$35,596,603.72
META	META PLATFORMS INC-CLASS A	0.37%	45,424	$29,941,229.60
CERS	CERUS CORP	0.28%	11,906,799	$22,622,918.10
SLMT	BRERA HOLDINGS PLC-CL B	0.06%	6,505,348	$4,424,287.17

