ARKK
as of 02/05/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.99%	1,685,934	$684,506,063.34
CRSP	CRISPR THERAPEUTICS AG	5.89%	7,316,328	$367,060,175.76
ROKU	ROKU INC	5.13%	3,468,757	$319,576,582.41
TEM	TEMPUS AI INC	4.96%	5,773,868	$309,190,631.40
COIN	COINBASE GLOBAL INC -CLASS A	4.29%	1,583,217	$266,962,050.54
SHOP	SHOPIFY INC - CLASS A	4.00%	2,184,832	$249,114,544.64
AMD	ADVANCED MICRO DEVICES	3.85%	1,196,471	$239,521,529.49
HOOD	ROBINHOOD MARKETS INC - A	3.85%	2,974,356	$239,792,580.72
BEAM	BEAM THERAPEUTICS INC	3.69%	8,526,551	$229,790,549.45
TER	TERADYNE INC	3.32%	767,889	$206,615,893.23
PLTR	PALANTIR TECHNOLOGIES INC-A	3.30%	1,471,666	$205,356,273.64
RBLX	ROBLOX CORP -CLASS A	3.24%	3,195,098	$201,514,830.86
TWST	TWIST BIOSCIENCE CORP	3.24%	4,187,878	$201,520,689.36
CRCL	CIRCLE INTERNET GROUP INC	2.41%	2,730,302	$150,303,125.10
TXG	10X GENOMICS INC-CLASS A	2.21%	7,236,848	$137,934,322.88
ACHR	ARCHER AVIATION INC-A	2.14%	19,175,663	$133,270,857.85
BMNR	BITMINE IMMERSION TECHNOLOGI	2.03%	6,242,990	$126,732,697.00
AMZN	AMAZON.COM INC	1.94%	519,561	$121,052,517.39
NTLA	INTELLIA THERAPEUTICS INC	1.78%	8,969,802	$110,866,752.72
CRWV	COREWEAVE INC-CL A	1.67%	1,264,790	$104,294,583.40
DE	DEERE & CO	1.67%	183,547	$104,118,871.22
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.60%	305,424	$99,488,813.76
NVDA	NVIDIA CORP	1.59%	567,849	$98,913,617.31
BLSH	BULLISH	1.52%	3,484,899	$94,789,252.80
ILMN	ILLUMINA INC	1.48%	686,689	$92,146,796.91
XYZ	BLOCK INC	1.44%	1,557,428	$89,443,090.04
NTRA	NATERA INC	1.31%	396,624	$81,549,860.64
BIDU	BAIDU INC - SPON ADR	1.26%	570,209	$78,660,331.55
RXRX	RECURSION PHARMACEUTICALS-A	1.26%	20,179,407	$78,699,687.30
BWXT	BWX TECHNOLOGIES INC	1.23%	401,901	$76,401,380.10
VCYT	VERACYTE INC	1.22%	2,112,832	$76,273,235.20
KTOS	KRATOS DEFENSE & SECURITY	1.21%	825,312	$75,375,744.96
