ARKK
as of 12/04/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	12.36%	2,126,112	$949,819,274.88
COIN	COINBASE GLOBAL INC -CLASS A	5.68%	1,577,382	$436,808,623.44
CRSP	CRISPR THERAPEUTICS AG	5.44%	7,461,955	$417,794,860.45
TEM	TEMPUS AI INC	5.20%	5,336,439	$399,752,645.49
SHOP	SHOPIFY INC - CLASS A	5.01%	2,407,837	$385,253,920.00
ROKU	ROKU INC	4.89%	4,042,354	$375,858,074.92
HOOD	ROBINHOOD MARKETS INC - A	4.67%	2,687,077	$359,100,970.28
RBLX	ROBLOX CORP -CLASS A	3.68%	3,068,051	$282,567,497.10
PLTR	PALANTIR TECHNOLOGIES INC-A	3.60%	1,572,316	$276,853,401.28
AMD	ADVANCED MICRO DEVICES	3.39%	1,196,569	$260,373,414.40
BEAM	BEAM THERAPEUTICS INC	3.14%	9,027,906	$241,406,206.44
CRCL	CIRCLE INTERNET GROUP INC	2.82%	2,512,869	$216,835,466.01
TER	TERADYNE INC	2.79%	1,098,972	$214,387,457.76
BMNR	BITMINE IMMERSION TECHNOLOGI	2.45%	5,587,397	$188,071,783.02
ACHR	ARCHER AVIATION INC-A	2.23%	20,488,383	$171,077,998.05
TXG	10X GENOMICS INC-CLASS A	1.88%	8,079,821	$144,386,401.27
TWST	TWIST BIOSCIENCE CORP	1.84%	4,545,834	$141,693,645.78
BLSH	BULLISH	1.74%	2,887,851	$133,909,650.87
ILMN	ILLUMINA INC	1.70%	1,018,552	$130,323,728.40
AMZN	AMAZON.COM INC	1.68%	555,063	$128,985,539.94
VCYT	VERACYTE INC	1.61%	2,596,020	$123,959,955.00
NVDA	NVIDIA CORP	1.42%	606,645	$108,941,309.10
NTRA	NATERA INC	1.36%	440,409	$104,909,827.89
DKNG UW	DRAFTKINGS INC-CL A	1.30%	2,893,633	$99,975,020.15
META	META PLATFORMS INC-CLASS A	1.29%	155,143	$99,229,462.80
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.25%	326,286	$96,401,198.70
DE	DEERE & CO	1.23%	196,071	$94,470,929.22
XYZ	BLOCK INC	1.21%	1,517,413	$92,729,108.43
RXRX	RECURSION PHARMACEUTICALS-A	1.16%	19,202,521	$89,483,747.86
NTLA	INTELLIA THERAPEUTICS INC	1.11%	9,393,403	$85,104,231.18
CRWV	COREWEAVE INC-CL A	1.09%	1,055,534	$83,767,178.24
BWXT	BWX TECHNOLOGIES INC	0.98%	429,351	$75,011,913.21
PD	PAGERDUTY INC	0.97%	6,185,896	$74,663,764.72
SOFI	SOFI TECHNOLOGIES INC	0.92%	2,420,509	$70,364,196.63
ABNB	AIRBNB INC-CLASS A	0.91%	583,318	$70,073,991.34
KTOS	KRATOS DEFENSE & SECURITY	0.90%	950,962	$69,211,014.36
TTD	TRADE DESK INC/THE -CLASS A	0.90%	1,794,945	$69,302,826.45
BABA	ALIBABA GROUP HOLDING-SP ADR	0.78%	377,351	$59,651,646.08
WGS	GENEDX HOLDINGS CORP	0.72%	343,214	$55,042,945.25
BIDU	BAIDU INC - SPON ADR	0.67%	441,176	$51,741,121.28
PACB	PACIFIC BIOSCIENCES OF CALIF	0.67%	21,066,324	$51,191,167.32
GOOG	ALPHABET INC-CL C	0.46%	110,608	$35,463,136.96
CERS	CERUS CORP	0.26%	10,177,674	$20,253,571.26
SLMT	BRERA HOLDINGS PLC-CL B	0.14%	4,668,398	$11,017,419.28
IRDM	IRIDIUM COMMUNICATIONS INC	0.12%	541,225	$9,271,184.25

--------------------------

ARKQ
as of 12/04/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	12.62%	450,718	$201,353,759.32
