ARKK
as of 03/30/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.62%	1,677,420	$606,940,878.60
CRSP	CRISPR THERAPEUTICS AG	6.27%	7,824,990	$357,993,292.50
TEM	TEMPUS AI INC-CL A	4.83%	6,480,499	$276,198,867.38
SHOP	SHOPIFY INC - CLASS A	4.75%	2,424,382	$271,167,126.70
CRCL	CIRCLE INTERNET GROUP INC	4.65%	2,838,401	$265,844,637.66
COIN	COINBASE GLOBAL INC -CLASS A	4.27%	1,513,011	$243,806,592.54
HOOD	ROBINHOOD MARKETS INC - A	4.27%	3,692,261	$243,763,071.22
AMD	ADVANCED MICRO DEVICES	4.13%	1,168,178	$235,960,274.22
ROKU	ROKU INC	3.85%	2,524,781	$220,034,664.15
PLTR	PALANTIR TECHNOLOGIES INC-A	3.67%	1,464,241	$209,474,317.46
RBLX	ROBLOX CORP -CLASS A	3.42%	3,735,491	$195,403,534.21
BEAM	BEAM THERAPEUTICS INC	3.28%	8,439,246	$187,266,868.74
TWST	TWIST BIOSCIENCE CORP	2.78%	3,564,597	$158,731,504.41
BLSH	BULLISH	2.49%	4,132,778	$142,291,546.54
TXG	10X GENOMICS INC-CLASS A	2.40%	7,028,539	$136,915,939.72
TER	TERADYNE INC	2.24%	432,545	$127,864,627.45
AMZN	AMAZON.COM INC	2.07%	593,707	$118,349,553.38
BMNR	BITMINE IMMERSION TECHNOLOGI	2.05%	6,361,005	$116,978,881.95
NTLA	INTELLIA THERAPEUTICS INC	2.02%	9,339,529	$115,529,973.73
CRWV	COREWEAVE INC-CL A	1.96%	1,497,825	$112,052,288.25
ACHR	ARCHER AVIATION INC-A	1.62%	18,169,727	$92,483,910.43
XYZ	BLOCK INC	1.43%	1,461,427	$81,810,683.46
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.40%	245,667	$80,269,235.58
DE	DEERE & CO	1.37%	138,618	$78,546,503.52
ILMN	ILLUMINA INC	1.31%	636,122	$74,852,475.74
NTRA	NATERA INC	1.22%	382,519	$69,867,095.35
BWXT	BWX TECHNOLOGIES INC	1.20%	339,328	$68,744,459.52
NVDA	NVIDIA CORP	1.17%	399,527	$66,928,763.04
RXRX	RECURSION PHARMACEUTICALS-A	1.16%	22,508,369	$66,174,604.86
BIDU	BAIDU INC - SPON ADR	1.04%	549,115	$59,370,313.80
KTOS	KRATOS DEFENSE & SECURITY	1.04%	828,409	$59,595,743.46
BABA	ALIBABA GROUP HOLDING-SP ADR	1.00%	467,584	$57,367,880.96
VCYT	VERACYTE INC	1.00%	1,911,448	$57,362,554.48
AVGO	BROADCOM INC	0.99%	187,316	$56,322,174.88
GOOG	ALPHABET INC-CL C	0.84%	174,807	$47,855,164.32
WGS	GENEDX HOLDINGS CORP	0.81%	811,607	$46,334,643.63
SOFI	SOFI TECHNOLOGIES INC	0.60%	2,254,008	$34,328,541.84
PACB	PACIFIC BIOSCIENCES OF CALIF	0.46%	20,893,612	$26,325,951.12
META	META PLATFORMS INC-CLASS A	0.35%	38,263	$20,115,624.36
CERS	CERUS CORP	0.31%	9,986,287	$17,775,590.86
SLMT	BRERA HOLDINGS PLC-CL B	0.09%	6,990,536	$5,257,582.13

--------------------------

ARKQ
as of 03/30/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.02%	498,022	$180,199,300.26
TER	TERADYNE INC	9.22%	560,566	$165,708,915.26
KTOS	KRATOS DEFENSE & SECURITY	6.77%	1,692,730	$121,774,996.20
AMD	ADVANCED MICRO DEVICES	4.87%	433,189	$87,499,846.11
DE	DEERE & CO	4.60%	146,048	$82,756,638.72
RKLB UQ	ROCKET LAB	4.47%	1,318,239	$80,320,302.27
PLTR	PALANTIR TECHNOLOGIES INC-A	4.46%	560,357	$80,164,672.42
LHX	L3HARRIS TECHNOLOGIES INC	3.52%	184,410	$63,252,630.00
GOOG	ALPHABET INC-CL C	3.45%	226,627	$62,041,407.52
AVAV	AEROVIRONMENT INC	3.25%	316,413	$58,356,049.59
ACHR	ARCHER AVIATION INC-A	2.95%	10,433,180	$53,104,886.20
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.91%	160,410	$52,412,363.40
AMZN	AMAZON.COM INC	2.61%	235,738	$46,992,012.92
TRMB	TRIMBLE INC	2.60%	743,795	$46,836,771.15
CAT	CATERPILLAR INC	2.27%	58,758	$40,860,313.20
NVDA	NVIDIA CORP	2.22%	238,753	$39,995,902.56
BWXT	BWX TECHNOLOGIES INC	2.05%	182,382	$36,948,769.38
KMTUY	KOMATSU LTD -SPONS ADR	1.97%	905,851	$35,509,359.20
CCJ	CAMECO CORP	1.96%	339,839	$35,316,068.88
ESLT	ELBIT SYSTEMS LTD	1.94%	40,047	$34,833,681.54
SYM UQ	SYMBOTIC INC	1.88%	669,764	$33,769,500.88
BIDU	BAIDU INC - SPON ADR	1.87%	310,680	$33,590,721.60
LUNR	INTUITIVE MACHINES INC	1.82%	1,864,981	$32,674,467.12
ISRG	INTUITIVE SURGICAL INC	1.53%	60,767	$27,506,790.22
JOBY	JOBY AVIATION INC	1.52%	3,381,406	$27,389,388.60
AVGO	BROADCOM INC	1.31%	78,347	$23,557,375.96
IRDM	IRIDIUM COMMUNICATIONS INC	1.31%	845,261	$23,633,497.56
WRD	WERIDE INC-ADR	1.31%	3,391,299	$23,586,484.55
AUR	AURORA INNOVATION INC	1.30%	5,666,691	$23,346,766.92
BYDDY	BYD CO LTD-UNSPONSORED ADR	1.16%	1,680,112	$20,808,187.12
TDY	TELEDYNE TECHNOLOGIES INC	1.14%	34,599	$20,527,932.69
SRTA	STRATA CRITICAL MEDICAL INC	1.10%	4,767,928	$19,739,221.92
DASH	DOORDASH INC - A	0.96%	117,987	$17,296,894.20
SNPS	SYNOPSYS INC	0.94%	44,613	$16,973,908.11
PONY	PONY AI INC	0.91%	1,780,334	$16,272,252.76
KDK	KODIAK AI INC	0.89%	2,323,650	$16,056,421.50
OKLO	OKLO INC	0.86%	307,262	$15,433,770.26

--------------------------

ARKW
as of 03/30/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.71%	389,017	$140,758,021.11
AMD	ADVANCED MICRO DEVICES	7.46%	535,670	$108,199,983.30
SHOP	SHOPIFY INC - CLASS A	4.95%	641,860	$71,792,041.00
CRCL	CIRCLE INTERNET GROUP INC	4.89%	756,615	$70,864,560.90
HOOD	ROBINHOOD MARKETS INC - A	4.58%	1,005,754	$66,399,879.08
