ARKK
as of 05/28/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.92%	1,674,085	$737,200,070.60
AMD	ADVANCED MICRO DEVICES	5.57%	758,018	$375,628,239.72
CRSP	CRISPR THERAPEUTICS AG	4.95%	6,244,025	$334,242,658.25
TEM	TEMPUS AI INC-CL A	4.71%	6,735,870	$317,730,987.90
ROKU	ROKU INC	4.45%	2,278,091	$300,502,983.81
HOOD	ROBINHOOD MARKETS INC - A	4.37%	3,872,749	$295,219,656.27
CRCL	CIRCLE INTERNET GROUP INC	4.27%	2,804,545	$287,858,498.80
SHOP	SHOPIFY INC - CLASS A	4.13%	2,613,385	$278,586,841.00
COIN	COINBASE GLOBAL INC -CLASS A	3.81%	1,478,891	$257,001,677.98
BEAM	BEAM THERAPEUTICS INC	3.13%	6,618,503	$211,064,060.67
TWST	TWIST BIOSCIENCE CORP	3.03%	3,183,611	$204,292,317.87
PLTR	PALANTIR TECHNOLOGIES INC-A	2.90%	1,477,777	$195,820,230.27
AMZN	AMAZON.COM INC	2.77%	686,774	$186,699,511.90
RBLX	ROBLOX CORP -CLASS A	2.62%	3,875,812	$176,853,301.56
TXG	10X GENOMICS INC-CLASS A	2.60%	6,869,979	$175,253,164.29
CRWV	COREWEAVE INC-CL A	2.47%	1,599,630	$166,793,420.10
NTLA	INTELLIA THERAPEUTICS INC	2.38%	11,925,813	$160,282,926.72
BLSH	BULLISH	2.20%	4,317,249	$148,167,985.68
BMNR	BITMINE IMMERSION TECHNOLOGI	1.73%	6,217,525	$117,013,820.50
ACHR	ARCHER AVIATION INC-A	1.72%	17,759,807	$116,326,735.85
XYZ	BLOCK INC	1.51%	1,428,467	$102,021,113.14
GOOG	ALPHABET INC-CL C	1.45%	253,754	$97,652,151.82
ILMN	ILLUMINA INC	1.38%	621,802	$93,376,006.34
NTRA	NATERA INC	1.23%	407,851	$82,838,616.61
NVDA	NVIDIA CORP	1.23%	390,527	$83,026,040.20
TER	TERADYNE INC	1.20%	216,061	$81,202,205.63
VCYT	VERACYTE INC	1.17%	1,781,730	$79,269,167.70
AVGO	BROADCOM INC	1.14%	183,116	$77,249,315.76
CBRS	CEREBRAS SYSTEMS INC - A	1.13%	286,876	$76,567,204.40
XE	X-ENERGY INC	1.08%	2,649,542	$72,968,386.68
DE	DEERE & CO	1.06%	135,498	$71,731,286.22
BIDU	BAIDU INC - SPON ADR	1.03%	536,755	$69,729,842.05
RXRX	RECURSION PHARMACEUTICALS-A	1.03%	22,000,569	$69,741,803.73
TSM	TAIWAN SEMICONDUCTOR-SP ADR	0.97%	154,677	$65,386,608.21
KTOS	KRATOS DEFENSE & SECURITY	0.93%	1,094,117	$62,692,904.10
BWXT	BWX TECHNOLOGIES INC	0.90%	304,183	$60,517,207.85
BABA	ALIBABA GROUP HOLDING-SP ADR	0.87%	457,064	$58,394,496.64
WGS	GENEDX HOLDINGS CORP	0.74%	1,041,013	$50,187,236.73
META	META PLATFORMS INC-CLASS A	0.61%	64,512	$40,981,570.56
FIG	FIGMA INC-CL A	0.56%	1,775,572	$37,890,706.48
SOFI	SOFI TECHNOLOGIES INC	0.53%	2,203,168	$35,625,226.56
CERS	CERUS CORP	0.41%	9,761,007	$27,526,039.74
PACB	PACIFIC BIOSCIENCES OF CALIF	0.29%	14,913,906	$19,238,938.74

--------------------------

ARKQ
as of 05/28/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.46%	560,471	$246,809,009.56
AMD	ADVANCED MICRO DEVICES	8.15%	388,022	$192,280,421.88
TER	TERADYNE INC	7.68%	481,896	$181,110,973.68
RKLB UQ	ROCKET LAB	7.11%	1,116,076	$167,668,097.48
KTOS	KRATOS DEFENSE & SECURITY	4.87%	2,004,402	$114,852,234.60
GOOG	ALPHABET INC-CL C	4.30%	263,312	$101,330,356.96
DE	DEERE & CO	3.39%	150,977	$79,925,714.03
PLTR	PALANTIR TECHNOLOGIES INC-A	3.34%	594,899	$78,830,066.49
AMZN	AMAZON.COM INC	3.12%	270,653	$73,577,018.05
