ARKK
as of 12/22/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	12.01%	1,889,844	$909,392,932.80
ROKU	ROKU INC	5.66%	3,938,440	$428,581,040.80
CRSP	CRISPR THERAPEUTICS AG	5.46%	7,395,332	$413,103,245.52
COIN	COINBASE GLOBAL INC -CLASS A	5.30%	1,637,015	$401,265,116.80
SHOP	SHOPIFY INC - CLASS A	5.24%	2,341,264	$397,008,136.48
HOOD	ROBINHOOD MARKETS INC - A	4.55%	2,838,362	$344,435,228.70
TEM	TEMPUS AI INC	4.50%	5,288,805	$340,916,370.30
PLTR	PALANTIR TECHNOLOGIES INC-A	3.98%	1,558,291	$301,342,313.58
RBLX	ROBLOX CORP -CLASS A	3.38%	3,125,942	$256,139,687.48
AMD	ADVANCED MICRO DEVICES	3.34%	1,185,893	$253,105,142.99
BEAM	BEAM THERAPEUTICS INC	3.14%	8,947,309	$237,730,000.13
CRCL	CIRCLE INTERNET GROUP INC	2.95%	2,589,600	$223,042,248.00
TER	TERADYNE INC	2.81%	1,089,163	$212,582,834.34
BMNR	BITMINE IMMERSION TECHNOLOGI	2.55%	6,166,323	$193,375,889.28
ACHR	ARCHER AVIATION INC-A	2.19%	20,305,463	$165,692,578.08
TWST	TWIST BIOSCIENCE CORP	1.93%	4,505,255	$146,465,840.05
BLSH	BULLISH	1.86%	3,165,491	$141,180,898.60
ILMN	ILLUMINA INC	1.80%	1,009,474	$136,056,905.72
TXG	10X GENOMICS INC-CLASS A	1.70%	8,007,690	$128,523,424.50
AMZN	AMAZON.COM INC	1.65%	550,116	$125,068,872.60
VCYT	VERACYTE INC	1.46%	2,572,849	$110,426,679.08
NVDA	NVIDIA CORP	1.44%	601,239	$108,818,246.61
XYZ	BLOCK INC	1.42%	1,649,093	$107,735,245.69
NTRA	NATERA INC	1.34%	436,482	$101,246,364.72
CRWV	COREWEAVE INC-CL A	1.26%	1,151,154	$95,545,782.00
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.23%	323,379	$93,440,362.05
DE	DEERE & CO	1.21%	194,337	$91,449,162.09
DKNG UW	DRAFTKINGS INC-CL A	1.20%	2,653,376	$90,771,992.96
RXRX	RECURSION PHARMACEUTICALS-A	1.20%	21,368,427	$91,029,499.02
META	META PLATFORMS INC-CLASS A	1.18%	135,897	$89,524,866.69
NTLA	INTELLIA THERAPEUTICS INC	1.10%	8,997,537	$83,047,266.51
PD	PAGERDUTY INC	1.04%	6,130,680	$78,656,624.40
ABNB	AIRBNB INC-CLASS A	1.03%	578,116	$78,207,532.48
TTD	TRADE DESK INC/THE -CLASS A	1.02%	2,071,672	$77,190,498.72
BIDU	BAIDU INC - SPON ADR	0.99%	603,704	$74,750,629.28
BWXT	BWX TECHNOLOGIES INC	0.99%	425,526	$75,075,552.18
KTOS	KRATOS DEFENSE & SECURITY	0.94%	942,479	$71,053,491.81
SOFI	SOFI TECHNOLOGIES INC	0.86%	2,398,902	$65,346,090.48
BABA	ALIBABA GROUP HOLDING-SP ADR	0.74%	373,985	$56,019,213.15
WGS	GENEDX HOLDINGS CORP	0.68%	366,357	$51,451,177.08
PACB	PACIFIC BIOSCIENCES OF CALIF	0.51%	20,878,236	$38,415,954.24
GOOG	ALPHABET INC-CL C	0.45%	109,622	$33,830,445.42
CERS	CERUS CORP	0.28%	10,086,809	$21,081,430.81
SLMT	BRERA HOLDINGS PLC-CL B	0.19%	6,222,479	$14,249,476.91

--------------------------

ARKQ
as of 12/22/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	13.07%	466,588	$224,522,145.60
TER	TERADYNE INC	9.34%	822,264	$160,489,487.52
KTOS	KRATOS DEFENSE & SECURITY	7.09%	1,615,155	$121,766,535.45
RKLB UQ	ROCKET LAB	6.02%	1,467,412	$103,481,894.24
PLTR	PALANTIR TECHNOLOGIES INC-A	5.83%	518,418	$100,251,672.84
AMD	ADVANCED MICRO DEVICES	4.19%	337,040	$71,934,447.20
ACHR	ARCHER AVIATION INC-A	4.02%	8,470,435	$69,118,749.60
AVAV	AEROVIRONMENT INC	3.58%	253,242	$61,540,338.42
DE	DEERE & CO	3.54%	129,274	$60,832,466.18
TRMB	TRIMBLE INC	3.16%	670,803	$54,254,546.64
AMZN	AMAZON.COM INC	2.59%	195,395	$44,423,053.25
LHX	L3HARRIS TECHNOLOGIES INC	2.56%	152,983	$43,974,963.35
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.43%	144,666	$41,801,240.70
GOOG	ALPHABET INC-CL C	2.41%	134,394	$41,475,332.34
NVDA	NVIDIA CORP	2.27%	215,329	$38,972,395.71
BIDU	BAIDU INC - SPON ADR	1.81%	251,077	$31,088,354.14
SYM UQ	SYMBOTIC INC	1.73%	504,906	$29,789,454.00
IRDM	IRIDIUM COMMUNICATIONS INC	1.70%	1,711,791	$29,168,918.64
BWXT	BWX TECHNOLOGIES INC	1.69%	164,494	$29,021,676.42
CCJ	CAMECO CORP	1.61%	306,495	$27,581,485.05
JOBY	JOBY AVIATION INC	1.56%	1,885,177	$26,807,216.94
KMTUY	KOMATSU LTD -SPONS ADR	1.52%	816,955	$26,052,694.95
ISRG	INTUITIVE SURGICAL INC	1.47%	44,115	$25,254,514.05
LUNR	INTUITIVE MACHINES INC	1.46%	1,681,941	$25,128,198.54
PONY	PONY AI INC	1.38%	1,484,719	$23,666,420.86
SRTA	STRATA CRITICAL MEDICAL INC	1.28%	4,299,928	$22,058,630.64
ESLT	ELBIT SYSTEMS LTD	1.24%	38,458	$21,286,503.00
DASH	DOORDASH INC - A	1.15%	84,682	$19,836,758.50
CAT	CATERPILLAR INC	1.11%	33,160	$19,107,455.20
SNPS	SYNOPSYS INC	1.09%	40,261	$18,670,233.53
QCOM	QUALCOMM INC	1.08%	105,926	$18,563,531.50
AUR	AURORA INNOVATION INC	1.06%	4,363,257	$18,151,149.12
TDY	TELEDYNE TECHNOLOGIES INC	0.93%	31,207	$15,915,882.07
KDK	KODIAK AI INC	0.91%	1,521,508	$15,701,962.56
BYDDY	BYD CO LTD-UNSPONSORED ADR	0.90%	1,290,040	$15,480,480.00
OKLO	OKLO INC	0.54%	111,248	$9,259,171.04
WRD	WERIDE INC-ADR	0.51%	986,383	$8,798,536.36

--------------------------

ARKW
as of 12/22/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.08%	464,103	$223,326,363.60
ROKU	ROKU INC	5.88%	1,195,645	$130,110,088.90
AMD	ADVANCED MICRO DEVICES	5.61%	581,860	$124,186,379.80
SHOP	SHOPIFY INC - CLASS A	5.19%	677,528	$114,888,422.96
HOOD	ROBINHOOD MARKETS INC - A	4.86%	887,058	$107,644,488.30
