ARKK
as of 04/23/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.46%	1,861,128	$721,205,711.28
CRSP	CRISPR THERAPEUTICS AG	6.29%	8,504,592	$479,829,080.64
TEM	TEMPUS AI INC-CL A	5.13%	7,043,369	$390,977,413.19
AMD	ADVANCED MICRO DEVICES	4.94%	1,242,597	$377,078,485.62
SHOP	SHOPIFY INC - CLASS A	4.56%	2,634,900	$347,701,404.00
COIN	COINBASE GLOBAL INC -CLASS A	4.45%	1,644,373	$339,135,487.52
HOOD	ROBINHOOD MARKETS INC - A	4.39%	3,782,900	$334,521,847.00
CRCL	CIRCLE INTERNET GROUP INC	4.22%	3,084,801	$321,929,832.36
ROKU	ROKU INC	4.21%	2,710,283	$320,734,890.22
BEAM	BEAM THERAPEUTICS INC	3.81%	9,172,132	$290,664,863.08
PLTR	PALANTIR TECHNOLOGIES INC-A	3.29%	1,643,065	$250,764,580.30
RBLX	ROBLOX CORP -CLASS A	3.17%	4,059,815	$242,127,366.60
TWST	TWIST BIOSCIENCE CORP	3.16%	3,807,289	$240,620,664.80
CRWV	COREWEAVE INC-CL A	2.76%	1,719,119	$210,660,842.26
BLSH	BULLISH	2.55%	4,491,598	$194,531,109.38
TXG	10X GENOMICS INC-CLASS A	2.29%	7,638,995	$174,398,255.85
NTLA	INTELLIA THERAPEUTICS INC	2.21%	10,150,647	$168,196,220.79
AMZN	AMAZON.COM INC	2.16%	645,143	$164,743,716.48
BMNR	BITMINE IMMERSION TECHNOLOGI	2.11%	6,913,403	$161,151,423.93
TER	TERADYNE INC	2.10%	415,046	$159,867,418.28
ACHR	ARCHER AVIATION INC-A	1.57%	19,747,919	$119,672,389.14
XYZ	BLOCK INC	1.51%	1,588,323	$115,153,417.50
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.36%	266,919	$103,415,097.36
RXRX	RECURSION PHARMACEUTICALS-A	1.20%	24,463,399	$91,248,478.27
ILMN	ILLUMINA INC	1.18%	691,254	$90,208,647.00
DE	DEERE & CO	1.15%	150,630	$87,363,893.70
NVDA	NVIDIA CORP	1.15%	434,177	$87,920,842.50
AVGO	BROADCOM INC	1.13%	203,486	$86,003,357.90
NTRA	NATERA INC	1.13%	415,629	$86,359,393.62
BWXT	BWX TECHNOLOGIES INC	0.97%	338,133	$74,084,940.30
BIDU	BAIDU INC - SPON ADR	0.96%	596,701	$73,567,266.29
BABA	ALIBABA GROUP HOLDING-SP ADR	0.91%	508,086	$69,313,092.12
VCYT	VERACYTE INC	0.88%	1,981,162	$66,784,971.02
WGS	GENEDX HOLDINGS CORP	0.86%	935,496	$65,325,685.68
GOOG	ALPHABET INC-CL C	0.84%	189,899	$64,134,589.27
KTOS	KRATOS DEFENSE & SECURITY	0.81%	900,327	$61,771,435.47
SOFI	SOFI TECHNOLOGIES INC	0.61%	2,449,742	$46,692,082.52
PACB	PACIFIC BIOSCIENCES OF CALIF	0.51%	22,708,348	$38,831,275.08
META	META PLATFORMS INC-CLASS A	0.37%	41,497	$27,998,855.84
CERS	CERUS CORP	0.28%	10,853,615	$21,056,013.10
SLMT	BRERA HOLDINGS PLC-CL B	0.07%	6,515,491	$5,278,199.26

--------------------------

ARKQ
as of 04/23/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.84%	568,786	$220,410,262.86
TER	TERADYNE INC	9.17%	532,975	$205,291,310.50
AMD	ADVANCED MICRO DEVICES	6.05%	446,189	$135,400,513.94
RKLB UQ	ROCKET LAB	5.56%	1,382,927	$124,518,747.08
KTOS	KRATOS DEFENSE & SECURITY	5.44%	1,775,802	$121,837,775.22
PLTR	PALANTIR TECHNOLOGIES INC-A	4.11%	603,724	$92,140,356.88
DE	DEERE & CO	3.97%	153,217	$88,864,327.83
GOOG	ALPHABET INC-CL C	3.59%	237,747	$80,294,294.31
AVAV	AEROVIRONMENT INC	3.11%	331,933	$69,739,123.30
ACHR	ARCHER AVIATION INC-A	2.96%	10,945,228	$66,328,081.68
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.91%	168,282	$65,199,178.08
LHX	L3HARRIS TECHNOLOGIES INC	2.86%	193,450	$64,159,627.00
AMZN	AMAZON.COM INC	2.82%	247,306	$63,152,060.16
LUNR	INTUITIVE MACHINES INC	2.62%	1,956,501	$58,577,639.94
TRMB	TRIMBLE INC	2.41%	780,291	$53,910,305.19
NVDA	NVIDIA CORP	2.26%	250,465	$50,719,162.50
CAT	CATERPILLAR INC	2.23%	61,638	$49,857,129.06
SYM UQ	SYMBOTIC INC	1.98%	702,628	$44,420,142.16
CCJ	CAMECO CORP	1.96%	347,585	$43,959,074.95
KMTUY	KOMATSU LTD -SPONS ADR	1.82%	950,299	$40,815,342.05
BIDU	BAIDU INC - SPON ADR	1.79%	325,928	$40,183,663.12
BWXT	BWX TECHNOLOGIES INC	1.78%	182,199	$39,919,800.90
ESLT	ELBIT SYSTEMS LTD	1.61%	41,999	$36,159,879.03
IRDM	IRIDIUM COMMUNICATIONS INC	1.60%	886,733	$35,824,013.20
