ARKK
as of 02/09/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	11.07%	1,672,690	$687,659,585.90
CRSP	CRISPR THERAPEUTICS AG	5.69%	7,258,858	$353,796,738.92
TEM	TEMPUS AI INC	5.28%	5,975,729	$328,127,279.39
ROKU	ROKU INC	4.57%	3,308,297	$284,017,297.45
AMD	ADVANCED MICRO DEVICES	3.98%	1,187,077	$247,434,329.88
HOOD	ROBINHOOD MARKETS INC - A	3.93%	2,950,990	$244,400,991.80
SHOP	SHOPIFY INC - CLASS A	3.91%	2,167,668	$242,887,199.40
COIN	COINBASE GLOBAL INC -CLASS A	3.71%	1,395,894	$230,490,017.28
BEAM	BEAM THERAPEUTICS INC	3.61%	8,459,575	$224,347,929.00
TER	TERADYNE INC	3.42%	707,235	$212,248,295.85
RBLX	ROBLOX CORP -CLASS A	3.39%	3,170,010	$210,552,064.20
TWST	TWIST BIOSCIENCE CORP	3.29%	4,154,978	$204,591,116.72
PLTR	PALANTIR TECHNOLOGIES INC-A	3.19%	1,460,116	$198,429,764.40
CRCL	CIRCLE INTERNET GROUP INC	2.49%	2,708,854	$154,513,032.16
ACHR	ARCHER AVIATION INC-A	2.24%	19,025,023	$138,882,667.90
TXG	10X GENOMICS INC-CLASS A	2.15%	7,179,994	$133,619,688.34
BMNR	BITMINE IMMERSION TECHNOLOGI	2.04%	6,193,948	$126,790,115.56
BLSH	BULLISH	1.88%	4,244,027	$116,498,541.15
CRWV	COREWEAVE INC-CL A	1.82%	1,254,864	$112,875,016.80
NTLA	INTELLIA THERAPEUTICS INC	1.76%	8,899,340	$109,283,895.20
AMZN	AMAZON.COM INC	1.75%	515,487	$108,417,225.84
DE	DEERE & CO	1.71%	182,105	$106,187,246.55
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.70%	303,030	$105,712,015.50
NVDA	NVIDIA CORP	1.68%	563,397	$104,459,437.77
XYZ	BLOCK INC	1.39%	1,545,206	$86,485,179.82
BIDU	BAIDU INC - SPON ADR	1.33%	565,743	$82,558,875.99
RXRX	RECURSION PHARMACEUTICALS-A	1.32%	20,651,791	$82,194,128.18
ILMN	ILLUMINA INC	1.31%	681,299	$81,565,116.28
NTRA	NATERA INC	1.29%	393,516	$79,899,488.64
BWXT	BWX TECHNOLOGIES INC	1.27%	398,751	$78,629,709.69
KTOS	KRATOS DEFENSE & SECURITY	1.24%	818,830	$77,305,740.30
VCYT	VERACYTE INC	1.22%	2,096,242	$75,862,997.98
