ARKK
as of 06/23/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.95%	1,627,107	$659,059,690.35
CRSP	CRISPR THERAPEUTICS AG	4.97%	6,056,669	$329,240,526.84
HOOD	ROBINHOOD MARKETS INC - A	4.94%	3,096,555	$327,336,829.05
AMD	ADVANCED MICRO DEVICES	4.84%	581,630	$320,844,556.90
TEM	TEMPUS AI INC-CL A	4.72%	6,533,798	$312,642,234.30
SPCX	SPACE EXPLORATION TECHN-CL A	4.09%	1,753,180	$271,041,628.00
SHOP	SHOPIFY INC - CLASS A	4.05%	2,484,984	$268,328,572.32
COIN	COINBASE GLOBAL INC -CLASS A	3.84%	1,543,613	$254,449,166.92
BEAM	BEAM THERAPEUTICS INC	3.51%	6,537,972	$232,294,145.16
CRCL	CIRCLE INTERNET GROUP INC	3.41%	2,828,688	$226,153,605.60
TWST	TWIST BIOSCIENCE CORP	3.41%	2,652,876	$225,945,448.92
RBLX	ROBLOX CORP -CLASS A	2.94%	4,118,619	$194,687,120.13
TXG	10X GENOMICS INC-CLASS A	2.84%	5,706,768	$187,980,937.92
NTLA	INTELLIA THERAPEUTICS INC	2.75%	11,552,538	$181,952,473.50
CRWV	COREWEAVE INC-CL A	2.53%	1,504,504	$167,436,250.16
PLTR	PALANTIR TECHNOLOGIES INC-A	2.48%	1,372,830	$164,053,185.00
AMZN	AMAZON.COM INC	2.19%	623,455	$145,134,089.45
GOOG	ALPHABET INC-CL C	1.78%	338,412	$118,031,337.36
XYZ	BLOCK INC	1.78%	1,615,170	$118,020,471.90
NVDA	NVIDIA CORP	1.68%	532,912	$111,192,088.80
BLSH	BULLISH	1.59%	4,187,717	$105,069,819.53
BMNR	BITMINE IMMERSION TECHNOLOGI	1.42%	5,917,285	$93,848,140.10
ILMN	ILLUMINA INC	1.38%	567,358	$91,560,234.04
NTRA	NATERA INC	1.28%	370,070	$84,672,016.00
ROKU	ROKU INC	1.26%	619,158	$83,710,161.60
ACHR	ARCHER AVIATION INC-A	1.19%	14,548,287	$78,997,198.41
AVGO	BROADCOM INC	1.13%	190,998	$74,896,045.74
DE	DEERE & CO	1.12%	123,960	$74,201,216.40
BABA	ALIBABA GROUP HOLDING-SP ADR	1.11%	702,777	$73,770,501.69
CBRS	CEREBRAS SYSTEMS INC - A	1.10%	325,769	$73,112,336.67
TER	TERADYNE INC	1.08%	156,930	$71,717,010.00
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.02%	143,769	$67,236,448.23
VCYT	VERACYTE INC	0.99%	1,238,490	$65,875,283.10
RXRX	RECURSION PHARMACEUTICALS-A	0.96%	19,971,802	$63,510,330.36
META	META PLATFORMS INC-CLASS A	0.90%	105,660	$59,576,391.00
BWXT	BWX TECHNOLOGIES INC	0.87%	275,222	$57,796,620.00
KTOS	KRATOS DEFENSE & SECURITY	0.84%	1,089,851	$55,680,487.59
WGS	GENEDX HOLDINGS CORP	0.79%	942,687	$52,243,713.54
XE	X-ENERGY INC	0.73%	2,396,470	$48,300,852.85
SOFI	SOFI TECHNOLOGIES INC	0.52%	2,032,240	$34,751,304.00
LLY	ELI LILLY & CO	0.51%	30,540	$33,657,523.20
SNOW	SNOWFLAKE INC	0.51%	149,133	$33,792,046.47
GOOGL	ALPHABET INC-CL A	0.49%	92,344	$32,290,849.92
FIG	FIGMA INC-CL A	0.47%	1,630,748	$31,114,671.84
CERS	CERUS CORP	0.35%	8,909,970	$23,165,922.00
PACB	PACIFIC BIOSCIENCES OF CALIF	0.27%	13,777,506	$18,186,307.92

--------------------------

ARKQ
as of 06/23/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.33%	558,808	$226,345,180.40
TER	TERADYNE INC	7.27%	348,839	$159,419,423.00
AMD	ADVANCED MICRO DEVICES	7.06%	280,668	$154,824,888.84
SPCX	SPACE EXPLORATION TECHN-CL A	5.50%	779,928	$120,576,868.80
KTOS	KRATOS DEFENSE & SECURITY	4.88%	2,092,404	$106,900,920.36
GOOG	ALPHABET INC-CL C	4.44%	278,987	$97,305,085.86
RKLB UQ	ROCKET LAB	4.37%	954,300	$95,706,747.00
DE	DEERE & CO	4.11%	150,529	$90,105,154.11
TSM	TAIWAN SEMICONDUCTOR-SP ADR	3.53%	165,330	$77,319,881.10
PLTR	PALANTIR TECHNOLOGIES INC-A	3.23%	593,134	$70,879,513.00
AMZN	AMAZON.COM INC	2.87%	269,850	$62,818,381.50
NVDA	NVIDIA CORP	2.85%	299,187	$62,425,367.55
LHX	L3HARRIS TECHNOLOGIES INC	2.75%	210,765	$60,242,959.95
CAT	CATERPILLAR INC	2.63%	56,342	$57,597,299.76
ACHR	ARCHER AVIATION INC-A	2.28%	9,198,517	$49,947,947.31
