ARKK
as of 12/16/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	12.15%	1,938,459	$921,368,947.29
ROKU	ROKU INC	5.84%	4,059,338	$442,569,325.45
CRSP	CRISPR THERAPEUTICS AG	5.56%	7,493,307	$421,498,518.75
COIN	COINBASE GLOBAL INC -CLASS A	5.38%	1,629,439	$408,044,114.38
SHOP	SHOPIFY INC - CLASS A	5.10%	2,417,949	$386,509,147.65
TEM	TEMPUS AI INC	4.85%	5,358,855	$367,992,572.85
HOOD	ROBINHOOD MARKETS INC - A	4.37%	2,875,962	$331,483,380.12
PLTR	PALANTIR TECHNOLOGIES INC-A	3.82%	1,578,916	$289,336,357.00
RBLX	ROBLOX CORP -CLASS A	3.53%	3,080,939	$267,918,455.44
AMD	ADVANCED MICRO DEVICES	3.29%	1,201,593	$249,426,674.94
BEAM	BEAM THERAPEUTICS INC	3.21%	9,065,834	$243,236,326.22
TER	TERADYNE INC	2.83%	1,103,588	$214,868,583.60
CRCL	CIRCLE INTERNET GROUP INC	2.61%	2,623,900	$197,999,494.00
BMNR	BITMINE IMMERSION TECHNOLOGI	2.45%	5,995,989	$185,575,859.55
ACHR	ARCHER AVIATION INC-A	2.13%	20,574,463	$161,098,045.29
TWST	TWIST BIOSCIENCE CORP	1.87%	4,564,930	$141,832,375.10
ILMN	ILLUMINA INC	1.82%	1,022,824	$137,999,414.08
TXG	10X GENOMICS INC-CLASS A	1.69%	8,113,765	$127,872,936.40
BLSH	BULLISH	1.68%	3,005,362	$127,517,509.66
AMZN	AMAZON.COM INC	1.64%	557,391	$124,041,793.14
VCYT	VERACYTE INC	1.50%	2,606,924	$113,479,401.72
NVDA	NVIDIA CORP	1.42%	609,189	$107,393,928.81
XYZ	BLOCK INC	1.41%	1,670,918	$106,972,170.36
DKNG UW	DRAFTKINGS INC-CL A	1.36%	2,905,785	$103,416,888.15
NTRA	NATERA INC	1.33%	442,257	$101,011,498.80
DE	DEERE & CO	1.27%	196,887	$96,082,824.87
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.24%	327,654	$94,279,161.96
META	META PLATFORMS INC-CLASS A	1.18%	137,697	$89,160,184.47
NTLA	INTELLIA THERAPEUTICS INC	1.12%	9,287,841	$84,890,866.74
CRWV	COREWEAVE INC-CL A	1.11%	1,166,404	$84,389,329.40
RXRX	RECURSION PHARMACEUTICALS-A	1.07%	19,283,201	$80,989,444.20
PD	PAGERDUTY INC	1.04%	6,211,880	$78,828,757.20
ABNB	AIRBNB INC-CLASS A	1.02%	585,766	$77,209,816.46
TTD	TRADE DESK INC/THE -CLASS A	1.00%	2,099,097	$75,966,320.43
BWXT	BWX TECHNOLOGIES INC	0.99%	431,151	$75,179,799.87
BIDU	BAIDU INC - SPON ADR	0.96%	611,679	$72,685,815.57
KTOS	KRATOS DEFENSE & SECURITY	0.94%	954,954	$70,914,884.04
SOFI	SOFI TECHNOLOGIES INC	0.83%	2,430,677	$62,760,080.14
BABA	ALIBABA GROUP HOLDING-SP ADR	0.75%	378,935	$56,874,354.15
WGS	GENEDX HOLDINGS CORP	0.74%	371,207	$55,907,486.27
PACB	PACIFIC BIOSCIENCES OF CALIF	0.59%	21,154,836	$44,848,252.32
GOOG	ALPHABET INC-CL C	0.45%	111,072	$34,356,791.04
CERS	CERUS CORP	0.27%	10,220,434	$20,543,072.34
SLMT	BRERA HOLDINGS PLC-CL B	0.15%	5,134,801	$11,193,866.18
IRDM	IRIDIUM COMMUNICATIONS INC	0.00%	13,350	$234,960.00

--------------------------

ARKQ
as of 12/16/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	13.33%	461,827	$219,510,991.37
TER	TERADYNE INC	9.63%	813,876	$158,461,657.20
KTOS	KRATOS DEFENSE & SECURITY	7.21%	1,598,676	$118,717,679.76
PLTR	PALANTIR TECHNOLOGIES INC-A	5.71%	513,129	$94,030,889.25
RKLB UQ	ROCKET LAB	4.89%	1,452,439	$80,479,644.99
AMD	ADVANCED MICRO DEVICES	4.21%	333,602	$69,249,103.16
ACHR	ARCHER AVIATION INC-A	3.99%	8,384,002	$65,646,735.66
DE	DEERE & CO	3.79%	127,957	$62,444,295.57
AVAV	AEROVIRONMENT INC	3.58%	250,659	$58,985,075.88
TRMB	TRIMBLE INC	3.23%	663,960	$53,229,673.20
LHX	L3HARRIS TECHNOLOGIES INC	2.65%	151,423	$43,690,078.19
AMZN	AMAZON.COM INC	2.61%	193,403	$43,039,903.62
GOOG	ALPHABET INC-CL C	2.50%	133,023	$41,146,674.36
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.50%	143,190	$41,201,490.60
