ARKK
as of 12/17/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	12.40%	1,915,160	$938,198,580.80
ROKU	ROKU INC	5.89%	4,010,509	$445,527,444.81
CRSP	CRISPR THERAPEUTICS AG	5.48%	7,403,170	$414,355,424.90
COIN	COINBASE GLOBAL INC -CLASS A	5.37%	1,609,843	$406,662,440.23
SHOP	SHOPIFY INC - CLASS A	5.15%	2,388,877	$389,721,393.78
TEM	TEMPUS AI INC	4.77%	5,294,409	$360,602,196.99
HOOD	ROBINHOOD MARKETS INC - A	4.48%	2,841,370	$339,259,578.00
PLTR	PALANTIR TECHNOLOGIES INC-A	3.87%	1,559,941	$292,878,922.75
RBLX	ROBLOX CORP -CLASS A	3.52%	3,043,886	$266,157,391.84
AMD	ADVANCED MICRO DEVICES	3.28%	1,187,149	$248,315,956.33
BEAM	BEAM THERAPEUTICS INC	3.17%	8,956,791	$239,683,727.16
CRCL	CIRCLE INTERNET GROUP INC	2.84%	2,592,344	$215,164,552.00
TER	TERADYNE INC	2.77%	1,090,317	$209,657,055.93
BMNR	BITMINE IMMERSION TECHNOLOGI	2.46%	5,923,884	$185,950,718.76
ACHR	ARCHER AVIATION INC-A	2.14%	20,326,983	$161,599,514.85
TWST	TWIST BIOSCIENCE CORP	1.86%	4,510,029	$140,397,202.77
ILMN	ILLUMINA INC	1.76%	1,010,542	$132,946,905.52
BLSH	BULLISH	1.70%	3,002,248	$128,976,574.08
TXG	10X GENOMICS INC-CLASS A	1.66%	8,016,176	$125,934,124.96
AMZN	AMAZON.COM INC	1.62%	550,698	$122,563,346.88
VCYT	VERACYTE INC	1.47%	2,575,575	$111,316,351.50
XYZ	BLOCK INC	1.41%	1,650,839	$106,561,657.45
NVDA	NVIDIA CORP	1.41%	601,875	$106,965,225.00
DKNG UW	DRAFTKINGS INC-CL A	1.31%	2,870,848	$99,159,089.92
NTRA	NATERA INC	1.31%	436,944	$99,361,065.60
DE	DEERE & CO	1.25%	194,541	$94,437,983.04
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.23%	323,721	$92,865,843.27
META	META PLATFORMS INC-CLASS A	1.18%	136,041	$89,399,343.15
NTLA	INTELLIA THERAPEUTICS INC	1.10%	9,146,988	$83,420,530.56
CRWV	COREWEAVE INC-CL A	1.06%	1,152,374	$80,089,993.00
RXRX	RECURSION PHARMACEUTICALS-A	1.06%	19,051,246	$80,015,233.20
PD	PAGERDUTY INC	1.04%	6,137,176	$79,046,826.88
ABNB	AIRBNB INC-CLASS A	1.01%	578,728	$76,397,883.28
TTD	TRADE DESK INC/THE -CLASS A	1.00%	2,073,866	$75,986,450.24
BWXT	BWX TECHNOLOGIES INC	0.98%	425,976	$73,779,043.20
BIDU	BAIDU INC - SPON ADR	0.95%	604,342	$72,104,044.02
KTOS	KRATOS DEFENSE & SECURITY	0.91%	943,477	$68,996,473.01
SOFI	SOFI TECHNOLOGIES INC	0.84%	2,401,444	$63,830,381.52
BABA	ALIBABA GROUP HOLDING-SP ADR	0.74%	374,381	$55,891,339.49
WGS	GENEDX HOLDINGS CORP	0.69%	366,745	$51,975,101.40
PACB	PACIFIC BIOSCIENCES OF CALIF	0.56%	20,900,364	$42,218,735.28
GOOG	ALPHABET INC-CL C	0.45%	109,738	$33,769,674.74
CERS	CERUS CORP	0.29%	10,097,499	$21,810,597.84
SLMT	BRERA HOLDINGS PLC-CL B	0.16%	5,176,103	$12,319,125.14
IRDM	IRIDIUM COMMUNICATIONS INC	0.00%	13,212	$222,886.44

--------------------------

ARKQ
as of 12/17/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	13.68%	463,414	$227,017,250.32
TER	TERADYNE INC	9.46%	816,672	$157,037,858.88
KTOS	KRATOS DEFENSE & SECURITY	7.07%	1,604,169	$117,312,878.97
PLTR	PALANTIR TECHNOLOGIES INC-A	5.83%	514,892	$96,670,973.00
RKLB UQ	ROCKET LAB	4.87%	1,457,430	$80,872,790.70
AMD	ADVANCED MICRO DEVICES	4.22%	334,748	$70,019,239.16
ACHR	ARCHER AVIATION INC-A	4.03%	8,412,813	$66,881,863.35
DE	DEERE & CO	3.76%	128,396	$62,328,554.24
AVAV	AEROVIRONMENT INC	3.56%	251,520	$59,019,168.00
TRMB	TRIMBLE INC	3.23%	666,241	$53,632,400.50
AMZN	AMAZON.COM INC	2.60%	194,067	$43,191,551.52
LHX	L3HARRIS TECHNOLOGIES INC	2.59%	151,943	$42,977,077.55
GOOG	ALPHABET INC-CL C	2.48%	133,480	$41,075,800.40
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.48%	143,682	$41,218,055.34
NVDA	NVIDIA CORP	2.29%	213,865	$38,008,087.80
SYM UQ	SYMBOTIC INC	1.89%	501,472	$31,437,279.68
BIDU	BAIDU INC - SPON ADR	1.79%	249,369	$29,752,215.39
IRDM	IRIDIUM COMMUNICATIONS INC	1.73%	1,700,147	$28,681,479.89
BWXT	BWX TECHNOLOGIES INC	1.71%	163,376	$28,296,723.20
CCJ	CAMECO CORP	1.60%	304,411	$26,498,977.55
JOBY	JOBY AVIATION INC	1.59%	1,872,353	$26,344,006.71
KMTUY	KOMATSU LTD -SPONS ADR	1.56%	811,399	$25,964,768.00
ISRG	INTUITIVE SURGICAL INC	1.46%	43,815	$24,298,922.70
SRTA	STRATA CRITICAL MEDICAL INC	1.37%	4,270,678	$22,720,006.96
PONY	PONY AI INC	1.30%	1,474,619	$21,514,691.21
ESLT	ELBIT SYSTEMS LTD	1.20%	38,198	$19,980,609.84
CAT	CATERPILLAR INC	1.17%	32,936	$19,396,998.48
DASH	DOORDASH INC - A	1.16%	84,106	$19,171,121.64
QCOM	QUALCOMM INC	1.12%	105,206	$18,528,880.72
SNPS	SYNOPSYS INC	1.12%	39,989	$18,528,503.26
LUNR	INTUITIVE MACHINES INC	1.09%	1,670,501	$18,008,000.78
AUR	AURORA INNOVATION INC	1.08%	4,333,575	$17,854,329.00
TDY	TELEDYNE TECHNOLOGIES INC	0.95%	30,995	$15,700,207.30
BYDDY	BYD CO LTD-UNSPONSORED ADR	0.94%	1,281,266	$15,516,131.26
KDK	KODIAK AI INC	0.80%	1,511,158	$13,313,301.98
OKLO	OKLO INC	0.56%	110,492	$9,227,186.92
WRD	WERIDE INC-ADR	0.51%	979,673	$8,464,374.72

--------------------------

ARKW
as of 12/17/2025

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.35%	464,103	$227,354,777.64
ROKU	ROKU INC	6.15%	1,215,441	$135,023,340.69
AMD	ADVANCED MICRO DEVICES	5.54%	581,860	$121,707,656.20
SHOP	SHOPIFY INC - CLASS A	5.13%	690,693	$112,679,656.02
HOOD	ROBINHOOD MARKETS INC - A	4.82%	887,058	$105,914,725.20
COIN	COINBASE GLOBAL INC -CLASS A	4.81%	418,302	$105,667,268.22
PLTR	PALANTIR TECHNOLOGIES INC-A	4.09%	478,816	$89,897,704.00
CRCL	CIRCLE INTERNET GROUP INC	3.09%	818,783	$67,958,989.00
RBLX	ROBLOX CORP -CLASS A	3.06%	768,054	$67,158,641.76
GOOG	ALPHABET INC-CL C	2.87%	204,899	$63,053,569.27
META	META PLATFORMS INC-CLASS A	2.53%	84,710	$55,667,176.50
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.48%	189,714	$54,423,255.18
BMNR	BITMINE IMMERSION TECHNOLOGI	2.47%	1,725,678	$54,169,032.42
XYZ	BLOCK INC	2.38%	810,507	$52,318,226.85
CRWD	CROWDSTRIKE HOLDINGS INC - A	1.93%	86,594	$42,303,766.82
CRWV	COREWEAVE INC-CL A	1.76%	556,870	$38,702,465.00
AMZN	AMAZON.COM INC	1.74%	171,715	$38,216,890.40
NET	CLOUDFLARE INC - CLASS A	1.70%	189,359	$37,404,083.27
U	UNITY SOFTWARE INC	1.66%	817,969	$36,456,878.33
DKNG UW	DRAFTKINGS INC-CL A	1.60%	1,019,198	$35,203,098.92
BLSH	BULLISH	1.56%	797,828	$34,274,690.88
RBRK	RUBRIK INC-A	1.47%	414,658	$32,306,004.78
