ARKK
as of 06/05/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.11%	1,726,249	$722,348,894.05
CRSP	CRISPR THERAPEUTICS AG	5.13%	6,438,587	$366,677,529.65
TEM	TEMPUS AI INC-CL A	5.08%	6,945,714	$362,983,013.64
AMD	ADVANCED MICRO DEVICES	4.88%	666,216	$348,564,211.20
HOOD	ROBINHOOD MARKETS INC - A	4.70%	3,800,379	$335,687,477.07
SHOP	SHOPIFY INC - CLASS A	4.38%	2,694,817	$312,706,564.68
ROKU	ROKU INC	4.13%	2,349,047	$295,016,812.73
CRCL	CIRCLE INTERNET GROUP INC	3.68%	2,905,890	$263,099,280.60
COIN	COINBASE GLOBAL INC -CLASS A	3.54%	1,542,651	$253,195,308.63
TWST	TWIST BIOSCIENCE CORP	3.30%	3,186,010	$235,541,719.30
TXG	10X GENOMICS INC-CLASS A	3.22%	6,864,204	$229,950,834.00
BEAM	BEAM THERAPEUTICS INC	3.14%	6,824,729	$224,124,100.36
PLTR	PALANTIR TECHNOLOGIES INC-A	3.02%	1,523,785	$215,920,334.50
AMZN	AMAZON.COM INC	2.52%	708,158	$179,723,418.82
CRWV	COREWEAVE INC-CL A	2.49%	1,649,472	$178,192,460.16
RBLX	ROBLOX CORP -CLASS A	2.43%	3,996,556	$173,250,702.60
NTLA	INTELLIA THERAPEUTICS INC	2.42%	11,744,871	$173,236,847.25
GOOG	ALPHABET INC-CL C	1.86%	359,718	$132,833,065.86
BLSH	BULLISH	1.85%	4,451,763	$132,039,290.58
NVDA	NVIDIA CORP	1.73%	566,514	$123,873,951.24
ACHR	ARCHER AVIATION INC-A	1.62%	18,108,093	$115,529,633.34
BMNR	BITMINE IMMERSION TECHNOLOGI	1.61%	6,411,223	$114,696,779.47
ILMN	ILLUMINA INC	1.51%	641,134	$107,748,980.04
XYZ	BLOCK INC	1.46%	1,472,963	$104,418,347.07
BABA	ALIBABA GROUP HOLDING-SP ADR	1.32%	747,085	$94,095,355.75
NTRA	NATERA INC	1.31%	420,541	$93,402,156.10
RXRX	RECURSION PHARMACEUTICALS-A	1.21%	22,686,099	$86,207,176.20
AVGO	BROADCOM INC	1.19%	202,976	$85,028,676.16
VCYT	VERACYTE INC	1.19%	1,695,911	$84,693,795.34
DE	DEERE & CO	1.16%	139,710	$82,673,392.50
KTOS	KRATOS DEFENSE & SECURITY	1.10%	1,243,439	$78,834,032.60
CBRS	CEREBRAS SYSTEMS INC - A	1.04%	346,227	$74,577,295.80
TER	TERADYNE INC	1.02%	179,590	$73,067,987.40
META	META PLATFORMS INC-CLASS A	0.99%	112,232	$70,433,436.24
TSM	TAIWAN SEMICONDUCTOR-SP ADR	0.99%	159,483	$70,957,176.36
XE	X-ENERGY INC	0.90%	2,732,054	$64,613,077.10
WGS	GENEDX HOLDINGS CORP	0.85%	1,073,413	$60,400,949.51
BWXT	BWX TECHNOLOGIES INC	0.84%	313,633	$59,828,631.08
FIG	FIGMA INC-CL A	0.58%	1,830,868	$41,212,838.68
SOFI	SOFI TECHNOLOGIES INC	0.55%	2,271,802	$38,961,404.30
GOOGL	ALPHABET INC-CL A	0.51%	98,068	$36,499,928.92
CERS	CERUS CORP	0.39%	10,065,135	$28,081,726.65
PACB	PACIFIC BIOSCIENCES OF CALIF	0.35%	15,378,576	$25,067,078.88
BIDU	BAIDU INC - SPON ADR	0.02%	8,347	$1,125,175.60

--------------------------

ARKQ
as of 06/05/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.99%	560,471	$234,529,089.95
AMD	ADVANCED MICRO DEVICES	8.39%	376,507	$196,988,462.40
TER	TERADYNE INC	7.44%	429,324	$174,674,762.64
RKLB UQ	ROCKET LAB	5.70%	1,116,076	$133,873,316.20
KTOS	KRATOS DEFENSE & SECURITY	5.67%	2,098,631	$133,053,205.40
GOOG	ALPHABET INC-CL C	4.40%	279,817	$103,328,023.59
DE	DEERE & CO	3.80%	150,977	$89,340,639.75
PLTR	PALANTIR TECHNOLOGIES INC-A	3.59%	594,899	$84,297,188.30
TSM	TAIWAN SEMICONDUCTOR-SP ADR	3.14%	165,822	$73,777,524.24
AMZN	AMAZON.COM INC	2.92%	270,653	$68,689,024.87
ACHR	ARCHER AVIATION INC-A	2.88%	10,604,891	$67,659,204.58
AVAV	AEROVIRONMENT INC	2.85%	327,083	$66,855,765.20
NVDA	NVIDIA CORP	2.79%	300,077	$65,614,836.82
LHX	L3HARRIS TECHNOLOGIES INC	2.78%	211,392	$65,220,773.76
LUNR	INTUITIVE MACHINES INC	2.58%	1,799,548	$60,518,799.24
CAT	CATERPILLAR INC	2.26%	56,509	$53,145,584.32
IRDM	IRIDIUM COMMUNICATIONS INC	1.94%	873,773	$45,497,360.11
TRMB	TRIMBLE INC	1.82%	768,886	$42,826,950.20
KMTUY	KOMATSU LTD -SPONS ADR	1.75%	936,409	$41,052,170.56
CCJ	CAMECO CORP	1.66%	342,505	$39,052,420.10
JOBY	JOBY AVIATION INC	1.66%	3,495,498	$38,939,847.72
AUR	AURORA INNOVATION INC	1.59%	5,462,568	$37,363,965.12
BIDU	BAIDU INC - SPON ADR	1.59%	276,709	$37,300,373.20
AVGO	BROADCOM INC	1.53%	85,756	$35,924,045.96
ESLT	ELBIT SYSTEMS LTD	1.48%	41,389	$34,681,498.66
BWXT	BWX TECHNOLOGIES INC	1.46%	179,539	$34,248,859.64
SYM UQ	SYMBOTIC INC	1.40%	692,358	$32,824,692.78
ISRG	INTUITIVE SURGICAL INC	1.12%	62,813	$26,307,340.66
WRD	WERIDE INC-ADR	1.08%	3,505,721	$25,416,477.25
OKLO	OKLO INC	1.05%	375,599	$24,560,418.61
SRTA	STRATA CRITICAL MEDICAL INC	1.01%	3,792,201	$23,739,178.26
SNPS	SYNOPSYS INC	0.97%	46,109	$22,799,978.32
DASH	DOORDASH INC - A	0.95%	139,055	$22,258,533.85
XE	X-ENERGY INC	0.95%	940,305	$22,238,213.25
