ARKK
as of 06/12/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.48%	2,103,955	$839,793,638.25
TEM	TEMPUS AI INC-CL A	5.24%	8,465,140	$419,786,292.60
HOOD	ROBINHOOD MARKETS INC - A	5.02%	4,358,197	$401,956,509.31
AMD	ADVANCED MICRO DEVICES	4.95%	811,668	$396,459,234.60
CRSP	CRISPR THERAPEUTICS AG	4.92%	7,847,360	$394,172,892.80
SHOP	SHOPIFY INC - CLASS A	4.53%	3,284,445	$362,832,639.15
ROKU	ROKU INC	4.11%	2,754,445	$329,541,799.80
COIN	COINBASE GLOBAL INC -CLASS A	3.80%	1,895,991	$304,173,836.13
CRCL	CIRCLE INTERNET GROUP INC	3.78%	3,664,642	$302,809,368.46
TWST	TWIST BIOSCIENCE CORP	3.18%	3,436,801	$254,495,114.05
BEAM	BEAM THERAPEUTICS INC	3.11%	8,470,805	$249,126,375.05
PLTR	PALANTIR TECHNOLOGIES INC-A	3.04%	1,856,917	$243,404,680.36
TXG	10X GENOMICS INC-CLASS A	2.92%	8,051,510	$233,896,365.50
RBLX	ROBLOX CORP -CLASS A	2.64%	4,870,832	$211,832,483.68
AMZN	AMAZON.COM INC	2.60%	862,994	$208,421,680.94
CRWV	COREWEAVE INC-CL A	2.40%	2,010,365	$192,472,345.10
GOOG	ALPHABET INC-CL C	1.95%	438,309	$156,283,457.04
BLSH	BULLISH	1.86%	5,425,744	$149,207,960.00
NTLA	INTELLIA THERAPEUTICS INC	1.79%	11,593,770	$143,183,059.50
NVDA	NVIDIA CORP	1.77%	690,461	$141,454,745.07
BMNR	BITMINE IMMERSION TECHNOLOGI	1.61%	7,813,740	$129,082,984.80
XYZ	BLOCK INC	1.55%	1,795,147	$124,026,706.23
ILMN	ILLUMINA INC	1.52%	734,847	$122,138,919.87
NTRA	NATERA INC	1.33%	486,752	$106,710,640.96
BABA	ALIBABA GROUP HOLDING-SP ADR	1.28%	910,523	$102,606,836.87
ACHR	ARCHER AVIATION INC-A	1.25%	18,849,325	$99,901,422.50
DE	DEERE & CO	1.21%	170,208	$96,787,077.12
AVGO	BROADCOM INC	1.19%	247,159	$95,297,095.63
CBRS	CEREBRAS SYSTEMS INC - A	1.19%	421,690	$95,533,869.50
VCYT	VERACYTE INC	1.09%	1,842,082	$87,351,528.44
KTOS	KRATOS DEFENSE & SECURITY	1.06%	1,439,417	$84,608,931.26
RXRX	RECURSION PHARMACEUTICALS-A	1.02%	25,876,162	$81,509,910.30
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.02%	194,282	$81,806,321.74
META	META PLATFORMS INC-CLASS A	0.97%	136,474	$77,575,915.82
TER	TERADYNE INC	0.97%	203,151	$77,481,791.40
WGS	GENEDX HOLDINGS CORP	0.93%	1,221,007	$74,469,216.93
BWXT	BWX TECHNOLOGIES INC	0.87%	356,233	$69,351,440.44
XE	X-ENERGY INC	0.73%	3,104,695	$58,150,937.35
SOFI	SOFI TECHNOLOGIES INC	0.58%	2,768,763	$46,155,279.21
FIG	FIGMA INC-CL A	0.54%	2,231,252	$43,152,413.68
GOOGL	ALPHABET INC-CL A	0.53%	119,182	$42,639,744.14
CERS	CERUS CORP	0.37%	11,547,501	$29,908,027.59
PACB	PACIFIC BIOSCIENCES OF CALIF	0.30%	18,086,188	$24,416,353.80
BIDU	BAIDU INC - SPON ADR	0.00%	147	$17,068.17

--------------------------

ARKQ
as of 06/12/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.41%	741,738	$296,064,722.70
AMD	ADVANCED MICRO DEVICES	8.56%	498,260	$243,375,097.00
TER	TERADYNE INC	6.21%	463,019	$176,595,446.60
RKLB UQ	ROCKET LAB	5.96%	1,476,975	$169,527,190.50
KTOS	KRATOS DEFENSE & SECURITY	5.74%	2,777,374	$163,254,043.72
GOOG	ALPHABET INC-CL C	4.64%	370,287	$132,029,532.72
DE	DEERE & CO	3.99%	199,809	$113,619,389.76
PLTR	PALANTIR TECHNOLOGIES INC-A	3.63%	787,284	$103,197,186.72
TSM	TAIWAN SEMICONDUCTOR-SP ADR	3.25%	219,450	$92,403,811.50
LHX	L3HARRIS TECHNOLOGIES INC	3.07%	279,735	$87,324,874.95
AMZN	AMAZON.COM INC	3.04%	358,180	$86,504,051.80
NVDA	NVIDIA CORP	2.86%	397,087	$81,351,213.69
AVAV	AEROVIRONMENT INC	2.79%	432,813	$79,503,419.97
LUNR	INTUITIVE MACHINES INC	2.57%	2,381,499	$72,969,129.36
CAT	CATERPILLAR INC	2.36%	74,712	$67,063,732.56
ACHR	ARCHER AVIATION INC-A	2.27%	12,209,877	$64,712,348.10
TRMB	TRIMBLE INC	1.79%	1,017,515	$50,875,750.00
KMTUY	KOMATSU LTD -SPONS ADR	1.78%	1,239,211	$50,671,337.79
ESLT	ELBIT SYSTEMS LTD	1.76%	54,687	$49,940,168.40
BWXT	BWX TECHNOLOGIES INC	1.63%	237,527	$46,241,756.36
CCJ	CAMECO CORP	1.58%	453,249	$44,858,053.53
AVGO	BROADCOM INC	1.54%	113,442	$43,739,831.94
AUR	AURORA INNOVATION INC	1.52%	7,229,349	$43,159,213.53
JOBY	JOBY AVIATION INC	1.52%	4,626,046	$43,299,790.56
BIDU	BAIDU INC - SPON ADR	1.49%	366,198	$42,519,249.78
SYM UQ	SYMBOTIC INC	1.38%	916,244	$39,242,730.52
IRDM	IRIDIUM COMMUNICATIONS INC	1.24%	705,949	$35,233,914.59
ISRG	INTUITIVE SURGICAL INC	1.21%	83,087	$34,306,622.30
DASH	DOORDASH INC - A	1.08%	198,568	$30,696,627.12
TDY	TELEDYNE TECHNOLOGIES INC	1.04%	47,319	$29,514,279.87
WRD	WERIDE INC-ADR	1.03%	4,639,539	$29,182,700.31
OKLO	OKLO INC	1.01%	497,025	$28,757,866.50
KDK	KODIAK AI INC	0.99%	4,600,686	$28,248,212.04
SNPS	SYNOPSYS INC	0.98%	60,933	$27,803,118.57
BYDDY	BYD CO LTD-UNSPONSORED ADR	0.89%	2,298,472	$25,185,077.13
SRTA	STRATA CRITICAL MEDICAL INC	0.88%	4,575,004	$25,116,771.96
