ARKK
as of 03/10/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.16%	1,689,718	$673,656,772.24
CRSP	CRISPR THERAPEUTICS AG	6.66%	7,506,152	$441,211,614.56
TEM	TEMPUS AI INC-CL A	5.05%	6,401,452	$334,923,968.64
SHOP	SHOPIFY INC - CLASS A	4.92%	2,442,153	$326,027,425.50
CRCL	CIRCLE INTERNET GROUP INC	4.71%	2,792,213	$312,281,101.92
COIN	COINBASE GLOBAL INC -CLASS A	4.59%	1,524,100	$304,499,939.00
HOOD	ROBINHOOD MARKETS INC - A	4.45%	3,719,327	$295,128,597.45
ROKU	ROKU INC	4.09%	2,704,882	$270,948,029.94
AMD	ADVANCED MICRO DEVICES	3.73%	1,220,635	$247,398,301.80
BEAM	BEAM THERAPEUTICS INC	3.60%	8,632,396	$238,426,777.52
RBLX	ROBLOX CORP -CLASS A	3.56%	3,762,869	$235,743,742.85
PLTR	PALANTIR TECHNOLOGIES INC-A	3.48%	1,474,966	$230,728,931.38
TWST	TWIST BIOSCIENCE CORP	2.76%	3,786,767	$183,014,449.11
BLSH	BULLISH	2.57%	4,715,550	$170,042,733.00
TER	TERADYNE INC	2.56%	571,870	$169,525,142.80
TXG	10X GENOMICS INC-CLASS A	2.22%	7,033,323	$147,066,783.93
BMNR	BITMINE IMMERSION TECHNOLOGI	2.00%	6,407,636	$132,638,065.20
NTLA	INTELLIA THERAPEUTICS INC	1.97%	9,408,000	$130,677,120.00
AMZN	AMAZON.COM INC	1.93%	598,049	$127,677,481.01
ACHR	ARCHER AVIATION INC-A	1.89%	19,218,703	$125,305,943.56
CRWV	COREWEAVE INC-CL A	1.69%	1,508,797	$112,269,584.77
NVDA	NVIDIA CORP	1.57%	569,121	$103,949,950.65
XYZ	BLOCK INC	1.54%	1,560,966	$102,305,711.64
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.38%	263,247	$91,794,228.90
DE	DEERE & CO	1.35%	149,126	$89,398,054.48
ILMN	ILLUMINA INC	1.29%	688,229	$85,533,100.12
NTRA	NATERA INC	1.28%	413,777	$84,915,315.94
KTOS	KRATOS DEFENSE & SECURITY	1.25%	898,709	$83,103,621.23
RXRX	RECURSION PHARMACEUTICALS-A	1.23%	23,318,945	$81,849,496.95
WGS	GENEDX HOLDINGS CORP	1.11%	778,880	$73,611,948.80
BWXT	BWX TECHNOLOGIES INC	1.10%	365,348	$73,212,085.72
META	META PLATFORMS INC-CLASS A	1.09%	111,458	$72,156,794.62
BIDU	BAIDU INC - SPON ADR	1.05%	568,961	$69,686,343.28
AVGO	BROADCOM INC	1.01%	194,418	$67,220,023.50
VCYT	VERACYTE INC	1.00%	1,983,917	$66,203,310.29
BABA	ALIBABA GROUP HOLDING-SP ADR	0.94%	471,003	$62,473,837.92
GOOG	ALPHABET INC-CL C	0.83%	180,290	$55,170,542.90
SOFI	SOFI TECHNOLOGIES INC	0.64%	2,270,531	$42,663,277.49
PACB	PACIFIC BIOSCIENCES OF CALIF	0.44%	21,046,804	$29,255,057.56
CERS	CERUS CORP	0.29%	10,059,503	$19,414,840.79
SLMT	BRERA HOLDINGS PLC-CL B	0.12%	6,994,478	$8,113,594.48

--------------------------

ARKQ
as of 03/10/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.01%	498,022	$198,551,410.96
TER	TERADYNE INC	8.38%	560,566	$166,174,185.04
KTOS	KRATOS DEFENSE & SECURITY	7.89%	1,692,730	$156,526,743.10
RKLB UQ	ROCKET LAB	4.75%	1,318,239	$94,227,723.72
AMD	ADVANCED MICRO DEVICES	4.43%	433,189	$87,798,746.52
PLTR	PALANTIR TECHNOLOGIES INC-A	4.42%	560,357	$87,656,645.51
DE	DEERE & CO	4.41%	146,048	$87,552,855.04
AVAV	AEROVIRONMENT INC	3.63%	316,413	$71,917,510.77
GOOG	ALPHABET INC-CL C	3.50%	226,627	$69,350,128.27
LHX	L3HARRIS TECHNOLOGIES INC	3.45%	184,410	$68,464,056.60
ACHR	ARCHER AVIATION INC-A	3.43%	10,433,180	$68,024,333.60
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.82%	160,410	$55,934,967.00
TRMB	TRIMBLE INC	2.64%	743,795	$52,400,357.75
AMZN	AMAZON.COM INC	2.54%	235,738	$50,327,705.62
