ARKK
as of 03/26/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.53%	1,641,472	$633,526,118.40
CRSP	CRISPR THERAPEUTICS AG	5.99%	7,657,296	$360,582,068.64
TEM	TEMPUS AI INC-CL A	4.89%	6,290,958	$294,165,196.08
CRCL	CIRCLE INTERNET GROUP INC	4.80%	2,777,601	$288,481,639.86
SHOP	SHOPIFY INC - CLASS A	4.67%	2,372,436	$280,943,871.12
COIN	COINBASE GLOBAL INC -CLASS A	4.46%	1,480,597	$268,136,116.70
HOOD	ROBINHOOD MARKETS INC - A	4.36%	3,613,145	$262,097,538.30
AMD	ADVANCED MICRO DEVICES	4.34%	1,185,802	$261,196,606.54
ROKU	ROKU INC	4.00%	2,530,033	$240,504,936.98
PLTR	PALANTIR TECHNOLOGIES INC-A	3.69%	1,432,891	$222,040,789.36
RBLX	ROBLOX CORP -CLASS A	3.44%	3,655,463	$207,081,978.95
BEAM	BEAM THERAPEUTICS INC	3.17%	8,258,404	$190,934,300.48
TWST	TWIST BIOSCIENCE CORP	2.82%	3,488,217	$169,666,874.88
BLSH	BULLISH	2.64%	4,239,049	$158,667,604.07
TER	TERADYNE INC	2.45%	455,663	$147,343,187.68
TXG	10X GENOMICS INC-CLASS A	2.39%	6,877,907	$143,817,035.37
BMNR	BITMINE IMMERSION TECHNOLOGI	2.20%	6,224,699	$132,212,606.76
CRWV	COREWEAVE INC-CL A	2.13%	1,465,753	$128,370,647.74
AMZN	AMAZON.COM INC	2.04%	581,015	$123,006,685.65
NTLA	INTELLIA THERAPEUTICS INC	2.01%	9,139,383	$121,188,218.58
ACHR	ARCHER AVIATION INC-A	1.68%	18,206,580	$101,228,584.80
NVDA	NVIDIA CORP	1.64%	552,903	$98,792,708.04
XYZ	BLOCK INC	1.50%	1,499,220	$89,968,192.20
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.48%	255,750	$88,937,062.50
DE	DEERE & CO	1.39%	144,893	$83,746,705.07
ILMN	ILLUMINA INC	1.34%	636,608	$80,339,929.60
BWXT	BWX TECHNOLOGIES INC	1.23%	332,070	$73,762,709.10
NTRA	NATERA INC	1.23%	374,349	$73,885,262.13
RXRX	RECURSION PHARMACEUTICALS-A	1.17%	22,212,894	$70,414,873.98
KTOS	KRATOS DEFENSE & SECURITY	1.08%	810,663	$64,836,826.74
BIDU	BAIDU INC - SPON ADR	1.06%	552,743	$63,897,090.80
META	META PLATFORMS INC-CLASS A	1.04%	105,423	$62,715,088.47
VCYT	VERACYTE INC	1.02%	1,870,484	$61,333,170.36
AVGO	BROADCOM INC	1.00%	188,910	$60,226,397.10
BABA	ALIBABA GROUP HOLDING-SP ADR	0.99%	457,590	$59,427,213.30
WGS	GENEDX HOLDINGS CORP	0.88%	794,241	$53,174,434.95
GOOG	ALPHABET INC-CL C	0.84%	175,190	$50,733,272.10
SOFI	SOFI TECHNOLOGIES INC	0.61%	2,205,710	$36,526,557.60
PACB	PACIFIC BIOSCIENCES OF CALIF	0.47%	20,445,820	$28,419,689.80
CERS	CERUS CORP	0.30%	9,772,271	$17,980,978.64
SLMT	BRERA HOLDINGS PLC-CL B	0.10%	6,840,740	$5,922,712.69

--------------------------

ARKQ
as of 03/26/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.91%	498,022	$192,211,590.90
TER	TERADYNE INC	9.34%	560,566	$181,264,621.76
KTOS	KRATOS DEFENSE & SECURITY	6.98%	1,692,730	$135,384,545.40
RKLB UQ	ROCKET LAB	4.95%	1,318,239	$96,073,258.32
AMD	ADVANCED MICRO DEVICES	4.92%	433,189	$95,418,541.03
PLTR	PALANTIR TECHNOLOGIES INC-A	4.48%	560,357	$86,832,920.72
DE	DEERE & CO	4.35%	146,048	$84,414,283.52
GOOG	ALPHABET INC-CL C	3.38%	226,627	$65,628,912.93
LHX	L3HARRIS TECHNOLOGIES INC	3.35%	184,410	$64,916,008.20
AVAV	AEROVIRONMENT INC	3.25%	316,413	$62,972,515.26
ACHR	ARCHER AVIATION INC-A	2.99%	10,433,180	$58,008,480.80
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.88%	160,410	$55,782,577.50
AMZN	AMAZON.COM INC	2.57%	235,738	$49,908,091.98
TRMB	TRIMBLE INC	2.53%	743,795	$48,993,776.65
NVDA	NVIDIA CORP	2.20%	238,753	$42,660,386.04
CAT	CATERPILLAR INC	2.18%	58,758	$42,249,352.32
BWXT	BWX TECHNOLOGIES INC	2.09%	182,382	$40,512,513.66
LUNR	INTUITIVE MACHINES INC	1.98%	1,864,981	$38,325,359.55
CCJ	CAMECO CORP	1.91%	339,839	$37,049,247.78
KMTUY	KOMATSU LTD -SPONS ADR	1.89%	905,851	$36,578,263.38
ESLT	ELBIT SYSTEMS LTD	1.88%	40,047	$36,518,859.30
BIDU	BAIDU INC - SPON ADR	1.85%	310,680	$35,914,608.00
SYM UQ	SYMBOTIC INC	1.84%	669,764	$35,738,607.04
JOBY	JOBY AVIATION INC	1.56%	3,381,406	$30,331,211.82
ISRG	INTUITIVE SURGICAL INC	1.47%	60,767	$28,559,274.66
WRD	WERIDE INC-ADR	1.32%	3,391,299	$25,536,481.47
AVGO	BROADCOM INC	1.29%	78,347	$24,977,807.07
IRDM	IRIDIUM COMMUNICATIONS INC	1.29%	845,261	$25,087,346.48
AUR	AURORA INNOVATION INC	1.26%	5,666,691	$24,480,105.12
BYDDY	BYD CO LTD-UNSPONSORED ADR	1.18%	1,680,112	$22,799,119.84
TDY	TELEDYNE TECHNOLOGIES INC	1.12%	34,599	$21,637,176.63
SRTA	STRATA CRITICAL MEDICAL INC	1.08%	4,767,928	$20,883,524.64
PONY	PONY AI INC	1.05%	1,780,334	$20,278,004.26
SNPS	SYNOPSYS INC	0.94%	44,613	$18,297,129.69
DASH	DOORDASH INC - A	0.93%	117,987	$18,042,572.04
KDK	KODIAK AI INC	0.90%	2,323,650	$17,543,557.50
OKLO	OKLO INC	0.88%	307,262	$16,982,370.74

--------------------------

ARKW
as of 03/26/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.69%	391,672	$151,165,808.40
AMD	ADVANCED MICRO DEVICES	7.73%	547,264	$120,545,841.28
CRCL	CIRCLE INTERNET GROUP INC	5.02%	753,601	$78,268,999.86
SHOP	SHOPIFY INC - CLASS A	4.85%	639,303	$75,706,261.26
HOOD	ROBINHOOD MARKETS INC - A	4.68%	1,005,754	$72,957,395.16
ROKU	ROKU INC	4.16%	682,881	$64,914,667.86
COIN	COINBASE GLOBAL INC -CLASS A	3.96%	341,046	$61,763,430.60
CRWV	COREWEAVE INC-CL A	3.50%	622,695	$54,535,628.10
RBLX	ROBLOX CORP -CLASS A	3.43%	944,995	$53,533,966.75
GOOG	ALPHABET INC-CL C	3.37%	181,541	$52,572,458.19
PLTR	PALANTIR TECHNOLOGIES INC-A	3.34%	336,279	$52,109,793.84
XYZ	BLOCK INC	2.71%	704,573	$42,281,425.73
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.71%	121,639	$42,299,962.25
META	META PLATFORMS INC-CLASS A	2.37%	62,249	$37,031,307.61
