ARKK
as of 06/02/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.86%	1,706,929	$709,877,632.52
TEM	TEMPUS AI INC-CL A	5.04%	6,867,994	$362,630,083.20
AMD	ADVANCED MICRO DEVICES	5.03%	709,863	$362,122,412.19
CRSP	CRISPR THERAPEUTICS AG	4.79%	6,366,527	$345,002,098.13
HOOD	ROBINHOOD MARKETS INC - A	4.79%	3,800,667	$344,834,516.91
SHOP	SHOPIFY INC - CLASS A	4.59%	2,664,657	$330,737,226.84
CRCL	CIRCLE INTERNET GROUP INC	4.17%	2,859,557	$300,167,698.29
ROKU	ROKU INC	4.16%	2,322,767	$299,706,626.01
COIN	COINBASE GLOBAL INC -CLASS A	3.82%	1,507,893	$275,356,340.73
PLTR	PALANTIR TECHNOLOGIES INC-A	3.36%	1,506,745	$242,058,584.25
TWST	TWIST BIOSCIENCE CORP	3.06%	3,246,069	$220,278,242.34
BEAM	BEAM THERAPEUTICS INC	2.92%	6,748,349	$210,143,587.86
TXG	10X GENOMICS INC-CLASS A	2.88%	7,004,755	$207,270,700.45
CRWV	COREWEAVE INC-CL A	2.83%	1,631,012	$203,582,917.84
RBLX	ROBLOX CORP -CLASS A	2.58%	3,951,836	$185,736,292.00
AMZN	AMAZON.COM INC	2.54%	700,238	$182,944,179.88
NTLA	INTELLIA THERAPEUTICS INC	2.26%	11,838,507	$162,542,701.11
BLSH	BULLISH	1.96%	4,401,943	$141,390,409.16
NVDA	NVIDIA CORP	1.75%	560,174	$125,680,638.64
ACHR	ARCHER AVIATION INC-A	1.72%	18,108,239	$123,860,354.76
BMNR	BITMINE IMMERSION TECHNOLOGI	1.66%	6,339,483	$119,499,254.55
XYZ	BLOCK INC	1.54%	1,456,483	$110,838,356.30
ILMN	ILLUMINA INC	1.45%	633,974	$104,225,325.60
GOOG	ALPHABET INC-CL C	1.34%	258,718	$96,393,152.44
NTRA	NATERA INC	1.26%	415,841	$90,990,169.21
VCYT	VERACYTE INC	1.22%	1,816,682	$87,527,738.76
AVGO	BROADCOM INC	1.19%	186,686	$85,869,959.42
RXRX	RECURSION PHARMACEUTICALS-A	1.18%	22,432,199	$85,018,034.21
TER	TERADYNE INC	1.13%	220,277	$81,385,743.19
KTOS	KRATOS DEFENSE & SECURITY	1.08%	1,229,539	$78,063,431.11
DE	DEERE & CO	1.04%	138,150	$74,936,704.50
BIDU	BAIDU INC - SPON ADR	1.01%	547,261	$72,457,356.40
CBRS	CEREBRAS SYSTEMS INC - A	1.01%	342,367	$73,020,033.76
XE	X-ENERGY INC	0.99%	2,701,494	$71,427,501.36
TSM	TAIWAN SEMICONDUCTOR-SP ADR	0.95%	157,703	$68,700,157.89
BABA	ALIBABA GROUP HOLDING-SP ADR	0.81%	466,006	$58,437,152.40
BWXT	BWX TECHNOLOGIES INC	0.81%	310,133	$58,425,955.87
WGS	GENEDX HOLDINGS CORP	0.77%	1,061,413	$55,193,476.00
FIG	FIGMA INC-CL A	0.68%	1,810,388	$49,097,722.56
SOFI	SOFI TECHNOLOGIES INC	0.58%	2,246,382	$41,737,777.56
META	META PLATFORMS INC-CLASS A	0.55%	65,770	$39,492,911.90
CERS	CERUS CORP	0.39%	9,952,495	$28,265,085.80
PACB	PACIFIC BIOSCIENCES OF CALIF	0.33%	15,206,476	$24,026,232.08

--------------------------

ARKQ
as of 06/02/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.89%	560,471	$233,088,679.48
AMD	ADVANCED MICRO DEVICES	8.15%	376,507	$192,067,515.91
TER	TERADYNE INC	7.05%	449,490	$166,073,070.30
RKLB UQ	ROCKET LAB	5.80%	1,116,076	$136,596,541.64
KTOS	KRATOS DEFENSE & SECURITY	5.65%	2,098,631	$133,242,082.19
GOOG	ALPHABET INC-CL C	4.16%	263,312	$98,104,784.96
PLTR	PALANTIR TECHNOLOGIES INC-A	4.06%	594,899	$95,570,524.35
DE	DEERE & CO	3.48%	150,977	$81,894,454.11
ACHR	ARCHER AVIATION INC-A	3.13%	10,785,213	$73,770,856.92
TSM	TAIWAN SEMICONDUCTOR-SP ADR	3.07%	165,822	$72,237,037.86
AMZN	AMAZON.COM INC	3.00%	270,653	$70,710,802.78
LUNR	INTUITIVE MACHINES INC	2.92%	1,799,548	$68,760,729.08
NVDA	NVIDIA CORP	2.86%	300,077	$67,325,275.72
AVAV	AEROVIRONMENT INC	2.83%	327,083	$66,754,369.47
LHX	L3HARRIS TECHNOLOGIES INC	2.78%	211,392	$65,444,849.28
CAT	CATERPILLAR INC	2.07%	56,509	$48,900,628.24
TRMB	TRIMBLE INC	1.90%	768,886	$44,710,720.90
BIDU	BAIDU INC - SPON ADR	1.80%	321,163	$42,521,981.20
JOBY	JOBY AVIATION INC	1.78%	3,495,498	$41,841,111.06
IRDM	IRIDIUM COMMUNICATIONS INC	1.77%	873,773	$41,775,087.13
AUR	AURORA INNOVATION INC	1.73%	5,462,568	$40,805,382.96
CCJ	CAMECO CORP	1.64%	342,505	$38,562,637.95
KMTUY	KOMATSU LTD -SPONS ADR	1.59%	936,409	$37,521,908.63
AVGO	BROADCOM INC	1.58%	80,987	$37,251,590.39
ESLT	ELBIT SYSTEMS LTD	1.51%	41,389	$35,514,245.34
BWXT	BWX TECHNOLOGIES INC	1.44%	179,539	$33,823,352.21
SYM UQ	SYMBOTIC INC	1.42%	692,358	$33,510,127.20
WRD	WERIDE INC-ADR	1.16%	3,505,721	$27,379,681.01
ISRG	INTUITIVE SURGICAL INC	1.10%	62,813	$25,895,287.38
OKLO	OKLO INC	1.07%	375,599	$25,123,817.11
XE	X-ENERGY INC	0.99%	879,259	$23,247,607.96
SRTA	STRATA CRITICAL MEDICAL INC	0.98%	3,792,201	$23,208,270.12
SNPS	SYNOPSYS INC	0.96%	46,109	$22,698,999.61
DASH	DOORDASH INC - A	0.94%	134,774	$22,208,059.72
KDK	KODIAK AI INC	0.92%	3,139,271	$21,660,969.90
TDY	TELEDYNE TECHNOLOGIES INC	0.92%	35,765	$21,797,694.55
BYDDY	BYD CO LTD-UNSPONSORED ADR	0.86%	1,736,795	$20,285,765.60
PONY	PONY AI INC	0.84%	1,840,405	$19,857,969.95

--------------------------

ARKW
as of 06/02/2026

Ticker	Name	Weight	Shares	Market Value
AMD	ADVANCED MICRO DEVICES	8.62%	309,987	$158,133,668.31
TSLA	TESLA INC	8.36%	368,880	$153,409,814.40
HOOD	ROBINHOOD MARKETS INC - A	5.15%	1,040,582	$94,412,004.86
SHOP	SHOPIFY INC - CLASS A	4.52%	668,153	$82,931,150.36
CRCL	CIRCLE INTERNET GROUP INC	4.09%	714,190	$74,968,524.30
ROKU	ROKU INC	3.99%	567,706	$73,251,105.18
CRWV	COREWEAVE INC-CL A	3.98%	584,801	$72,994,860.82
AMZN	AMAZON.COM INC	3.68%	258,678	$67,582,214.28
GOOG	ALPHABET INC-CL C	3.42%	168,212	$62,672,426.96
COIN	COINBASE GLOBAL INC -CLASS A	3.23%	324,678	$59,289,449.58
PLTR	PALANTIR TECHNOLOGIES INC-A	2.90%	331,534	$53,260,937.10
CRWD	CROWDSTRIKE HOLDINGS INC - A	2.81%	65,842	$51,499,637.14
DDOG	DATADOG INC - CLASS A	2.75%	181,599	$50,391,906.51
XYZ	BLOCK INC	2.72%	655,886	$49,912,924.60
RBLX	ROBLOX CORP -CLASS A	2.45%	956,048	$44,934,256.00
NET	CLOUDFLARE INC - CLASS A	2.33%	157,502	$42,654,691.64
AVGO	BROADCOM INC	2.29%	91,455	$42,066,556.35
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.10%	88,262	$38,449,575.06
META	META PLATFORMS INC-CLASS A	1.89%	57,778	$34,693,955.66
BLSH	BULLISH	1.63%	933,122	$29,971,878.64
BMNR	BITMINE IMMERSION TECHNOLOGI	1.58%	1,533,178	$28,900,405.30
NVDA	NVIDIA CORP	1.58%	129,553	$29,066,511.08
RBRK	RUBRIK INC-A	1.56%	335,636	$28,552,554.52
PSTG	EVERPURE INC-A	1.53%	333,359	$28,152,167.55
FIG	FIGMA INC-CL A	1.50%	1,016,676	$27,572,253.12
GTLB	GITLAB INC-CL A	1.17%	636,893	$21,520,614.47
TOST	TOAST INC-CLASS A	1.09%	723,793	$20,078,017.82
NFLX	NETFLIX INC	1.08%	231,682	$19,889,899.70
CBRS	CEREBRAS SYSTEMS INC - A	1.07%	92,289	$19,683,397.92
SPOT	SPOTIFY TECHNOLOGY SA	1.06%	38,229	$19,411,157.04
GENI	GENIUS SPORTS LTD	1.04%	3,158,667	$19,109,935.35
DKNG UW	DRAFTKINGS INC-CL A	0.96%	666,258	$17,542,573.14
BIDU	BAIDU INC - SPON ADR	0.95%	131,317	$17,386,370.80
BABA	ALIBABA GROUP HOLDING-SP ADR	0.90%	131,383	$16,475,428.20
DASH	DOORDASH INC - A	0.85%	95,073	$15,666,128.94
MELI	MERCADOLIBRE INC	0.83%	8,796	$15,225,700.08
ABNB	AIRBNB INC-CLASS A	0.49%	64,655	$8,913,984.85
ETHQ/U	3IQ ETHER STAKING ETF	0.34%	805,393	$6,177,364.31
SOLQ/U	3IQ SOLANA STAKING ETF	0.15%	430,314	$2,822,859.84

--------------------------

ARKG
as of 06/02/2026

Ticker	Name	Weight	Shares	Market Value
TWST	TWIST BIOSCIENCE CORP	8.65%	1,659,073	$112,584,693.78
TEM	TEMPUS AI INC-CL A	8.12%	1,999,426	$105,569,692.80
CRSP	CRISPR THERAPEUTICS AG	7.91%	1,898,028	$102,854,137.32
TXG	10X GENOMICS INC-CLASS A	6.55%	2,880,171	$85,224,259.89
PSNL	PERSONALIS INC	6.30%	7,280,498	$81,978,407.48
ABSI	ABSCI CORP	5.42%	10,809,967	$70,480,984.84
BEAM	BEAM THERAPEUTICS INC	4.78%	1,995,882	$62,151,765.48
ILMN	ILLUMINA INC	4.51%	356,735	$58,647,234.00
GH	GUARDANT HEALTH INC	4.47%	450,476	$58,174,470.64
NTRA	NATERA INC	4.01%	238,615	$52,211,348.15
RXRX	RECURSION PHARMACEUTICALS-A	3.32%	11,396,016	$43,190,900.64
NTLA	INTELLIA THERAPEUTICS INC	3.29%	3,114,953	$42,768,304.69
CMPS	COMPASS PATHWAYS PLC	3.28%	3,011,392	$42,731,652.48
VCYT	VERACYTE INC	3.23%	871,332	$41,980,775.76
CDNA	CAREDX INC	2.99%	1,705,127	$38,876,895.60
SDGR	SCHRODINGER INC	2.31%	1,900,843	$30,033,319.40
ADPT	ADAPTIVE BIOTECHNOLOGIES	2.17%	1,850,390	$28,181,439.70
NRIX	NURIX THERAPEUTICS INC	2.09%	1,565,350	$27,221,436.50
WGS	GENEDX HOLDINGS CORP	1.66%	415,997	$21,631,844.00
BFLY	BUTTERFLY NETWORK INC	1.57%	4,439,793	$20,423,047.80
