ARKK
as of 05/21/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.68%	1,621,921	$676,762,756.46
AMD	ADVANCED MICRO DEVICES	5.19%	734,420	$328,711,703.60
CRCL	CIRCLE INTERNET GROUP INC	4.79%	2,717,173	$303,290,850.26
TEM	TEMPUS AI INC-CL A	4.73%	6,526,026	$299,414,072.88
CRSP	CRISPR THERAPEUTICS AG	4.64%	6,049,463	$293,701,428.65
HOOD	ROBINHOOD MARKETS INC - A	4.49%	3,752,113	$284,260,080.88
COIN	COINBASE GLOBAL INC -CLASS A	4.33%	1,432,829	$274,085,859.41
ROKU	ROKU INC	4.33%	2,207,135	$274,037,881.60
SHOP	SHOPIFY INC - CLASS A	4.20%	2,531,953	$265,880,384.53
PLTR	PALANTIR TECHNOLOGIES INC-A	3.10%	1,431,769	$196,367,118.35
BEAM	BEAM THERAPEUTICS INC	2.74%	6,412,277	$173,836,829.47
RBLX	ROBLOX CORP -CLASS A	2.71%	3,755,068	$171,944,563.72
AMZN	AMAZON.COM INC	2.69%	641,960	$170,125,819.60
TXG	10X GENOMICS INC-CLASS A	2.52%	6,655,923	$159,609,033.54
TWST	TWIST BIOSCIENCE CORP	2.52%	2,976,662	$159,727,682.92
CRWV	COREWEAVE INC-CL A	2.48%	1,549,788	$156,962,528.64
BLSH	BULLISH	2.37%	4,065,800	$150,312,626.00
NTLA	INTELLIA THERAPEUTICS INC	2.34%	12,104,760	$148,404,357.60
BMNR	BITMINE IMMERSION TECHNOLOGI	1.84%	6,023,827	$116,802,005.53
ACHR	ARCHER AVIATION INC-A	1.57%	17,206,415	$99,453,078.70
XYZ	BLOCK INC	1.55%	1,383,971	$98,109,704.19
GOOG	ALPHABET INC-CL C	1.49%	245,870	$94,635,363.00
ILMN	ILLUMINA INC	1.35%	602,470	$85,502,542.40
NVDA	NVIDIA CORP	1.33%	378,377	$84,555,908.19
NTRA	NATERA INC	1.28%	395,161	$80,976,392.12
TER	TERADYNE INC	1.23%	226,333	$77,906,081.93
VCYT	VERACYTE INC	1.23%	1,726,218	$78,007,791.42
AVGO	BROADCOM INC	1.17%	177,446	$74,129,840.96
DE	DEERE & CO	1.16%	131,286	$73,580,551.56
XE	X-ENERGY INC	1.16%	2,567,030	$73,596,750.10
BIDU	BAIDU INC - SPON ADR	1.11%	520,069	$70,323,730.18
RXRX	RECURSION PHARMACEUTICALS-A	1.00%	21,315,039	$63,092,515.44
CBRS	CEREBRAS SYSTEMS INC - A	0.98%	213,884	$62,173,939.96
TSM	TAIWAN SEMICONDUCTOR-SP ADR	0.95%	149,871	$60,191,191.02
BABA	ALIBABA GROUP HOLDING-SP ADR	0.94%	442,862	$59,551,653.14
BWXT	BWX TECHNOLOGIES INC	0.94%	294,733	$59,730,589.78
KTOS	KRATOS DEFENSE & SECURITY	0.93%	1,060,043	$59,171,600.26
WGS	GENEDX HOLDINGS CORP	0.71%	1,008,613	$45,115,259.49
FIG	FIGMA INC-CL A	0.61%	1,720,276	$38,843,832.08
META	META PLATFORMS INC-CLASS A	0.60%	62,514	$37,824,720.84
SOFI	SOFI TECHNOLOGIES INC	0.53%	2,134,534	$33,490,838.46
CERS	CERUS CORP	0.40%	9,456,879	$25,439,004.51
PACB	PACIFIC BIOSCIENCES OF CALIF	0.27%	14,449,236	$17,194,590.84

--------------------------

ARKQ
as of 05/21/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.38%	558,808	$233,168,226.08
AMD	ADVANCED MICRO DEVICES	7.71%	386,871	$173,155,722.18
TER	TERADYNE INC	7.36%	480,467	$165,381,546.07
RKLB UQ	ROCKET LAB	6.65%	1,112,765	$149,422,084.20
KTOS	KRATOS DEFENSE & SECURITY	4.97%	1,998,455	$111,553,758.10
GOOG	ALPHABET INC-CL C	4.50%	262,531	$101,048,181.90
DE	DEERE & CO	3.76%	150,529	$84,365,483.34
PLTR	PALANTIR TECHNOLOGIES INC-A	3.62%	593,134	$81,348,328.10
AMZN	AMAZON.COM INC	3.18%	269,850	$71,512,948.50
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.96%	165,330	$66,399,834.60
LHX	L3HARRIS TECHNOLOGIES INC	2.90%	210,765	$65,157,999.75
ACHR	ARCHER AVIATION INC-A	2.77%	10,753,210	$62,153,553.80
LUNR	INTUITIVE MACHINES INC	2.69%	1,794,209	$60,411,017.03
NVDA	NVIDIA CORP	2.45%	246,073	$54,989,933.31
AVAV	AEROVIRONMENT INC	2.38%	326,113	$53,440,137.31
CAT	CATERPILLAR INC	2.19%	56,342	$49,161,775.52
BIDU	BAIDU INC - SPON ADR	1.93%	320,210	$43,298,796.20
TRMB	TRIMBLE INC	1.91%	766,605	$42,906,881.85
IRDM	IRIDIUM COMMUNICATIONS INC	1.76%	871,181	$39,447,075.68
AUR	AURORA INNOVATION INC	1.73%	5,446,359	$38,778,076.08
KMTUY	KOMATSU LTD -SPONS ADR	1.65%	933,631	$37,149,177.49
BWXT	BWX TECHNOLOGIES INC	1.62%	179,007	$36,277,558.62
CCJ	CAMECO CORP	1.58%	341,489	$35,521,685.78
JOBY	JOBY AVIATION INC	1.56%	3,485,126	$35,095,218.82
SYM UQ	SYMBOTIC INC	1.54%	690,304	$34,487,587.84
AVGO	BROADCOM INC	1.50%	80,747	$33,732,866.72
ESLT	ELBIT SYSTEMS LTD	1.41%	41,267	$31,727,720.28
ISRG	INTUITIVE SURGICAL INC	1.25%	62,627	$28,121,401.81
XE	X-ENERGY INC	1.12%	876,650	$25,133,555.50
