ARKK
as of 04/01/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.41%	1,671,744	$621,470,832.00
CRSP	CRISPR THERAPEUTICS AG	6.21%	7,798,512	$370,975,215.80
TEM	TEMPUS AI INC-CL A	4.89%	6,458,569	$292,056,490.20
SHOP	SHOPIFY INC - CLASS A	4.80%	2,416,180	$286,607,271.60
CRCL	CIRCLE INTERNET GROUP INC	4.52%	2,828,801	$269,895,903.40
COIN	COINBASE GLOBAL INC -CLASS A	4.41%	1,507,893	$263,293,196.70
HOOD	ROBINHOOD MARKETS INC - A	4.27%	3,679,769	$255,007,991.70
ROKU	ROKU INC	3.99%	2,516,237	$238,086,344.90
AMD	ADVANCED MICRO DEVICES	3.97%	1,164,230	$236,839,308.90
PLTR	PALANTIR TECHNOLOGIES INC-A	3.57%	1,459,291	$213,465,087.50
RBLX	ROBLOX CORP -CLASS A	3.53%	3,722,855	$210,564,678.80
BEAM	BEAM THERAPEUTICS INC	3.36%	8,410,692	$200,426,790.40
TWST	TWIST BIOSCIENCE CORP	2.83%	3,552,537	$168,816,558.20
TXG	10X GENOMICS INC-CLASS A	2.49%	7,004,755	$148,710,948.70
BLSH	BULLISH	2.46%	4,118,798	$147,164,652.50
BMNR	BITMINE IMMERSION TECHNOLOGI	2.10%	6,339,483	$125,394,973.70
AMZN	AMAZON.COM INC	2.06%	591,703	$123,233,983.80
CRWV	COREWEAVE INC-CL A	2.03%	1,561,034	$120,933,304.00
TER	TERADYNE INC	2.03%	409,666	$121,449,582.40
NTLA	INTELLIA THERAPEUTICS INC	2.00%	9,307,927	$119,327,624.10
ACHR	ARCHER AVIATION INC-A	1.57%	18,108,239	$93,619,595.63
XYZ	BLOCK INC	1.47%	1,456,483	$87,651,146.94
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.39%	244,839	$82,743,340.05
ILMN	ILLUMINA INC	1.31%	633,974	$78,143,635.24
DE	DEERE & CO	1.30%	138,150	$77,819,895.00
NTRA	NATERA INC	1.28%	381,229	$76,241,987.71
BWXT	BWX TECHNOLOGIES INC	1.16%	338,182	$69,154,837.18
NVDA	NVIDIA CORP	1.16%	398,177	$69,442,068.80
RXRX	RECURSION PHARMACEUTICALS-A	1.15%	22,432,199	$68,866,850.93
BIDU	BAIDU INC - SPON ADR	1.02%	547,261	$60,975,820.62
BABA	ALIBABA GROUP HOLDING-SP ADR	0.98%	466,006	$58,465,112.76
VCYT	VERACYTE INC	0.98%	1,818,562	$58,575,882.02
AVGO	BROADCOM INC	0.97%	186,686	$57,781,183.86
KTOS	KRATOS DEFENSE & SECURITY	0.97%	825,607	$58,213,549.57
WGS	GENEDX HOLDINGS CORP	0.88%	822,415	$52,815,491.30
GOOG	ALPHABET INC-CL C	0.84%	174,219	$49,976,462.34
SOFI	SOFI TECHNOLOGIES INC	0.60%	2,246,382	$35,672,546.16
PACB	PACIFIC BIOSCIENCES OF CALIF	0.46%	20,822,908	$27,486,238.56
META	META PLATFORMS INC-CLASS A	0.37%	38,137	$21,819,321.81
CERS	CERUS CORP	0.30%	9,952,495	$18,113,540.90
SLMT	BRERA HOLDINGS PLC-CL B	0.09%	6,966,884	$5,462,037.06

--------------------------

ARKQ
as of 04/01/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.09%	496,495	$184,572,016.30
TER	TERADYNE INC	8.86%	546,299	$161,955,801.50
KTOS	KRATOS DEFENSE & SECURITY	6.51%	1,687,538	$118,988,304.40
AMD	ADVANCED MICRO DEVICES	4.80%	431,861	$87,853,483.23
RKLB UQ	ROCKET LAB	4.61%	1,314,196	$84,397,667.12
DE	DEERE & CO	4.48%	145,601	$82,017,043.30
PLTR	PALANTIR TECHNOLOGIES INC-A	4.47%	558,639	$81,717,712.92
GOOG	ALPHABET INC-CL C	3.54%	225,932	$64,810,853.52
LHX	L3HARRIS TECHNOLOGIES INC	3.47%	183,845	$63,454,101.75
AVAV	AEROVIRONMENT INC	3.16%	315,443	$57,741,841.15
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.95%	159,918	$54,044,288.10
ACHR	ARCHER AVIATION INC-A	2.94%	10,401,177	$53,774,085.09
AMZN	AMAZON.COM INC	2.68%	235,015	$48,946,574.05
TRMB	TRIMBLE INC	2.64%	741,514	$48,368,958.22
