ARKK
as of 04/06/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.94%	1,661,338	$599,061,869.40
CRSP	CRISPR THERAPEUTICS AG	6.37%	7,749,969	$383,700,965.20
TEM	TEMPUS AI INC-CL A	5.05%	6,418,364	$304,166,270.00
SHOP	SHOPIFY INC - CLASS A	4.71%	2,401,143	$283,935,159.80
COIN	COINBASE GLOBAL INC -CLASS A	4.26%	1,498,510	$256,934,524.60
CRCL	CIRCLE INTERNET GROUP INC	4.21%	2,811,201	$253,739,002.30
AMD	ADVANCED MICRO DEVICES	4.18%	1,156,992	$251,645,760.00
HOOD	ROBINHOOD MARKETS INC - A	4.18%	3,656,867	$251,958,136.30
ROKU	ROKU INC	4.05%	2,500,573	$244,205,959.20
RBLX	ROBLOX CORP -CLASS A	3.69%	3,699,689	$222,388,305.80
PLTR	PALANTIR TECHNOLOGIES INC-A	3.57%	1,450,216	$215,299,067.40
BEAM	BEAM THERAPEUTICS INC	3.42%	8,358,343	$206,116,738.40
TWST	TWIST BIOSCIENCE CORP	2.94%	3,530,427	$177,262,739.70
TXG	10X GENOMICS INC-CLASS A	2.58%	6,961,151	$155,442,501.80
BLSH	BULLISH	2.47%	4,093,168	$148,868,520.20
CRWV	COREWEAVE INC-CL A	2.14%	1,566,587	$128,836,114.90
TER	TERADYNE INC	2.09%	407,125	$126,049,971.30
AMZN	AMAZON.COM INC	2.05%	588,029	$123,350,843.30
BMNR	BITMINE IMMERSION TECHNOLOGI	2.03%	6,300,026	$122,535,505.70
NTLA	INTELLIA THERAPEUTICS INC	2.02%	9,249,990	$121,452,368.70
ACHR	ARCHER AVIATION INC-A	1.62%	17,995,511	$97,535,669.62
XYZ	BLOCK INC	1.44%	1,447,419	$86,526,707.82
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.37%	243,321	$82,495,551.84
ILMN	ILLUMINA INC	1.33%	630,036	$80,253,985.68
DE	DEERE & CO	1.31%	137,292	$79,040,377.32
NTRA	NATERA INC	1.31%	378,864	$78,796,134.72
BWXT	BWX TECHNOLOGIES INC	1.20%	336,081	$72,250,693.38
NVDA	NVIDIA CORP	1.16%	395,702	$70,193,577.78
RXRX	RECURSION PHARMACEUTICALS-A	1.15%	22,292,554	$69,329,842.94
BIDU	BAIDU INC - SPON ADR	1.00%	543,862	$60,346,927.52
AVGO	BROADCOM INC	0.97%	185,531	$58,358,776.05
VCYT	VERACYTE INC	0.97%	1,805,374	$58,223,311.50
BABA	ALIBABA GROUP HOLDING-SP ADR	0.94%	463,113	$56,522,941.65
KTOS	KRATOS DEFENSE & SECURITY	0.92%	820,470	$55,225,835.70
WGS	GENEDX HOLDINGS CORP	0.91%	824,754	$54,598,714.80
GOOG	ALPHABET INC-CL C	0.85%	173,141	$50,983,098.86
SOFI	SOFI TECHNOLOGIES INC	0.59%	2,232,401	$35,383,555.85
PACB	PACIFIC BIOSCIENCES OF CALIF	0.46%	20,693,284	$27,729,000.56
META	META PLATFORMS INC-CLASS A	0.36%	37,906	$21,775,480.76
CERS	CERUS CORP	0.31%	9,890,543	$18,396,409.98
SLMT	BRERA HOLDINGS PLC-CL B	0.10%	6,896,162	$5,801,051.47

--------------------------

ARKQ
as of 04/06/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.58%	496,495	$179,031,132.10
TER	TERADYNE INC	9.05%	546,299	$169,139,633.40
KTOS	KRATOS DEFENSE & SECURITY	6.08%	1,687,538	$113,588,182.80
AMD	ADVANCED MICRO DEVICES	5.03%	431,861	$93,929,767.50
RKLB UQ	ROCKET LAB	4.76%	1,314,196	$89,010,495.08
DE	DEERE & CO	4.49%	145,601	$83,823,951.71
PLTR	PALANTIR TECHNOLOGIES INC-A	4.44%	558,639	$82,935,545.94
GOOG	ALPHABET INC-CL C	3.56%	225,932	$66,527,936.72
LHX	L3HARRIS TECHNOLOGIES INC	3.50%	183,845	$65,448,820.00
AVAV	AEROVIRONMENT INC	3.11%	315,443	$58,155,071.48
ACHR	ARCHER AVIATION INC-A	3.02%	10,401,177	$56,374,379.34
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.90%	159,918	$54,218,598.72
AMZN	AMAZON.COM INC	2.64%	235,015	$49,299,096.55
TRMB	TRIMBLE INC	2.58%	741,514	$48,287,391.68
LUNR	INTUITIVE MACHINES INC	2.39%	1,859,261	$44,603,671.39
NVDA	NVIDIA CORP	2.26%	238,021	$42,222,545.19
CAT	CATERPILLAR INC	2.25%	58,578	$42,013,313.16
BWXT	BWX TECHNOLOGIES INC	2.09%	181,823	$39,088,308.54
CCJ	CAMECO CORP	2.04%	338,797	$38,138,378.29
KMTUY	KOMATSU LTD -SPONS ADR	1.96%	903,073	$36,709,917.45
SYM UQ	SYMBOTIC INC	1.91%	667,710	$35,635,682.70
ESLT	ELBIT SYSTEMS LTD	1.90%	39,925	$35,492,127.25
BIDU	BAIDU INC - SPON ADR	1.84%	309,727	$34,367,307.92
JOBY	JOBY AVIATION INC	1.53%	3,371,034	$28,653,789.00
IRDM	IRIDIUM COMMUNICATIONS INC	1.48%	842,669	$27,690,103.34
ISRG	INTUITIVE SURGICAL INC	1.47%	60,581	$27,386,852.67
WRD	WERIDE INC-ADR	1.41%	3,380,897	$26,404,805.57
AVGO	BROADCOM INC	1.31%	78,107	$24,568,556.85
AUR	AURORA INNOVATION INC	1.25%	5,649,309	$23,444,632.35
BYDDY	BYD CO LTD-UNSPONSORED ADR	1.19%	1,674,959	$22,293,704.29
TDY	TELEDYNE TECHNOLOGIES INC	1.15%	34,493	$21,493,623.09
DASH	DOORDASH INC - A	1.09%	129,986	$20,336,309.70
KDK	KODIAK AI INC	1.01%	2,546,557	$18,895,452.94
SNPS	SYNOPSYS INC	0.94%	44,477	$17,610,668.15
OKLO	OKLO INC	0.93%	362,231	$17,434,178.03
SRTA	STRATA CRITICAL MEDICAL INC	0.91%	4,100,207	$17,015,859.05
PONY	PONY AI INC	0.88%	1,774,873	$16,364,329.06

--------------------------

ARKW
as of 04/06/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.17%	389,017	$140,275,640.00
AMD	ADVANCED MICRO DEVICES	7.62%	535,670	$116,508,225.00
SHOP	SHOPIFY INC - CLASS A	4.96%	641,860	$75,899,945.00
HOOD	ROBINHOOD MARKETS INC - A	4.53%	1,005,754	$69,296,450.60
CRCL	CIRCLE INTERNET GROUP INC	4.47%	756,615	$68,292,069.90
ROKU	ROKU INC	4.27%	668,394	$65,275,358.04
COIN	COINBASE GLOBAL INC -CLASS A	3.84%	342,410	$58,709,618.60
RBLX	ROBLOX CORP -CLASS A	3.73%	948,774	$57,030,805.14
GOOG	ALPHABET INC-CL C	3.42%	177,390	$52,234,259.40
CRWV	COREWEAVE INC-CL A	3.36%	625,185	$51,415,214.40
PLTR	PALANTIR TECHNOLOGIES INC-A	3.28%	337,624	$50,123,659.04
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.71%	122,125	$41,405,260.00
XYZ	BLOCK INC	2.70%	691,701	$41,349,885.78
AMZN	AMAZON.COM INC	2.38%	173,467	$36,388,172.59
BLSH	BULLISH	2.30%	968,919	$35,239,584.03
NET	CLOUDFLARE INC - CLASS A	2.10%	151,984	$32,173,492.96
BMNR	BITMINE IMMERSION TECHNOLOGI	2.06%	1,616,911	$31,448,918.95
AVGO	BROADCOM INC	1.98%	96,447	$30,337,403.85
CRWD	CROWDSTRIKE HOLDINGS INC - A	1.81%	69,430	$27,710,901.60
META	META PLATFORMS INC-CLASS A	1.76%	46,823	$26,897,940.58
DDOG	DATADOG INC - CLASS A	1.51%	191,518	$23,051,106.48
PSTG	EVERPURE INC-A	1.44%	351,559	$21,965,406.32
NFLX	NETFLIX INC	1.40%	217,421	$21,450,755.86
RBRK	RUBRIK INC-A	1.19%	353,966	$18,208,011.04
BABA	ALIBABA GROUP HOLDING-SP ADR	1.11%	138,559	$16,911,125.95
NVDA	NVIDIA CORP	1.08%	92,814	$16,464,275.46
DKNG UW	DRAFTKINGS INC-CL A	1.06%	702,645	$16,273,258.20
TOST	TOAST INC-CLASS A	1.06%	615,056	$16,280,532.32
MELI	MERCADOLIBRE INC	1.04%	9,264	$15,892,577.28
SPOT	SPOTIFY TECHNOLOGY SA	1.04%	32,396	$15,840,672.12
DASH	DOORDASH INC - A	1.03%	100,260	$15,685,677.00
BIDU	BAIDU INC - SPON ADR	1.00%	138,480	$15,365,740.80
GENI	GENIUS SPORTS LTD	0.99%	3,331,190	$15,190,226.40
GTLB	GITLAB INC-CL A	0.99%	671,681	$15,159,840.17
ABNB	AIRBNB INC-CLASS A	0.56%	68,178	$8,518,841.10
ETHQ/U	3IQ ETHER STAKING ETF	0.45%	849,385	$6,829,055.40
SOLQ/U	3IQ SOLANA STAKING ETF	0.19%	453,818	$2,865,860.67
SLMT	BRERA HOLDINGS PLC-CL B	0.10%	1,762,356	$1,482,493.87

--------------------------

ARKG
as of 04/06/2026

Ticker	Name	Weight	Shares	Market Value
CRSP	CRISPR THERAPEUTICS AG	9.27%	1,976,547	$97,858,841.97
TWST	TWIST BIOSCIENCE CORP	9.23%	1,941,673	$97,491,401.33
TEM	TEMPUS AI INC-CL A	8.81%	1,963,994	$93,073,675.66
