ARKK
as of 03/17/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.39%	1,678,366	$663,894,454.96
CRSP	CRISPR THERAPEUTICS AG	5.93%	7,829,403	$379,099,693.26
CRCL	CIRCLE INTERNET GROUP INC	5.44%	2,762,299	$347,580,083.17
TEM	TEMPUS AI INC-CL A	5.06%	6,358,444	$323,517,630.72
COIN	COINBASE GLOBAL INC -CLASS A	4.82%	1,513,864	$307,798,828.48
SHOP	SHOPIFY INC - CLASS A	4.81%	2,425,749	$307,051,308.42
HOOD	ROBINHOOD MARKETS INC - A	4.35%	3,694,343	$278,220,971.33
ROKU	ROKU INC	4.00%	2,686,714	$255,721,438.52
AMD	ADVANCED MICRO DEVICES	3.73%	1,212,439	$238,341,258.62
PLTR	PALANTIR TECHNOLOGIES INC-A	3.50%	1,465,066	$223,744,879.52
RBLX	ROBLOX CORP -CLASS A	3.46%	3,737,597	$221,153,614.49
BEAM	BEAM THERAPEUTICS INC	3.42%	8,574,400	$218,561,456.00
BLSH	BULLISH	2.90%	4,683,870	$185,574,929.40
TWST	TWIST BIOSCIENCE CORP	2.65%	3,761,327	$169,297,328.27
TER	TERADYNE INC	2.50%	535,759	$159,800,836.93
BMNR	BITMINE IMMERSION TECHNOLOGI	2.33%	6,364,592	$148,867,806.88
CRWV	COREWEAVE INC-CL A	2.01%	1,498,669	$128,675,720.34
AMZN	AMAZON.COM INC	1.97%	594,041	$125,782,241.34
NTLA	INTELLIA THERAPEUTICS INC	1.96%	9,344,796	$125,033,370.48
ACHR	ARCHER AVIATION INC-A	1.83%	19,089,583	$116,828,247.96
TXG	10X GENOMICS INC-CLASS A	1.74%	6,675,544	$111,414,829.36
NVDA	NVIDIA CORP	1.62%	565,305	$103,575,182.10
XYZ	BLOCK INC	1.45%	1,550,478	$92,796,108.30
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.39%	261,483	$88,714,455.51
DE	DEERE & CO	1.33%	148,130	$84,801,462.40
ILMN	ILLUMINA INC	1.28%	683,609	$81,540,881.52
NTRA	NATERA INC	1.27%	411,005	$81,247,468.40
KTOS	KRATOS DEFENSE & SECURITY	1.25%	892,673	$79,921,013.69
RXRX	RECURSION PHARMACEUTICALS-A	1.23%	23,162,273	$78,520,105.47
BWXT	BWX TECHNOLOGIES INC	1.16%	362,900	$74,274,743.00
META	META PLATFORMS INC-CLASS A	1.09%	110,714	$69,467,499.30
BIDU	BAIDU INC - SPON ADR	1.08%	565,145	$68,834,661.00
VCYT	VERACYTE INC	1.02%	1,970,597	$64,872,053.24
BABA	ALIBABA GROUP HOLDING-SP ADR	1.00%	467,847	$63,959,363.37
AVGO	BROADCOM INC	0.98%	193,122	$62,749,200.24
WGS	GENEDX HOLDINGS CORP	0.97%	812,064	$61,806,191.04
GOOG	ALPHABET INC-CL C	0.85%	179,090	$54,518,577.80
SOFI	SOFI TECHNOLOGIES INC	0.62%	2,255,279	$39,760,568.77
PACB	PACIFIC BIOSCIENCES OF CALIF	0.45%	20,905,396	$28,431,338.56
CERS	CERUS CORP	0.28%	9,991,919	$17,985,454.20
SLMT	BRERA HOLDINGS PLC-CL B	0.11%	6,994,478	$6,722,392.81

--------------------------

ARKQ
as of 03/17/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.13%	498,022	$196,997,582.32
TER	TERADYNE INC	8.60%	560,566	$167,200,020.82
KTOS	KRATOS DEFENSE & SECURITY	7.80%	1,692,730	$151,550,116.90
RKLB UQ	ROCKET LAB	4.84%	1,318,239	$94,003,623.09
PLTR	PALANTIR TECHNOLOGIES INC-A	4.40%	560,357	$85,577,721.04
AMD	ADVANCED MICRO DEVICES	4.38%	433,189	$85,156,293.62
DE	DEERE & CO	4.30%	146,048	$83,609,559.04
GOOG	ALPHABET INC-CL C	3.55%	226,627	$68,989,791.34
LHX	L3HARRIS TECHNOLOGIES INC	3.47%	184,410	$67,532,786.10
AVAV	AEROVIRONMENT INC	3.45%	316,413	$67,041,586.44
ACHR	ARCHER AVIATION INC-A	3.28%	10,433,180	$63,851,061.60
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.80%	160,410	$54,422,986.61
AMZN	AMAZON.COM INC	2.57%	235,738	$49,915,164.12
TRMB	TRIMBLE INC	2.55%	743,795	$49,536,747.00
NVDA	NVIDIA CORP	2.25%	238,753	$43,744,324.66
CAT	CATERPILLAR INC	2.12%	58,758	$41,117,673.24
KMTUY	KOMATSU LTD -SPONS ADR	1.99%	905,851	$38,734,188.76
BIDU	BAIDU INC - SPON ADR	1.95%	310,680	$37,840,824.00
CCJ	CAMECO CORP	1.93%	339,839	$37,487,640.09
BWXT	BWX TECHNOLOGIES INC	1.92%	182,382	$37,328,123.94
ESLT	ELBIT SYSTEMS LTD	1.80%	40,047	$35,021,101.50
SYM UQ	SYMBOTIC INC	1.76%	669,764	$34,137,871.08
JOBY	JOBY AVIATION INC	1.71%	3,381,406	$33,205,406.92
LUNR	INTUITIVE MACHINES INC	1.70%	1,864,981	$32,991,513.89
ISRG	INTUITIVE SURGICAL INC	1.51%	60,767	$29,378,413.82
AVGO	BROADCOM INC	1.31%	78,347	$25,456,507.24
AUR	AURORA INNOVATION INC	1.23%	5,666,691	$23,970,102.93
BYDDY	BYD CO LTD-UNSPONSORED ADR	1.15%	1,680,112	$22,295,086.24
TDY	TELEDYNE TECHNOLOGIES INC	1.15%	34,599	$22,339,190.34
WRD	WERIDE INC-ADR	1.15%	3,391,299	$22,314,747.42
SRTA	STRATA CRITICAL MEDICAL INC	1.12%	4,767,928	$21,694,072.40
IRDM	IRIDIUM COMMUNICATIONS INC	1.09%	845,261	$21,123,072.39
PONY	PONY AI INC	1.05%	1,780,334	$20,473,841.00
KDK	KODIAK AI INC	1.03%	2,323,650	$20,006,626.50
DASH	DOORDASH INC - A	1.02%	117,987	$19,795,858.86
SNPS	SYNOPSYS INC	0.98%	44,613	$18,999,784.44
OKLO	OKLO INC	0.94%	307,262	$18,340,468.78

--------------------------

ARKW
as of 03/17/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.55%	394,804	$156,168,670.24
AMD	ADVANCED MICRO DEVICES	6.63%	551,642	$108,441,784.36
CRCL	CIRCLE INTERNET GROUP INC	5.66%	735,591	$92,559,415.53
SHOP	SHOPIFY INC - CLASS A	4.99%	644,417	$81,570,303.86
HOOD	ROBINHOOD MARKETS INC - A	4.67%	1,013,800	$76,349,278.00
COIN	COINBASE GLOBAL INC -CLASS A	4.27%	343,774	$69,896,129.68
ROKU	ROKU INC	4.22%	724,495	$68,957,434.10
RBLX	ROBLOX CORP -CLASS A	3.45%	952,553	$56,362,561.01
GOOG	ALPHABET INC-CL C	3.41%	182,993	$55,706,729.06
CRWV	COREWEAVE INC-CL A	3.29%	627,675	$53,892,175.50
PLTR	PALANTIR TECHNOLOGIES INC-A	3.16%	338,969	$51,767,345.68
XYZ	BLOCK INC	2.61%	714,169	$42,743,014.65
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.61%	125,785	$42,675,614.81
