ARKK
as of 03/06/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.36%	1,707,692	$692,554,490.60
CRSP	CRISPR THERAPEUTICS AG	6.50%	7,585,990	$434,904,806.70
TEM	TEMPUS AI INC-CL A	5.13%	6,469,548	$343,209,521.40
SHOP	SHOPIFY INC - CLASS A	4.98%	2,468,126	$332,678,703.54
COIN	COINBASE GLOBAL INC -CLASS A	4.74%	1,540,307	$316,856,552.97
HOOD	ROBINHOOD MARKETS INC - A	4.51%	3,742,099	$301,463,495.44
CRCL	CIRCLE INTERNET GROUP INC	4.46%	2,821,910	$298,388,763.40
ROKU	ROKU INC	4.01%	2,733,648	$268,198,205.28
RBLX	ROBLOX CORP -CLASS A	3.76%	3,802,883	$251,294,508.64
AMD	ADVANCED MICRO DEVICES	3.68%	1,233,612	$246,043,913.40
PLTR	PALANTIR TECHNOLOGIES INC-A	3.40%	1,490,641	$227,576,161.47
BEAM	BEAM THERAPEUTICS INC	3.33%	8,724,223	$222,642,170.96
TWST	TWIST BIOSCIENCE CORP	2.79%	3,827,047	$186,224,107.02
TER	TERADYNE INC	2.64%	577,950	$176,609,961.00
BLSH	BULLISH	2.50%	4,765,710	$166,895,164.20
TXG	10X GENOMICS INC-CLASS A	2.35%	7,272,551	$157,378,003.64
AMZN	AMAZON.COM INC	1.98%	604,395	$132,326,241.30
BMNR	BITMINE IMMERSION TECHNOLOGI	1.97%	6,475,789	$131,782,306.15
ACHR	ARCHER AVIATION INC-A	1.88%	19,423,143	$125,473,503.78
NTLA	INTELLIA THERAPEUTICS INC	1.87%	9,508,073	$125,031,159.95
CRWV	COREWEAVE INC-CL A	1.71%	1,524,833	$114,088,005.06
XYZ	BLOCK INC	1.59%	1,577,572	$106,296,801.36
NVDA	NVIDIA CORP	1.58%	575,163	$105,450,384.42
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.41%	266,040	$94,140,914.40
DE	DEERE & CO	1.33%	150,703	$89,018,755.07
ILMN	ILLUMINA INC	1.33%	695,544	$89,196,562.56
RXRX	RECURSION PHARMACEUTICALS-A	1.25%	23,567,009	$83,427,211.86
NTRA	NATERA INC	1.23%	418,166	$82,437,245.24
KTOS	KRATOS DEFENSE & SECURITY	1.16%	908,266	$77,693,073.64
META	META PLATFORMS INC-CLASS A	1.11%	112,636	$74,403,962.52
BWXT	BWX TECHNOLOGIES INC	1.08%	369,224	$72,183,292.00
VCYT	VERACYTE INC	1.04%	2,005,007	$69,533,642.76
BIDU	BAIDU INC - SPON ADR	1.01%	575,003	$67,810,103.79
AVGO	BROADCOM INC	0.98%	196,470	$65,379,321.90
WGS	GENEDX HOLDINGS CORP	0.96%	781,886	$64,114,652.00
BABA	ALIBABA GROUP HOLDING-SP ADR	0.93%	476,000	$62,046,600.00
GOOG	ALPHABET INC-CL C	0.82%	182,190	$54,822,792.90
SOFI	SOFI TECHNOLOGIES INC	0.66%	2,294,680	$44,172,590.00
PACB	PACIFIC BIOSCIENCES OF CALIF	0.48%	21,270,700	$32,331,464.00
CERS	CERUS CORP	0.31%	10,166,511	$20,688,849.89
SLMT	BRERA HOLDINGS PLC-CL B	0.13%	6,994,478	$8,813,042.28

--------------------------

ARKQ
as of 03/06/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.26%	499,549	$202,592,096.95
TER	TERADYNE INC	8.70%	562,285	$171,823,050.30
KTOS	KRATOS DEFENSE & SECURITY	7.36%	1,697,922	$145,240,247.88
RKLB UQ	ROCKET LAB	4.69%	1,322,282	$92,559,740.00
AMD	ADVANCED MICRO DEVICES	4.39%	434,517	$86,664,415.65
DE	DEERE & CO	4.38%	146,495	$86,533,131.55
PLTR	PALANTIR TECHNOLOGIES INC-A	4.35%	562,075	$85,811,990.25
AVAV	AEROVIRONMENT INC	3.55%	317,383	$70,001,994.48
GOOG	ALPHABET INC-CL C	3.47%	227,322	$68,403,463.02
ACHR	ARCHER AVIATION INC-A	3.42%	10,465,183	$67,605,082.18
LHX	L3HARRIS TECHNOLOGIES INC	3.36%	184,975	$66,378,278.75
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.88%	160,902	$56,936,781.72
TRMB	TRIMBLE INC	2.66%	746,076	$52,568,514.96
AMZN	AMAZON.COM INC	2.62%	236,461	$51,770,771.34
NVDA	NVIDIA CORP	2.22%	239,485	$43,907,179.90
CAT	CATERPILLAR INC	2.11%	58,938	$41,614,943.04
KMTUY	KOMATSU LTD -SPONS ADR	2.06%	908,629	$40,615,716.30
CCJ	CAMECO CORP	1.97%	340,881	$38,942,245.44
BIDU	BAIDU INC - SPON ADR	1.86%	311,633	$36,750,879.69
BWXT	BWX TECHNOLOGIES INC	1.81%	182,941	$35,764,965.50
ESLT	ELBIT SYSTEMS LTD	1.81%	40,169	$35,674,088.90
SYM UQ	SYMBOTIC INC	1.81%	671,818	$35,740,717.60
LUNR	INTUITIVE MACHINES INC	1.67%	1,870,701	$33,055,286.67
JOBY	JOBY AVIATION INC	1.55%	3,186,496	$30,622,226.56
ISRG	INTUITIVE SURGICAL INC	1.53%	60,953	$30,275,355.10
AVGO	BROADCOM INC	1.32%	78,587	$26,151,395.99
AUR	AURORA INNOVATION INC	1.29%	5,684,073	$25,407,806.31
PONY	PONY AI INC	1.23%	1,785,795	$24,268,954.05
SRTA	STRATA CRITICAL MEDICAL INC	1.15%	4,782,553	$22,717,126.75
TDY	TELEDYNE TECHNOLOGIES INC	1.15%	34,705	$22,726,916.30
WRD	WERIDE INC-ADR	1.12%	3,401,701	$22,179,090.52
DASH	DOORDASH INC - A	1.10%	118,348	$21,714,491.04
IRDM	IRIDIUM COMMUNICATIONS INC	1.07%	880,829	$21,095,854.55
KDK	KODIAK AI INC	1.05%	2,330,777	$20,650,684.22
BYDDY	BYD CO LTD-UNSPONSORED ADR	1.01%	1,685,265	$19,936,684.95
SNPS	SYNOPSYS INC	1.00%	44,749	$19,792,482.70
OKLO	OKLO INC	0.97%	308,204	$19,117,894.12

--------------------------

ARKW
as of 03/06/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.71%	397,936	$161,382,944.80
AMD	ADVANCED MICRO DEVICES	6.67%	556,020	$110,898,189.00
SHOP	SHOPIFY INC - CLASS A	5.27%	649,531	$87,550,283.49
HOOD	ROBINHOOD MARKETS INC - A	4.94%	1,019,733	$82,149,690.48
CRCL	CIRCLE INTERNET GROUP INC	4.72%	741,429	$78,398,702.46
ROKU	ROKU INC	4.47%	757,411	$74,309,593.21
