ARKK
as of 02/04/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.89%	1,684,042	$710,598,362.32
CRSP	CRISPR THERAPEUTICS AG	5.82%	7,308,118	$380,022,136.00
ROKU	ROKU INC	4.98%	3,464,865	$325,281,526.20
TEM	TEMPUS AI INC	4.65%	5,425,685	$303,675,589.45
COIN	COINBASE GLOBAL INC -CLASS A	4.35%	1,581,441	$284,121,690.06
AMD	ADVANCED MICRO DEVICES	4.15%	1,118,697	$270,847,730.67
TER	TERADYNE INC	4.07%	938,044	$265,447,691.12
SHOP	SHOPIFY INC - CLASS A	3.99%	2,182,380	$260,336,110.20
HOOD	ROBINHOOD MARKETS INC - A	3.96%	2,971,018	$258,686,537.26
BEAM	BEAM THERAPEUTICS INC	3.64%	8,516,983	$237,538,655.87
PLTR	PALANTIR TECHNOLOGIES INC-A	3.56%	1,470,016	$232,086,126.08
RBLX	ROBLOX CORP -CLASS A	3.20%	3,191,514	$208,725,015.60
TWST	TWIST BIOSCIENCE CORP	2.97%	4,183,178	$193,764,804.96
CRCL	CIRCLE INTERNET GROUP INC	2.34%	2,715,615	$152,508,938.40
TXG	10X GENOMICS INC-CLASS A	2.14%	7,228,726	$139,369,837.28
BMNR	BITMINE IMMERSION TECHNOLOGI	2.14%	6,235,984	$139,374,242.40
ACHR	ARCHER AVIATION INC-A	2.11%	19,154,143	$137,909,829.60
AMZN	AMAZON.COM INC	1.90%	518,979	$123,838,768.98
NTLA	INTELLIA THERAPEUTICS INC	1.79%	8,959,736	$116,924,554.80
CRWV	COREWEAVE INC-CL A	1.71%	1,241,627	$111,820,927.62
NVDA	NVIDIA CORP	1.57%	567,213	$102,291,192.42
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.57%	305,082	$102,431,281.50
DE	DEERE & CO	1.53%	183,341	$99,920,845.00
BLSH	BULLISH	1.45%	3,424,602	$94,655,999.28
ILMN	ILLUMINA INC	1.42%	685,919	$92,894,010.17
NTRA	NATERA INC	1.38%	396,180	$90,202,262.40
XYZ	BLOCK INC	1.35%	1,555,682	$88,347,180.78
KTOS	KRATOS DEFENSE & SECURITY	1.31%	824,386	$85,216,780.82
BWXT	BWX TECHNOLOGIES INC	1.30%	401,451	$84,657,986.88
RXRX	RECURSION PHARMACEUTICALS-A	1.27%	20,156,759	$82,642,711.90
BIDU	BAIDU INC - SPON ADR	1.26%	569,571	$82,508,055.06
VCYT	VERACYTE INC	1.22%	2,110,462	$79,648,835.88
META	META PLATFORMS INC-CLASS A	1.18%	111,086	$76,838,186.20
WGS	GENEDX HOLDINGS CORP	0.97%	667,306	$63,547,550.38
BABA	ALIBABA GROUP HOLDING-SP ADR	0.88%	352,799	$57,735,556.35
AVGO	BROADCOM INC	0.88%	178,809	$57,277,886.97
ABNB	AIRBNB INC-CLASS A	0.77%	414,058	$50,546,130.35
DKNG UW	DRAFTKINGS INC-CL A	0.77%	1,882,444	$50,374,201.44
SOFI	SOFI TECHNOLOGIES INC	0.75%	2,262,905	$49,240,812.80
PD	PAGERDUTY INC	0.73%	5,357,094	$47,785,278.48
PACB	PACIFIC BIOSCIENCES OF CALIF	0.66%	20,976,100	$42,791,244.00
GOOG	ALPHABET INC-CL C	0.54%	103,416	$35,233,831.20
CERS	CERUS CORP	0.34%	9,514,894	$22,264,851.96
SLMT	BRERA HOLDINGS PLC-CL B	0.13%	6,325,598	$8,729,325.24
TTD	TRADE DESK INC/THE -CLASS A	0.13%	312,694	$8,499,022.92

--------------------------

ARKQ
as of 02/04/2026

Ticker	Name	Weight	Shares	Market Value
TER	TERADYNE INC	10.43%	774,123	$219,061,326.54
TSLA	TESLA INC	10.16%	505,657	$213,367,027.72
KTOS	KRATOS DEFENSE & SECURITY	8.03%	1,630,491	$168,543,854.67
RKLB UQ	ROCKET LAB	5.30%	1,369,075	$111,264,725.25
AMD	ADVANCED MICRO DEVICES	4.38%	379,442	$91,866,702.62
PLTR	PALANTIR TECHNOLOGIES INC-A	4.28%	568,947	$89,825,352.36
AVAV	AEROVIRONMENT INC	4.13%	303,793	$86,705,560.13
DE	DEERE & CO	3.89%	149,897	$81,693,865.00
ACHR	ARCHER AVIATION INC-A	3.27%	9,536,442	$68,662,382.40
GOOG	ALPHABET INC-CL C	3.18%	195,758	$66,694,750.60
LHX	L3HARRIS TECHNOLOGIES INC	3.14%	187,235	$65,826,208.95
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.60%	162,870	$54,683,602.50
AMZN	AMAZON.COM INC	2.50%	219,963	$52,487,571.06
TRMB	TRIMBLE INC	2.32%	755,200	$48,801,024.00
NVDA	NVIDIA CORP	2.08%	242,413	$43,716,760.42
CCJ	CAMECO CORP	2.07%	345,049	$43,527,931.35
CAT	CATERPILLAR INC	2.00%	59,658	$41,933,011.62
BIDU	BAIDU INC - SPON ADR	1.95%	282,675	$40,948,300.50
KMTUY	KOMATSU LTD -SPONS ADR	1.95%	919,741	$40,928,474.50
BWXT	BWX TECHNOLOGIES INC	1.86%	185,177	$39,050,125.76
IRDM	IRIDIUM COMMUNICATIONS INC	1.80%	1,927,205	$37,811,762.10
LUNR	INTUITIVE MACHINES INC	1.77%	1,893,581	$37,133,123.41
SYM UQ	SYMBOTIC INC	1.52%	568,435	$31,900,572.20
ESLT	ELBIT SYSTEMS LTD	1.48%	43,268	$31,153,392.68
JOBY	JOBY AVIATION INC	1.37%	2,689,816	$28,861,725.68
WRD	WERIDE INC-ADR	1.24%	3,443,309	$26,100,282.22
PONY	PONY AI INC	1.18%	1,807,639	$24,674,272.35
ISRG	INTUITIVE SURGICAL INC	1.13%	49,665	$23,783,575.20
SRTA	STRATA CRITICAL MEDICAL INC	1.11%	4,841,053	$23,333,875.46
TDY	TELEDYNE TECHNOLOGIES INC	1.07%	35,129	$22,497,314.18
OKLO	OKLO INC	1.04%	278,709	$21,739,302.00
AUR	AURORA INNOVATION INC	0.96%	4,912,374	$20,238,980.88
BYDDY	BYD CO LTD-UNSPONSORED ADR	0.92%	1,705,877	$19,344,645.18
DASH	DOORDASH INC - A	0.92%	95,338	$19,258,276.00
KDK	KODIAK AI INC	0.92%	2,158,199	$19,380,627.02
SNPS	SYNOPSYS INC	0.90%	45,293	$18,984,108.02
QCOM	QUALCOMM INC	0.84%	119,246	$17,550,626.28

--------------------------

ARKW
as of 02/04/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.83%	404,659	$170,749,911.64
AMD	ADVANCED MICRO DEVICES	7.51%	539,146	$130,532,638.06
ROKU	ROKU INC	5.35%	990,477	$92,985,980.76
HOOD	ROBINHOOD MARKETS INC - A	4.48%	892,885	$77,743,496.95
SHOP	SHOPIFY INC - CLASS A	4.19%	610,545	$72,831,913.05
COIN	COINBASE GLOBAL INC -CLASS A	4.09%	395,365	$71,031,275.90
GOOG	ALPHABET INC-CL C	3.72%	189,863	$64,686,324.10
PLTR	PALANTIR TECHNOLOGIES INC-A	3.24%	356,454	$56,276,957.52
RBLX	ROBLOX CORP -CLASS A	3.22%	854,906	$55,910,852.40
TSM	TAIWAN SEMICONDUCTOR-SP ADR	3.04%	157,321	$52,820,525.75
CRWV	COREWEAVE INC-CL A	2.98%	575,200	$51,802,512.00
META	META PLATFORMS INC-CLASS A	2.65%	66,467	$45,975,223.90
XYZ	BLOCK INC	2.46%	751,011	$42,649,914.69
CRCL	CIRCLE INTERNET GROUP INC	2.45%	758,681	$42,607,524.96
AMZN	AMAZON.COM INC	2.19%	159,115	$37,968,021.30
BMNR	BITMINE IMMERSION TECHNOLOGI	2.14%	1,666,268	$37,241,089.80
CRWD	CROWDSTRIKE HOLDINGS INC - A	1.84%	75,863	$31,993,702.99
NET	CLOUDFLARE INC - CLASS A	1.62%	165,011	$28,103,023.41
BIDU	BAIDU INC - SPON ADR	1.55%	185,971	$26,939,759.06
NVDA	NVIDIA CORP	1.52%	146,536	$26,426,302.24
DDOG	DATADOG INC - CLASS A	1.43%	207,571	$24,837,945.86
AVGO	BROADCOM INC	1.27%	68,941	$22,083,870.53
DASH	DOORDASH INC - A	1.27%	109,092	$22,036,584.00
GTLB	GITLAB INC-CL A	1.25%	662,205	$21,746,812.20
BLSH	BULLISH	1.22%	765,322	$21,153,500.08
MELI	MERCADOLIBRE INC	1.20%	9,931	$20,854,106.90
PSTG	PURE STORAGE INC - CLASS A	1.20%	304,773	$20,837,330.01
RBRK	RUBRIK INC-A	1.15%	384,229	$20,037,542.35
DKNG UW	DRAFTKINGS INC-CL A	1.11%	721,382	$19,304,182.32
NFLX	NETFLIX INC	1.09%	236,725	$18,923,796.50
ABNB	AIRBNB INC-CLASS A	1.05%	149,852	$18,293,182.90
GENI	GENIUS SPORTS LTD	1.05%	2,220,650	$18,253,743.00
BABA	ALIBABA GROUP HOLDING-SP ADR	0.98%	103,878	$16,999,634.70
SPOT	SPOTIFY TECHNOLOGY SA	0.97%	35,590	$16,869,304.10
QCOM	QUALCOMM INC	0.96%	113,132	$16,650,767.76
TOST	TOAST INC-CLASS A	0.94%	576,200	$16,277,650.00
PINS	PINTEREST INC- CLASS A	0.91%	760,045	$15,786,134.65
U	UNITY SOFTWARE INC	0.87%	581,676	$15,047,958.12
NXDR	NEXTDOOR HOLDINGS INC	0.80%	7,283,885	$13,839,381.50
PD	PAGERDUTY INC	0.61%	1,192,076	$10,633,317.92
CRM	SALESFORCE INC	0.47%	41,631	$8,175,495.78
